RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
700568|219596|0|0|||4775|||0||0||||
697783|1224867|0|0|0||31271|0|0|5925|31554|54426|0|0|5945|54426
702148|76921|0|0|||0|||0||1651||||
711880|33626|0|0|||435|||0||0||||
700556|66611|0|0|||3|||0||0||||
699038|120738|0|0|||357|||0||6734||||
702145|4655|0|0|||4|||0||0||||
692344|62692|0|0|||0|||0||0||||
699941|0|36374|0|||11|||0||103059||||
700925|8758|0|0|||0|||0||4880||||
697263|32363|0|0|||0|||0||0||||
708748|68705|0|0|||4|||0||2117||||
697333|275618|0||0||79|0|0|0||0|0|0||0
703950|12926|0|0|||0|||0||3945||||
707337|49700|0|0|||0|||0||53||||
696172|29879|0|0|||0|||2||0||||
708909|10883|0|0|||0|||0||4681||||
676190|27398|0|20000|||5|||29635||0||||
697451|0|112851|0|||2|||0||0||||
702547|48693|0|0|||411|||0||0||||
698411|27004|0|0|||0|||63377||0||||
708379|11242|0|0|||1|||0||8817||||
703258|81148|0|0|||135|||0||0||||
706183|0|8460|0|||0|||0||0||||
691915|54416|0|0|||0|||0||109691||||
689277|9900|0|0|||0|||0||0||||
692299|177100|0|0|||8|||125||1058||||
693683|26728|0|0|||0|||0||0||||
698977|0|72011|0|||0|||0||4241||||
702785|1247|0||0||23|0|0|0||0|0|0||
696617|0|0|0|||0|||0||16871||||
710063|10064467|0|0|12011|0|1133|0|129703|0|0|1925833|0|0||15570
679356|128360|0|0|||0|||0||60376||||
706419|0|0|0|0|0|0|0|0|0||0|0|0||
699473|2461689|0||0|0|58|0|0|0||1758696|414681|22405||
678749|31296|0|0|||0|||0||0||||
702692|41843|0|0|||0|||0||0||||
705707|128857|0|0|||13|||3950||462||||
713882|0|0|0|0|0|0|0|3900|0|0|1957549|0|0|0|3304
707188|6889|0|0|||0|||0||0||||
705908|13172|0|0|||0|||0||0||||
702151|18374|0|0|||10|||0||0||||
690906|0|40916|0|0|0|581|0|0|0|0|276746|0|0|0|
692755|6502|0|0|||8|||0||0||||
694240|1880437|0||10695||1163|0|0|0||25892|0|0||25892
680698|35626|0|0|||0|||0||0||||
702669|80496|0|0|||0|||0||144||||
697556|13507|0|0|||0|||0||0||||
680528|23743|0|0|||0|||0||0||||
705116|111042|0|0|||0|||0||0||||
738185|14527|0|0|||0|||0||0||||
683592|48668|0|0|0|0|0|14|0|1610|0|250000|0|0||0
704070|23872|0|0|||0|||0||0||||
710674|9775|25810|0|||0|||0||0||||
682720|56533|0||2340||0|0|0|2630||127067|0|0||2067
698850|1702|0|0|||119|||0||31419||||
706887|12842|0|0|||0|||0||0||||
681973|416515|0|0|1584|0|0|0|0|7970|0|153170|0|0||5892
697844|22868|0|0|||0|||0||0||||
703254|68987|0|0|||0|||0||0||||
698397|0|0|0|0|0|0|0|0|0||1446332|0|0|0|9046
681925|2105019|2700|0|0|0|15|11564|0|0|0|256706|1109530|0|0|14790
686137|27113|0|0|||35|||0||5132||||
696507|0|63400|0|||0|||0||0||||
681445|12691|0|0|||0|||0||0||||
682032|495546|0||6760||16600|0|549204|1150384||251595|0|124036||10727
681979|47272|0|0|||109|||0||0||||
686230|269876|0||0||92|0|0|0||269342|0|0||3959
682019|10310|0|0|||0|||0||0||||
682799|858847|0|734852|2303|0|32963|17863|0|1671413|0|724775|0|0||32971
682541|0|26399|0|||0|||0||0||||
683647|257155|0|0|0|0|2001|0|0|0|0|24999|0|0||8360
709745|119398|0|62702|5938||2043|48|12000|689108||4256|225345|0|0|4256
684910|0|217133||0|1483|0|0|11000|0|805|66753|0|0||
684506|17640|0|0|||0|||0||0||||
684525|17780|0|0|||0|||0||0||||
682899|73592|0|0|||61|||0||1200||||
683358|37874|0|0|||44|||0||44000||||
687862|114261|0|0|||0|||0||912||||
688023|15214|0|0|||0|||0||0||||
688930|141095|0|0|||16|||0||2317||||
702720|40507|0|33570|||7068|||0||4251||||
689203|23209|0|0|||74|||0||3640||||
688466|38504|0|0|||84|||0||274||||
698507|87460|0|0|||0|||0||76674||||
688602|102805|0|0|||7|||0||11259||||
688629|30227|0|0|||221|||0||0||||
693691|75650|0|0|||6|||0||0||||
689255|11634|0|0|||585|||8306||2611||||
689292|111901|0|0|||0|||0||6134||||
689350|96120|0|0|||940|||0||1026||||
695510|9038116|0||0|2092|5165|0|0|0||129547|0|0||40245
690420|61402|0|0|||732|||0||1538||||
702341|15629|0|0|||0|||0||0||||
690620|14512|0|0|||1980|||0||5586||||
696326|11380|0|0|||0|||0||0||||
713927|68385|0||0||0|0|0|0|45422|0|0|0||0
696829|1284761|0||0||4656|0|37470|0||910|0|0||910
702767|31280|0|0|||0|||0||0||||
704075|79248|0||0||0|0|0|0||403815|0|0||869
698764|1528590|0|492419|0|0|14006|76113|44811|0|0|1926165|0|0|0|6524
694642|0|398158|0|0|0|29|0|0|0|0|183617|0|0||9120
694679|0|11132|0|||0|||0||0||||
694807|14665|0|0|||0|||0||525||||
698740|12209|0|0|||0|||0||0||||
695928|356981|0||0||0|0|0|0||0|0|0||0
698335|25631|0|0|||86|||0||3271||||
699785|12870|0|0|||0|||0||66||||
698907|7749|0|0|||0|||0||0||||
699065|136664|417529||0||5463|0|25780|0||8876|0|0||8876
696874|9400|0|0|||10|||120||499||||
696992|2709776|0|0|0|0|11757|0|79150|531||317137|0|0|0|29690
697175|16492|0|0|||14|||0||0||||
697254|814266|0|0|0|0|1789|0|0|0|0|21646|0|720||9285
697573|8836868|0|2647042|0|0|3963|0|931083|0|57924|710892|0|20347||96845
697921|83722|0|0|||0|||20||5383||||
698004|29945|0|0|||0|||0||0||||
698080|40359|0|0|||253|||126863||3679||||
699107|162257|0|0|||123|||0||3211||||
701463|29259|0|0|||3|||0||0||||
699514|20800|0|0|||0|||3||0||||
699560|78140|0|0|||434|||690||0||||
699594|68243|0|0|||8|||0||7786||||
700571|15008|0|0|||0|||0||0||||
701887|30820|0|0|||67|||0||2063||||
702981|14799|0|0|||0|||0||12218||||
703391|0|33950|0|||27|||0||7195||||
701582|66144|0|0|||12607|||325||17||||
702210|4022|0|0|||0|||0||0||||
711585|0|6450||0||0|0|0|10192||1177|0|0||1177
733995|37317|0|0|||0|||0||0||||
702386|5746|0|0|||0|||0||0||||
702447|84659|0|0|||69|||100||7542||||
703907|28021|0|0|||8|||0||0||||
702796|0|0|0|||0|||0||84542||||
703528|16446|0|0|||5|||0||492||||
687328|29096|0|0|||172|||0||0||||
703754|0|0||0||0|0|0|0||0|0|0||0
708562|26848|0|0|||1|||0||2510||||
692403|19635|0|0|||91|||0||32||||
699964|4909457|0||0||567|0|0|0||311429|0|0||19362
685302|180868|0|0|||14|||0||0||||
693550|684814|0||0||42|0|0|60||165839|0|0||13340
692924|13250|0|0|||0|||0||1100||||
705751|71581|0|0|||0|||0||401||||
698176|25266|0|0|||0|||0||0||||
698530|1525308|0||0|12792|45107|0|0|0|18500|84431|0|0||5281
686233|15207|0|0|||0|||0||0||||
691937|40715|0|8|||172|||0||0||||
687782|26906|0|0|||26|||0||1409||||
693282|191509|0|0|||11|||0||10257||||
697781|180384|0|0|||706|||1005||21976||||
698783|0|27850|0|||0|||0||0||||
687188|15879|0|64|||91|||0||0||||
699334|174124|0|0|||0|||0||14638||||
691754|177059|66098||0||3259|0|0|0||6488|0|0||0
696538|0|10424|0|||0|||0||0||||
