RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
271942|620088|0|0|1644|0|7513|7029|0|9250|0|443031|0|0|0|443031
284082|49760|0|0|||0|||0||0||||
301507|5700|0|0|||55|||52812||1465||||
274489|29833|0|0|||0|||0||0||||
275166|86459|0|0|||862|||0||457||||
277824|187270|0|0|||78|||0||4423||||
297825|6446|||||1835|||||6165||||
277268|0|30307|0|||0|||0||50000||||
274737|6554|0|0|||36|||0||5115||||
264926|25082|0|0|||660|||0||751||||
268608|82913|0|0|||155|||600||15665||||
270974|21525|0|0|||232|||0||2||||
267949|66489|0|0|||60|||0||1598||||
244067|15644|||||4014|||13315||1000||||
330767|0|85134|0|||559|||0||13639||||
274067|49394|||||475|||||464||||
277996|21420||||||||23284||||||
268227|20164||||||||||||||
277573|16920|0|0|||0|||0||0||||
266711|3709|0|0|||50|||0||356||||
274947|68585|0|0|||0|||0||21596||||
277193|1920|0|0|||260|||0||17107||||
242416||58548||||211|||||15300||||
275556|8400|0|0|||0|||0||0||||
266269|75340|0|0|||79|||0||568||||
262395|15928|0|0|||866|||0||0||||
282195|14728|0|291|||0|||0||90||||
278615|1605959|0|0|0|0|2114|0|0|0|0|23104|0|0|0|23104
277014|22350|0|0|||8|||0||364||||
298334|27823|0|0|||76|||0||0||||
277142|109246|0|0|||146|||0||6590||||
272802|88716|0|0|||710|||0||12179||||
279001|12297||||||||||||||
245131|1317484|100471|0|0|0|5927|19377|0|0|0|386321|900|0||
263937|19362|0|0|||152|||0||0||||
245364|202357|0|0|2125|0|9050|2074|0|320400|0|93512|0|51870||
265959|30753|||||229|||||||||
309616|40589|0|0|||1008|||0||5926||||
254010|147521|0|0|||346|||0||0||||
248837|1148450|0|2811|782|0|46076|0|0|1640043|0|207494|0|39061|0|6247
243100|0|38755|0|||212|||0||0||||
266416|0|267134|0|525|0|4229|0|0|0|0|31206|0|0|0|6725
309007|99722|117072|0|9873|0|6083|996|0|429846|0|44400|1358|0|0|0
250701|65673|0|0|||69|||0||0||||
251231|40668|0|0|||144|||0||1233||||
247902|29383|0|0|||0|||1300||9894||||
280243|76093|0|0|||1120|||0||7326||||
278837|76288|0|0|||0|||0||8670||||
