OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
270240|Automobiles and Other Vehicles|||||303|612572
270241|Office Furniture and Equipment|149735|134797|14938|14938|304|612572
270242|Other Fixed Assets|||||305|612572
280852|2706 Black Lake Pl Philadelphia, PA 19154|106240|0|106240|250000|301|614764
280853|2706 Black Lake Pl Philadelphia, PA 19154|1769011|709143|1059868|1550000|302|614764
280854|2702 Black Lake Pl Philadelphia|1187272|484533|702739|1500000|302|614764
280855|Automobiles and Other Vehicles|369652|219914|149738|149738|303|614764
280856|Office Furniture and Equipment|118043|60441|57602|57602|304|614764
280857|Other Fixed Assets|44205|21326|22879|22880|305|614764
282026|TARRANT & UPSHUR CO|131348|0|131348|378935|301|615695
282027|TARRANT CO|656486|266079|390407|675000|302|615695
282028|Automobiles and Other Vehicles|56044|24755|31289|25000|303|615695
282029|Office Furniture and Equipment|40751|40404|347|5000|304|615695
282030|Other Fixed Assets|1214703|826507|388196|725000|305|615695
272077|212 NE 27, Oklahoma City, OK  73105|6156|0|6156|10000|301|613141
272078|212 NE 27, Oklahoma City, OK  73105|79972||6396|250000|302|613141
272079|Automobiles and Other Vehicles|83547||27797|27797|303|613141
272080|Office Furniture and Equipment|55643||5777|5777|304|613141
272081|Other Fixed Assets|1850||0|500|305|613141
255493|17846 N US HWY 441, REDDICK, FL|269273|0|269273|207000|301|598330
255494|17846 N US HWY 441, REDDICK, FL|1303057|205106|1097951|1200000|302|598330
255495|Automobiles and Other Vehicles|146477|47071|99406|106000|303|598330
255496|Office Furniture and Equipment|119521|100232|19289|4000|304|598330
255497|Other Fixed Assets|||||305|598330
269186|Automobiles and Other Vehicles|||||303|612168
269187|Office Furniture and Equipment|28669|22514|6155|6155|304|612168
269188|Other Fixed Assets|||||305|612168
273222|Automobiles and Other Vehicles|||||303|613803
273223|Office Furniture and Equipment|48497|48497|0|5000|304|613803
273224|Other Fixed Assets|||||305|613803
272707|Office Furniture and Equipment|6756|6056|700|700|304|613533
272706|Automobiles and Other Vehicles|||||303|613533
272708|Other Fixed Assets|||||305|613533
256524|Automobiles and Other Vehicles|||||303|598641
256525|Office Furniture and Equipment|1957|1891|66|100|304|598641
256526|Other Fixed Assets|||||305|598641
254606|Office Furniture and Equipment|||||304|597762
254605|Automobiles and Other Vehicles|||||303|597762
254607|Other Fixed Assets|||||305|597762
257271|2544 Elm Hill Pike, Nashville, TN|90000|0|90000|90000|301|598989
257272|4589 Highway 61 South, Vicksburg, MS|6000|0|6000|6000|301|598989
257273|4924 Messer Airport Highway, Birmingham, AL|146700|0|146700|146700|301|598989
257274|53 Midtown Park West, Mobile, AL|149000|0|149000|149000|301|598989
257275|204 Commerce Circle SW, Decatur, AL|30810|0|30810|30810|301|598989
257276|2544 Elm Hill Pike, Nashville, TN|697078|253792|443286|443286|302|598989
257277|4589 Highway 61 South, Vicksburg, MS|13940|1608|12332|12332|302|598989
257278|4924 Messer Airport Highway, Birmingham, AL|191000|22038|168962|168962|302|598989
257279|53 Midtown Park West, Mobile, AL|169675|21048|148627|148627|302|598989
257280|204 Commerce Circle SW, Decatur, AL|298829|53636|245193|245193|302|598989
257281|Automobiles and Other Vehicles|458649|323896|134753|134753|303|598989
257282|Office Furniture and Equipment|157072|133342|23730|23730|304|598989
257283|Other Fixed Assets|||||305|598989
252963|Automobiles and Other Vehicles|||||303|594775
252964|Office Furniture and Equipment|64197|52734|11463|11463|304|594775
252965|Other Fixed Assets|3310|3310|0|0|305|594775
256250|Automobiles and Other Vehicles|42748|41643|1105|1105|303|598562
256251|Office Furniture and Equipment|30795|29590|1205|1205|304|598562
256252|Other Fixed Assets|||||305|598562
261229|530 Jefferson Street, Albuquerque, NM|35095|0|35095|35095|301|605948
261230|530 Jefferson Street, Albuquerque, NM |620927|131569|489358|489358|302|605948
261231|Automobiles and Other Vehicles|||||303|605948
261232|Office Furniture and Equipment|46055|37006|9049|9049|304|605948
261233|Other Fixed Assets|||||305|605948
284940|Automobiles and Other Vehicles|||||303|626352
284941|Office Furniture and Equipment|10296|0|10296|10296|304|626352
284942|Other Fixed Assets|||||305|626352
282036|Automobiles and Other Vehicles|||||303|615752
282037|Office Furniture and Equipment|||||304|615752
282038|Other Fixed Assets|||||305|615752
273128|452 Washington St Newark NJ|30000|0|30000|30000|301|613773
273129|452 Washington St Newark NJ|276109|18585|257524|257524|302|613773
273130|Automobiles and Other Vehicles|0|0|0|0|303|613773
273131|Office Furniture and Equipment|188418|150169|38249|38249|304|613773
273132|Other Fixed Assets|0|0|0|0|305|613773
260641|2163 Berryhill Street, Harrisburg, PA 17104|12000|0|12000|12000|301|604962
260642|2163 Berryhill Street, Harrisburg, PA 17104|289394|129470|159924|285000|302|604962
260643|Automobiles and Other Vehicles|204120|112939|91181|80000|303|604962
260644|Office Furniture and Equipment|75809|71287|4522|20000|304|604962
260645|Other Fixed Assets|26424|5617|20807|20000|305|604962
281503|Automobiles and Other Vehicles|||||303|615126
281504|Office Furniture and Equipment|||||304|615126
281505|Other Fixed Assets|||||305|615126
253972|Automobiles and Other Vehicles|||||303|596936
253973|Office Furniture and Equipment|||||304|596936
253974|Other Fixed Assets|0|0|0|0|305|596936
261104|Office Furniture and Equipment|364660|362086|2574|2574|304|605764
261101|1113 Blackhorse Pike, Folsom, NJ|105605|0|105605|105605|301|605764
261105|Other Fixed Assets|244145|49006|195139|195139|305|605764
261102|1113 Blackhorse Pike, Folsom, NJ|2228133|903037|1325096|1325096|302|605764
261103|Automobiles and Other Vehicles|290770|141583|149187|149187|303|605764
253311|Land at 302 Centre Drive Albany, NY 12203|46250|0|46250|46250|301|595748
253312|Building at 302 Centre Drive Albany, NY 12203|420880|206061|214819|214819|302|595748
253313|Building at 7705 Maltrage Drive Liverpool NY 13090|201362|51599|149763|149763|302|595748
253314|Automobiles and Other Vehicles|196331|93168|103163|103163|303|595748
253315|Office Furniture and Equipment|131636|119013|12623|12623|304|595748
253316|Other Fixed Assets|901836|257545|644291|644291|305|595748
252647|Automobiles and Other Vehicles|162598|28506|84898|85000|303|593271
252648|Office Furniture and Equipment|38623|0|0|500|304|593271
252649|Other Fixed Assets|||||305|593271
268072|Automobiles and Other Vehicles|||||303|611594
268073|Office Furniture and Equipment|6100|6100|6100|6100|304|611594
268074|Other Fixed Assets|||||305|611594
268593|661 SOUTHROCK DR, ROCKFORD, IL|59682|0|59682|59682|301|611845
268594|661 SOUTHROCK DR, ROCKFORD, IL|927325|305870|621455|340318|302|611845
268595|Automobiles and Other Vehicles|71830|48480|23350|23350|303|611845
268596|Office Furniture and Equipment|52848|52168|680|681|304|611845
268597|Other Fixed Assets|||||305|611845
256466|Automobiles and Other Vehicles|||||303|598622
256467|Office Furniture and Equipment|65838|65309|529|500|304|598622
256468|Other Fixed Assets|||||305|598622
261767|Automobiles and Other Vehicles|347315|177334|169981|169981|303|606726
261768|Office Furniture and Equipment|292505|267672|24833|24833|304|606726
261769|Other Fixed Assets|479286|217841|261445|261445|305|606726
272480|730 E. PLANT ST., WINTER GARDEN, FL 34787|86851|0|86851|86851|301|613390
272481|730 E. PLANT ST., WINTER GARDEN, FL 34787|461493|129841|331652|331652|302|613390
272482|Automobiles and Other Vehicles|||||303|613390
272483|Office Furniture and Equipment|29493|11495|17998|17998|304|613390
272484|Other Fixed Assets|||||305|613390
258060|Automobiles and Other Vehicles|||||303|599444
258061|Office Furniture and Equipment|53759|51996|1763|1700|304|599444
258062|Other Fixed Assets|||||305|599444
257520|910 2ND AVE., MARINA, CA 93933|578480|0|578480|578000|301|599043
257521|422 N. MAIN ST., SALINAS, CA 93901|18671|0|18671|18000|301|599043
257522|910 2ND AVE., MARINA, CA 93933|3868732|482320|3386412|3386000|302|599043
257523|422 N. MAIN ST., SALINAS, CA 93901|13990|13350|640|600|302|599043
257524|Automobiles and Other Vehicles|||||303|599043
257525|Office Furniture and Equipment|187127|118444|68683|68000|304|599043
257526|Other Fixed Assets|||||305|599043
259466|Automobiles and Other Vehicles|98673|90206|8467|8467|303|602044
259467|Office Furniture and Equipment|||||304|602044
259468|Other Fixed Assets|||||305|602044
273951|Automobiles and Other Vehicles|||||303|614098
273952|Office Furniture and Equipment|19622|19622|0|0|304|614098
273953|Other Fixed Assets|||||305|614098
254704|Automobiles and Other Vehicles|||||303|597863
254705|Office Furniture and Equipment|10738|10073|665|665|304|597863
254706|Other Fixed Assets|||||305|597863
282690|Automobiles and Other Vehicles|||||303|619032
282691|Office Furniture and Equipment|13856|1386|12470|12470|304|619032
282692|Other Fixed Assets|||||305|619032
258490|Automobiles and Other Vehicles|||||303|600821
258491|Office Furniture and Equipment|2604|2604|0|0|304|600821
258492|Other Fixed Assets|||||305|600821
259809|Automobiles and Other Vehicles|||||303|602290
259810|Office Furniture and Equipment|220773|189322|31451|25000|304|602290
259811|Other Fixed Assets|7085|7085|0|0|305|602290
291279|Office Furniture and Equipment|||||304|630869
291278|Automobiles and Other Vehicles|||||303|630869
291280|Other Fixed Assets|||||305|630869
284061|Automobiles and Other Vehicles|34001|26160|7841|10000|303|624581
284062|Office Furniture and Equipment|141141|126143|14998|10000|304|624581
284063|Other Fixed Assets|31032|11939|19093|7000|305|624581
267715|527 SOUTH HARBOR BOULEVARD, ANAHEIM, CA 92805|570000|0|570000|570000|301|611427
253562|527 South Harbor Boulevard|570000|0|570000|570000|301|596458
253563|527 South Harbor Boulevard|823546|218834|604712|604712|302|596458
253564|Automobiles and Other Vehicles|0|0|0|0|303|596458
253565|Office Furniture and Equipment|54240|38637|14904|15603|304|596458
253566|Other Fixed Assets|15695|15695|0|0|305|596458
267716|527 SOUTH HARBOR BOULEVARD, ANAHEIM, CA 92805|846920|249092|597828|597828|302|611427
267717|Automobiles and Other Vehicles|0|0|0|0|303|611427
267718|Office Furniture and Equipment|54240|43509|10731|10731|304|611427
267719|Other Fixed Assets|15695|15695|0|0|305|611427
270330|6923 LAKEWOOD DR W, SUITE B1/TACOMA, WA 98467-3221|357558|85947|271611|240100|302|612603
270331|Automobiles and Other Vehicles|||||303|612603
270332|Office Furniture and Equipment|25773|23455|2318|1360|304|612603
270333|Other Fixed Assets|||||305|612603
270473|Automobiles and Other Vehicles|218105|127592|90513|90000|303|612666
270471|4 Court Square Long Island City, NY 11101|12072|0|12072|500000|301|612666
270474|Office Furniture and Equipment|92470|87887|4583|4000|304|612666
270475|Other Fixed Assets|607746|302877|304869|300000|305|612666
270472|4 Court Square Long Island City, NY 11101|48290|41391|6899|6700000|302|612666
268069|Automobiles and Other Vehicles|||||303|611593
268070|Office Furniture and Equipment|38338|36652|1686|1686|304|611593
268071|Other Fixed Assets|16004|6103|9901|9901|305|611593
268618|100 KINGSTON DRIVE, PITTSBURGH PA 15235|123854|0|123854|300000|301|611857
268619|100 KINGSTON DRIVE, PITTSBURGH PA 15235|2872593|1494463|1378130|2500000|302|611857
268620|Automobiles and Other Vehicles|328601|198471|130130|160000|303|611857
268621|Office Furniture and Equipment|165353|151647|13706|40000|304|611857
268622|Other Fixed Assets|||||305|611857
259522|Automobiles and Other Vehicles|0|0|0|0|303|602088
259523|Office Furniture and Equipment|10596|4200|6397|6397|304|602088
259524|Other Fixed Assets|14049|4181|9868|9868|305|602088
274536|Automobiles and Other Vehicles|||||303|614226
274537|Office Furniture and Equipment|82573|76623|5950|5950|304|614226
274538|Other Fixed Assets|6980|6980|0|0|305|614226
272408|4207 Lebanon Road, Hermitage, TN 37076|87500|0|87500|147200|301|613333
272409|4207 Lebanon Road, Hermitage, TN 37076|452343|131774|320569|536800|302|613333
272410|Automobiles and Other Vehicles|296351|125647|170704|150000|303|613333
272411|Office Furniture and Equipment|85230|60645|24585|24000|304|613333
272412|Other Fixed Assets|||||305|613333
272529|Automobiles and Other Vehicles|41893|41893|0|0|303|613412
272530|Office Furniture and Equipment|161333|126281|35052|35052|304|613412
272531|Other Fixed Assets|||||305|613412
260316|1201 Sheridan Rd. Escanaba, MI 49829|116976|0|116976|120000|301|603747
260317|Automobiles and Other Vehicles|||||303|603747
260318|Office Furniture and Equipment|14727|3123|11604|4000|304|603747
260319|Other Fixed Assets|2259|0|2259|500|305|603747
260280|Automobiles and Other Vehicles|||||303|603610
260281|Office Furniture and Equipment|||||304|603610
260282|Other Fixed Assets|||||305|603610
282337|6100 Clarks Creek Rd|72000|0|72000|72000|301|618051
282338|6100 Clarks Creek Rd|725414|29150|696264|700000|302|618051
282339|Automobiles and Other Vehicles|||||303|618051
282340|Office Furniture and Equipment|49293|35021|14272|15000|304|618051
282341|Other Fixed Assets|||||305|618051
283103|45-34 Court Square, LIC, NY 11101|424739|0|424739|424739|301|620814
283104|45-34 Court Square, LIC, NY 11101|558531|194322|364209|682000|302|620814
283105|Automobiles and Other Vehicles|427460|132509|294951|294951|303|620814
283106|Office Furniture and Equipment|136255|133967|2288|2288|304|620814
283107|Other Fixed Assets|358519|31146|327373|215451|305|620814
260875|Automobiles and Other Vehicles|3513||3513|3513|303|605438
260876|Office Furniture and Equipment|||||304|605438
260877|Other Fixed Assets|||||305|605438
270629|Automobiles and Other Vehicles|||||303|612722
270630|Office Furniture and Equipment|13832|12007|1637|1637|304|612722
270631|Other Fixed Assets|||||305|612722
260289|OREGON CITY OREGON|243289|0|243289|254348|301|603620
260283|KENT WASHINGTON|1033470|0|1033470|1117900|301|603620
260290|MT VERNON WASHINGTON|31000|0|31000|82400|301|603620
260291|LONGVIEW WASHINGTON|59500|0|59500|100940|301|603620
260292|RENTON WASHINGTON|720000|0|720000|720000|301|603620
260293|CENTRALIA WASHINGTON|95700|0|95700|76600|301|603620
260294|FIFE WASHINGTON|167200|0|167200|148400|301|603620
260295|CASPER WYOMING|15000|0|15000|20000|301|603620
260296|ROCK SPRINGS WYOMING|29000|0|29000|40000|301|603620
260297|KENT WASHINGTON|3678780|1027730|2651050|2105700|302|603620
260298|PORTLAND OREGON|1237226|291281|945945|720350|302|603620
260299|PORTLAND OREGON|424011|77201|346810|28900|302|603620
260300|TACOMA WASHINGTON|1761200|135216|1625984|841300|302|603620
260301|BELLINGHAM WASHINGTON|101053|20954|80099|104811|302|603620
260302|OREGON CITY OREGON|427010|34960|392050|447350|302|603620
260303|MT VERNON WASHINGTON|93300|22998|70302|41900|302|603620
260304|LONGVIEW WASHINGTON|165100|17780|147320|194850|302|603620
260305|RENTON WASHINGTON|295200|28322|266878|450700|302|603620
260306|CENTRALIA WASHINGTON|199300|19128|180172|199300|302|603620
260307|FIFE WASHINGTON|135300|10146|125154|125700|302|603620
260308|CASPER WYOMING|91497|78881|12616|0|302|603620
260309|ROCK SPRINGS WYOMING|63850|49224|14626|0|302|603620
260310|Automobiles and Other Vehicles|1294776|648115|646661|646661|303|603620
260311|Office Furniture and Equipment|1481849|1357358|124491|124491|304|603620
260312|Other Fixed Assets|201711|115205|86506|86506|305|603620
260284|PORTLAND OREGON|275000|0|275000|257400|301|603620
260285|PORTLAND OREGON|60000|0|60000|475310|301|603620
260286|TACOMA WASHINGTON|289040|0|289040|627600|301|603620
260287|BELLINGHAM WASHINGTON|140191|0|140191|146831|301|603620
260288|BILLINGS MONTANA|19023|0|19023|21200|301|603620
253393|Automobiles and Other Vehicles|||||303|595886
253394|Office Furniture and Equipment|||||304|595886
253395|Other Fixed Assets|15000|15000|0|0|305|595886
258267|None|0|0|0|0|301|600197
258268|Automobiles and Other Vehicles|||||303|600197
258269|Office Furniture and Equipment|||||304|600197
258270|Other Fixed Assets|||||305|600197
270350|Automobiles and Other Vehicles|273998|181855|92142|92142|303|612610
270352|Other Fixed Assets|33894|33894|0|0|305|612610
270351|Office Furniture and Equipment|113881|112073|1808|1808|304|612610
265191|1610 W Holt Ave, Pomona, CA|255000|0|255000|350000|301|609780
265192|1610 W Holt Ave, Pmona, CA|384935|113978|270957|450000|302|609780
265193|Automobiles and Other Vehicles|93500|44467|49033|43851|303|609780
265194|Office Furniture and Equipment|14100|14100|0|1500|304|609780
265195|Other Fixed Assets|16667|16667|0|3000|305|609780
273902|Automobiles and Other Vehicles|42320|29587|12733|14000|303|614078
273903|Office Furniture and Equipment|58581|50316|8265|9000|304|614078
273904|Other Fixed Assets|||||305|614078
253030|Automobiles and Other Vehicles|54649|54649||32500|303|594864
253031|Office Furniture and Equipment|19403|19403||4000|304|594864
253032|Other Fixed Assets|||||305|594864
262882|Automobiles and Other Vehicles|544044|228800|315244|315244|303|608310
262883|Office Furniture and Equipment|283635|253357|30278|30278|304|608310
262884|Other Fixed Assets|||||305|608310
273922|Automobiles and Other Vehicles|0|0|0|0|303|614087
273923|Office Furniture and Equipment|17867|15266|2601|2601|304|614087
273924|Other Fixed Assets|0|0|0|0|305|614087
262571|NONE|0|0|0|0|302|607861
262570|NONE|0|0|0|0|301|607861
262572|Automobiles and Other Vehicles|0|0|0|0|303|607861
262573|Office Furniture and Equipment|13269|10915|2354|2354|304|607861
262574|Other Fixed Assets|0|0|0|0|305|607861
252931|1605 N. SUSAN ST., SANTA ANA, CA 92703|231668|0|231668|231668|301|594748
252932|1605 N. SUSAN ST., SANTA ANA, CA 92703|627636|18376|609260|609260|302|594748
252933|Automobiles and Other Vehicles|73658|13812|59846|59846|303|594748
252934|Office Furniture and Equipment|158860|150930|7930|7930|304|594748
252935|Other Fixed Assets|0|0|0|0|305|594748
268974|Office Furniture and Equipment|631197|562759|68438|68438|304|612034
268973|Automobiles and Other Vehicles|853845|395011|458834|458834|303|612034
268975|Other Fixed Assets|1210014|1048678|161336|161336|305|612034
281013|Automobiles and Other Vehicles|||||303|614788
281014|Office Furniture and Equipment|33765|0|33765|33765|304|614788
281015|Other Fixed Assets|||||305|614788
262243|Automobiles and Other Vehicles|63881|54082|9799|9799|303|607479
262244|Office Furniture and Equipment|38644|25686|12958|12958|304|607479
262245|Other Fixed Assets|||||305|607479
263698|LAND - 2712-2714 KENNEDY BLVD, UNION CITY|374572|0|374572|374572|301|608938
263699|Automobiles and Other Vehicles|550147|374086|176061|176061|303|608938
263700|Office Furniture and Equipment|217628|194377|23250|23250|304|608938
263701|Other Fixed Assets|943568|157261|786308|786308|305|608938
254519|Automobiles and Other Vehicles|||||303|597632
254520|Office Furniture and Equipment|8274|2300|5974|5974|304|597632
254521|Other Fixed Assets|||||305|597632
256909|Automobiles and Other Vehicles|||||303|598849
256910|Office Furniture and Equipment|185043|172525|12518|12518|304|598849
256911|Other Fixed Assets|||||305|598849
256766|None|0|0|0|0|302|598799
256768|Office Furniture and Equipment|375143|333902|41241|50000|304|598799
256767|Automobiles and Other Vehicles|62601|38290|24311|30000|303|598799
256769|Other Fixed Assets|818379|123696|694683|500000|305|598799
256765|None|0|0|0|0|301|598799
281710|Automobiles and Other Vehicles|225881|180970|44911|44911|303|615238
281711|Office Furniture and Equipment|64744|64744|0|0|304|615238
281712|Other Fixed Assets|||||305|615238
254184|Automobiles and Other Vehicles|||||303|597200
254185|Office Furniture and Equipment|40946|40946|0|0|304|597200
254186|Other Fixed Assets|||||305|597200
282098|Sacramento and Stockton, CA|751327|0|751327|804666|301|616014
282099|810 W Stadium Lane, Sacramento, CA 95834|351752|124698|227054|573738|302|616014
282100|Union Hall, 2350 Main Street, Stockton, CA|24800|17352|7448|24503|302|616014
282101|Automobiles and Other Vehicles|371649|186270|185379|185379|303|616014
282102|Office Furniture and Equipment|125529|114338|11191|11191|304|616014
282103|Other Fixed Assets|265546|89184|176362|176362|305|616014
259410|4308 F EVERGREEN LN ANNANDALE, VA 22003|0|0|0|0|301|602022
259411|4308 F EVERGREEN LN ANNANDALE, VA22003|434862|379739|55123|55123|302|602022
259412|Automobiles and Other Vehicles|||||303|602022
259413|Office Furniture and Equipment|35885|34886|999|999|304|602022
259414|Other Fixed Assets|||||305|602022
254210|FAIRBANKS, AK|37500|0|37500|40000|301|597223
254211|FAIRBANKS, AK|242122|242122|0|115000|302|597223
254212|Automobiles and Other Vehicles|||||303|597223
254213|Office Furniture and Equipment|441672|420943|20729|25000|304|597223
254214|Other Fixed Assets|||||305|597223
264374|Automobiles and Other Vehicles|0|0|0|0|303|609353
264375|Office Furniture and Equipment|0|0|0|0|304|609353
264376|Other Fixed Assets|0|0|0|0|305|609353
264396|Automobiles and Other Vehicles|0|0|0|0|303|609371
264397|Office Furniture and Equipment|0|0|0|0|304|609371
264398|Other Fixed Assets|0|0|0|0|305|609371
282838|Automobiles and Other Vehicles|||||303|619503
282839|Office Furniture and Equipment|166663|120423|46240|46240|304|619503
282840|Other Fixed Assets|31871|19557|12314|12314|305|619503
262263|Automobiles and Other Vehicles|||||303|607501
262264|Office Furniture and Equipment|8736|8736|0|100|304|607501
262265|Other Fixed Assets|||||305|607501
273295|Automobiles and Other Vehicles|||||303|613844
273296|Office Furniture and Equipment|1459|438|1021|1021|304|613844
273297|Other Fixed Assets|||||305|613844
264388|Automobiles and Other Vehicles|0|0|0|0|303|609367
264389|Office Furniture and Equipment|0|0|0|0|304|609367
264390|Other Fixed Assets|0|0|0|0|305|609367
255589|Automobiles and Other Vehicles|||||303|598356
255590|Office Furniture and Equipment|14145|10521|3624|3624|304|598356
255591|Other Fixed Assets|||||305|598356
268729|17 N. Plains Ind Rd., Wallingford, CT |279020|0|279020|279020|301|611906
268730|17 N. Plains Ind Rd., Wallingford, CT|1267828|365701|902127|902127|302|611906
268731|Franklin Ave., Hartford, CT|36390|11123|25267|25267|302|611906
268732|Automobiles and Other Vehicles|149353|93429|55924|55924|303|611906
268733|Office Furniture and Equipment|51116|48647|2469|2469|304|611906
268734|Other Fixed Assets|||||305|611906
281785|1305 E 27th Street, Kansas City, MO 64108|34246|0|34246|34246|301|615288
281786|1305 E 27th Street, Kansas City, MO 64108|389120|264706|124414|124414|302|615288
281787|Automobiles and Other Vehicles|455459|104216|351243|351243|303|615288
281788|Office Furniture and Equipment|162215|162124|91|91|304|615288
281789|Other Fixed Assets|||||305|615288
257827|Mobile, AL|96852|20603|76249|96852|302|599220
257828|Birmingham, AL|42500|8698|33802|42500|302|599220
257829|Nashville, TN|64922|20378|44544|64922|302|599220
257830|Automobiles and Other Vehicles|120648|69819|50829|50829|303|599220
257831|Office Furniture and Equipment|156976|155410|1566|1566|304|599220
257832|Other Fixed Assets|||||305|599220
257823|Orange County, Florida|5986|0|5986|5986|301|599220
257824|Mobile, AL|14000|0|14000|14000|301|599220
257825|Birmingham, AL|22500|0|22500|22500|301|599220
257826|Nashville, TN|6900|0|6900|6900|301|599220
257822|Orange County, Florida|146612|0|146612|146612|301|599220
264096|Automobiles and Other Vehicles|||||303|609214
264097|Office Furniture and Equipment|34580|29959|4620|4620|304|609214
264098|Other Fixed Assets|||||305|609214
255595|Automobiles and Other Vehicles|||||303|598362
255596|Office Furniture and Equipment|810|637|173|173|304|598362
255597|Other Fixed Assets|||||305|598362
267487|Office Furniture and Equipment|603354|549072|54282|54282|304|611319
267488|Other Fixed Assets|||||305|611319
267486|Automobiles and Other Vehicles|||||303|611319
284654|Automobiles and Other Vehicles|||||303|625913
284655|Office Furniture and Equipment|10507|5463|5044|5044|304|625913
284656|Other Fixed Assets|||||305|625913
283779|Automobiles and Other Vehicles|||||303|622762
283780|Office Furniture and Equipment|19280|12372|6908|6908|304|622762
283781|Other Fixed Assets|||||305|622762
253339|Automobiles and Other Vehicles|211066|43026|168040|168040|303|595802
253340|Office Furniture and Equipment|39321|35583|3738|3738|304|595802
253341|Other Fixed Assets|2940|1750|1190|1190|305|595802
261557|Automobiles and Other Vehicles|||||303|606338
261558|Office Furniture and Equipment|||||304|606338
261559|Other Fixed Assets|||||305|606338
260569|5811 EAST FLORENCE AVENUE, BELL GARDENS, CA 90201|141500|0|141500|232641|301|604784
260570|5811 EAST FLORENCE AVENUE, BELL GARDENS, CA 90201|494361|489983|4378|676738|302|604784
260571|26 BERNARD STREET #30, BAKERSFIELD, CA 93305|155097|106849|48248|124070|302|604784
260572|3921 BURBANK BLVD., BURBANK, CA 91505|43697|40506|3191|44425|302|604784
260573|Automobiles and Other Vehicles|273184|123897|149287|149287|303|604784
260574|Office Furniture and Equipment|164872|154151|10721|10721|304|604784
260575|Other Fixed Assets|0|0|0|0|305|604784
282420|25510 KELLY RD, ROSEVILLE, MI 48066|46026|0|46026|75000|301|618168
282421|GARLAND SUMMERWOOD RIDGE LOTS, LEWISTON, MI 49756|100000|0|100000|100000|301|618168
282422|25510 KELLY RD, ROSEVILLE, MI 48066|903246|731439|171807|715000|302|618168
282423|FCV - 914-A CHARDONNAY, LEWISTON, MI 49756|139956|0|139956|139956|302|618168
282424|Automobiles and Other Vehicles|||||303|618168
282425|Office Furniture and Equipment|313992|301442|12550|12550|304|618168
282426|Other Fixed Assets|520702|477506|43196|73092|305|618168
286971|Automobiles and Other Vehicles|211698|55387|156311|156311|303|627172
286972|Office Furniture and Equipment|16920017|14614682|2305337|2305337|304|627172
286973|Other Fixed Assets|1735020|1731461|3559|3559|305|627172
268046|Automobiles and Other Vehicles|||||303|611586
268047|Office Furniture and Equipment|||||304|611586
268048|Other Fixed Assets|890||890|890|305|611586
270635|110 W. 57th Street, NY,NY|15801690|7156360|8645330|15000000|302|612725
270636|7920 Sunset Blvd, LA, CA |26887634|20121037|6766597|28000000|302|612725
270637|Automobiles and Other Vehicles|||||303|612725
270638|Office Furniture and Equipment|4673175|4389272|283903|300000|304|612725
270639|Other Fixed Assets|13727700|8827302|4900398|4000000|305|612725
270633|7920 Sunset Blvd, LA, CA|397220|0|397220|9000000|301|612725
270634|7950 Sunset Blvd, LA, CA|576052|0|576052|16000000|301|612725
270632|110 W. 57th Street, NY, NY|463119|0|463119|25000000|301|612725
283925|Automobiles and Other Vehicles|212378|212378|0|0|303|624177
283926|Office Furniture and Equipment|3577629|3297117|280512|280512|304|624177
283927|Other Fixed Assets|3434971|814568|2620403|2620403|305|624177
263201|7220-7234 PARKWAY DR, HANOVER, MD 21076|872714|0|872714|872714|301|608539
263202|7230 PARKWAY DR, HANOVER MD 21076|11287341|5249442|6037899|6037899|302|608539
263203|7220 PARKWAY DR. HANOVER MD 21076|5172593|1375416|3797177|3797177|302|608539
263204|7234 PARKWAY DR. HANOVER MD 21076|13194745|3506699|9688046|9688046|302|608539
263205|Automobiles and Other Vehicles|97913|54904|43009|43009|303|608539
263206|Office Furniture and Equipment|2831317|1337719|1493598|1493598|304|608539
263207|Other Fixed Assets|3537112|2064293|1472819|1472819|305|608539
258489|Other Fixed Assets|||||305|600814
258487|Automobiles and Other Vehicles|||||303|600814
258488|Office Furniture and Equipment|418631|381902|36729|37000|304|600814
266129|Automobiles and Other Vehicles|||||303|610435
266130|Office Furniture and Equipment|211076|191512|19564|19564|304|610435
266131|Other Fixed Assets|32575|22317|10258|10258|305|610435
256420|4239 WEST 150TH ST., CLEVELAND, OH 44135|97600|0|97600|97600|301|598607
256421|4239 WEST 150TH ST., CLEVELAND, OH 44135|724521|103770|620751|620751|302|598607
256422|Automobiles and Other Vehicles|20607|20607|0|2061|303|598607
256423|Office Furniture and Equipment|242626|188822|53804|61314|304|598607
256424|Other Fixed Assets|88559|5629|82930|82930|305|598607
256425|Automobiles and Other Vehicles|385147|315743|69404|107015|303|598608
256426|Office Furniture and Equipment|1798221|1540345|257876|257792|304|598608
256427|Other Fixed Assets|9247144|6143711|3103433|3103433|305|598608
266038|Washington, D.C. Land|2387501|0|2387501|36979200|301|610374
266039|Akron, OH Land (1)|281920|0|281920|210740|301|610374
266040|Akron, OH Land (2)|438975|0|438975|307280|301|610374
266041|Washington, D.C. Building|22783859|20907211|1876648|19328015|302|610374
266042|Akron, OH Building (1)|3108268|2837020|271248|2535100|302|610374
266043|Akron, OH Building (2)|1151881|330018|821863|445700|302|610374
266044|Automobiles and Other Vehicles|||||303|610374
