RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
604991|0|0|0|0|0|0|0|0|
609380||0|52941|42132|275200|262570|4098|7444|
610635|0|0|0|0|0|0|0|0|0
624645|0|0|0|0|0|0|0|0|0
616769|0|8004|2900|0|0|0|0|0|2900
612978|0|0|0|0|0|0|0|0|
605262|0|0|0|0|0|0|0|0|0
617550|0|0|0|0|0|0|0|0|0
627491|0|0|0|0|0|0|0|0|0
605812|0|0|0|0|0|0|0|0|0
621876|0|5295|0|0|0|0|0|678|0
616731|13562|28262|0|0|0|0|0|106|13562
624167|0|0|0|0|0|0|0|0|
621126||0||0||0|0|0|0
591842|0|0|0|0|0|0|0|0|0
612183|0|0|0|0|0|0|0|0|0
620253|0|0|0|0|0|0|2007|2007|2007
616187|0|0|0|0|0|0|0|0|0
611538|0|0|0|0|0|0|0|0|
618775|||||||||
605391|0|0|0|0|0|0|0|0|0
615985|0|0|0|0|0|0|0|0|0
628953|0|0|0|0|0|0|0|0|0
608991|0|0|0|0|0|0|0|0|0
593544|0|0|0|0|0|0|0|0|0
595140|16|1|100|0|||575|894|691
616068|0||0||0||420|285|420
621735|0|0|0|0|0|0|0|0|0
626216|0|0|0|0|0|0|0|0|0
603696|0|0|0|0|0|0|0|0|0
615745|0|0|0|0|0|0|0|0|0
609766|0|0|0|0|0|0|0|0|
614367||0||0|0|0|0|0|
599800|0|0|0|0|0|0|0|0|0
614081|0|0|0|0|0|0|0|0|
626300|0|0|0|0|0|0|0|0|0
653798|0|0|0|0|0|0|0|0|0
620743|0|0|0|0|0|0|715|498|715
628619|0|0|0|0|0|0|0|0|0
683208|0|0|0|0|0|0|0|0|
613911|0|0|0|0|0|0|0|0|
596988|6250|11835|0|0|0|0|9991|45612|
598638|0|0|0|0|0|0|0|0|
596945|||||3109425|2979527|124077|169331|
597265|0|0|0|0|0|0|573|569|
599201|73018|89230|0|0|0|0|4633|5477|
599368|0|0|0|0|0|0|0|0|
599290|4000|2097|0|0|0|0|4630|1068|
617800|0|0|0|0|0|0|392|0|
599594|0|0|0|0|0|0|286|88|286
657091|0|0|0|0|0|0|0|0|0
597579|0|0|0|0|0|0|0|0|0
600275|3583|3854|||||||
614140|1370|455|0|0|0|0|0|1024|
605772|0|0|0|0|0|0|1944|1598|1944
611921|0|0|0|0|0|0|0|0|0
613514|0|0|0|0|0|0|259|420|259
607481|0|0|0|0|0|0|0|0|
606942|0|0|0|0|0|0|403|375|403
615486|0|0|0|0|0|0|0|0|0
648185|0|0|0|0|0|0|0|0|0
606094|0|0|0|0|0|0|0|0|
606536|0|0|0|0|0|0|473|503|473
615559|0|0|0|0|0|0|0|0|0
604013|0|0|0|0|0|0|0|0|
605379|0|0|0|0|0|0|1061|1516|1061
619671|0|0|0|0|0|0|0|0|0
609503|0|0|0|0|0|0|0|0|
606201|||||0|0|10091|1563|
611022|16613|26119|0||0|0|7186|6989|
608505|0|0|0|0|0|0|0|0|
618634|0|0|0|0|0|0|0|0|
625008|0||0||0|0|0|17527|
616740|0|0|0|0|0|0|0|0|0
618099|0|0|0|0|0|0|0|0|0
613800|||||0|0|29367|40938|
613019|2321||||1858|0||1135|
617304|0|0|0|0|0|0|0|0|0
607251|0|0|0|0|0|0|41520|37065|
611865|0|0|1595808|1499321|0|0|2694625|1479898|
610541|0|0|0|0|0|0|1508|792|1508
614148|0|0|0|0|0|0|0|0|
621625|0|62|0|0|0|0|0|0|0
602866|0|0|0|0|0|0|0|0|
618421|0|0|0|0|0|0|0|0|
624133|0|0|0|0|0|0|0|0|
604129|0|0|0|0|0|0|0|0|
608049|20|31|0|0|0|0|0|0|20
615200|0|0|0|0|0|0|0|0|
604661|0|0|0|0|0|0|0|0|0
603495|0|0|0|0|0|0|0|0|0
603407|0|0|0|0|0|0|0|0|
606029|3698|5758|0|0|0|0|2021|180|
618314|0|0|0|0|0|0|0|0|
603892|0|0|0|0|0|0|0|0|
601977|0|0|0|0|0|0|0|0|0
619017|0|0|0|0|0|0|0|0|
620229|0|0|0|0|0|0|0|0|0
614095|||25|25|0|0||27|
599067|0|0|0|0|0|0|0|0|
613211|15038|2793|72164|0|0|0|2893|4974|
604390|0|0|0|0|0|0|0|0|
623895|0|0|0|0|0|0|0|0|0
611701|0|0|0|0|0|0|0|0|
609963|0|0|0||0|0|0|122|
601932|0|0|0|0|0|0|0|0|0
602070|425|616|0|0|0|0|0|0|
606375|0|0|0|0|0|0|0|0|0
603195|0|0|0|0|0|0|0|0|
608822|8596|21154|0|0|0|0|0|0|
617440|0|0|0|0|0|0|0|0|0
613213|0|0|0|0|0|0|0|0|0
605513|0|0|0|0|0|0|0|0|0
617487|0|0|0|0|0|0|1022|1073|1022
620071|0|0|0|0|0|0|0|0|
610023|0|0|0|0|0|0|0|0|0
616782|0|0|0|0|0|0|0|0|0
613506|0|0|0|0|0|0|0|0|
615881|0|0|0|0|0|0|367|449|367
603797|0|0|0|0|0|0|1826|3957|1826
608793|0|0|0|0|0|0|99|85|99
613743|0|0|0|0|0|0|476|497|476
613727|0|0|0|0|0|0|0|0|
616964|0|0|0|0|0|0|0|0|
