RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
124333|||||||||
122165|2326|1909|0|0|0|0|0|0|2326
117881|0|0|0|0|0|0|0|0|0
115536|0|0|0|0|0|0|0|0|0
123121|1384|4526|7982|5386|||||9366
113033|0|0|0|0|0|0|0|0|0
105875|0|0|||||||0
110758|0|0|0|0|0|0|0|0|0
115217|817|11580|0|0|0|0|0|0|817
113074|0|0|0|0|0|0|0|0|0
115816|||||||||
103713|0|0|0|0|0|0|0|0|0
116840|430|286|0|0|0|0|0|0|430
113948|||||||2007|2007|2007
116346|57490|13147|||||||57490
126238|||||||||
125227|381|355|||||||381
113208|0|0|0|0|0|0|0|0|0
132889|||||||414|208|
117258|||||||||
103513|||||||||
109801|||||||||
120405||||||233479|||0
120423|0|0|0|0|0|0|0|0|0
98670|||||||||
121963|0|0|0|0|0|0|468|972|468
114456|0|0|0|0|0|0|0|0|0
130132|0|0|0|0|0|0|0|0|0
103542|||||||||
103499|0|0|0|0|0|0|0|0|0
127184|0|0|0|0|0|0|0|0|0
130765|724|775|0|0|0|0|0|0|724
107033|0|795|||||||0
103461|56642|39020|||||||56642
172229|||||||||0
105657|0|0|0|0|0|0|0|0|0
107493|31997|27740|0||0||2491|2408|34488
104979|||||||221|260|
105761|0|0|0|0|0|0|0|0|0
123957|||||||||
106571|7532|0|0|0|0|0|0|0|7532
127008|0|0|0|0|0|0|0|0|
130274|0|7173|8000|8000|38000|38000|0|0|46000
127540|0|0|0|0|0|0|2140|1804|2140
104674|||||||||
117848|0|0|0|0|0|0|4468|6129|4468
119447|||||||455|552|
116125|0|0|0|0|0|0|0|0|0
114761|||||||1782|295|1782
191442|0|0|0|0|0|0|0|0|0
141967|2|0|0|0|0|0|301|0|303
119759|||||||413|347|413
110700|||||||1532|1470|1532
124324|0|0|0|0|0|0|0|0|0
117992|0||0||0||0||0
113032|0|0|0|0|0|0|0|0|0
112333|||||||||
116693|0|0|18584|12378|0|0|29688|23188|48272
114713|0|0|0|0|0|0|149|133|149
144215|0|0|0|0|0|0|0|0|0
112349|0|0|0|0|0|0|0|0|0
114239|0|0|0|0|0|0|0|0|0
121821|172|77|||||||172
124005|0|0|0|0|0|0|574|0|574
123643|0|0|18400|37402|||4967|4652|23367
116543|0|0|0|0|0|0|0|0|0
202976|0|0|0|0|0|0|43145|43047|43145
123299|195617|442303|0|0|0|0|7459|6262|203076
124013|||||||||
112673|108|191|||||||108
113051|50|8225|0|0|0|0|7115|0|7165
128312|0|0|0|0|0|0|0|0|0
122026|0|0|0|0|0|0|0|11019|0
122910|0|0|0|0|0|0|0|0|0
113578|0|0|0|0|0|0|0|0|0
114533|||||||||
190713|0|0|0|0|0|0|0|0|0
113818|0|0|0|0|5207|3143|0|0|5207
110871|||||||||
125338|||||||||0
141572|1374|2049|0|0|0|0|848|173|2222
128622|0|0|0|0|0|0|0|0|0
122667|||||||||
119338|687|425|0|0|0|0|0|0|687
114318|0|0|0|0|0|0|0|0|0
118892|0|0|0|0|0|0|0|0|0
116651|0|0|0|0|0|0|0|0|0
110734|||||||||
136432|14163|8215|0|0|0|0|2518|2583|16681
111811|0|0|0|0|0|0|0|0|0
115134|0|0|28059|21255|0|0|4581|2718|32640
121075|||||||1244|1364|1244
107059|1588|1075|||||||1588
110305|0||0||0||0||0
116838|0|0|0|0|0|0|591|93|591
175997||820|||||||
114322|0|0|0|0|0|0|494|146|494
109622|0|0|0|0|0|0|0|0|0
108770|||||||688|116|688
139225|||||||||
108132|0|22011|0|0|0|0|0|0|0
181131|2514|2710|0|0|0|0|569|187|3083
126580|0|0|0|0|0|0|0|0|0
122542|0|0|26758|16629|0|0|1626|0|28384
123187|0|0|0|0|0|0|0|0|0
102488|||||||||
116670|155372|160520|||||||155372
134891|0|0|0|0|20000|0|0|0|20000
125302|||||||||
121390|0|0|0|0|0|0|0|0|0
123855|||||||||
126302|0|0|0|0|0|0|0|0|0
119353|737|1113|||||||737
113876|0|0|0|0|0|0|0|0|0
115869|0|0|0|0|0|0|0|0|0
141034|0|0|0|0|0|0|678|248|678
115822|0|0|0|0|0|0|0|0|0
112967|57|0|0|0|0|0|123|123|180
129555|57783|42235|0|0|0|0|12359|12315|70142
117453|0|0|0|0|0|0|0|0|0
124892|0|0|0|0|0|0|0|0|0
132887|||||||||
120817|200|0|0|0|0|0|0|0|200
105124|182|182|||||||182
114302|213|220|0|0|0|0|0|0|213
117444|0|0|0|0|0|0|0|0|0
114074|0|0|0|0|0|0|0|0|0
119098|0|0|0|0|0|0|0|0|0
123398|0|0|157200|157200|0|0|0|0|157200
118137|0|0|0|0|0|0|346|44|346
121581|0|0|0|0|0|0|0|0|0
103640|0|0|0|0|0|0|0|0|0
112716|0|0|0|0|0|0|0|0|0
122024|0|0|0|0|0|0|652|1212|652
120527|0|0|0|0|0|0|0|0|0
128770|444|387|0|0|0|0|0|0|444
112954|0|0|0|0|0|0|0|0|0
121434|0|0|0|0|0|0|0|0|0
109459|||||||||
114768|0|0|0|0|0|0|0|0|0
118864|12628|10273|0|0|0|0|30|12|12658
114912|0|0|0|0|0|0|0|0|0
115850|||||||505|114|505
124923|0|0|0|0|0|0|0|0|0
116709|18736|1244|0|0|0|0|5897|5637|24633
128627|||||||||
117244|0|0|0|0|0|0|0|0|0
131287|||||||626|520|626
128577|||||||||
123856|||||||||
121747|0|0|0|0|0|0|0|0|0
105302|0|0|0|0|0|0|0|0|0
127016|||||||||
123544|||||||||
128485|0|0|0|0|0|0|0|0|0
121921|0|0|0|0|0|0|0|0|
119671|0|0|0|0|0|0|0|0|0
116800|0|0|0|0|0|0|0|0|0
122830|||||||||
119434|13302|942|0|0|0|0|0|0|13302
113002|||||||||
128946|0|0|0|0|0|0|0|0|0
105268|||||||||
119460|0|0|0|0|0|0|0|0|0
117291|0|0|0|0|0|0|1709|1936|1709
133160|0|0|0|0|0|0|0|0|0
107854||||||||307|
141055|0|0|0|0|0|0|0|0|0
120969|||||||||
120973|0|0|0|0|0|0|0|0|0
121194|0|0|0|0|0|0|0|0|0
123125|0|0|0|0|0|0|0|0|0
123857|0|0|0|0|0|0|0|0|0
121045|||||||||
111955|0|0|0|0|0|0|0|0|0
117698|5826525|6146992|1867358|1740042|0|0|962237|1141205|8656120
90421|0|0|0|0|0|0|0|0|0
104895|0|0|0|0|0|0|0|0|0
123391|||||||398|10507|398
119171|0|0|0|0|0|0|0|0|0
111601|0|0|0|0|0|0|0|0|
106503|0|0|0|0|0|0|0|0|0
105975|||||||||
116233|24108|26410|0|0|0|0|157394|216473|181502
112190|12850|11590|||||||12850
109998|10800|18800|||||3460|8960|14260
110804|0|0|0|0|0|0|0|0|0
107951|0|0|0|0|0|0|0|0|0
116549|0|0|0|0|0|0|0|0|0
107042|0|0|0|0|0|0|0|0|0
103422|||||||||
191726|0|0|0|0|0|0|0|0|0
120636|||||||4026|4927|4026
114235|0|0|0|0|0|0|0|0|0
121813|0|0|0|0|0|0|0|0|0
109351|0|2083|0|0|0|0|1228|2812|1228
109347|1441|309|0|0|0|0|0|0|1441
128307|0|0|0|0|0|0|0|0|0
126279|0|0|0|0|0|0|0|0|0
304351|0|0|0|0|0|0|0|0|0
122749|0|0|0|0|0|0|0|0|0
126981|0|0|0|33748|0|0|220531|80155|220531
115895|0|0|0|0|0|0|0|0|0
114406|0|0|0|0|0|0|0|0|0
122975|0|0|0|0|0|0|0|0|0
128737|0|0|0|0|0|0|0|0|0
121637|0|0|24456|19351|0|0|0|1833|24456
128198|||||||||
105784|0|0|0|0|0|0|0|0|0
121859|0|0|0|0|0|0|0|0|0
107032|||||||1799|699|1799
111779|0|0|0|0|0|0|1226|236|1226
110082|0|0|0|0|0|0|0|0|0
109004|0|0|0|0|0|0|0|0|0
114749|||||||||
111489|0|0|0|0|0|0|0|0|0
142862|0|319|0|0|0|0|0|0|0
117949|0|0|0|0|0|0|0|0|0
121945|0|0|0|0|0|0|0|0|0
114884|0|0|0|0|0|0|0|0|0
118201|||||||||
105226|0|0|0|0|0|0|304|52|304
105897|0|0|0|0|0|0|0|0|0
123195|0|0|0|0|0|0|0|0|0
120142|0|0|0|0|0|0|0|0|0
116729|0|0|0|0|0|0|2184|0|2184
118345|||||||||
115044|0|0|0|0|0|0|0|0|0
117317|10529|0|0|0|0|0|0|0|10529
112347|0|0|1500|1527|0|0|725|1629|2225
121860|0|0|335|0|0|0|0|0|335
115789|0|0|0|0|0|0|0|0|
123893|1720|476|0|0|0|0|1508|367|3228
112655|||||||||
115199|0|0|0|0|0|0|0|0|0
185136|69|68|0|0|0|0|0|0|69
114137|0|0|0|0|0|0|0|0|
108970|622|1329|||0|0|16618|12358|17240
108469|0|0|0|0|0|0|338|471|338
120891|70|60|0|0|0|0|709|602|779
114428|0|0|0|0|0|0|0|0|0
123059|0|0|0|0|0|0|0|0|0
121208|0|0|0|0|0|0|0|0|0
119794|||||||||
131132|0|0|0|0|0|0|0|0|0
133982|0|0|0|0|0|0|0|0|0
141586|0|0|0|0|0|0|0|0|0
111652|||||||||
121317|0|0|0|0|0|0|0|0|0
113288|0|0|0|0|0|0|0|0|0
124188|1296|1853|0|0|0|0|0|0|1296
126186|0|0|0|0|0|0|0|0|0
114080|0|0|0|0|0|0|0|0|0
112369|0|0|0|0|0|0|0|0|0
105956|||||||||
110834|||||||||
175916|0|0|0|0|0|0|0|0|0
120685|||||||||
125819|0|0|0|0|0|0|0|0|0
111874|0|0|0|0|38506|37043|1625|2351|40131
134016|||||||||
138580|||||||||
118758|0|0|0|0|0|0|431|433|431
116204|2420|165|0|0|0|0|0|364|2420
116780|0|0|0|0|0|0|0|0|0
105233|0|0|0|0|0|0|0|0|0
111412|0|0|0|0|0|0|0|0|0
115167|0|0|0|0|0|0|0|0|0
112964|718|662|0|0|0|0|0|0|718
122588|0|0|0|0|0|0|0|0|0
107974|0|0|0|0|0|0|0|0|0
124058|0|0|0|0|0|0|0|0|0
121938|25280|34286|0|0|0|0|154358|181089|179638
104322|9977|19158|0|0|0|0|1500|1500|11477
108243|0|0|0|0|0|0|0|0|0
117885|0|0|0|0|0|0|0|0|0
113291|0|0|0|0|0|0|0|0|0
111650|-1||||||43|90|42
115010|0|0|0|0|0|0|0|0|0
118181|0|55|0|0|0|0|0|0|0
127018|0|0|0|0|0|0|0|0|0
129552|0|0|0|0|0|0|0|0|0
108012|||||||||
111962|||||||||
118250|55|60|0|0|0|0|9038|8929|9093
105828|0|0|0|0|0|0|3529|2862|3529
102258|0|0|0|0|0|0|247|258|247
126638|||||||||
127187|||||||||170313
113260|0|0|0|0|0|0|0|0|0
117833|0|0|0|0|0|0|0|0|0
111414|1791|1206|0|0|0|0|254|256|2045
116049|0|0|0|0|0|0|2000|1906|2000
134493|0|0|0|0|0|0|0|0|0
110793|0|0|0|0|0|0|0|0|0
108601|31375|2514|8245|5290|0|0|0|0|39620
122681|||||||||0
106760|0|0|0|0|0|0|0|0|0
116355|||||||||0
113915|0|0|0|0|0|0|0|0|0
111584|0|0|0|0|0|0|0|0|0
138206|0|0|0|0|0|0|0|0|0
119405|0|0|0|0|0|0|0|21913|0
109216||557|99041|74869|154904|142937|||253945
123508|||||||||
118851|2589|2068|4538|1189|32433|28158|1257|1426|40817
128906|0|0|0|0|0|0|0|0|0
114750|||||||||
128882|0|0|0|0|0|0|0|0|0
106573|0|0|0|0|0|0|0|0|0
121812|||||||||
111960|||||||||
123662|0|0|||||||0
125244|0|0|0|0|0|0|0|0|0
108982|0|0|0|0|0|0|0|0|0
119823|0|0|0|0|0|0|0|0|0
115518|0|0|0|0|0|0|0|0|0
123692|||||166037|164418|1622|1880|167659
127836|0|0|0|0|0|0|4036|2229|4036
125246|4097|6143|0|0|0|0|230|351|4327
133491|9999|10115|||||1467|80|11466
117906|0|0|0|0|0|0|0|0|0
108689||326|||||||
134844|2300|4981|0|0|0|0|4374|4374|6674
116787|56|181|0|0|0|0|0|0|56
176681|0|0|0|0|0|0|0|0|0
176520|1031|835|0|0|0|0|0|0|1031
117286|||||||||
126578|||3000|1378|||||
111515|11716|3800|0|0|0|0|0|0|11716
113877|0|0|0|0|0|0|0|0|0
105130|0|0|0|0|0|0|0|0|0
114146|0|0|0|0|0|0|0|0|0
129648|2103|4137|0|0|0|0|0|0|2103
129790|||||||||
121496|287|319|0|0|0|0|0|0|287
140185|0|0|0|0|0|0|64|133|64
108092|||||||287|32|287
134094|||||||||0
113890|||||||||0
106495|0|0|0|0|0|0|141|251|141
121167|0|0|0|0|0|0|0|0|0
98489|0|0|0|0|0|0|1305|0|1305
115168|0|0|0|0|0|0|0|0|0
134920|0|0|0|0|0|0|0|0|0
111656|||||||||
110762|0|0|0|0|0|0|336|220|336
114771|||||||||
138758|||||||||
128583|||||||261|237|261
114429|||||||||0
117835|1|0|0|0|0|0|0|0|0
122974|1737|665|0|0|0|0|0|0|1737
124460|||||||||
126753|0|0|0|0|0|0|0|0|0
134520|21|61|||||||21
110353|||||||||650
103474|24603|28886|||||35151|1378|59754
123609|0|0|0|0|0|0|0|0|0
128765|0|0|0|0|0|0|0|0|0
120277|0|0|0|0|0|0|897|4700|897
128287|3563|899|0|0|0|0|1012|930|4575
104414|17577|||13387|||1714|1455|19291
107733|||||||||
122192|0|0|0|0|0|0|1779|1452|1779
103596|0|0|0|0|0|0|0|0|0
122441|5419|0|0|0|0|0|316|622|5735
107912|0|0|0|0|0|0|0|0|0
124641|0|0|0|0|0|0|0|0|0
108760|0|0|0|0|0|0|0|0|0
108328|64665|0|0|0|0|0|0|0|64665
105110|0|0|0|0|0|0|0|0|0
114183|0|0|0|0|0|0|0|0|0
121132|0|0|0|0|0|0|0|0|0
115698|0|0|0|0|0|0|0|0|0
108482|||||||||0
120067|0|0|0|0|0|0|1474|1099|1474
129800|0|0|0|0|0|0|0|0|0
121206|0|0|0|0|0|0|0|0|0
138785|40480|23924|0|0|0|0|0|0|40480
116321|0|0|0|0|0|0|0|0|0
121487|0|0|0|0|0|0|0|0|0
119598|0|0|0|0|0|0|0|0|0
113406|0|0|0|0|0|0|813|2055|813
107862|58894|19153|346556|313094|||439513|208202|844963
111864|0|0|0|0|0|0|927|828|927
122676|0|0|0|0|0|0|0|0|
111137|0|0|0|0|0|0|2374|2414|2374
122137|0|0|0|0|0|0|297|203|297
126738|0|0|0|0|0|0|0|0|0
111750|0|0|0|0|0|0|0|380|0
105332|46452|59089|||||||46452
105937|0|0|0|0|0|0|0|0|0
110076|167727|166784|0|0|0|0|0|0|0
102259|0|0|0|0|0|0|781|0|781
118665|365|527|||||||365
120821|310|528|||||||310
108231|0|0|0|0|0|0|3190|184|3190
108921|209067|164266|||||2106|20054|211173
127570|55|3984|0|0|0|0|2956|355|3011
112435|||||||||
140004|0|0|0|0|0|0|0|0|0
118103|2058|1926|0|0|0|0|327|107|2385
127431|0|0|0|0|0|0|0|0|0
118014|0|0|0|0|0|0|3133|2498|3133
128509|||||||||
113593|774|423|0|0|0|0|0|0|774
111016|0|0|0|0|0|0|0|0|0
123910|0|0|0|0|0|0|0|0|0
123548|||||||||
