RPT_ID|CASH_START|CASH_END|ACCOUNTS_RECEIVABLE_START|ACCOUNTS_RECEIVABLE_END|INVESTMENTS_START|INVESTMENTS_END|FIXED_ASSETS_START|FIXED_ASSETS_END|TREASURY_SECURITIES_START|TREASURY_SECURITIES_END|OTHER_ASSETS_START|OTHER_ASSETS_END|LOANS_RECEIVABLE_START|LOANS_RECEIVABLE_END|TOTAL_START|MARKET_SEC_TOTAL_COST|MARKET_SEC_TOTAL_BOOK_VALUE|OTHER_INV_TOTAL_COST|OTHER_INV_TOTAL_BOOK_VALUE
656470|180748|222215|0|0|0|0|6248|4315|0|0|0|0|0|0|||||
656310|630882|1083360|||||579740|784153|0|0|159|3|||||||
656794|23513|27665|||0|0|0|0|0|0|0|0|0|0|||||
684650|333967|368255|0|0|0|0|0|0|0|0|14681|14681|1483|1483|||||
657341|7131|7908|||||||||||||7131||||
655224|47043|94578|||0|0|0|0|0|0|0|0|0|0|47043||||
657035|74276|68584|||0|0|0|224|0|0|770|450|0|0|75046||||
668198|70441|94511|||0|0|0|0|0|0|0|0|0|0|||||
660372|16598|14345|||0|0|2790|2790|0|0|0|0|0|0|||||
668651|82922|104307|||0|0|2765|2000|0|0|0|0|0|0|||||
669765|13246|12958|||116934|101029|0|385|0|0|117|117|0|0|||||
663350|63055|48618|||0|0|0|0|0|0|0|0|0|0|||||
662588|143485|130808|||0|0|1877|1877|0|0|0|0|0|0|||||
661135|70247|62312|||0|0|60798|60798|0|0|0|0|0|0|||||
660394|69167|66328|||0|0|14522|14522|0|0|0|0|0|0|||||
675824|102674|994|||0|0|0|0|0|0|0|0|0|0|||||
666230|36001|34579|||0|0|30|10|0|0|0|0|0|0|36031||||
660912|104228|94354|||0|0|6357|6357|0|0|0|0|0|0|||||
659907|125595|128424|||0|0|67835|67835|0|0|0|0|0|0|||||
669175|64753|57224|||0|0|0|0|0|0|0|0|0|0|||||
680158|28524|26269|||0|0|2653|2653|0|0|0|0|0|0|||||
677071|5161|5971|||0|0|0|0|0|0|0|0|0|0|||||
667135|614800|721158|||||102873|98032|0|0|||||||||
666307|438814|970728|187321|19804|0||908|2852|0|0|||0||||||
666496|29498|22145|||0|0|0|0|0|0|8000|8000|0|0|||||
674899|3766|4460|||0|0|0|0|0|0|0|0|0|0|||||
659886|17471|19240|||0|0|0|0|0|0|0|0|0|0|||||
673191|99376|299404|||||||0|0|||||||||
673307|44141|50603|||0|0|100|100|0|0|0|0|0|0|44241||||
663888|783|752|||0|0|0|0|0|0|0|0|0|0|783||||
672009|926774|1054618|0||||630549|639555|0|0|||0|0|||||
675831|13707|13374|||0|0|0|0|0|0|0|0|0|0|||||
666439|1077300|1249635|0|410926|0||1968504|2168677|0|0|0||0|0|||||
679840|36049|26160||||0||0||0||0||0|||||
667078|463519|257794|0|0|0|0|26189|310814|0|0|0|0|0|0|||||
669672|105910|152032|36561|54106|1371196|1361665|676001|625748|0|0|45784|29975|0|0|||||
668897|9301|7881|||0|0|98636|98636|0|0|0|0|0|0|||||
679954|18892|31848|||0|0|0|0|0|0|0|0|0|0|||||
673220|406437|381716|||0|0|3258|2374|0|0|0|0|0|0|||||
662618|283857|273617|||0|0|0|0|0|0|0|0|0|0|||||
673841|15608|15630|||0|0|2250|2250|0|0|0|0|0|0|||||
664777|3607|3362|||0|0|0|0|0|0|0|0|0|0|||||
661070|102023|95169|||0|0|0|0|0|0|3417|5508|0|0|||||
669625|105204|78713|||0|0|0|0|0|0|0|0|0|0|105204||||
675213|40476|45563|||0|0|1875|8627|0|0|0|0|0|0|||||
677778|34745|35129|||0|0|89139|87645|0|0|0|0|0|0|||||
675749|286781|292281|||0|0|1869|1839|0|0|0|0|0|0|||||
733994|0|4234|||0|0|0|0|0|0|0|0|0|0|||||
669684|12408|13191|||0|0|0|0|0|0|0|0|0|0|||||
665931|95325|97555|||0|0|10058|10058|0|0|1600|2494|0|0|||||
703905|0|22406|||0|0|0|0|0|0|0|0|0|0|||||
675734|16726|17536|||0|0|6293|5355|0|0|0|0|0|0|||||
663476|46526|55267|||0|0|50000|77990|0|0|2000|1200|0|0|||||
660028|6116|4785|||0|0|0|0|0|0|0|0|0|0|6116||||
664809|32804|42656|||0|0|2032|2016|0|0|0|0|0|0|||||
676803|54808|63924|||0|0|2875|2875|0|0|0|0|0|0|||||
672658|1169695|1332410|||||5242|7219|0|0|5468|5468|||||||
656691|132269|128531|||0|0|605|363|0|0|11351|0|0|0|||||
675803|198178|94412|||||8987|8987|0|0|||||||||
661795|36429|36702|||0|0|0|0|0|0|0|0|0|0|||||
678891|75366|75073|||0|0|823|823|0|0|0|0|0|0|||||
669896|48292|57358|||0|0|0|0|0|0|0|0|0|0|||||
670640|83622|71113|0||0||201737|199347|0|0|0||1144697|1132405|||||
659086|3980|4150|||0|0|0|0|0|0|0|0|0|0|3980||||
666227|64170|87023|||0|0|80191|80191|0|0|4012|4012|0|0|148373||||
660088|26221|25998|||0|0|0|0|0|0|800|800|0|0|||||
664899|127416|114220|||0|0|239396|239817|0|0|0|0|0|0|||||
674659|118063|119971|||0|0|0|0|0|0|0|0|0|0|118063||||
670918|43760|39563|||0|0|0|0|0|0|0|0|0|0|||||
666236|77614|85798|||0|0|0|0|0|0|0|0|0|0|77614||||
666011|52722|70058|||0|0|1265|1265|0|0|1238|1238|0|0|||||
676426|67192|82490|||386624|452125|0|0|0|0|0|0|0|0|||||
669626|38441|46588|||0|0|4676|4676|0|0|0|0|0|0|43117||||
669360|81499|103267|||0|0|0|0|0|0|0|0|0|0|||||
666460|22363|29144|||0|0|0|0|0|0|0|0|0|0|||||
665114|11901|10951|||50734|54446|38|38|0|0|0|0|0|0|||||
660815|321389|361863|||0|0|2826|2826|0|0|0|0|0|0|||||
666170|99833|102365|||||6558|6558|0|0|0|0|0|0|106391||||
663343|79432|82290|||0|0|1369|1369|0|0|0|0|0|0|||||
669165|15555|16315|||0|0|0|0|0|0|0|0|0|0|||||
669637|65600|69825|||0|0|8710|8710|0|0|0|0|0|0|||||
671356|11291|18667|||0|0|0|0|0|0|0|0|0|0|||||
670439|16182|15231|||0|0|2500|2500|0|0|0|0|0|0|||||
668004|71616|81889|||0|0|8106|8106|0|0|0|0|0|0|||||
668811|139409|153414|||0|0|11789|11789|0|0|8901|8901|0|0|||||
657864|39813|45568||||||||0|||||||||
674943|4460|1974|||0|0|0|0|0|0|0|0|0|0|||||
675156|73811|87540|||33|33|2196|4671|0|0|0|0|0|0|||||
666435|141966|167623|||0|0|5284|5284|0|0|0|0|0|0|||||
675480|60425|70122|||0|0|0|0|0|0|0|0|0|0|||||
663168|418849|382544|||0|0|2740|2740|0|0|1123|3956|0|0|||||
663336|33912|34669|||0|0|400|400|0|0|0|0|0|0|||||
687108|113659|89747|||0|0|604|2711|0|0|0|0|0|0|||||
664508|17954|21437|||0|0|0|0|0|0|0|0|0|0|||||
674101|473301|591506|||167000|167000|||0|0|||||||||
673703|23784|0|||294717|0|0|0|0|0|0|0|0|0|||||
676972|7471|5756|||0|0|32533|32533|0|0|0|0|0|0|40004||||
670151|1236502|1372615|0|0|0|0|0|0|0|0|0|0|0|0|||||
663216|71899|56458|||0|0|38750|38750|0|0|5000|5000|0|0|||||
680816|30541|49651|||0|0|0|0|0|0|0|0|0|0|||||
727039|11808695|13417126|328118|303309|2636389|2882314|3756182|3656136|0|0|469648|532486|0|0|||||
657944|95334|98325|||0|0|0|0|0|0|0|0|0|0|||||
664181|7875|6108|||0|0|0|0|0|0|199000|199000|0|0|||||
659514|33683|36127|||0|0|0|0|0|0|0|0|0|0|||||
659014|914876|834408|0|0|0|0|18305|70280|0|0|25993|17463|0|0|||||
659093|2625340|2890181|99023|103393|1555851|1674361|90571|67990|0|0|1860|1860|0|0|||||
657539|650486|693892|0|0|0|0|251316|240799|0|0|14717|14638|0|0|||||
658590|251964|286544||||0||0||0||0||0|||||
655245|21939|27750|||0|0|0|0|0|0|0|0|0|0|||||
662105|106083|112354|||0|0|5944|5944|0|0|0|0|0|0|||||
660909|39949|53464|||0|0|704|704|0|0|0|0|0|0|||||
658480|432479|472604|||||174236|167359|0|0|4026|852|||||||
658917|828213|972337|0|0|2919409|2833452|95608|92955|0|0|0|0|0|0|||||
676565|740537|707938|||2542220|2718993|306059|347029|0|0|0|0|279759|354155|||||
666695|429664|488109|||0|0|1103041|873641|0|0|0|0|0|0|||||
663593|23700|27382|||0|0|0|0|0|0|0|0|0|0|||||
680440|1185806|1207265|||0|0|142977|214730|0|0|0|0|0|0|||||
668181|40357|18328|||0|0|0|0|0|0|0|0|0|0|||||
662143|77335|69644|||0|0|0|0|0|0|0|0|0|0|||||
662068|84939|89833|||0|0|0|0|0|0|0|0|0|0|||||
650001|41186|33628|||0|0|0|0|0|0|0|0|0|0|||||
656911|45850|40711|||0|0|0|0|0|0|0|0|0|0|||||
647929|247818|0|||||0||0|0|900||||||||
665511|108017|81792|||0|0|0|0|0|0|0|0|0|0|||||
667661|14796|21530|||0|0|0|0|0|0|0|0|0|0|||||
671454|25289|31940|||0|0|1500|1500|0|0|0|0|0|0|||||
654884|7313|8162|||0|0|0|0|0|0|0|0|0|0|7313||||
667585|23436|23955|||0|0|0|598|0|0|0|0|0|0|||||
676049|8738|6595|||0|0|0|0|0|0|0|0|0|0|||||
660663|5215|7836|||0|0|50000|50000|0|0|0|0|0|0|||||
665423|9976|14620|||0|0|0|0|0|0|0|0|0|0|||||
662709|28712|33613|||0|0|858|858|0|0|1948|584|0|0|||||
665404|33530|15992|||0|0|0|0|0|0|0|0|0|0|||||
661879|96775|112744|||0|0|0|0|0|0|1671|1671|0|0|||||
658307|174419|302490|||||78483|71445|0|0|||||||||
660328|136620|144371|||0|0|0|0|0|0|0|0|0|0|||||
676387|151161|125320|||160997|201789|32100|32100|||||||344056||||
677760|67545|56912||||0|0|0||0||0||0|||||
669204|134527|145799|||0|0|818|818|0|0|0|0|0|0|||||
670430|10184|18355|||0|0|0|0|0|0|0|0|0|0|||||
659848|18139|17355|||0|0|5542|5542|0|0|0|0|0|0|||||
662656|49063|63426|||0|0|2094|2094|0|0|0|0|0|0|||||
660450|282463|529829|0|0|60185|61132|73457|180340|0|0|0|0|0|0|||||
668461|10122|10881|||0|0|100|100|0|0|0|0|0|0|||||
663557|94367|69741|0|0|0|0|119515|119515|0|0|1223|1303|0|0|||||
654291|46959|39554|||0|0|0|0|0|0|0|0|0|0|||||
674846|39757|25416|||0|0|0|0|0|0|0|0|0|0|||||
658566|23464|18459|||0|0|0|0|0|0|0|0|0|0|||||
671952|589452|1284095|363802|187767|522797|530786|4793|64048|0|0||0||0|||||
656135|252032|405060|49622|59433|311562|314858|367106|352264|0|0|78|161|0||||||
668214|35070|27406|||0|0|0|0|0|0|0|0|0|0|||||
667852|123120|120037|0||0||0||0|0|0||0|0|||||
685389|438367|442013|||0|0|48351|47570|0|0|0|3963|0|0|||||
661674|71730|79376|||0|0|840|840|0|0|0|0|0|0|||||
661318|37566|18286|||0|0|442|442|0|0|0|0|0|0|||||
661784|6816|6188|||0|0|0|0|0|0|0|0|0|0|||||
658497|58184|78098|||0|0|0|0|0|0|50|0|0|0|58234||||
663435|155410|97699|30840|39362|0|0|0|0|0|0|0|0|0|0|||||
655753|169579|247456|6085|3258|535366|462791|8686|5787|0|0|8550|20575|0|0|||||
664921|50251|69951|||0|0|54946|54946|0|0|6395|6395|0|0|||||
674955|20650|10010|||0|0|0|0|0|0|0|0|0|0|||||
665654|85018|79032|||0|0|560|535|0|0|0|0|0|0|||||
663059|57655|69996|||0|0|250|200|0|0|0|0|0|0|||||
669365|47246|65827|||0|0|1240|941|0|0|0|200|0|0|||||
655054|496300|590236|||0|0|0|0|0|0|0|0|0|0|||||
660712|20936|26801|||0|0|0|0|0|0|0|0|0|0|||||
669059|550825|471496|19604|2544|97066|111919|241323|227967|0|0|||||||||
681673|47536|60476|||0|0|0|0|0|0|0|0|0|0|47536||||
671805|1183641|1284680|||908852|1075467|0||0|0|||||||||
662693|40633|46864|||0|0|400|400|0|0|0|0|0|0|||||
671653|71226|47115|||0|0|0|0|0|0|0|0|0|0|||||
671191|597592|661706|||0|0|0|0|0|0|0|0|0|0|||||
679766|85690|92493|||0|0|0|0|0|0|0|0|0|0|||||
665994|212297|219699|||0|0|0|0|0|0|0|0|0|0|||||
666757|152843|134655|||0|0|18826|17284|0|0|302|302|0|0|171971||||
660447|5249|2888|||0|0|0|0|0|0|0|0|0|0|||||
661269|39886|37439|||92837|80827|0|0|0|0|0|0|0|0|132723||||
664215|267955|321673|0|0|0|0|0|0|0|0|0|0|0|0|||||
662359|68955|53866|||0|0|122830|122830|0|0|0|0|0|0|||||
674407|30539|26716|||0|0|0|0|0|0|1000|600|0|0|||||
657015|62076|67641|||0|0|2000|2000|0|0|0|0|0|0|64076||||
663042|158355|132666|||0|0|802|802|0|0|0|0|0|0|||||
672046|173216|170019|||0|0|22807|22807|0|0|0|0|0|0|||||
661335|7188|3195|||0|0|0|0|0|0|0|0|0|0|||||
664370|31139|32905|||||||||||||31139||||
655606|55819|62108|||0|0|1629|1629|0|0|0|0|0|0|57448||||
670388|470124|458370|0||0||0||0|0|||0||||||
679458|1313919|1487520|||150000|50000|170427|199225|0|0|||||||||
660106|45874|54327|||0|0|0|0|0|0|0|0|0|0|||||
665202|29066|21632|||0||0||0||0||0||29066||||
660610|68412|68139|||0|0|0|0|0|0|0|0|0|0|||||
674481|32029|27209|||0|0|0|0|0|0|0|0|0|0|||||
663236|13163|18637|||||||||||||13163||||
659810|10616|6416|||0|0|0|0|0|0|0|0|0|0|||||
662668|65246|99797|||0|0|0|0|0|0|0|0|0|0|||||
660327|28982|33166|||0|0|0|0|0|0|0|0|0|0|||||
653386|77346|268752|||||582981|548124|0|0|110098|109904|||||||
711304|24058|45519|||0|0|0|0|0|0|0|0|0|0|||||
668685|13626|11353|||0|0|0|0|0|0|0|0|0|0|13626||||
661894|110891|100958|||0|0|141535|129353|0|0|221|221|0|0|||||
654626|1295460|1379636|||||0|0|0|0|3582|4773|||||||
660195|891337|952322||||||49195|0|0|||||||||
668530|48418|45834|||||0|0|0|0|||||||||
675010|123963|141303|||0|0|0|0|0|0|1125|0|0|0|||||
658187|307291|293529|||0|0|0|0|0|0|0|0|0|0|||||
664527|19419|24617|||0|0|0|0|0|0|0|0|0|0|||||
658989|21947|19576|||0|0|0|0|0|0|0|0|0|0|||||
657013|252446|279904|||0|0|750|750|0|0|0|0|0|0|253196||||
673569|22620|32497|||0|0|0|0|0|0|0|0|0|0|||||
663370|593233|591146|0|0|0|0|5703|4268|0|0|0|0|0|0|||||
675083|63874|50871|||0|0|0|0|0|0|0|0|0|0|||||
659170|6365411|7043159|0||0||0||0|0|0||0||||||
669342|20963|24967|||0|0|17186|17186|0|0|0|0|0|0|||||
665834|16303|18972|||0|0|0|0|0|0|0|0|0|0|||||
671688|323772|385884|0|24857|0||0||0|0|0||0||||||
662466|123496|94593|||0|0|21849|21849|0|0|0|0|0|0|||||
658643|3233660|2721998|253371|306195|989543|989543|73365|70096|0|0|46575|10296|16134|42763|||||
662306|82808|88327|||0|0|1403|1403|0|0|0|0|0|0|||||
662375|46524|50590|||0|0|5900|5900|0|0|0|0|0|0|||||
663115|5099|5528|||0|0|317|342|0|0|0|0|0|0|||||
681501|29680|19789|||0|0|0|0|0|0|0|0|0|0|29680||||
669464|13335|9920|||0|0|3793|3793|0|0|0|0|0|0|||||
655719|363167|314999|109575|101248|872861|895296|60377|50915|0|0|0||||||||
648884|639618|525037|||||148307|148148|0|0|||||||||
705641|8951|14770|||0|0|0|0|0|0|0|0|0|0|||||
658679|93635|100204|0||0||0||0|0|0||0||||||
658570|238380|201010|||0|0|0|0|0|0|10926|11222|0|0|||||
669010|52588|5512|0||182299|157547|266|190|0|0|0||0||||||
679274|85025|96184|||0|0|0|0|0|0|0|0|0|0|||||
672617|127382|142098|||0|0|299|0|0|0|0|0|0|0|||||
674561|96445|128640|0||||0|0|0|0|1909|4437|||||||
665761|26594|27020|||0|0|0|0|0|0|0|0|0|0|||||
662039|45753|47529|||0|0|0|0|0|0|0|0|0|0|||||
677417|374855|450118|0|0|0|0|220000|220000|0|0|0|0|0|0|||||
666668|417704|719195|0|0|0|0|0|0|0|0|0|0|0|0|||||
662725|88896|103889|||0|0|3450|3450|0|0|0|0|0|0|||||
680034|70404|72105|||0|0|1261|1261|0|0|0|0|0|0|||||
671962|1090627|974876|276092|102036||0|926|0|0|0|7656|5074|0|0|||||
664318|587214|633260|||0|0|377605|377605|0|0|0|0|0|0|||||
675811|68788|70682|||0|0|0|0|0|0|0|0|0|0|||||
674746|13592|16269|||0|0|0|0|0|0|0|0|0|0|||||
662098|485160|356044|0||3474|3474|104|213606|0|0|0||0||||||
662955|191809|194527|||0|0|30512|30512|0|0|0|0|0|0|||||
664044|18410|20239||||0|76|76||0||0|0|0|||||
658835|30600|22744|||0|0|166706|166706|0|0|0|0|0|0|||||
689899|17146|21842|||0|0|0|0|0|0|0|0|0|0|||||
656867|221546|335563|0||||||0|0|103711|67224|0||||||
674725|34871|39527|||0|0|0|0|0|0|0|0|0|0|||||
651544|427697|190916|||0|237527|529|238|0|0|0|0|0|0|||||
669304|281661|358002|||0|0|0|0|0|0|0|0|0|0|||||
676441|174662|157037|0||405122|379877|3868|2688|0|0|||0||||||
663421|32866|28157|||0|0|2791|2791|0|0|0|0|0|0|||||
662151|193765|162837|||0|0|60225|60225|0|0|0|0|0|0|||||
654200|107359|120926|||0|0|0|0|0|0|0|0|0|0|107359||||
657388|30601|38680||||0|2263|2263||0||0||0|||||
664753|64431|80822|||0|0|0|0|0|0|0|0|0|0|||||
664755|33947|38521|||0|0|0|0|0|0|0|0|0|0|||||
674589|5649|5610|||0|0|0|0|0|0|0|0|0|0|5649||||
670938|399686|392650|0|0|0|0|88239|88239|0|0|14648|14648|0|0|||||
674557|295494|214777|0||0||10357|11842|0|0|0||0||||||
660753|9650|16076||||0||0||0||0||0|||||
676502|124281|120100|||0|0|18877|18877|0|0|0|0|0|0|||||
674761|15053|18071|||0|0|0|0|0|0|0|0|0|0|||||
657986|39155|33714|||0|0|0|0|0|0|0|0|0|0|||||
671918|33925|19240|||0|0|0|0|0|0|0|0|0|0|||||
657441|16368|15304|||11071|12384|0|0|0|0|0|0|0|0|||||
663470|38767|46725|||0|0|21947|22109|0|0|0|0|0|0|||||
669311|108394|104900|||0|0|28288|28288|0|0|520|3478|||||||
658924|82220|105355|19012|14004|39876|42814|47181|47291|0|0|6393|7399|0|0|||||
671638|510168|179688|0||||||0|0||376994|||||||
666617|8706|16435|||0|0|502|0|0|0|0|0|0|0|||||
679807|2615|4942|||0|0|0|0|0|0|0|0|0|0|||||
663146|10219|17029|||0|0|19027|15800|0|0|0|0|0|0|||||
659298|23623|21432|||0|0|0|0|0|0|0|0|0|0|||||
685517|33874987|46923441|20667423|21378643|23263061|27715558|39682453|37998845|1207740|883009|-1676882|-570812|8005255|7200666|||||
661936|16627|12845|||0|0|0|0|0|0|0|0|0|0|||||
671333|542988|523574|0||0||250000|125000|0|0|0||0||||||
647872|59047|38378|||0|0|0|0|0|0|0|0|0|0|59047||||
663357|527|2964|||0|0|0|0|0|0|0|0|0|0|||||
674022|8115|7930|||0|0|0|0|0|0|0|0|0|0|||||
654632|248445|216173|||0|0|5917|3550|0|0|0|0|0|0|||||
665026|262647|276428|||0|0|0|0|0|0|0|0|0|0|||||
656138|2943|2793|||0|0|0|0|0|0|0|0|0|0|||||
669771|26957|21947|||0|0|2874|737|0|0|0|0|0|0|||||
676742|92687|112003|||0|0|0|0|0|0|0|0|0|0|92687||||
664432|44826|68503|||0|0|0|0|0|0|485|485|0|0|||||
658730|116069|103355|||50|51|8092|8092|0|0|0|0|0|0|||||
659744|86823|72147|||93116|95914|3215|2523|0|0|0|0|0|0|||||
659100|342205|348832|||||6710|6004|0|0|738|738|||||||
665709|313308|291765|0|0|0|0|0|0|0|0|||0|0|||||
660348|263535|286025|0||0||||0|0|||0||||||
662524|52462|46866|||0|0|8076|8076|0|0|0|0|0|0|||||
663480|31692|42373|||127027|135815|247825|247825|0|0|0|0|0|0|||||
661925|263820|266614|||0|0|0|0|0|0|0|0|0|0|263820||||
666148|236312|449204|0||1971839|2207211|63382|36151|0|0|7523|10676|0||||||
664375|27646|14399|||0|0|0|0|0|0|0|0|0|0|27646||||
676948|59443|57479|||0|0|56120|56120|0|0|0|0|0|0|||||
667450|145467|162619|||0|0|500|375|0|0|0|0|0|0|||||
676401|47780|49312|||0|0|0|0|0|0|0|0|0|0|||||
668644|367790|365620|||0|0|1419|2546|0|0|1751|300|0|0|||||
662331|60936|61185|||0|0|0|0|0|0|0|0|0|0|||||
658004|14290|6530|||0|0|5472|5472|0|0|0|8028|0|0|19762||||
673067|69975|60413|||0|0|221|221|0|0|0|0|0|0|70196||||
673844|607255|653548|||||58015|51084|0|0|420|420|||||||
662908|17146|28408|||0|0|400|350|0|0|0|0|0|0|||||
679354|72625|95765|||0|0|0|0|0|0|0|0|0|0|||||
661527|54711|50995|||0|0|675|739|0|0|0|0|0|0|||||
681304|54952|61879|||0|0|1100|1100|0|0|0|0|0|0|||||
667619|223113|215497|||0|0|11176|11176|0|0|0|0|0|0|||||
676486|13375|9384|||0|0|0|0|0|0|0|0|0|0|||||
662943|67559|63670|||0|0|0|0|0|0|0|0|0|0|||||
679087|50911|36781|||0|0|0|0|0|0|0|0|0|0|||||
681965|158736|182033||0||0||0|0|0||0||0|||||
656517|781677|1756217|1853889|2380536|6987586|6076055|10743731|10228490|3140628|1999709|770075|664165|859770|730496|||||
678862|663825|740831|2546|2546|||6560|5106|0|0|7546|7546|||||||
679359|40583|53102|||0|0|0|0|0|0|0|0|0|0|||||
658298|108275|124691||0||0||0|0|0||||0|||||
668621|24686|19666|||0|0|0|0|0|0|0|0|0|0|||||
662980|74575|74218|||0|0|1458|1458|0|0|0|0|0|0|||||
671145|166841|177772|0|0|0||22947|15101|0|0|||0||||||
663242|124528|112259|||0|0|1113|1113|0|0|0|0|0|0|||||
689643|453298|505620|55056|54920|||1485429|1414385|0|0|9192|9192|||||||
671128|44639|115824|||||564|5349|0|0|||||||||
670635|284216|237452|32864|49012|64131|70123|50287|51805|0|0|||||||||
663594|53421|54689||||0||0||0||0||0|||||
663240|590514|559652|25019|||0|219662|244224|0|0||0||0|||||
663245|67231|51184|||0|0|0|0|0|0|0|0|0|0|||||
679216|7053|1093|||0|0|0|0|0|0|0|0|0|0|||||
685738|47672|48602|||0|0|0|0|0|0|0|0|0|0|||||
671597|428996|372544|0|0|0|0|0|0|0|0|0|0|0|0|||||
663311|16435|38852|||0|0|0|0|0|0|0|0|0|0|||||
661738|22443|33097|||0|0|0|0|0|0|0|0|0|0|||||
681492|14984|17436|||9671|9678|0|0|0|0|0|0|0|0|||||
677431|24914|23537|||0|0|658|658|0|0|0|0|0|0|||||
663083|93013|111888|||0|0|1500|1500|0|0|0|0|0|0|||||
684346|33707|38685|||0|0|0|0|0|0|0|0|0|0|||||
656301|130135|118075|||0|0|0|0|0|0|0|0|0|0|||||
656757|48836|50958|||0|0|0|0|0|0|0|0|0|0|||||
660392|144895|130215|||0|0|153104|153104|0|0|0|0|0|0|||||
675267|75488|75456|||0|0|12448|10413|0|0|0|0|0|0|||||
668639|3303|4727|||0|0|0|0|0|0|0|0|0|0|||||
669977|27563|32870|||0|0|1500|1500|0|0|0|0|0|0|||||
676591|18774|23849|||0|0|4897|4897|0|0|0|0|0|0|||||
