OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
32819|Long-term debt|168210|0|31862|0|136348|710510
32820|Ford Motor Credit|45968|37569|32926||50611|710526
32821|Car Loan |0|35000|5513|0|29487|710531
32822|NONE|0|0|0|0|0|710533
32824|CREDIT CARD BALANCES|4616|5239|4616||5239|710546
32825|UNCLAIMED VACATION FUND CHECKS|7686||||7686|710546
32826|Citibank|45222750||7364100||37858650|710547
33115|Auto Lenders Liquidation Center|0|21129|2020|0|19109|718196
32828|IBEW LOCAL NO. 313|121114|0|0|0|121114|710549
32829|IBEW LOCAL NO. 313|112787|0|0|0|112787|710549
32830|LAWLESS, INC.|13372||4092||9280|710550
32831|None|0|0|0|0|0|710568
32832|Suntrust Line of Credit|0|3426511|3426511|0|0|710571
32833|Ford Motor Credit|0|29394|9794|0|19600|710574
32834|Ford Motor Credit|0|30757|373|0|30384|710574
32835|NONE|0|0|0|0|0|710578
32836|First State Bank Bloomington IL|980444|0|43677|0|936767|710592
32837|NONE|0|0|0|0|0|710597
32838|n/a|0|0|0|0|0|710607
32839|DISTRICT COUNCIL OF IRONWORKERS|0|30000|30000|0|0|710617
32840|Ford Motor Credit|17011|0|6976|0|10035|710618
32841|Ford Motor Credit|27847|0|5347|0|22500|710618
32842|Ally Auto|28434|0|6319|0|22115|710618
32843|None|0|0|0|0|0|710623
32847|PNC Bank Term Loan $500K|49949|0|49949|0|0|710630
32848|Ford Credit|16014|0|7266||8748|710634
32849|JP MORGAN|2362967|27136467|27366434|0|2133000|710652
32850|BANK OF LABOR|800000|1500000|0|0|2300000|710652
32851|ALARIA CAPITAL GROUP|3775||3775||0|710656
32852|KONICA|29306||19111||10195|710656
32853|BANK OF AMERICA|0|602099|||602099|710656
32854| ||||||710656
32855|0|0|0|0|0|0|710663
32856|BB&T - Mortgage|238169|0|19440|0|218729|710675
32857|BANK OF HAWAII|850000||||850000|710685
32858|CHICAGO TEACHERS UNION FOUNDATION|5021213|0|0|0|5021213|710696
32859|Automobile Loans|91666|0|17737|0|73929|710711
32860|BRENTWOOD BANK|1369702|0|1369702|0|0|710719
32861|SAGCD|20736|0|5595|0|15141|710722
32862|INTERNATIONAL|24000|0|0|0|24000|710722
32863|DUE TO OFFICERS|328|0|0|0|328|710722
32864|ATLANTIC COAST BANK|99774|0|99774|0|0|710735
32865|ALLY FINANCIAL-TRUCK NOTE|23321|0|5885|0|17436|710744
32866|N/P-POWERNET (AUTO)|24243|0|19784|0|4459|710766
32867|TD Auto Finance|40766|84335|43919|0|81182|710768
32868|CLEARVIEW FCU AUTO LOAN|6130|0|6130|0|0|710792
32869|Enterprise-Capital Lease on Vehicles|1443920|511908|1955828||0|710802
32870|Ford Credit|0|34459|34459||0|710831
32871|Automobile Loans|26917|33371|17839|0|42449|710862
32876|NO CA CARPENTERS REGIONAL COUNCIL|1525053|0|55163||1469890|710934
32882|SSMRC|500973|0|500973|0|0|710989
32883|FORD CREDIT|39848|0|11120|0|28728|710991
32884|Line of credit|3454663|0|3148094||306569|711075
32886|REGIONS BANK|43770||8668||35102|711247
32887|REGIONS BANK|30000||20000||10000|711247
33930|ALLY|13112||4752||8360|728319
32893|Automobile Loan|23133|0|3321|0|19812|711345
32895|NONE|0||||0|711380
32896|N/A|0|0|0|0|0|711438
32897|M&T Construction Loan|2989100|0|64815||2924285|711476
32898|RWDSU|29647|0|15255|0|14392|711511
32899|RWDSU|13000|11000|24000|0|0|711511
32900|ALLY|869|0|869|0|0|711512
32901|UNION YES FEDERAL CREDIT UNION|25665|0|17088|0|8577|711512
32902|OPEIU INTERNATIONAL |20833|0|20833|0|0|711512
32903|FORD CREDIT|0|47967|7161|0|40806|711512
32904|COMMERCE BANK||3000000|||3000000|711577
32905|Mortgage|14363|0|11029|0|3334|711588
32906|Automobile|16450|0|3095|0|13355|711588
32907|n/a|0|0|0|0|0|711634
32908|CWA WASHINGTON, DC|244086|0|14492|0|229594|711737
32909|None|0|0|0|0|0|711801
32911|Ally|22645|0|22645|0|0|711954
32912|Ford Motor Credit|22350|0|22350|0|0|711954
32913|GM Financial|31738|63149|34291|0|60596|711954
32914|None|0|0|0|0|0|711991
32915|ALLY BANK|0|22554|246|0|22308|712038
32916|ALLY FINANCIAL|24129|0|7752|0|16377|712070
32918|PNC LINE OF CREDIT|0|270000|110000||160000|712228
32919|INB|37439|0|37439|0|0|712336
32920|INB|0|49614|1847|0|47767|712336
32921|INB|0|14340|573|0|13767|712336
32922|BROTHERHOOD BANK & TRUST|270673||2175||268498|712477
32923|DUE TO DISTRICT 57|301159||||301159|712477
32924|CWA INTERNATIONAL|595193|0|0|49453|545740|712572
32928|Citixens One Auto|9476|0|4707|0|4769|712599
32929|CIO MW Loan 1 LLC|12449|0|12449|0|0|712610
32930|BUSEY BANK|5854|0|5405|0|449|712636
32931|BUSEY BANK|3733|0|3446|0|287|712636
32932|BUSEY BANK|5948|0|5492|0|456|712636
32933|CWA INTERNATIONAL|675903|0|33528|0|642375|712688
32935|GM FINANCIAL|68745|0|17268|0|51477|712751
32936|FORD CREDIT|46152|0|8103|0|38049|712751
32937|FORD CREDIT|45651|0|7716|0|37935|712751
32938|FORD CREDIT|0|42316|7053|0|35263|712751
32939|GM FINANCIAL|0|39794|6199|0|33595|712751
32941|Line of Credit|0|1800000|1800000||0|712806
32942|Bank of America Credit Cards - Net|3121|4343|||7464|712818
32943|Certificates payable|3350|0|0|0|3350|712827
32944|NONE|0|0|0|0|0|712869
32945|MORTGAGE PAYABLE|49066||3840||45226|712905
32946|BUSEY BANK|10151|0|6039|0|4112|712918
32947|BUSEY BANK|23409|0|7176|0|16233|712918
32948|DELL CREDIT|177|1|178|0|0|712918
32949|None|0|0|0|0|0|712940
32950|CWA national|238230|0|3417||234813|712967
32951|Eversource|0|33096|11032|0|22064|712979
32952|Eversource|0|5396|1124|0|4272|712979
32953|Ford Credit|0|27881|27881|0|0|712979
32954|GM Financial|0|15690|15690|0|0|712979
32955|ALLY|27353|0|27353|0|0|712987
32956|COMMERCE BANK|26841|0|26841|0|0|712987
32958|CWA NATIONAL|181342|0|0|4109|177233|713032
32960|BANTERRA BANK|19204|0|2304|0|16900|713056
32961|BANTERRA BANK|15905|0|2079|0|13826|713056
32962|BANTERRA BANK|21145|0|2739|0|18406|713056
32963|BANTERRA BANK|33583|0|2973|0|30610|713056
32964|FORD CREDIT|18251|0|1499|0|16752|713056
32965|BANK OF HERRIN||31311|0|0|31311|713056
32966|UNION YES FCU - LINE OF CREDIT |235596|0|33364|0|202232|713082
32967|NONE|0|0|0|0|0|713092
32968|HVAC Unit - Lease to Own|0|37543|3547||33996|713099
32969|DUE TO NATIONAL STRIKE FUND|4892|0|0|0|4892|713160
32970|CWA Mortgage|0|210000|0|0|210000|713162
32971|National Basketball Players Association|795482|849795|909801|735476|0|713169
32972|CANON LEASE |334863||87702||247161|713189
32973|NEOPOST LEASE|102964||24864||78100|713189
32974|CAROUSEL INDUSTRIES|167564||67896||99668|713189
32976|US Ameri Bank|11108|0|5397|0|5711|713201
32977|Valley National Bank|0|23084|3729|0|19355|713201
32978|Not Applicable|0|0|0|0|0|713294
32979|Capital Lease (Phone System)|7516|0|1902|0|5614|713297
32981|CWA INTERNATIONAL|186771|0|10904|0|175867|713302
32982|CWA AFL-CIO,CLC National Union|438993||59089||379904|713327
32983|260 PARK AVENUE REALTY CORP.|41235486|0|32145|12285|41233412|713350
32984|49 EAST 21 COMPANY, INC.|8433327|0|0|2800|8433327|713350
32985|PROMISSORY NOTE CWA INT'L|80445|100000|5442||175003|713379
32986|UNPAID PRIOR YR PCT DUE NATIONAL UNION|37267||37267||0|713412
32987|N/A|0|0|0|0|0|713650
32988|Ford Credit|11617|0|4401||7216|713697
32989|Ford Credit|34277|0|12989||21288|713697
32990|Ford Credit|9547|0|3614||5933|713697
32991|0|0|0|0|0|0|713894
32992|0|0|0|0|0|0|713894
32993|0|0|0|0|0|0|713894
32994|0|0|0|0|0|0|713894
32995|0|0|0|0|0|0|713894
32996|0|0|0|0|0|0|713894
32997|0|0|0|0|0|0|713894
32998|0|0|0|0|0|0|713894
32999|0|0|0|0|0|0|713894
33000|0|0|0|0|0|0|713894
33001|0|0|0|0|0|0|713894
33002|0|0|0|0|0|0|713894
33004|DISTRICT 9 |431694||||431694|714168
33005|LOCAL LODGE 41|375000||||375000|714168
33006|LOCAL LODGE688|10000||||10000|714168
33007|LOCAL LODGE 777|200000||||200000|714168
33008|LOCAL LODGE 1345|200000||||200000|714168
33009|0|0|0|0|0|0|714240
33010|n/a|0|0|0|0|0|714276
33011|FORD CREDIT|35276|0|35276|0|0|714636
33012|NOT APPLICABLE-NO LOANS PAYABLE |0|0|0|0|0|714677
33013|0|0|0|0|0|0|714678
33014|BANK OF EDWARDSVILLE|23510|0|7659|0|15851|714710
33015|BANK OF EDWARDSVILLE|26285|0|4885|0|21400|714710
33016|BANK OF EDWARDSVILLE|48186|0|8944|0|39242|714710
33017|International Union|44371|0|6972||37399|714737
33018|Great Western Bank|81501|0|11359|0|70142|714795
33026|Loan Payable to WIT Federal Credit Union|68960|0|1794||67166|715057
33027|Loan Payable to WIT Federal Credit Union|20324|0|5102||15222|715057
33028|Loan Payable to WIT Federal Credit Union|22991|0|6116||16875|715057
33029|Lorn Payable to Ford Credit|25326|0|6024||19302|715057
33030|Lorn Payable to Ford Credit|15850|0|3391||12459|715057
33031|Lorn Payable to Ford Credit|1424|0|1424||0|715057
33032|Ford Credit|10963||7738||3225|715150
33033|Ford Credit|55275||11845||43430|715150
33034|Ford Credit||42473|3539||38934|715150
33035|Ford Credit||48799|1356||47443|715150
33036|GMCA||75824|1054||74770|715150
33037|NONE|0|0|0|0|0|715589
33038|N/A|0|0|0|0|0|715705
33039|Mccurtain County Nat bank||32000|2164||126117|715748
33040|GM Financial Services|43410|0|8144|0|35266|715869
33041|None|0|0|0|0|0|716189
33046|FIRST HORIZON NATL CORP|25737|0|6349||19388|716253
33047|BANCO POPULAR DE PR|796946||57929||739017|716266
33048|COOP A&C BO. QUEBRADA|33780||4425||29355|716266
33049|XEROX-CONTRATO ARRENDAMIENTO|11085||6005||5080|716266
33050|PRESTAMO DE AUTO - HIGHLANDER|42597||7836||34761|716266
33052|Ford Credit|1467||1467||0|716355
33053|NONE|0|0|0|0|0|716381
33054|MORTGAGE PAYABLE - M&T BANK|247037|0|31696|0|215341|716513
33055|AUTO LOAN|714|0|714|0|0|716513
33056|CHRYSLER CAPITAL|17584|0|11723|0|5861|716552
33057|Regions|613219|0|339519|0|273700|716554
33058|Regions|1866520|0|998341|0|868179|716554
33059|KUBOTA CREDIT|1946||1946||0|716600
33060|MONROE BANK & TRUST|98866||26296||72570|716649
33099|FORD MOTOR CREDIT CORP|9633|0|5780|0|3853|717801
33100|None|0|0|0|0|0|717943
33101|Lease Payable|13087|17507|16827||13767|718001
33102|Automobile Loans|114433|114090|85690||142833|718044
33103|GM FINANCIAL|0|7650|7650|0|0|718053
33104|Ford Credit|0|40777|2491||38286|718118
33105|ALLY FINANCIAL|22926|0|7168|0|15758|718160
33106|ALLY FINANCIAL|25889|0|8232|0|17657|718160
33107|ALLY FINANCIAL|24227|0|7043|0|17184|718160
33108|ALLY FINANCIAL|22735|0|7180|0|15555|718160
33109|International Union, UAW|52736||44109||8627|718171
33110|CHASE AUTO FINANCE|35368|0|8504||26864|718192
33111|FORD CREDIT|0|49905|2274||47631|718192
33112|FORD CREDIT|0|42848|6829||36019|718192
33113|FORD CREDIT|0|42848|6829||36019|718192
33114|Auto Lenders Liquidation Center|0|23195|2308|0|20887|718196
33315|Seafarers International Union of N.A.- AGLIW|770000|0|100000|0|670000|721389
33116|Hann Financial Services|10073|0|10073|0|0|718196
33117|Hann Financial Services|9165|0|9165|0|0|718196
33118|US Bank|21009|0|21009|0|0|718196
33119|GM FINANCIAL|14833|11832|26665|0|0|718238
33120|US BANK COMMERCIAL MORTGAGE|230856|0|7756|0|223100|718323
33121|NONE|0|0|0|0|0|718336
33122|New England Teamsters Federal Credit Union|107856|0|107856|0|0|718372
33123|American National Bank|129039|0|129039|0|0|718630
33125|Huntington Bank Loan|120759||14948||105811|718717
33126|NONE|0|0|0|0|0|718745
33127|0|0|0|0|0|0|718851
33128|Ford Motor Credit|31067||31067||0|718859
33129|Ford Motor Credit|0|50611|5699|0|44912|718859
33130|None|0|0|0|0|0|718877
33131|none|0|0|0|0|0|718878
33132|Wells Fargo (Auto Loan)|17054|0|6299|0|10755|718912
33135|IA Local 45|86523|0|5791|0|80732|718987
33136|NONE|0|0|0|0|0|719102
33137|None|0||||0|719176
33138|NONE|0|0|0|0|0|719181
33139|FORD CREDIT|45817|0|22703|0|23114|719214
33140|MONEY ONE LOAN|26335|25000|3906|0|47429|719214
33141|Roofers Local Property Company|305182|0|3600|0|301582|719241
33142|FORD CREDIT 2017 EXPLORER 4WD|32885|0|8578|0|24307|719255
33143|FORD CREDIT 2017 EXPLORER 4WD|32593|0|8503|0|24090|719255
33144|FORD CREDIT 2017 EXPLORER 4WD|33121|0|8641|0|24480|719255
33145|Wells Fargo Bank|16743|0|4325|0|12418|719289
33146|AUTOMOBILE LOAN|37001|0|6816||30185|719314
33147|AUTOMOBILE LOAN|84597|0|27048||57549|719314
33148|None|0|0|0|0|0|719358
33149|NONE|0|0|0|0|0|719360
33150|n/a|0|0|0|0|0|719396
33151|LOANS PAYABLE - FIRST COMMONWEALTH|324138|0|21693|0|302445|719459
33152|LOANS PAYABLE - URA|149393|0|10315|0|139078|719459
33154|GM Financial-Car Loan 2016 Chevy Impala|21982|0|5766||16216|719584
33155|N/A|0|0|0|0|0|719596
33156|Vinton County Bank|125006||5159|0|119847|719633
33157|AUTO LOAN - ALLY|17316|0|7236|0|10080|719635
33158|AUTO LOAN - LINCOLN|17140|0|8868|0|8272|719635
33159|AUTO LOAN - ALLY|33350|0|7582|0|25768|719635
33161|PSSDC PENSION FUND WITHDRAWAL LIABILITY|518084|0|45329|0|472755|719697
33162|UFCW INTERNATIONAL LOAN|299188|0|24000|0|275188|719697
33163|NONE|||||0|719715
33164|NONE|0|0|0|0|0|719717
33165|OPCMIA|100000|0|0|0|100000|719730
33166|The Finishing Trades Institute of New York|83798|0|11235||72563|719807
33167|Ford Credit|21177|0|5285||15892|719807
33168|NONE|0|0|0|0|0|719822
33169|G E Credit Union|13977||13977||0|719832
33170|JPMORGAN CHASE|312000|0|207600|0|104400|719841
33171|NONE|0|0|0|0|0|719847
33172|TD Auto Finance|0|37191|19654|0|17537|719854
33173|0|0|0|0|0|0|719870
33174|Ford Motor Credit|34622|0|8656|0|25966|719888
33175|Ford Motor Credit|28952|0|12038|0|16914|719892
33176|0|0|0|0|0|0|719904
33177|NONE|0|0|0|0|0|719930
33178|NONE|0|0|0|0|0|719931
33179|Labor Organization|15527|0||15527|0|719951
33180|Form Motor Credit 4.89% 60 months loan on vehicle|7890||7890||0|719970
33181|ALLY BANK AUTO LOAN|5698|0|1140|4558|0|720018
33182|N/P - 2013 Ford #7304|1570|0|1570||0|720019
33183|N/P - 2016 Ford #1919|16647|0|4083||12564|720019
33184|N/P - 2017 Chrysler #6731|25155|0|4981||20174|720019
33185|N/P - 2017 Chrysler #6740|15844|0|3199||12645|720019
33186|NOT APPLICABLE|0|0|0|0|0|720151
33187|NONE|0|0|0|0|0|720218
33188|A Soter car loan|12646|0|7987|0|4659|720240
33189|P Carroll / D McInerney car loan|13671|0|8203|0|5468|720240
33190|J White car loan|24414|0|5736|0|18678|720240
33191|None|0|0|0|0|0|720336
33192|SEIU INTERNATIONAL UNION|300000|0|0|0|300000|720344
33193|Ford Credit Loan|6282|0|3933|0|2349|720346
33194|Huntington Mortgage Loan|0|420000|56139|0|363861|720346
33195|Huntington Mortgage Loan|0|475000|56477|0|418523|720346
33196|N/A|0|0|0|0|0|720401
33199|AMERISERVE #1 TECH CENTER|5865038|0|5865038|0|0|720495
33200|Bank of Labor|486586|0|19133|467453|0|720504
33202|PNC Construction Loan|937010||59608||877402|720607
33203|PA ISRP Loan|308039||38888||269151|720607
33204| ||||||720609
33205|FORD CREDIT- AUTO FINANCIER|0|20500|20500|0|0|720633
33206|CITIZENS BANK|0|23459|23459|0|0|720635
33207|INTERNATIONAL UNION OF BRICKLAYERS|63000|0|42000|0|21000|720638
33208|NA|0|0|0|0|0|720660
33209|FINANCE COMPANY|19138|0|8047|0|11091|720704
33210|Ford Credit|5111|0|5111|0|0|720709
