RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
174376|0|0|0|0|0|0|0|0|0
177543|0|0|0|0|0|0|0|0|0
243054|0|0|0|0|0|0|0|0|0
167592|942|67062|0|0|0|0|0|0|942
143362|0|0|0|0|0|0|0|0|0
172936|0|0|0|0|0|0|0|0|0
137717|||||||||
168034|0|0|0|0|0|0|0|0|0
166288|0|0|0|0|0|0|0|0|0
208798|0|0|0|0|0|0|303|353|307
185010|0|0|0|0|0|0|0|0|0
174438|0|0|0|0|0|0|0|0|0
168036|0|0|0|0|0|0|0|0|0
146166|0|0|0|0|0|0|0|0|0
145051|0|0|0|0|0|0|0|0|0
182992|0|0|0|0|0|0|0|0|0
166759|0|0|0|0|0|0|0|0|0
174410|0|0|0|0|0|0|0|0|0
166398|6146992|197687|1740042|1772242|0|0|1141205|7213047|9028239
125964|0|0|0|0|0|0|0|0|0
134364|0|0|0|0|0|0|0|0|0
168104|0|0|0|0|0|0|10507|10619|10507
165313|0|0|0|0|0|0|0|0|0
144539|0|0|0|0|0|0|0|0|0
136868|0|0|0|0|0|0|0|0|0
137617|0|0|0|0|0|0|0|0|0
190162|||||||||0
141450|26410|18019|0|0|0|0|216473|178994|242883
140579|11590|4205|0|0|0|0|0|0|11590
137926|18800|26222|0|0|0|0|8900|5160|27700
142866|0|0|0|0|0|0|0|0|0
182797|0|0|0|0|0|0|0|0|0
163888|0|0|0|0|0|0|0|0|0
134230|||||||||
191603|0|0|0|0|0|0|0|0|0
175985|0|0|0|0|0|0|0|0|0
146013|||||||4927|4406|4927
144882|0|0|0|0|0|0|0|0|0
139365|2083|2126|0|0|0|0|2812|3213|4895
141161|309|1348|0|0|0|0|0|0|309
177634|0|0|0|0|0|0|0|0|0
166386|0|0|0|0|0|0|0|0|0
169592|0|0|0|0|0|0|0|0|0
179436|0|0|33748|27556|0|0|80155|76267|113903
170265|0|0|0|0|0|0|0|0|0
145878|0|0|0|0|0|0|0|0|0
169979|0|0|0|0|0|0|0|964|0
171461|0|0|0|0|0|0|0|0|0
169534|0|0|21796|0|0|0|0|0|21796
182723|160|286|||||||160
139804|0|0|0|0|0|0|0|0|0
171679|0|0|0|0|0|0|0|0|0
129320|||||||699|762|699
144294|0|0|0|0|0|0|236|199|236
143187|0|0|0|0|0|0|0|0|0
136640|0|0|0|0|0|0|0|0|0
177758|0|15405|0|0|0|0|0|0|0
142805|0|0|0|0|0|0|0|0|0
166225|0|0|0|0|0|0|0|245|0
171216|0|0|0|0|0|0|0|0|0
172633|0|0|0|0|0|0|0|0|0
172676|0|0|0|0|0|0|0|0|0
144854|0|0|0|0|0|0|0|0|0
134391|0|0|0|0|0|0|52|52|52
136998|0|0|0|0|0|0|0|0|0
174245|0|0|0|0|0|0|0|0|0
169658|0|0|0|0|0|0|0|0|0
172627|0|0|0|0|0|0|0|0|0
163964|||||||||
166580|0|0|0|0|0|0|0|0|0
164975|0|0|0|0|0|0|0|0|0
165308|0|0|1527|0|0|0|1629|1528|3156
164128|0|0|0|0|0|0|0|0|0
182666|0|0|0|0|0|0|0|0|0
167613|476|360|0|0|0|0|367|353|843
196425|0|0|0|0|0|0|0|0|0
171207|0|0|0|0|0|0|0|0|0
164129|68|62|0|0|0|0|0|0|68
164056|0|0|0|0|0|0|0|0|0
140580|1329|1640|0|0|0|0|12358|7605|13687
139959|0|0|0|0|0|0|471|0|471
168841|60|4957|0|0|0|0|602|375|662
165941|0|0|0|0|0|0|0|0|0
170397|0|0|0|0|0|0|0|0|0
169933|0|0|0|0|0|0|0|0|0
169580|0|0|0|0|0|0|0|0|0
190963|0|0|0|0|0|0|0|0|0
144298|3150|7627|0|0|0|0|0|0|0
171255|0|0|0|0|0|0|0|0|0
186103|||||||||
173093|0|0|0|0|0|0|0|0|0
144431|0|2652|0|0|0|0|0|598|0
174106|||||||||
169396|1853|1523|0|0|0|0|0|0|1853
164778|0|0|0|0|0|0|0|0|0
145751|0|0|0|0|0|0|0|0|0
144300|0|0|0|0|0|0|0|0|0
135745|0|0|0|0|0|0|0|0|0
144368|||||||||
181900|0|0|0|0|0|0|0|0|0
174261|||||||||
145768|0|0|0|0|37043|52881|2351|2134|39394
175947|0|0|0|0|0|0|0|0|0
184225|||||||||
168419|0|0|0|0|0|0|433|444|433
167896|165|0|0|0|0|0|364|459|529
173284|0|0|0|0|0|0|0|0|0
139303|0|0|0|0|0|0|0|0|0
145903|662|613|0|0|0|0|0|0|662
172743|0|0|0|0|0|0|0|0|0
173578|0|0|0|0|0|0|0|0|0
169121|0|0|0|0|0|0|0|0|0
168266|34286|29989|0|0|0|0|181089|252900|215375
137153|19158|22057|0|0|0|0|1500|96763|20658
141180|0|0|0|0|0|0|0|0|0
169412|0|0|0|0|0|0|0|0|0
144485|0|0|0|0|0|0|0|0|0
181769|0|0|0|0|0|0|0|0|0
177771|||||||90|1108|90
171741|0|0|0|0|0|0|0|0|0
174338|55|0|0|0|0|0|0|0|55
170964|0|0|0|0|0|0|0|0|0
184048|0|0|0|0|0|0|0|0|0
139816|||||||||
142231|||||||||
165996|60|0|0|0|0|0|8929|0|8989
137698|0|0|0|0|0|0|2862|1555|2862
131206|0|0|0|0|0|0|258|237|258
188183|0|0|0|0|0|0|0|0|0
175567|||||||||177937
142258|0|0|0|0|0|0|0|0|0
172740|0|0|0|0|0|0|0|0|0
171835|1206|1822|0|0|0|0|256|159|1462
175424|0|0|0|0|0|0|1906|164959|1906
181897|0|0|0|0|0|0|0|0|0
144638|0|0|0|0|0|0|0|0|0
145041|||||||||
136013|0|0|0|0|0|0|0|0|0
141112|||||||||
145030|0|0|0|0|0|0|0|0|0
144665|0||0||0||0||0
186129|0|0|0|0|0|0|0|0|0
168962|0|0|0|24720|0|0|21913|658|21913
139862|557|3643|74869|143043|142937|98861|0|0|218363
169079|0||0||0||0||0
169273|2068|2224|1189|0|28158|23757|1426|1472|32841
164858|0|0|0|0|0|0|0|0|0
174910|||||||||
172517|0|0|0|0|0|0|0|0|0
138783|0|0|0|0|0|0|0|0|0
172978|||||||||
167741|||||||||
169795||||||||1429|
130063||713||0||0||0|
140972|0|0|0|0|0|0|0|0|0
167764|0|0|0|0|0|0|0|0|0
165899|0|0|0|0|0|0|0|0|0
168510|0|0|0|0|164418|163955|1880|2512|166298
176118|0|0|0|0|0|0|2229|1702|2229
178963|6143|11703|0|0|0|0|351|0|6494
183159|10115|4691|||||80|2313|10195
168700|0|0|0|0|0|0|0|0|0
143373|326|312|0|0|0|0|0|0|326
176005|4981|5300|0|0|0|0|4374|5301|9355
174139|181|634|0|0|0|0|0|0|181
175656|0|0|0|0|0|0|0|0|0
173066|1031|1665|0|0|0|0|0|0|1031
164059|||||||||
143060|||1378||||||
142635|3800|11918|0|0|0|0|0|0|3800
144280|0|0|0|0|0|0|0|0|0
136945|0|0|0|0|0|0|0|0|0
164003|0|0|0|0|0|0|0|0|0
167962|4137|2282|0|0|0|0|0|0|4137
167754|319|429|0|0|0|0|0|0|319
182200|0|0|0|0|0|0|64|133|64
171832|0|0|0|0|0|0|0|0|0
171086|||||||||
137465|0|0|0|0|0|0|251|176|251
171966|0|0|0|0|0|0|0|0|0
129440|0|0|0|0|0|0|0|57|0
163944|0|0|0|0|0|0|0|0|0
263215|0|0|0|0|0|0|0|0|0
143731|||||||||
144873|0|0|0|0|0|0|220|70|220
168691|||||||||
181537|0|0|0|0|0|0|0|0|0
182199|0|0|0|0|0|0|237|301|237
143681|||||||||0
169818|0|0|0|0|0|0|0|0|0
173912|665|735|0|0|0|0|0|0|665
142951|||||||||
145795|0|0|0|0|0|0|0|0|0
143627|61|218|||||||61
174157|||||||650|650|650
132938|28886|24097|||||1378||30264
143764|0|0|0|0|0|0|0|0|0
174241|0|0|0|0|0|0|0|0|0
186556|||||||||
164894|0|0|0|0|0|0|4700|169|4700
