RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
739402|54635|0|0|||0|||0||1069||||
727267|26679|0|7314|||14|||39459||0||||
738668|10189|0|0|||0|||0||0||||
739441|0|10650|0|||0|||0||0||||
736846|22403|0|0|||0|||0||0||||
737701|27170173|0|0|280769|346165|1385|0|406393|0|0|5744836|0|0||48374
736023|5580|0|0|||0|||0||6819||||
730215|125572|0|0|||0|||0||50151||||
732260|23942|0|0|||4|||0||0||||
736860|36219|0|0|||0|||0||0||||
736865|20496|0|0|||0|||0||0||||
736181|418962|0||0|0|0|297|0|13520|0|215|0|1776||215
734118|20535|15898|0|||0|||0||0||||
736572|253030|0||1630||76|0|0|4235||102961|0|0||25
735611|391179|0|0|1285|0|2677|0|0|12174|0|192990|0|0||4433
729761|19556|0|0|||0|||0||21||||
734116|2258847|2700|0|0|0|29|33707|0|0|0|488545|1913688|0||2537
733029|32813|0|0|||14|||0||5485||||
736455|400677|0|0|0|0|0|0|0|11667|0|111491|18000|0||11491
733909|645385|0|424187|8628||43176|0|468593|1509302||371325|0|66680||4786
736246|39113|0|0|||207|||0||1000||||
738521|324228|0||0||108|0|0|0||560|0|0||560
734486|10090|0|0|||0|||0||0||||
736413|1099917|0|0|26897|0|0|0|0|104351|0|264519|0|0||23707
736442|839279|0||28401||0|0|0|75965||21026|8756|0||9083
735196|1143867|0|0|29310|0|0|0|0|114085|0|68652|0|0||15055
736581|883416|0|2156168|2268|52500|46314|14605|0|1734040|0|295055|0|0||29531
737880|973881|0||19205||0|0|0|96793||50407|5422|0||803
733937|1224361|0||22287||0|0|0|105564||3399|8427|0||3399
736399|880312|0||17552||0|0|0|77500||5420|5022|0||5420
735402|27862|0|0|||0|||0||2261||||
737775|864734|0||18079|0|0|0|0|88238||6746|26700|0||6746
735839|262094|0|0|0|0|1373|0|0|0|0|29279|0|0||7778
735565|126769|0|368719|3903||6164|7302|12000|865884||10872|316796|0||10872
736892|18324|0|0|||0|||0||0||||
732256|18075|0|0|||1|||0||7783||||
733671|14052|0|0|||0|||0||0||||
736406|360124|0||0||0|0|0|0||204585|0|186958||4547
736678|77149|0|0|||43|||0||0||||
736004|31513|0|0|||18|||0||4800||||
736356|0|1666366||0|640|4048|4219|0|0||124812|0|0||24162
736183|193519|0|0|0|0|0|0|0|7098|0|677|0|0|0|677
739498|533647|0|0|0|0|415|0|0|0|0|0|0|0||
733841|79997|0|0|||0|||0||0||||
739730|15236|0|0|||0|||0||0||||
736759|8931152|0|0|63147|0|14437|0|0|0|1269391|190264|3131|6471|0|85247
737007|29883|0|0|||26|||0||0||||
735588|12443|0|0|||0|||0||0||||
736512|18977|0|0|||0|||0||0||||
736756|156104|0|0|||0|||0||13925||||
736429|206206|0|0|||17|||0||0||||
738452|17199|0|0|||0|||0||0||||
739503|16593|0|0|||76|||0||0||||
738404|46263|0|0|||0|||0||23430||||
739715|24216|0|0|||0|||0||0||||
738763|1140629|0|0|716|0|2531|0|0|0|0|463|0|0||463
738989|846123|0|3014703|0||114602|54854|0|24420||0|0|0|8452|
737060|771298|0|0|0||662|0|1775|0||41020|0|0||5345
738501|0|0|0|||70|||0||70||||
732807|90050|0|0|||32|||4291||4000||||
738331|204264|0||0||1329|0|0|0||1645|0|0||1645
738631|374782|0|1345000|0|0|97254|4008|0|0|0|15827|0|0|0|15827
738020|30703|0|0|||23|||0||0||||
736957|19217|0|0|||0|||0||0||||
736560|0|34200|0|||24|||0||0||||
738322|589415|0|0|0|0|134|0|0|0|0|19026|0|0||8531
739267|26005|0|0|||1921|||0||0||||
734070|17686|0|0|||35|||350||0||||
739710|25870|0|0|||0|||0||0||||
734953|152702|0|0|2101|0|2717|18882|100725|0|0|1065979|0|0||21908
738966|5760|0|0|||40|||0||7664||||
737945|41367|0|0|||0|||0||0||||
735217|301567|0|0|1150|0|1331|24878|0|126375|0|17065|0|0|0|12065
735395|0|116244|0|||500|||0||0||||
738541|81688|0|0|||2774|||0||0||||
734324|110341|0|0|||688|||0||0||||
737332|81950|0|0|||341|||0||553||||
729898|1433960|0||0||22084|0|0|75913||3832|339|273566||3832
738064|1250937|0||0||1085|0|81917|15268||105734|181687|0||1405
736658|945147|0||1323||29286|0|0|0||0|0|0||0
738769|266789|0||0||8237|0|0|0||360|0|0||360
738059|0|20397|0|||208|||0||0||||
738576|33862|0|0|||0|||0||5125||||
735077|111857|0|0|||95|||700||790||||
739150|6045632|0|0|0|0|188331|0|0|0|0|0|0|0||0
739816|102292|0|0|||624|||0||0||||
738899|3725818|0|0|0|0|24318|0|27840|0|0|72950|0|0|0|0
735064|1207246|0|408450|0||1233|15020|6000|23474|149900|138333|26892|290183||
728176|592516|0||0||10213|0|0|35159||1380|44970|0||1380
738341|39739|0|0|||420|||0||0||||
738460|66751|0|0|||286|||0||297||||
737395|0|0||0||2193|0|0|0||111|0|0||111
738973|48314|0|0|||0|||0||2362||||
736294|600803|5061||74113|0|949|0|0|0|0|15240|59401|0||
730551|124897|0|0|||88|||0||0||||
731664|64143|0||0||45|0|0|0||135|0|0||135
733541|62080|0|0|||1176|||0||0||||
737145|42896|0|0|||5|||0||5242||||
738579|28641|0|0|||1|||0||0||||
737085|7535|0|0|||0|||0||5500||||
738832|232296|0|0|823|0|0|380|3600|0|0|12810|0|0||12810
739068|109456|0|0|||0|||0||1020||||
737960|138378551|2891143|185640|0|5053401|2526101|0|2234602|0||30109706|85448321|23590|12901993|1228877
