RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
202339|656523|0|0|0|0|9743|0|0|8750|0|504853|0|0||
223111|33842|0|0|||0|||0||1380||||
218972|61167|0|0|||96|||0||0||||
220344|21549|0|0|||23|||0||0||||
203779|51784|0|0|||0|||0||964||||
209683|189454|0|0|||189|||7715||0||||
195416|6947|0|0|||1734|||725||8313||||
193955|3142|||||5|||||6234||||
191775|29021|0|0|||918|||0||416||||
196840|79128|0|0|||160|||550||11336||||
194822|21015|0|0|||854|||0||0||||
201330|55940|||||138|||||2712||||
182444|11450|0|15000|||869|||16443||15759||||
195190|0|80924|0|||754|||0||9385||||
196087|47172|0|0|||486|||0||150||||
200108|21513||||||||31846||562305||||
269796|19182|0|0|||0|||0||0||||
201020|17109|0|57|||0|||0||0||||
192728|5417|0|0|||19|||0||292||||
203883|72818|||||59|||7351||7913||||
195035|1519|0|0|||374|||0||13883||||
181140|51292|0|0|||820|||2790||14294||||
210069|7520||||||||||||||
192976|84840|0|0|||101|||0||0||||
211013|13946|0|0|||773|||0||0||||
201132|986720|0|0|0|0|2311|0|0|0|0|17961|0|0||
206244|0|0|300|||3|||0||0||||
203509|42525|0|0|||159|||0||0||||
181041|18704|0|0|||983|||0||0||||
204278|99349|0|0|||206|||0||7828||||
195969|62812|0|0|||850|||0||7875||||
222755|13992|0|0|||0|||0||2730||||
183696|326945|94096|0|0|0|513|0|0|0|0|150636|0|0||
191233|19244|||||194|||||422||||
183747|155131|0|0|3761|0|24843|2307|0|378507|0|239281|0|40766||
205012|28561|0|0|||516|||0||1160||||
209485|44627|0|0|||1575|||0||0||||
185028|132057|0|0|||624|||0||0||||
184083|784252|0|1148|0|0|6158|4864|0|870255|0|249069|0|234751||
181047|0|32655|0|||909|||0||0||||
185103|260387|0|0|1258|0|3900|0|0|0|0|30440|0|0||
187038|93684|66072|0|7011|0|10428|6971|0|338615|0|36545|0|0||
186859|60184|0|0|||156|||0||0||||
186341|34989|0|0|||454|||0||4235||||
208524|26946|||||426|||||1348||||
185919|27774|0|0|||0|||1000||13036||||
194391|73730|0|0|||1755|||0||12043||||
217624|53164|0|0|||94|||0||6545||||
191465|0|24720|0|0|0|5911|691|0|0|0|6464|130394|34228||
199218|269576|0|0|0|0|122|0|0|0|0|3921|0|0||
200987|44880|0|53861|||8476|||0||3211||||
192617|19676|0|0|||2282|||0||1157||||
196155|45735|0|0|||934|||0||0||||
238468|12729|0|0|||91|||0||8915||||
197889|42585|0|0|||158|||0||1797||||
198123|19690|0|0|||912|||13756||622||||
196029|86193|0|0|||424|||0||6783||||
195607|237404|0|0|515|0|124|0|0|0|0|359|0|0||
197792|40544|0|0|||1242|||0||710||||
219020|18374|0|0|||20|||0||0||||
184619|38104|0|0|||0|||0||10778||||
202258|134231|0|0|1157|0|27|0|12408|129267|0|1260|0|0||
202995|0|399607|0|0|2830|0|0|0|0|0|223059|0|0||
235756|8144|0|0|||24|||0||0||||
193073|130234|0|0|||50|||0||14411||||
193251|9915|||||63|||||5||||
210864|21045|0|0|||144|||0||2594||||
197323|13813|||||1|||||||||
201916|146641|0|0|0|2400|19967|2438|3960|253485|0|332081|0|0||
196790|18195|0|0|||46|||0||269||||
203068|844937|0|0|0|0|381|216|0|0|0|103168|0|0||
199688|3532337|0|43063|0|0|479935|1284137|497620|0|0|1095233|0|0||
197327|11010|0|0|||0|||0||0||||
196506|37321|0|0|||18|||0||7182||||
198613|46342|0|0|||0|||0||3749||||
205652|26728|0|0|||3580|||22363||800||||
202888|390854|0|0|0|0|3127|0|0|1553|0|52509|0|778||
194649|25665|83|0|||803|||0||0||||
195043|40168|0|0|||69|||0||551||||
243431|236969|0|0|0|0|2511|0|0|2475|0|3227|0|0||
219654|29025|0|0|||1105|||0||13828||||
216132|19541|0|0|||0|||0||2460||||
191038|20382|0|0|||2864|||0||343||||
208237|44708|0|0|||1362|||0||0||||
199892|80986|0|0|||77|||0||17059||||
194151|10671|0|0|||0|||0||689||||
196766|23860|||||549|||||2723||||
189272|51088|0|0|||0|||0||0||||
203443|157427|0|0|1010|0|0|0|0|10977|0|168|0|46552||
200215|57345|0|0|||1404|||0||7175||||
200252|1461585|0|0|0|0|344|0|0|0|0|0|0|0||
187658|95669|0|0|||24|||0||678||||
205204|368395|0|0|0|0|656|0|0|60|0|119433|0|0||
197152|22810|0|0|||0|||450||2858||||
219846|249279|0|97886|0|0|16482|0|0|0|0|33036|0|133||
199610||590260|18313|||37047|14348||0||4318|1062524|||
191326|60777|0|0|||2838|||0||2455||||
193200|38862|0|0|||445|||0||36||||
201345|8802|0|0|||35|||0||257||||
207883|0|0|0|||1990|||17713||60||||
203299|0|2644673|9975|0|0|45515|0|0|0|0|76299|0|0||
190816|12406|0|0|||6|||0||0||||
212006|93897|0|0|||202|||0||70584||||
192037|61014|0|0|||54|||0||0||||
206088|319496|0|0|1798|0|658||2600|0|0|45620||100||
212227|15272|0|0|||0|||0||61||||
189018|8873|||||112|||||||||
203257|191982|0|0|0|0|2508|0|0|510|0|29698|0|0||
205490|26670|||||237|||||||||
201776|0|13131|0|||0|||0||0||||
199983|0|13111|0|||0|||0||700||||
221190|6808|0|0|||432|||0||352||||
209051|124701|41246|0|0|0|486|0|0|0|0|6105|0|1927||
205973|26552|||||43|||||5987||||
198306|0|43878|0|||0|||0||0||||
210057||19760|||||||||1492||||
202528|6475|0|3000|||6165|||0||0||||
197843|0|56687|0|||0|||0||0||||
198494|0|81607|0|||293|||0||150||||
210441|2025094|0|515390|0|0|10309|0|0|0|0|66930|0|0||
197447|9855|0|0|||385|||0||75||||
204900|32531|0|0|||0|||0||110||||
205067|0|0|0|||0|||0||10117||||
187639|21442|0|0|||268|||429||0||||
213998|6435|0|0|||24|||0||14670||||
240643|0|19230|0|||32|||0||5481||||
206645|69803|0|0|||578|||50||6000||||
198939|24297|0|0|||0|||0||0||||
213923|71309|0|0|||1078|||3925||22762||||
205512|0|49970|0|||77|||0||6356||||
204149|0|56870|0|||230|||0||500||||
193089|0|0|0|||65|||||13121||||
189373|6030|0|0|0|0|38|0|0|0|0|919390|0|0||
195874|0|0|0|||0|||0||0||||
203210|0|306121|0|0|0|260|0|0|0|0|136985|0|0||
200789|0|13728|0|||56|||0||0||||
211420|9145|0|0|||24|||0||3638||||
194864|0|47621|0|||0|||0||70||||
196412|0|8879|0|||18|||0||161||||
193382|0|56874|0|||1474|||0||3391||||
199930|187127|0|0|0|0|110|0|6350|0|0|45|0|0||
199873|68908|0|0|||101|||0||99||||
205524|445|0|0|||0|||0||0||||
208377|33245|0|0|||228|||0||1191||||
200807|0|115071|0|||1607|||0||20445||||
198081|33129|||||73|||6617||7992||||
198325|11560|0|0|||11|||0||0||||
197104|19180|0|0|||432|||0||0||||
203888|10571|0|0|||0|||0||0||||
206012|36039|||||19|||35||145||||
204053|0|46256|0|||1455|||0||168||||
191419|16727|0|0|||26|||0||0||||
195858|30307|0|0|||145|||0||4432||||
199890|0|6964|0|||20|||0||0||||
205245|184198|0|0|0|0|2052|0|0|0|0|29874|0|0||
212760|17675||0|||0|||0||0||||
242509|133089|0|0|||14213|||0||4292||||
206183|0|23056|0|||0|||0||967||||
199554|0|622862|75|0|0|1524|0|0|0|0|117173|0|0||
195706|47502|0|0|||122|||0||0||||
204833|164471|0|1238|||1341|||0||5418||||
187376|32359|52523||||1563|||905||3966||||
199888|0|3681|0|||48|||0||0||||
189545|285057|||||226|||0||||||
204547|16505|0|0|||45|||0||0||||
204639|12123|0|0|||3|||0||5||||
199889|0|7821|0|||0|||0||0||||
198060|0|42525|0|||11|||0||14561||||
203954|37900|0|0|||603|||0||218||||
201891|363395|0|0|0|0|84|0|0|0|0|136067|0|0||
196556|0|72350|0|||24|||0||4035||||
200964|4907912|1207337|210363|0|0|7580|31873|72142|1734|0|367835|89792|15691919||
176344|13645|||||1399|||||||||
204102|35414|0|0|||1220|||0||1250||||
203485|80572|0|0|0|0|0|0|0|0|17500|16157|0|0||
193101|17183|0|0|||0|||0||1513||||
184150|95232|0|0|||703|||1350||166||||
185626|75339|0|0|||2397|||110785||4386||||
194765|21738||||||||||||||
194225|1100191|0|0|0|0|18106|0|0|0|0|10094|0|28335||
190049|544539|0|4800|0|0|41527|16344|0|36188|23940|0|0|0||
187278|355178|0|0|0|0|2584|0|0|0|0|3901|0|0||
193442|103865|0|0|||7412|||133||0||||
190171|89288|0|0|||783|||0||716||||
196796|32638|0|0|||0|||0||10134||||
184768|36620|0|0|||414|||1507||273||||
193068|42573|0|0|||145|||123||0||||
197822|17084|0|0|||0|||0||572||||
200497|152388|0|0|||9050|||0||1818||||
195675|30239|0|0|||144|||0||0||||
190569|198365|0|0|0|0|3480|0|0|0|0|8399|0|0||
189468|660016|0|431943|0|0|44883|21009|0|0|0|0|0|0||
208869|0|0|0|||106|||14292||29137||||
196907|0|0|0|0|25654|71214|0|0|8869949|0|155761|0|0||
199328|0|0|0|0|0|91714|0|0|2115378|0|277571|0|0||
203447|332309|0|0|0|0|1657|0|0|120676|0|121742|0|0||
203947|0|0|0|0|0|11642|0|0|1518563|0|106171|0|0||
195203|34139|0|0|||196|||0||0||||
205489|0|27066|0|||15|||0||3953||||
196950|0|0|0|||905|||5673||20669||||
206686|0|0|0|||4|||9960||6134||||
199607|253349|0|0|0|0|244|0|0|0|0|35132|0|0||
210528|7754|||||437|||||||||
188344|22038|0|0|||36|||0||0||||
202506|46122|0|0|||128|||0||0||||
181461|26382||||||||||||||
192242|37032|0|0|||58|||0||3671||||
197332|19389|0|0|||0|||0||468||||
184201|0|9048|0|||0|||0||0||||
194888|||||||||||||||
197847|185436|0|0|||15|||0||4167||||
207457|11714|0|0|||90|||0||2093||||
195725|63788|0|0|||0|||0||4378||||
203352|114722|0|0|0|0|0|0|0|0|0|0|0|0||
201403|0|35046|0|||106|||0||11726||||
197366|29339|0|0|||0|||0||0||||
183558|158325|||||1373|||1350||1500||||
185943|33931|0|0|||133|||0||442||||
204418|0|23573|0|||0|||0||0||||
210895|0|36405|0|||19|||0||500||||
208125|33763|0|0|||19|||0||0||||
199332|0|0|0|0|0|22231|0|0|2885964|0|87013|0|0||
239977|536519|0|0|0|0|1075|0|0|0|0|84000|7413|0||
194513|25363|0|0|||0|||0||1434||||
194866|13054|0|0|||169|||0||5744||||
197735|19045|0|0|||198|||0||1476||||
209197|43077|0|0|||283|||0||13859||||
200814|0|60005|0|||0|||0||3893||||
195726|38632|0|0|||0|||0||0||||
199009|0|16596|0|||0|||0||1367||||
193362|20229|0|0|||1126|||0||1540||||
189954|666374|0|0|0|0|1675|0|0|0|15714|7250|0|0||
205034|79970|0|0|||215|||0||10143||||
195211|12252|0|0|||492|||0||0||||
204299|0|64435|0|||578|||0||0||||
208379|0|18170|0|||0|||0||11||||
197283||9676|||||||||640||||
198111|0|10683|0|||9|||0||0||||
193183|49119|0|0|||102|||3150||919||||
218974|29430|0|0|||0|||0||0||||
241053|9653|0|0|||4|||0||2565||||
201004|45923|0|0|||505|||30||20||||
192303|51021|0|0|||153|||100||36||||
209282|16606|0|0|||0|||800||0||||
201395|88935|0|0|||496|||0||0||||
200671|26978|0|0|||0|||0||0||||
197171|75303|0|0|||1374|||0||17900||||
241692|48754|0|0|||0|||0||8675||||
184498|12901||||||||||440||||
197905|108259|0|0|||334|||2971||1927||||
197206|76859|0|0|||0|||0||0||||
206056|39030|0|0|||0|||150||0||||
193379|54267|0|0|||2468|||112821||6001||||
192723|13343|0|0|||2|||0||0||||
208763|25292|0|0|||85|||250||889||||
