RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
536044|52456|0|0|||25|||0||0||||
536980|0|4393|0|||0|||0||0||||
538485|34319|0|0|||0|||0||0||||
537751|26022|0|0|||0|||0||0||||
556371|20723|0|0|||26|||0||0||||
549249|1605709|0|700|0|0|0|0|0|115828|0|17850|0|0||2592
537671|0|0|0|||0|||0||0||||
544995|36468|0|0|||334|||0||15403||||
556590|73357|||||50|||||||||
549968|1830958|0||1484||4701|0|59076|0|0|48681|0|0||39347
535071|23159661|0|14307128|0|5829|9031|437938|93687|0|200433|995760|0|0||44866
536909|2000|0|0|||23|||0||0||||
548784|1766|||||45|||||||||
544007|14576|0|0|||28|||0||0||||
544879|94500|0||0||0|0|0|0||673728|0|0||25828
547610|0|0||0||0|0|0|0||0|0|0||0
538814|145078|0|0|||0|||0||0||||
537323|5208||||||||||||||
549849|0|688113||0|0|23|0|0|0|391005|21166|0|0||21166
582490|107356|0|0|||4|||0||15679||||
556257|20520||||||||||4250||||
539124|299432|0|0|0|0|2619|0|0|5210||0|0|0|0|0
557540|162295||||||||||||||
557468|29970|0|0|||0|||0||29||||
544452|25600|0||||393|||0||||||
548833|825049|0||771||292|0|6750|14997|0|26445|0|0||5589
530487|44018|0|0|||226|||0||0||||
574593|40505|0|0|||0|||0||0||||
553019|28335|0|0|||66|||0||0||||
550552|641575|0|99109|0||581|0|0|0||14603|0|0||14603
537072|251539|0||0||0|2574|3924|0|39959|137948|0|0||
537875|10378|0|0|||0|||0||0||||
542390|7638318|0||0||0|0|0|0||77539|0|99948||62197
547068|29359|0|0|||1|||0||0||||
539199|11952|0|0|||50|||0||0||||
