OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
18241|Busey Bank Mortgage|0|1230384|5981||1224403|503049
18242|Chase Bank Mortgage|1247671||1247671||0|503049
18243|Bancorp South|68714|0|5517||63197|503111
18244|Bancorp South|18510||2921||15589|503111
18245|JP MORGAN CHASE BANK|197007|883077|0|0|1080084|503172
18246|AT&T CAPITAL|0|8938|894|0|8044|503172
18247|NONE|0|0|0|0|0|503243
18248|NONE|0|0|0|0|0|503305
18249|PowerNet Credit Union|150000||150000||0|503314
18250|NONE|0|0|0|0|0|503315
18251|None|||||0|503350
18252|SOUTHERN AND CENTRAL ILLINOIS LABORERS DISTRICT CO|0|15585|15585|0|0|503427
18253|NONE|0|0|0|0|0|503436
18254|CHASE AUTO FINANCE|13987|0|2456|0|11531|503457
18255|NONE|0|0|0|0|0|503497
18256|NONE|0|0|0|0|0|503500
18257|ALTON ROUTE CREDIT UNION|5853|0|5387|0|466|503509
18258|ALTON ROUTE CREDIT UNION|2063|0|2063|0|0|503509
18259|GMAC 2011 ACADIA AUTO LOAN|0|31956|4430||27526|503517
18260|XEROX CORPORATION|5716||2492||3224|503544
18261|Atlanta Postal Credit Union|0|600000|17558|0|582442|503582
18264|BANCO POPULAR DE PR|1076054||34191||1041863|503608
18265|COOP A&C BO QUEBRADA|57656||2762||54894|503608
18266|NONE|0|0|0|0|0|503616
18271|Chase Bank (LOC)|675000|520000|695000|0|500000|503652
18272|Chase Bank (Auto)|216667|0|100000|0|116667|503652
18273|U.S. Bank (Auto)|48424|0|14645|0|33779|503652
18274|Ally Financial (Auto)|524838|0|133377|55839|335622|503652
18277|None|0|0|0|0|0|503664
18291|OUACHITA INDEPENDENT BANK|0|50000|317||49683|503731
18295|Lori Hatfield|548|4048|3512||1084|503740
18296|PACIFIC NW IRONWORKERS FCU|9514|32726|23916|0|18324|503741
18297|US BANCORP EQ FINANCE|20472||4573||15899|503756
18298|NJ State Fraternal Order of Police|190000|84043|6836|0|267207|503760
18299|Investors Bank|0|15207|0|0|15207|503760
18300|Sovereign Bank|12197|0|3725|0|8472|503764
18301|THE BANK OF MARION||96100|7138||88962|503765
18302|XEROX LEASE|4914||1902||3012|503765
18303|MORTGAGE PAYABLE|810000||22787||787213|503765
18304|COOP. CASA DEL TRABAJADOR|8336|0|6161|0|2175|503805
18305|COOP. A/C CASA DEL TRABAJADOR|2102|0|2102|0|0|503805
18306|DE LAGE LANDEN FINANCIAL|19185|0|4721|0|14464|503805
18307|VEGA COOP - MORTGAGE|604910|0|2429|0|602481|503805
18309|N/A|0|0|0|0|0|503853
18310|N/A|0|0|0|0|0|503855
18311|JPMORGAN CHASE BANK|144318|0|43495||100823|503900
18312|NONE|0|0|0|0|0|503917
18313|Mortgage Loan Payable|80035|0|8251||71784|503934
18314|Automobile Loan Payable|14159|34750|15224||33685|503934
18315|N/A|0|0|0|0|0|503936
18316|None - Not Applicable|0|0|0|0|0|503940
18317|GMAC|23929|0|5982|0|17947|503989
18318|GMAC|16772|0|3355|0|13417|503989
18319|none|0|0|0|0|0|503992
18320|BROTHERHOOD BANK & TRUST AUTO LOAN|0|4781|4781|0|3050|503994
18321|BROTHERHOOD BANK & TRUST L/T|750398|0|0|0|750398|503994
18322|BROTHERHOOD BANK & TRUST CONSTRUCTION LOAN|150000|0|0|0|150000|503994
18323|N/A|0|0|0|0|0|503996
18324|MEMBER|8000|0|6000|0|2000|504000
18325|DCIW STATE OF CALIFORNIA|3763|0|3763|0|0|504018
18328|NONE|0|0|0|0|0|504049
18329|NONE|0|0|0|0|0|504074
18330|NONE|0|0|0|0|0|504076
18331|NONE|0|0|0|0|0|504077
18332|Lessor-Wells Fargo|195206|0|178402|0|16804|504080
18333|Lessor-Xerox|69045|0|19428|0|49617|504080
18334|Lessor-Xerox|51077|0|18438|0|32639|504080
18335|Lessor-Xerox|108369|0|37866|0|70503|504080
18336|Lessor-Pitney Bowes|0|17439|0|0|17439|504080
18337|N/A|0|0|0|0|0|504093
18338|None|0|0|0|0|0|504094
18339|BANK OF AMERICA|1935|0|1935|0|0|504097
18340|IBEW FCU|3382|23448|6076|0|20754|504097
18341|None|0|0|0|0|0|504098
18342|Ford Credit|11854|0|9484|0|2370|504103
18343|Ally Auto Loans|40485|0|5862|0|34623|504103
18344|NONE|0|0|0|0|0|504106
18345|Due D'Agostino|100||||100|504129
18346|NONE|0|0|0|0|0|504140
18347|TEXAS GULF BANK|94319||11141||83178|504149
18348|ALLY BANK|11146||11146||0|504153
18349|Capital Lease|8621|0|2227|0|6394|504164
18351|NONE|0|0|0|0|0|504175
18352|NONE|0|0|0|0|0|504181
18353|NONE|0|0|0|0|0|504188
18354|BROTHERHOOD BANK AND TRUST|960952||42327||918625|504190
18355|NONE|0|0|0|0|0|504193
18356|Bank of America|440484|0|24393||416091|504194
18357|NONE|0|0|0|0|0|504210
18358|FIRST MIDWEST BANK|0|58057|0|0|58057|504215
18359|N/A|0|0|0|0|0|504216
18360|CWA Loan I|358056|0|96673|0|261383|504221
18361|CWA Loan II|740438|0|60781|0|679657|504221
18362|NONE|0|0|0|0|0|504234
18363|Line of Credit - M&T Bank|0|4999|4999|0|0|504236
18364|GMAC|38214|0|9025|0|29189|504239
18365|HORIZON BANK|0|800000|19902|0|780098|504244
18366|CHRYSLER FINANCIAL|22997|0|6083|0|16914|504257
18367|FIRST COLLINSVILLE BANK|41178|242925|61750|0|222353|504265
18368|  ||||||504265
18369|Community Bank|83823||9745||74078|504281
18370|GMAC FINANCE|4363|0|4363||0|504289
18371|Brotherhood Bank|436537|0|44580|0|391957|504294
18372|KITSAP BANK|39464|0|1609|0|37855|504312
18373|NONE|0|0|0|0|0|504330
18374|AUTO INSTALLMENT LOAN|14765|0|5825|0|8940|504333
18375|Vystar Cedit Union|0|0|0|0|0|504339
18376|Ford Credit|0|28756|1070||27686|504346
18378|M&M Bank (Auto Loan)|4334|0|4334|0|0|504353
18379|NONE|0|0|0|0|0|504370
18380|NONE|0|0|0|0|0|504391
18381|UNITED LEASING ASSOCIATES|3378|0|3378|0|0|504398
18383|LINCOLN AUTOMOTIVE FINANCIAL SERVICES|41689|0|8323|0|33366|504426
18384|Transferred from Local Union 66|11881|0|11881||0|504429
18385|Ally|49929||11301||38628|504430
18386|NONE|0|0|0|0|0|504439
18387|NONE|0|0|0|0|0|504445
19295|0|0|0|0|0|0|516609
18388|ATLANTA POSTAL CREDIT UNION|130410|0|130410||0|504461
18389|S&T Bank Line of Credit|3829||3829||0|504463
18390|GMAC Financing|13208||13208||0|504463
18391|First National Bank|25258||11566||13692|504463
18392|Ford|0|18105|1318||16787|504463
18393|Ally|0|19839|1793||18046|504463
18396|The Savannah Bank|304716||8389||296327|504469
18394|ALLY FINANCIAL #1|8006|0|8006|0|0|504468
18395|ALLY FINANCIAL #2|0|35187|613|0|34574|504468
18399|BUILDING & LAND LOAN|416529|0|11166|0|405363|504495
18400|Ally Bank|26107||725|25382|0|504502
18401|Ally Bank|0|45598|7600||37998|504502
18402|Chase Card Services|1940||1940||0|504502
18403|Bank Loan|0|29674|1720||27954|504510
18404|FIRST UNITED BANK & TRUST|11897|0|7012||4885|504514
18405|Ford Motor Credit|19613|0|4653||14960|504520
18407|NONE|0|0|0|0|0|504531
18408|United Leasing|11740|0|4980|0|6760|504534
18409|GMAC- AUTOMOBILE LOAN |2116|0|2116|0|0|504539
18410|FORD CREDIT|16690|0|3670||13020|504541
18411|N/A|0|0|0|0|0|504543
18414|CREDIT CARD BALANCES|9662|0|4098|0|5564|504586
18415|UNCLAIMED VACATION FUND CHECKS|8401|0|90|0|8311|504586
18416|NONE|0|0|0|0|0|504610
18418|WILMINGTON TRUST COMPANY|587488|0|0||587488|504616
18897|none|0|0|0|0|0|508226
18420|FIRST BANK OF DELAWARE|750056||13594||736462|504616
18421|FIRST BANK OF DELAWARE|145747||119855||25892|504616
18422|FIRST BANK OF DELAWARE|352294||217180||135114|504616
18423|CHASE BANK|15336||4400||10936|504616
18424|ALLY BANK|0|184616|60794|0|123822|504635
18425|TD AUTO FINANCE|24871|0|10936|3002|10933|504637
18426|CHASE AUTO FINANCE|21153|0|5752|0|15401|504637
18427|FORD MOTOR CREDIT|2931|0|2931||0|504640
18428|Ironworkers Local #340|222765|21230|25000|0|218995|504674
18429|Comerica Bank|20886|0|20886|0|0|504674
18430|Ally|0|17500|778||16722|504676
18431|Ford Motor Credit|0|25041|2843||22198|504676
18432|Ford Motor Credit|0|34402|2863||31539|504676
18433|Ford Motor Credit|0|31555|4208||27347|504676
18434|Ford Motor Credit|0|26677|2668||24009|504676
18435|Ford Motor Credit|0|28441|2844||25597|504676
18436|Ford Motor Credit|0|12606|3679||8927|504676
18437|Ford Motor Credit|0|28960|28960||0|504676
18438|Ally Bank Auto Loan 47004|30161|0|5000|0|25161|504677
18439|Ally Bank Auto Loan 46989|29097|0|4839|0|24258|504677
18440|AMALGAMATED BANK OF CHICAGO|5900000||1200000||4700000|504680
18441|EAGLE BANK|4885000||1620000||3265000|504680
18442|NONE|0|0|0|0|0|504681
18443|ALLY BANK - AUTO LOAN|0|24057|2871|0|21186|504684
18444|None|0|0|0|0|0|504688
18445|None|0|0|0|0|0|504693
18451|Ford Credit|19353|0|4192||15161|504703
18452|ALLY FINANCIAL|14569||14569||0|504710
18453|ALLY FINANCIAL |25114||25114||0|504710
18454|N/A|0|0|0|0|0|504726
18456|Not Applicable|0|0|0|0|0|504734
18457|NONE|0|0|0|0|0|504737
18458|Bank of America Mortgage|1444608|0|57053||1387555|504739
18459|Bank of America Auto Loan|40359|0|21912||18447|504739
18460|Ally (GMAC Credit)||19356|3909||15447|504744
18461|NONE|0|0|0|0|0|504745
18462|Weitz|0|114565|0|0|114565|504754
18463|Community Business Lenders|0|259262|10457|0|248805|504754
18464|MORTGAGE NOTE PAYABLE|446840|0|30721|0|416119|504756
18466|None|0|0|0|0|0|504766
18467|Alliance Bank|7487|0|3186|0|4301|504768
18468|NONE|0|0|0|0|0|504785
18469|CHARLES BERKEL|1500000|0|1500000|0|0|504786
18470|LOCAL LODGE 83|4961458|0|509153|0|4452305|504786
18471|UNITED BANK OF SCOTLAND/JP MORGAN|10316127|2652332|825640|0|12142819|504786
18472|BROTHERHOOD BANK AND TRUST|0|3700000|3700000|0|0|504786
18473|NONE|0|0|0|0|0|504789
18474|CHASE BANK-TRUCK NOTE|5276|0|665|4611|0|504791
18475|ALLY FINANCIAL-TRUCK NOTE|0|23729|3056|0|20673|504791
18476|NONE|0|0|0|0|0|504802
18479|None|0|0|0|0|0|504813
18481|NONE|0|0|0|0|0|504815
18483|N/A|0|0|0|0|0|504820
18484|Ally Bank|19414|0|0|7452|11962|504823
18485|GMAC|0|30263|4846|0|25417|504834
18486|N/A|0|0|0|0|0|504844
18493|MORTGAGE PAYABLE|1350000|0|0|0|1350000|504873
18494|UBCJA|250000|0|250000|0|0|504887
18495|Chase Auto Finance|23995|0|23995|0|0|504887
18496|NONE|0|0|0|0|0|504896
18497|First NBC Bank|0|240000|2826||237174|504898
18498|Bryn Mawr Trust Bank|78969|0|14455|0|64514|504899
18515|JP Morgan Chase|0|500000|||500000|504916
18565|GMAC CREDT CORPORATION|200920|140148|99218||241850|504967
18566|MARSHALL ELEVATOR|2740||2740||0|504967
18567|GOOSEBUMPS|5975||5975||0|504967
18568|INT'L BROTHERHOOD OF BOILERMAKERS|550000|414276|||964276|504967
18569|BROTHERHOOD BANK & TRUST|1273830||||1273830|504967
18570|THREE RIVERS CHRYSLER JEEP DODGE LLC|25317||4505||20812|504967
18571|MARLIN BUSINESS BANK|0|251882|106111||145771|504967
18572|M&T Bank|5907||5907||0|504968
18573|Ally Bank (GMAC)|11314||9789||1525|504968
18574|Ally Bank (GMAC)|8672||8083||589|504968
18575|First Mid-Illinois Bank|5708||3769||1939|504972
18576| ||||||504972
18577|Ford Credit|0|25659|25659||0|504973
18578|HUNTINGTON NATIONAL BANK-VEHICLE LOAN |0|37021|3823|0|33198|504974
18579|Ford Motor Credit|0|24467|0|0|24467|504977
18580|Ford Motor Credit|0|27429|0|0|27429|504977
18581|Brotherhood Bank|231846|0|217836|0|14010|504978
18582|NONE|0|0|0|0|0|504983
18583|N/A|0|0|0|0|0|504986
18589|N/A|0|0|0|0|0|504997
18590|NONE|0|0|0|0|0|504999
18591|NOTE PAYABLE TO NCCRC|1882689|0|43861|0|1838828|505002
18592|Ally|20209|0|3675|0|16534|505007
18593|Ally|0|22089|3671|0|18418|505007
18594|Regions|740487|0|740487|0|0|505007
18595|Regions|0|942096|22819|0|919277|505007
18596|F&M|381518|65000|193690|0|252828|505007
18597|Regions|94793|0|94793|0|0|505007
18598|Regions|188675|0|17701|0|170974|505007
18599|Regions|92994|0|29063|0|63931|505007
18600|F&M|0|112000|0|0|112000|505007
18601|GMAC Financing Corp |14885|36930|5643|16646|29526|505010
18604|BANK OF AMERICA|32643244|0|6501119|0|26142125|505018
18605|None|0|0|0|0|0|505021
18606|J.A. ROCCO|0|675|0|0|675|505024
18607|2007 FORD FOCUS - FORD MOTOR CREDIT|2530||2530||0|505026
18608|ATF - AFFILIATE|13404||13404||0|505026
18609|2008 FORD FOCUS - FORD MOTOR CREDIT|5864||2803||3061|505026
18610|2009 FORD FOCUS - FORD MOTOR CREDIT|7841||2952||4889|505026
18611|Enterprise- Capital Lease Obligations on Vehicles|653808|556988|255919|0|954877|505034
18612|BOA Investment Fund III, LLC|10612500|0|0|0|10612500|505034
18613|BOA Investment Fund III, LLC|4387500|0|0|0|4387500|505034
18614|NO LOANS|0|0|0|0|0|505036
18615|NONE|0|0|0|0|0|505044
18616|UBCJA|0|2590000|0|0|2590000|505047
18623|Iron Workers Apprenticeship|0|5000|5000|0|0|505065
18624|Depaula Chevrolet Hummer, Inc.|43689|0|9250||34439|505067
18625|Depaula Chevrolet Hummer, Inc|35869|0|9816||26053|505067
18626|Depaula Chevrolet Hummer, Inc|36373|0|9773||26600|505067
18627|GMAC|9978||3628||6350|505073
18649|NONE|0|0|0|0|0|505111
18655|Ford Credit|145086|133417|87961|19577|170965|505120
18658|NO CALIFORNIA CARPENTERS REGIONAL COUNCIL|125495|0|56406|0|69089|505123
18660|COMMERCE BANK|747386|0|200000|0|547386|505126
18661|COMMERCE BANK|0|1500000|3911|0|1496089|505126
18679|Powernet Credit Union|231006|0|8449|0|222557|505168
18681|NONE|0|0|0|0|0|505172
18686|Rhinebeck Savings Bank|10151||3329||6822|505188
18687|Saratoga National Bank|15034||4327||10707|505188
18688|Capital Lease Obligation|3355|0|779|0|2576|505193
18702|Powernet Credit Union|4713|0|4713|0|0|505216
18705|AUTOMOBILE LOAN|22801||4560||18241|505222
18710|SunTrust|29194||9253||19941|505236
18712|NONE|0|0|0|0|0|505243
18714|n.a|0|0|0|0|0|505245
18726|UNITED LABOR BANK- BUILDING UNDER CONSTRUCTION|0|2367166|282||2366884|505271
18733|automobile loan|20285|13354|20822||12817|505282
18742|UNITED LABOR CREDIT LINE|81246|0|81246|0|0|505301
18752|AUTOMOBILE LOAN`|16209|0|4705|0|11504|505319
18781|GMAC|26284||5133||21151|505366
18782|NONE|0|0|0|0|0|505367
18784|none|0|0|0|0|0|505372
18788|N/A|0|0|0|0|0|505389
18789|ALLAY|30145||7069||23076|505390
18790|ALLAY|13982||5483||8499|505390
18791|ALLAY- PONTIAC|19159||4468||14691|505390
18792|SILVERADO NOTE|33591||4983||28608|505390
18795|CREDIT CARDS|9137|10336|9137||10336|505493
18796|Gateway Metro Credit Union|23000|0|7667|0|15333|505579
18797|UNION YES FED CR UNION|209963||209963||0|505582
18802|NONE|0|0|0|0|0|505838
18803|APCU|25000|0|25000||0|505963
18804|Mt. Washington Bank||250000|25019||224981|506024
18805|PROMERICA BANK|1083513||1083513||0|506108
18806|SCPT DISTRICT COUNCIL 16|0|800000|21215||778785|506108
18807|Brotherhood Bank & Trust|600000|0|6273|0|593727|506113
18808|GMAC Financial|23478||10911|12567|0|506200
18809|LAR|0|1550000|1550000|0|0|506246
18810|Frost National Bank|0|1550000|29005|0|1520995|506246
18811|United Brotherhood of Carpenters and Joiners of Am|0|1200000|0|0|1200000|506246
18834|Amalgated Bank of Chicago|0|160000|13708||146292|506403
18842|PNC BANK LOAN|691849|0|39127|0|652722|506572
18843|FORD MOTOR CREDIT|25629|0|25629|0|0|506612
18844|East Side Neighborhood Dev.|7855|0||1571|6284|506613
18845|GMAC|34929|0|11643|0|23286|506642
18846|GMAC AUTO LOAN 2008|5064||5064||0|506682
18847|GMAC AUTO LOAN 2010|9033||5060||3973|506682
18848|GMAC AUTO LOAN 2011|15000||4460||10540|506682
18849|GMAC AUTO LOAN 2011|15000||4460||10540|506682
18850|FORD MOTOR CREDIT|0|9939|9939||0|506684
18851|BANK OF AMERICA CREDIT CARDS-NET ACTIVITY|25196||21456||3740|506691
18852|NEGATIVE BAL RECEIVABLE|1||||1|506691
18853|BANK ERROR-REVERSED IN 2012|456||456||0|506691
18855|ALLY - Car Loan|24088||5262||18826|506708
18860|LOAN PAYABLE-NATIONAL UNION|300000|||300000|0|506744
18861|Auto|110487|0|28007||82480|506917
18862|Wachovia- Line of Credit|0|236263|||236263|506917
18864|BROTHERHOOD BANK & TRUST|875000||||875000|507220
18865|DUE TO DISTRICT|12151|313017|26986||298182|507220
18866|BANK OF AMERICA|847035||100436||746599|507260
18867|MILESTONE|11358||11358||0|507260
18869|ALLY|11200|0|11200|0|0|507349
18870|ALLY|20689|0|20689|0|0|507349
18871|ALLY|11739|0|11739|0|0|507349
18872|AFSCME|525000|0|115000||410000|507360
18873|GMAC Auto Loan|9610|0|1567||0|507360
18874|Ford Credit|21565|0|5367|0|16198|507440
18875|Ford Credit|10980|0|10980|0|0|507440
18876|Ford Credit|0|21888|558|0|21330|507440
18878|UNITED NURSES ASSN OF CA/UNION OF HEALTH CARE PROF|15114|227877|232457|0|10534|507478
18879|UNITED NURSES ASSOCIATIONS OF CALIFORNIA/UNION OF |22469|235320|240722|0|17067|507498
18880|Ford Motor Credit Company|0|24011|0|0|24011|507558
18881|UNAC/UHCP|19787|212962|223674|0|9075|507564
18882|Bank of America|0|1621000|1621000|0|0|507566
18883|Smith Barney LOC #11730|75000|50000|0|0|125000|507585
18884|FORD CREDIT|17653|0|6776|0|10877|507587
18885|NONE|0|0|0|0|0|507675
18886|Cambridge Savings Bank|3659811|0|120214|0|3539597|507753
18887|Service Employees Int'l Union|199885|0|199885|0|0|507753
18888|-|||||0|507928
18889|$0|0|0|0|0|0|507957
18890|AUTOMOBILE PRUCHASED||24500|1633||22867|508030
18891|DUE TO OFFICERS FOR OVERPAYMENT|0|628|0|0|628|508133
18892|Advanced Dues from National|0|154000|154000||0|508152
18893|National Basketball Players Association|889705|323487|230000||983192|508153
18894|CWA NATIONAL|0|200000||1210|198790|508156
18895|CWA NATIONAL|798982|0|0|22640|776342|508159
18896|CWA, WASHINGTON, DC|319515|0|8447||311068|508165
19152|OHIO TEAMSTERS C U |22190||22190||0|514965
18898|GMAC|60540|0|60540|0|0|508229
18899|No Loans|0|0|0|0|0|508239
18900|MOUNT WASHINGTON BANK|16722||16722||0|508259
18901|PNC Bank, N.A.|215627|0|6371|0|209256|508279
18902|NONE|0|0|0|0|0|508292
18903|COMMUNICATION WORKERS OF AMERICA - NATIONAL|202845||202845||0|508295
18904|United Labor Bank|4652||1921||2731|508319
18906|OPEIU INTERNATIONAL|71000|0|0|0|71000|508340
18907|CWA NATIONAL|159292|0|690|0|158602|508357
18908|CWA NATIONAL ADVANCE RELEIF|53610|0|480|0|53130|508357
18909|ILLINOIS NATIONAL BANK|32126|0|8363|0|23763|508362
18910|FORD MOTOR CREDIT|10792||10792||0|508452
18911|FORD MOTOR CREDIT|27652||6145||21507|508452
18912|NONE|0|0|0|0|0|508482
18913|Macatawa Bank|91005||91005||0|508488
18914|NONE|0|0|0|0|0|508528
18915|Harris (Bldg. Loan)|1416723||777110||639613|508533
18916|SOUTHSIDE BANK|4529|0|4529|0|0|508537
18917|FORD MOTOR CREDIT|0|15775|15775|0|0|508539
18918|FORD MOTOR CREDIT|0|15353|15353|0|0|508539
18919|FORD MOTOR CREDIT|0|12899|12899|0|0|508539
18920|SOUTHSIDE BANK|0|15573|834|0|14739|508539
18921|SOUTHSIDE BANK|0|15160|813|0|14347|508539
18922|SOUTHSIDE BANK|0|12756|684|0|12072|508539
18923|KONICA MINOLTA PREMIER FINANCE|0|789704|62198|0|727506|508540
18924|UFT EDUCATIONAL FOUNDATION|1235282|0|1235129|153|0|508541
18925|260 PARK AVENUE REALTY CORP.|41230543|0|24945|9360|41232397|508541
18926|49 EAST 21 COMPANY, INC.|8433227|0|2700|0|8433227|508541
18927|DE LAGE LANDEN FINANCIAL SERVICES|32823|0|26193|0|6630|508541
18928|Mortgage Payable|71986||2741||69245|508545
18929|BUSINESS VEHICLE FINANCE|6484|0|6484|0|0|508572
18930|CHRYSLER FINANCIAL|11340|0|11340|0|0|508572
18931|GMAC|39730|0|39730|0|0|508572
18932|Southeast Financial Credit Union|97155|0|7202||89953|508604
18933|CWA INTERNATIONAL|130240|0|17072|0|113168|508641
18934|Certificates payable|3350|0|0|0|3350|508660
18935|CWA AFL-CIO, CLC National Union|902179|0|29458||872721|508677
18936|CITIZENS BANK|473103|0|473103|0|0|508692
18937|FORD CREDIT|11425|78699|20072|0|70052|508692
18938|GREAT AMERICAN LEASING|0|28140|2619|0|25521|508692
18939|NONE|0|0|0|0|0|508700
18940|CWA INTERNATIONAL|11020||11020||0|508703
18941|N/A|0|0|0|0|0|508708
18942|0|0|0|0|0|0|508726
18943|C.W.A AFL-CIO NAT'L UNION|111912|0|38662|0|73250|508737
18944|UNION YES FCU - LINE OF CREDIT|320908|0|45133|0|275775|508737
18945|UNION YES FCU - AUTO LOAN|2786|0|2786|0|0|508737
18946|UNION YES FCU - AUTO LOAN|3402|0|3402|0|0|508737
18947|UNION YES FCU - AUTO LOAN|3013|0|3013|0|0|508737
18948|UNION YES FCU - AUTO LOAN|3736|0|3736|0|0|508737
18949|UNION YES FCU - AUTO LOAN|3736|0|3736|0|0|508737
18950|UNION YES FCU - AUTO LOAN|3705|0|3705|0|0|508737
18951|UNION YES FCU - AUTO LOAN|3162|0|3162|0|0|508737
18952|UNION YES FCU - AUTO LOAN|4468|0|4468|0|0|508737
18953|UNION YES FCU - AUTO LOAN|26944|0|26944|0|0|508737
18954|CWA MORTGAGE|135726|0|6709|0|129017|508748
18955|None|0|0|0|0|0|508777
18956|SUN TRUST BANK|3897803|900000|52067||4745736|508779
18957|DUE TO NATIONAL|480711|0|15007|0|465704|508785
18958|NEAFCU|51306||51306||0|508827
18959|NONE|0|0|0|0|0|508875
18960|NONE|0|0|0|0|0|508885
18961|CWA INTERNATIONAL|101205|0|7999|0|93206|508905
18963|UFCW International Union|299000||36000||263000|509182
18964|GMAC|31388||5177||26211|509182
18965|Regions Bank|83768|1555|971||84352|509182
18966|PNC BANK|22495||7338||15157|509313
18967|PNC BANK|36283||9076||27207|509313
18968|AUTO LOAN|8579|0|8579||0|509365
18969|Comm Workers of America|929361|0|23361||906000|509419
18970|n/a|0|0|0|0|0|509466
18971|Marlin Leasing Corp|0|104833|6996|0|97837|509498
18972|n/a|0|0|||0|509616
18973|ALLY FINANCIAL|243730|91919|188402||147247|509736
18974|IMPERIAL CREDIT CORPORATION|90302|161188|161159||90331|509736
18975|PNC|300050|700000|400050||600000|509736
18976|ALLY|14951||14951||0|509756
18977|FORD CREDIT|10514||6600||3914|509756
18978|ALLY|0|30000|2932||27068|509756
18980|NONE-NOT APPLICABLE|0|0|0|0|0|509922
