RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
518467||0|15620|11756|0|0|8654|4282|
528662|0|0|0|0|0|0|0|0|0
515444|0|0|0|0|0|0|0|0|0
515058|0|0|0|0|0|0|0|0|
525300|0|0|0|0|0|0|0|0|0
520260|0|0|0|0|0|0|0|0|
528686|0|0|0|0|0|0|0|0|0
524850|0|0|0|0|0|0|0|0|0
527954|0|0|0|0|0|0|0|0|0
523371|0|0|0|0|0|0|0|0|0
516185|0|0|0|0|0|0|0|0|0
518780|0|0|0|0|0|0|0|0|0
529047|0|13226|0|0|0|0|0|0|0
512454|0|0|0|0|0|0|0|0|0
523543|||||||||
496063|0|0|0|0|0|0|0|0|0
520112|189|382|0|0|0|0|0|0|189
524498|||||||2007|2007|2007
524602|0|0|0|0|0|0|0|0|0
526694|0|0|0|0|0|0|0|0|
522797|||||||||0
523931|0|0|0|0|0|0|0|0|0
513326|0|0|0|0|0|0|0|0|0
522927|0|0|0|0|0|0|0|0|0
523570|0|0|0|0|0|0|0|0|0
498961|0|0|0|0|0|0|0|0|0
532033|0|0|0|0|0|0|0|0|0
501277|0|0|0|0|0|0|305|206|305
529201|0|0|0|0|0|0|568|687|568
528517|0|0|0|0|0|0|0|0|0
504486|0|0|0|0|0|0|0|0|0
523971|0|0|0|0|0|0|0|0|0
524879|||||||||
521870|0|0|0|0|0|0|0|0|
520769|0||0||0|0|0||
534076|0|0|0|0|0|0|0|0|0
517610|0|0|0|0|0|0|0|0|
557720|0|0|0|0|0|0|0|0|0
537789|0|0|0|0|0|0|0|0|0
523400|0|0|0|0|0|0|539|756|
532000|39017|0|0|0|0|0|0|0|39017
521704|0|0|0|0|0|0|0|0|
502874|103972|101380|0||0|0|6024|10827|
506345|0|0|0|0|0|0|0|0|
502827|||||3428364|3327420|85343|99700|
505042|0|0|0|0|0|0|570|554|570
502628|0|0|0|0|0|0|849|939|
504817|63003|69653|0||0|0|4997|5724|
505741|0|0|0|0|0|0|0|0|
505372|757|4955|0|0|0|0|10146|11150|
519498|0|0|0|0|0|0|1190|189|
503397|0|0|0|0|0|0|460|550|
508740|0|0|0|0|0|0|0|0|0
503440|0|0|0|0|0|0|0|0|
505911|||||||||
519110|3050|2526||||0|||
526498|0|0|0|0|0|0|1501|1654|1501
501018|0|0|0|0|0|0|0|0|0
526159|0|0|0|0|0|0|0|0|0
523200|0|0|0|0|0|0|247|237|247
514410|0|0|0|0|0|0|0|0|
514602|0|0|0|0|0|0|344|363|344
512086|0|0|0|0|0|0|0|0|0
513143|0|0|0|0|0|0|0|0|0
511114|0|0|0|0|0|0|0|0|
518192|0|0|0|0|0|0|379|373|379
518040|0|0|0|0|0|0|0|0|0
511485|0|0|0|0|2|0|0|0|
513166|0|0|0|0|0|0|2686|1239|2686
529928|0|0|0|0|0|0|0|0|0
517473|0|0|0|0|0|0|0|0|0
514060|||||0|0|5006||
517051|43208|95578|0||0|0|10753|4807|
518231|0|0|0|0|0|0|0|0|
531522|0|0|0|0|0|0|0|0|0
525299|0|0|0|0|0|0|0|0|0
524126|0|0|0|0|0|0|0|0|0
519778|||||0|0|2212|1756|
518394|||||33926|24232|||
522620|0|0|0|0|0|0|0|0|0
512329|0||0||0|0|25705|34263|
517827|0|0|1785295|1698243|0|0|2760302|2818644|
515440|0|0|0|0|0|0|1359|2501|1359
524048|0|0|0|0|0|0|0|0|
521679|0|0|0|0|0|0|0|0|
509597|0|0|0|0|0|0|0|0|
523534|||||||||
512337|0|0|0|0|0|0|0|0|
512188|0|0|0|0|0|0|0|0|
514103|0|0|0|0|0|0|0|0|0
516968|0|0|0|0|0|0|0|0|0
526090|0|0|0|0|0|0|0|0|0
510723|0|0|0|0|0|0|0|0|0
