RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES
307935|||200||||||||||11698|1814||660||||2203|3420|||||||||||||943
293681|691805|128242|10641|36800|236750|226794|0|0|0||66291|0|0|66059|67835|475891|0|0|0|0|399090|218185|8609|30228|196566|0|135885|0|6153|12765|131892|0||0
292816|1241451|2464|127880|31714|528207|480951|0|0|0||99603|0|531592|159718|4412148|754634|0|0|0|0|804129|475521|5430|90317|390635|0|84146|0|6720|1580|32799|0||0
308672|||0||||||||||0|1675|0|0|0|||0|0|||||||||||11234||750
320815|||0||||||||||0|972|0|0|0|||6685|0|||||||||||0||0
319877|1311658|577518|39994|1035504|2436|477596|514837|0|0||231034|0|2084363|1389|60332|542625|0|0|0|0|1788961|477596|0|0|0|0|40416|28101|0|187199|2436|0||0
320829|||35||||||||||0|0|0|0|0|||26334|0|||||||||||2064||0
319290|||0||||||||||0|0|0|0|0|||37697|0|||||||||||9772||0
336437|104507|0|31985|57648|48010|16706|0|0|0||16100|0|11472|75373|0|0|0|0|0|0|34468|16706|0|11737|4980|0|29344|0|20149|48935|5323|0||0
299541|||0||||||||||33753|23463|0|0|0|||0|1728|||||||||||14022||0
317910|||1800||||||||||0|17350|0|2500|0|||0|3000|||||||||||2000||6000
370986|||0||||||||||0|5950|0|0|0|||13189|0|||||||||||595||0
315671|||0||||||||||0|10963|0|0|0|||4877|0|||||||||||5002||6000
310267|2853994|34735|72089|1679904|428534|853321|0|0|0||279037|0|1223120|293401|2121779|2175429|0|245928|0|0|2250074|853321|0|94222|759099|0|20768|0|58262|59578|50159|0||0
305993|||3505||||||||||75|0|0|0|0|||10327|5294|||||||||||2612||0
313458|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|21781|0|0|0|0|0|0|0|0|0|0|70648||1955
319913|||0||||||||||12333|4939|0|0|0|||0|0|||||||||||7015||0
337405|||1237||||||||||10467|3676|999|0|0|||99|4891|||||||||||3907||360
318679|||0||||||||||0|19659|0|0|0|||7744|15055|||||||||||6693||0
308223|||2875||||||||||33308|7283||||||52|13614|||||||||||3154||5970
315569|||16||||||||||11592|3721|0|0|0|||0|0|||||||||||3337||0
362545|434635|126136|14838|292962|236684|114811|0|0|2545||46949|0|191482|105810|0|184342|0|253101|0|0|482728|114811|0|0|0|0|66965|21399|4838|23733|110194|0||0
314126|9607938|730236|246039|5469428|3998404|1934208|0|78636|0||762471|0|2049402|1504289|7881862|7495589|0|0|0|0|3862297|1934208|0|621999|1312209|49553747|44791|16559|97252|57715|117084|0||0
315266|5212846|1921171|11549208|24921279|6600979|2860776|0|284240|0||5058326|0|2761962|2545200|20626809|10212518|2610000|0|0|0|5809909|2853891|6885|0|-18409|30464969|107902|24756|65314|3069412|460738|0||0
315680|119744856|9621882|818393|14500414|39743652|44576095|0|155469|0||8857982|17645792|4943506|1794044|28719770|41410878|4805500|312700|13641359|0|57898769|44578448|-2353|1434885|43141210|0|3009820|608768|170728|500266|1030322|0||0
299594|5446533|1128043|577610|3887716|1706038|1712330|0|1279|20812||1535239|95400|1356105|2875930|39061536|3646027|0|0|11195|0|2333965|1712330|0|872431|839899|0|179989|76623|62140|187268|72803|0||0
309556|127628|0|0|608571|288992|164024|0|0|0||31305|0|0|159773|0|53147|0|38399|0|0|155357|164024|0|118261|45763|0|51216|0|0|104082|10958|0||0
311090|71009|0|2820|147832|211411|47849|0|0|0||14440|0|239635|91441|405439|0|0|0|0|0|39070|47849|0|38100|9749|0|19995|0|2820|44556|76186|0||0
317537||||||||||||||23056||||||19510||||||||||||622||9600
305460|4588820|4940253|751642|15067774|6961536|3704958|0|36885|0||726929|0|2015682|1700131|3497336|5236401|924613|0|0|0|8304713|3696099|8859|0|0|0|299078|535930|37436|0|702668|0||0
372406|1308530|92346|0|1381139|2004429|1013707|0|0|0||215684|0|0|74864|724149|568478|0|66528|130864|0|1517057|991994|21713|0|1013707|356994|121441|23824|0|82396|152489|0||0
319300|||300||||||||||29205|38430|5944|30396||||28820|13563|||||||||||18051||1800
301898|||0||||||||||31631|0|0|0|0|||3404|0|||||||||||0||0
312616|52519|0|2560|25198|110056|27954|0|0|0||8444|0|64260|78131|1781|37092|0|0|0|0|0|24097|3857|27954|0|0|615|0|2560|20541|41221|0||0
328156|247290|0|2480|238343|52400|66397|0|0|0||22274|0|861800|118121|0|46360|0|0|310950|0|89211|66397|0|41808|24589|0|17961|0|2480|42268|0|0||0
305655|154410|0|0|19683|35697|23730|0|0|0||12369|0|168767|151123|0|62103|0|0|0|0|6544|23730|0|23035|753|0|3941|0|0|19683|4711|0||0
295848|||0||||||||||21329|41900|0|12592|0|||7938|0|||||||||||7401||1630
327255|||241||||||||||87276|2915|0|0|0|||4159|0|||||||||||692||0
312709|2134928|150117|48946|561063|876619|992637|0|0|0||172938|0|2497452|1006199|2174345|495599|0|0|0|0|1230707|993013|-376|112941|698584|0|26768|0|17870|178545|11125|0||0
301685|||150||||||||||15051|3405|0|1815|0||||0|||||||||||719||0
306780|18874|0|4000|63926|111403|30358|0|7835|0||11637|0|78520|62710|0|70015|0|0|0|0|39608|30358|0|19570|10788|0|2376|0|4000|49216|0|0||0
304343|182101|30917|1049|107489|73745|39509|43576|0|0||28323|0|14738|231231|919706|0|0|0|0|0|26065|0|39509|0|-26065|0|2535|0|1049|59972|1885|0||0
318309|||100||||||||||0|11157|0|0|0|||3692|374|||||||||||5169||1800
303349|556980|77993|163309|1465600|374513|388621|0|0|0||142329|353387|760515|1030873|329377|755957|0|83336|0|0|428670|388621|0|0|0|10064870|6565|0|107560|492352|13420|0||0
321890|||0||||||||||46973|672|0|0|0|||0|0|||||||||||4021||0
339710|||0||||||||||57850|17103|0|0|0|||1793|0|||||||||||4849||0
302391|94398|1315|1886|210784|38558|0|0|0|0||0|0|133393|4846|117871|1235|0|0|0|0|4130|0|0|0|0|0|1462|1315|1886|18141|5123|0||0
304758|||0||||||||||3513|0|0|136|0|||0|0|||||||||||4955||900
325497|||350||||||||||135639|7002|0|0|0|||20030|10343|||||||||||5335||0
299872|159298|3022|9641|68982|177552|110051|0|0|0||34910|0|176977|126242|0|193041|0|0|0|0|32097|114240|-4189|96607|13444|0|26362|185|385|24134|48413|0||0
314591|12703|0|2815|306321|12268|48097|0|1966|0||26433|0|11930|25561|4325|16205|0|0|0|0|213849|48097|0|5734|42363|0|2555|0|2815|27443|2120|0||0
292875|314302|10633|8355|137557|100426|134164|0|0|0||82972|0|0|193409|2426482|150258|0|0|863|0|112012|134164|0|85018|49146|784743|23770|0|50|65586|16803|0||0
296746|||25||||||||||758|8207|0|14755|0|||26145|20171|||||||||||4358||3250
317633|||89||||||||||38484|2990|0|0|0|||324|0|||||||||||516||0
319577|||230||||||||||611|4527||||||4671||||||||||||172||
313810|0|0|0|0|0|0|0|0|0||0|0|45463|36386|6720|41609|0|0|0|66854|26179|0|0|19845|0|0|0|0|0|0|0|10942||10722
306122|||0||||||||||53592|5393|0|0|0|||29112|5608|||||||||||1879||0
300222|||200||||||||||755|7967|0|0|0|||10804|2523|||||||||||1403||200
296945|||599||||||||||1631|8141|0|0|0|||2980|3192|||||||||||2695||0
315124|51669|6121|2000|9686|24671|10925|12729|0|0||13491|0|187885|21329|0|200|0|0|0|0|43885|10925|0|3791|7334|0|0|2026|0|0|0|0||0
366234|||0||||||||||0|14795|0|0|0|||3248|3305|||||||||||2589||40516
299065|48543|1381|630|68052|15790|31745|0|0|0||12058|0|59679|44250|835|54126|0|5634|0|0|23322|27953|3792|13904|17841|0|5083|1381|630|27610|375|0||0
299008|16070|2396|9105|0|298885|38474|0|0|3880||21075|0|263283|42312|0|95026|0|0|70|0|102732|38839|-365|9324|29150|0|16070|1361|9105|0|57125|0||0
310158|165287|5000|12478|25727|113414|60662|0|7098|0||17655|0|207806|101557|59|106580|0|0|0|0|135328|60662|0|0|-18036|0|16300|5000|4307|4747|36507|0||0
312472|||0||||||||||66694|3372|0|0|280|||15016|4884|||||||||||1020||0
297128|20143|4548|8751|79626|294721|42349|0|13857|3750||11244|0|132591|41240|0|121043|0|0|0|0|50494|39226|3123|28484|13865|0|0|0|8751|54884|0|0||0
293014|11494492|95947|85984|5914171|1101287|1947014|0|0|0||563388|0|202907|38682|50232855|1930478|0|0|0|0|7114176|1947114|-100|0|-77948|0|1285588|0|3739|110167|131569|0||0
299352|251512|21360|36389|119496|67194|30915|0|0|0||24597|0|136307|40503|2440|69947|0|0|0|0|92406|30915|0|0|-6142|0|119099|20997|15273|43019|28001|0||0
319096|||1900||||||||||0|9753|0|0|0|||4836|5322|||||||||||1320||100
299143|||0||||||||||84285|25860|1027|0|0|||26966|24829|||||||||||9718||1653
319678|||300||||||||||49747|10680|0|1500|0|||3812|0|||||||||||4068||300
307114|525951|0|2005|65353|157661|104888|0|0|0||29049|0|287678|196434|2373|167741|0|10819|0|0|69658|104756|132|84994|18894|0|98715|0|2005|14441|6740|0||0
330245|||0||||||||||25652|5022|0|11777|0|||987|0|||||||||||2024||0
314939|||100||||||||||0|1185|0|25|0|||6350|0|||||||||||0||0
330135|||390||||||||||0|16791|0|0|0|||6001|2790|||||||||||5563||0
340076|140933|1297|8951|111511|186096|75705|0|0|0||20547|0|131759|108884|274|28800|0|0|0|0|136616|75705|0|32164|43541|0|13855|0|8951|44581|21683|0||0
317823|||5650||||||||||76502|59507|3549|0|0|||24343|2792|||||||||||27164||20649
322370|||0||||||||||12652|7634|1205|0|0|||6331|0|||||||||||3448||0
313011|311426|25984|5182|130760|25878|162117|0|0|0||33862|0|142762|191002|0|100967|1511|0|0|0|44240|159165|2952|144647|17470|0|415|0|5182|43743|5894|0||0
314457|1230593|5358|31956|21424|581483|398008|0|0|0||99663|0|2807786|13047|1427|299855|0|0|2127373|0|1048872|398008|0|1039|398008|0|73903|0|24956|12051|58353|0||0
308743|||||||||||||39042|2659||||||956||||||||||||2453||33
315908|||250||||||||||19289|3471|0|0|0|||11612|0|||||||||||1980||0
321817|416269|9901|151590|206724|366709|225068|0|0|0||67919|0|442081|311444|724959|326791|0|0|0|0|206821|225068|0|120136|104932|2939720|22|0|54275|53387|11976|0||0
305923|||0||||||||||692|2681|0|0|0|||745|0|||||||||||154||0
333468|||0||||||||||11269|10326|0|12483|0|||0|0|||||||||||8882||810
346259|||0||||||||||3721|8326|0|0|0|||2422|2516|||||||||||0||2387
303466|142548|10799|2751|117990|71966|53004|0|0|0||30749|0|9250|150970|22600|15878|0|0|0|0|55208|53004|0|38693|14311|0|11619|0|1661|37478|4756|0||0
317333|3801|0|53|841|22763|0|0|0|0||288|0|143025|6690|0|2081|0|0|0|0|0|0|0|0|0|0|455|0|53|841|11201|0||0
313938|585744|12647|188768|315975|332394|220165|0|90417|215368||42202|39303|570848|659819|1019667|533351|0|0|0|0|75728|223417|-3252|0|0|0|106|0|120282|43259|47275|0||0
323255|335456|0|7890|136138|137963|129280|3563|0|0||24078|0|0|110669|0|5229|0|0|0|0|231001|129280|0|27349|85970|0|0|0|890|27644|68953|0||0
306927|||2457||||||||||654|22680|0|0|0|||12717|0|||||||||||3015||0
309969|||575||||||||||1325|14541||||||6422||||||||||||479||
305709|||0||||||||||150641|15743|0|0|0|||3643|2546|||||||||||4583||0
312982|335110|63485|23081|22085|170517|99414|4512|8896|0||32369|0|722739|167242|18072|19347|0|0|0|0|175550|99172|242|57055|42359|0|53048|10569|16519|7264|27005|0||0
300634|||0||||||||||55274|6900|0|0|0|||0|0|||||||||||114516||15610
307839|||2574||||||||||185|4643|0|0|0|||2693|437|||||||||||1251||278
309358|74775|9996|7593|28346|63069|34043|0|0|0||13128|0|54963|41236|0|34307|0|0|0|0|61032|33651|392|12407|21636|0|5678|0|2104|14498|13495|0||0
321826|||0||||||||||73094|12925|0|0|0|||2604|0|||||||||||3136||0
