RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
315081|4778|0|40310|34343|0|0|0|3354|
326282|0|0|0|0|0|0|0|0|0
311856|0|0|0|0|0|0|0|0|0
328257||0|0|0|0|0|0|0|
319202|1771|5752|0|0|0|0|0|0|1771
319056|115|0|0|0|0|0|0|0|115
373682|0|0|0|0|0|0|0|0|0
360242|0|0|0|0|0|0|0|0|0
324952|0|0|0|0|0|0|0|0|0
305864|0|0|0|0|0|0|0|0|0
357842|6758|8080|0|0|0|0|372|806|7130
307586|0|0|0|0|0|0|0|0|0
309221|||||||||
281735|0|0|0|0|0|0|0|0|0
309207|0|623|0|0|0|0|0|0|0
327252|0|0|0|0|0|0|2007|2007|2007
315850|||||||||0
330261|0||0||0||0||0
361603|0|0|0|0|0|0|0|0|0
308073|0|0|0|0|0|0|0|0|0
314331|0|0|0|0|0|0|0|0|0
319823|0|0|0|0|0|0|0|0|0
299147|0|0|0|0|0|0|0|0|0
307625|0|0|0|0|0|0|0|0|0
290982|0|0|0|0|0|0|0|0|0
309475|0|0|0|0|0|0|0|0|0
305627|0|0|0|0|0|0|0|0|0
322188|0|0|0|0|0|0|0|0|0
315281|0|0|0|0|167669|94441|0|0|
321556|0|0|0|0|0|0|0|0|0
315802|0|0|0|0|0|0|0|0|0
316396|0||0||0||454|1244|454
330262|0|0|0|0|0|0|0|0|0
331496|0|0|0|0|0|0|0|0|0
297076|0|64659|29926|0|0|0|3700|3727|
310632|0|0|0|0|0|0|0|0|0
296772|0|0|0|0|0|0|64310|60633|
315364|0|0|0|0|0|0|0|0|0
324916|1158|290|5926|3560|0|0|644|758|7728
298360|835|0|0|0|0|0|0|0|835
299301|31649|81294|0|0|0|0|8285|9942|
293925|0|0|0|0|0|0|0|0|0
300072|0|0|0|0|0|0|0|0|
302266|0|0|0|0|344261|278933|0|0|
300273|0|0|0|0|0|0|173|163|173
299291|0|0|0|0|0|0|0|0|0
299148|0|0|0|0|0|0|0|0|0
319319|0|0|0|0|0|0|0|0|0
325195|0||0||0||1587|1814|1587
298639|0|0|0|0|0|0|0|0|0
315206|0|0|0|0|0|0|0|0|
319811|0|0|0|0|0|0|497|449|497
319246|0|0|0|0|0|0|88|62|88
320512|0|0|0|0|0|0|289|884|289
345662|0|0|0|0|0|0|0|0|0
315004|0|0|0|0|0|0|0|0|0
311074|0||0||0||438|532|438
341498|0|0|0|0|0|0|715|1396|715
305883|0|0|0|0|0|0|0|0|0
308765|||||||1352|1618|1352
340400|0|0|0|0|0|0|0|0|0
317610|0|0|6332|0|0|0|128102|126040|
312878|3285|5576|0|0|0|0|558|2264|
318249|0|0|0|0|0|0|0|0|0
321780|0|0|0|0|0|0|0|0|0
305789|0|0|0|0|0|0|0|0|0
315169|0|0|0|0|0|0|71|125|71
