OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
22964|Diamond Credit Union|21914|0|4214|0|17700|561484
22965|None|0|0|||0|561523
22967|Kerbeck Cadillac|50487|0|7827|0|42660|561545
22968|KITSAP BANK|36134|0|36134|0|0|561558
22969|MORGAN STANLEY|200433|2109595|54403|0|2255625|561558
22970|Ally|27325|0|5852||21473|561656
22971|PNC Bank|44528||3468||41060|561662
22972|Wells Fargo Bank|57175||18601||38574|561662
22973|Bank of America|372684||372684||0|561662
22974|NONE|0|0|0|0|0|561687
22975|P & S CREDIT UNION|100000|0|54336||45664|561688
22976|JOINT APPRENTICE FUND||13200|||13200|561688
22977|NONE|0|0|0|0|0|561689
22978|NONE|0|0|0|0|0|561702
22979|FORD CREDIT|8784||4495||4289|561714
22980|UNION SAVINGS BANK|22954|0|4267|0|18687|561715
22981|NONE|0|0|0|0|0|561750
22982|NONE|0|0|0|0|0|561756
22983|NONE|0|0|0|0|0|561757
22984|NONE|0|0|0|0|0|561759
22985|NONE|0|0|0|0|0|561763
22986|BANCO POPULAR DE PR|1004555|0|40450|0|964105|561773
22987|COOP A&C BO QUEBRADA|51940|0|3160|0|48780|561773
22988|Ally Bank|15270|0|8650|0|6620|561775
22989|NONE|0|0|0|0|0|561776
22990|KONICA MINOLTA||14445|2004||12441|561790
22991|NONE|0|0|0|0|0|561802
22992|none|0|0|0|0|0|561820
22994|Ford Credit|27490||4854||22636|561896
22995|N/A|0|0|0|0|0|561925
22996|Riverside Community Bank Auto Loans|0|52000|4945|0|47055|561927
22997|Hometown Bank N.A.|391465||10552||380913|561937
22998|NONE|0|0|0|0|0|561940
22999|NONE|0|0|0|0|0|561944
23000|NO CALIFORNIA CARPENTERS REGIONAL|10093|0|10093|0|0|561946
23001|NONE|0|0|0|0|0|561953
23002|TD Bank|217564||7588||209976|561958
23003|Lessor-Xerox|29114|0|21638|0|7476|561959
23004|Lessor-Xerox|11234|0|11234|0|0|561959
23005|Lessor-Xerox|26755|0|26755|0|0|561959
23006|Lessor-Presidio-Tablets|0|86892|17337|0|69555|561959
23007|Lessor-Presidio-Network|0|169787|23026|0|146761|561959
23008|NONE|0|0|0|0|0|561974
23009|N/A|0|0|0|0|0|561980
23010|Mortgage|63080||8902||54178|561990
23011|Automobile|27815||6233||21582|561990
23012|WESTERN STATES OPE PEN|50997|407|||51404|561991
23013|NONE|0|0|0|0|0|562001
23014|Ford Motor Credit|3685|0||3685|0|562019
23015|MARION BANK|759559||26745|70397|662417|562066
23016|MARION BANK|57882||33177||24705|562066
23017|XEROX|1110||1110||0|562066
23018|XEROX|0|5000|1008||3992|562066
23019|AMALGAMATED BANK|0|2544841|0|0|2544841|562076
23021|N/A|0|0|0|0|0|562093
23023|NONE|0|0|0|0|0|562101
23024|FORD CREDIT|25149|0|5765|0|19384|562103
23025|Ford Auto Loan |10322||6140||4182|562110
23026|Lake Charles Building|0|750000|||750000|562110
23027|NONE|0|0|0|0|0|562115
23028|I.W. BUILDING FUND|7500|0|7500|0|0|562117
23030|BB&T BANK & TRUST L/T|750398|0|662423|0|87975|562123
23031|BROTHERHOOD BANK & TRUST CONSTRUCTION LOAN|150000|0|150000|0|0|562123
23032|WILMINGTON TRUST COMPANY|587488|0|127488|0|460000|562126
23033|CHASE BANK|6259|0|4969|0|1290|562126
23034|FIRST BANK OF DELAWARE|5941562|0|119315|0|5822247|562126
23035|CONSTRUCTION LOAN|0|54420|0|0|54420|562126
23036|ALLY FINANCIAL- L110|0|30928|10573|0|20355|562127
23037|ALLY FINANCIAL - L69|0|26040|5696|0|20344|562127
23038|ALLY FINANCIAL - L37|0|28269|7919|0|20350|562127
23039|ALLY FINANCIAL - MSRD 5|0|34314|34314|0|0|562127
23040|State Farm Bank|12255|0|3287||8968|562135
23041|Ford Credit|0|20299|20299|0|0|562137
23042|TEXAS GULF BANK|71320|0|11877|0|59443|562155
23043|Ford Motor Credit|0|20682|1787|0|18895|562160
23044|BANK OF LABOR|872001||49664||822337|562164
23045|Amalgated Bank of Chicago|90467||58929||31538|562180
23046|IBEW FCU|17052|0|3826|0|13226|562205
23047|Ford Credit|10754|0|10754||0|562216
23048|Ally Financial|0|28044|3404||24640|562216
23049|Line of Credit, M&T Bank|0|7840|6633||1207|562246
23050|The Savannah Bank|287190||287190||0|562251
23051|First Bank||281000|2059||278941|562251
23052|NA|||0|0|0|562256
23053|Community Business Lenders|273522|0|127674|0|145848|562276
23054|NONE|0|0|0|0|0|562282
23055|NONE|0|0|0|0|0|562288
23056|None|0|0|0|0|0|562300
23057|NONE|0|0|0|0|0|562308
23058|Atlanta Postal Credit Union|473650|0|114784|0|358866|562322
23059|JP MORGAN CHASE BANK|55263|0|47725|0|7538|562333
23060|NONE|0|0|0|0|0|562338
23061|UNITED LABOR BANK- CONSTRUCTION LOAN|8920833|3079167|||12000000|562347
23062|UBS FINANCIAL SERVICES|0|4923689|||4923689|562347
23063|NONE|0|0|0|0|0|562349
23064|NONE|0|0|0|0|0|562361
23065|NONE|0|0|0|0|0|562362
23066|NONE|0|0|0|0|0|562364
23067|NONE|0|0|0|0|0|562373
23068|NONE|0|0|0|0|0|562377
23069|Line of Credit|0|123140|0|0|123140|562378
23338|AUTOMOBILE INSTALLMENT LOAN|17967||4900||13067|574193
23072|Enterprise-Capital Lease on Vehicles|1215716|422088|594151|0|1043653|562381
23073|BOA Investment Fund III, LLC.|10612500|0|0|0|10612500|562381
23074|BOA Investment Fund III, LLC|4387500|0|0|0|4387500|562381
23077|NONE|0|0|0|0|0|562385
23078|NONE|0|0|0|0|0|562392
23079|GMAC-BUICK LA CROSSE|6507||5169||1338|562393
23080|M&T BANK|51682|0|11926|0|39756|562397
23081|None|0|0|0|0|0|562400
23082|AUTO INSTALLMENT LOAN|3322||3322||0|562401
23083|AMERICAN EXPRESS|9228||9228||0|562401
23084|GEORGIA BUILDING TRADES ACADEMY INC|17401||0||17401|562401
23085|ALLY BANK|54498|0|54498|0|0|562402
23086|ALLY AUTO BANK|13681|0|4561|0|9120|562407
23087|Not Applicable|0|0|0|0|0|562419
23088| NOTE PAYABLE TO NCCRC |1792952|0|47983|0|1744969|562421
23089|ALLY BANK - AUTO LOAN|16683|0|4729|0|11954|562429
23090|NONE|0|0|0|0|0|562432
23091|HORIZON BANK|741736|0|40508|0|701228|562434
23093|MIDWEST CARPENTERS & MILLWRIGHTS FCU|56849|0|8248||48601|562442
23094|NONE|0|0|0|0|0|562443
24053|None|0|0|0|0|0|584428
23095|BANK OF AMERICA|639945|0|113132||526813|562452
23096|Ford Credit|259299|0|75485|0|183814|562453
23097|GMAC|2722|0|2722|0|0|562458
23098|NONE|0|0|0|0|0|562466
23099|Community Bank|61309|0|13399||47910|562472
23100|NO. CA. CARPENTERS REGIONAL COUNCIL|2430989|0|135965|0|2295024|562476
23101|Bryn Mawr Trust Bank|52404|20000|10575|0|61829|562489
23102|First NBC Bank|229906||7645||222261|562507
23103|NONE|0|0|0|0|0|562513
23104|SAGCD|0|24000|0|0|24000|562514
23105|INTERNATIONAL|0|24000|0|0|24000|562514
23106|DUE TO OFFICERS||12556|0|0|12556|562514
23107|First Mid-Illinois Bank|22409|0|4532|0|17877|562516
23108|NONE|0|0|0|0|0|562520
23109|NONE|0|0|0|0|0|562521
23111|NONE|0|0|0|0|0|562531
23112|CWA Loan I|160088|0|107403|0|52685|562532
23113|CWA Loan II|614008|0|37755|576253|0|562532
23114|NONE|0|0|0|0|0|562534
23115|Ally|12562|0|4275|0|8287|562535
23116|Ally|14295|0|4142|0|10153|562535
23117|Regions|875513|0|42886|0|832627|562535
23118|F&M|300512|33000|0|0|333512|562535
23119|Regions|42750|0|42750|0|0|562535
23120|F&M|112000|0|16404|0|95596|562535
23121|Regions|993877|0|48187|0|945690|562535
23122|Pinnacle|353194|0|196485|0|156709|562535
23123|Regions|169473|28000|0|0|197473|562535
23124|Regions|0|398697|0|0|398697|562535
23125|F&M|0|301000|0|0|301000|562535
23126|CREDIT CARD BALANCES|2639|658|||3297|562537
23127|UNCLAIMED VACATION FUND CHECKS|8311||260||8051|562537
23128|NONE|0|0|0|0|0|562540
23129|NONE|0|0|0|0|0|562543
23131|FORD MOTOR CREDIT|9041|0|9041|0|0|562556
23132|FORD MOTOR CREDIT|6849|0|6558|0|291|562556
23133|FORD MOTOR CREDIT|0|38057|5159|0|32898|562556
23134|FIRST COLLINSVILLE BANK|169734|0|53588||116146|562558
23135|Alliance Bank|891|0|891|0|0|562559
23136|Joe Cecconi's Chrysler Complex|0|18145|1512|0|16633|562559
23137|None|0|0|0|0|0|562561
23138|GMAC CREDIT CORPORATION|160285|194930|127382|0|227833|562562
23139|INT'L BROTHERHOOD OF BOILERMAKERS|1074198|0|313747|0|760451|562562
23140|THREE RIVERS CHRYSLER JEEP DODGE|16094|25095|16094|0|25095|562562
23141|MARLIN BUSINESS BANK|26417|0|26417|0|0|562562
23142|SOUTHWESTERN GROUP|0|250000|0|0|250000|562562
23144|AMALGAMATED BANK OF CHICAGO|4700000||1200000||3500000|562569
23145|EAGLE BANK|3265000||1200000||2065000|562569
23146|NONE|0|0|0|0|0|562572
23147|COMMERCE BANK|1446847|0|51337|0|1395510|562584
23148|JP MORGAN|492800|3071|0|0|495871|562600
23149|BANK LOAN|20944||7333||13611|562603
23150|BANK LOAN|22002||5007||16995|562611
23151|GMAC|15701||4750||10951|562615
23152|Ford Motor Credit Corp|14249|0|14249||0|562628
23153|GMAC Auto Loan|21813|0|21813|0|0|562631
23154|PNC Bank Term Loan $90K|75785|0|21904|0|53881|562631
23155|PNC Bank Term Loan $500K|0|499489|49949|0|449540|562631
23156|Ally Financial Auto Loan|0|48652|4027|0|44625|562631
23157|NONE|0|0|0|0|0|562649
23158|Ally Bank Auto Loan|19737||19737||0|562652
24054|NONE|0|0|0|0|0|584439
23159|Ally Bank Auto Loan|28215||28215||0|562652
23160|Ally Bank Auto Loan|28114||5304||22810|562652
23161|Chrysler Capital Auto Loan||42287|3559||38728|562652
23162|RBS Citizens Line of Credit||7312|||7312|562652
23166|TD AUTO FINANCE|4859||4859||0|562664
23167|CHASE AUTO FINANCE|9307||9307||0|562664
23168|CLEARVIEW FCU|32755|82900|6495||109160|562664
23174|United Labor Bank|981|0|981||0|562674
23175|ALLY BANK|4508|0|0|4508|0|562699
23177|Merger of Local 500 into Local 242|0|0|75000|0|0|562729
23178|BANK OF AMERICA CREDIT CARDS-NET ACTIVITY|2489|12078|||14567|562744
23179|LEASE BUYOUT PAYABLE||32458|8514||23944|562744
23181|Detroit Metropolitan Credit Union (Auto)|15427|0|15427|0|0|562763
23183|None|0|0|0|0|0|562790
23184|Powernet Credit Union|214074|0|9269|0|204805|562791
23185|None - Not Appicable|0|0|0|0|0|562807
23187|GMAC Financing Corp|23425|||23425|0|562826
23188|GATEWAY METRO CREDIT UNION|7028|0|7028|0|0|562856
23189|Pitney Bowes Equipment Lease|0|45951|11184||34767|562857
23190|SunTrust|9904|0|9904|0|0|562866
23191|US BANCORP EQ FINANCE|10721||6349||4372|562881
23192|CHRYSLER CAPITAL|0|30000|0|0|30000|562885
23193|Bank of Labor|574593|0|19772|0|554821|562886
23194|BANK OF AMERICA|23335899|0|855353|0|22480546|562894
23196|CREDIT CARDS|4798|7625|4798||7625|562918
23197|Ally Bank|19499|0|19499|0|0|562928
23198|Ironworkers Local #340|207558|0|0|0|207558|562937
23199|BROTHERHOOD BANK|347867|0|44876||302991|562945
23201|MORTGAGET PAYABLE|1348835|1165|||1350000|562952
23202|N/P CapitalMark Bank |0|2012601|18322||1994279|562953
23203|PowerNet Credit Union |0|36743|843|0|35900|563001
23204|LINCOLN AUTOMOTIVE FINANCIAL SERVICES|40223|0|10970|0|29253|563020
23205|GMAC 2011 ACADIA AUTO LOAN|22770||4206||18564|563034
23206|IBEW Loan|0|52500|0|0|52500|563051
23207|NJ STATE FRATERNAL ORDER OF POLICE|269871|0|3000|0|266871|563052
23208|INVESTORS BANK |11966|0|3697|0|8269|563052
23209|NONE|0|0|0|0|0|563055
23210|NONE|0|0|0|0|0|563109
23211|Mortgage on building|578480|0|186942|0|391538|563128
23213|JP MORGAN CHASE BANK|1057437|0|55285|0|1002152|563140
23214|AT&T CAPITAL|6256|0|1788|0|4468|563140
23215|N/A|0|0|0|0|0|563146
23217|2011 SILVERADO NOTE|23329||2211|21118|0|563152
23218|2012 GMC YUKON NOTE|46090||7759||38331|563152
23219|2013 GMC YUKON NOTE|57504||7997||49507|563152
23220|2014 GMC YUKON|0|39156|4056|0|35100|563152
23233|Rhinebeck Savings Bank|3492||3492||0|563233
23234|Saratoga National Bank|6381||6381||0|563233
23237|Automobile|9780||9780||0|563364
23238|Automobile|0|34950|6173||28777|563364
23239|Automobile||8200|0||8200|563364
23240|Automobile||23349|0||23349|563364
23241|Line of Credit Suntrust Bank|3729657|111546112|114380921|0|894848|563476
23244|Capital Lease Obligation|1732||913||819|563481
23245|Capital Lease Payable|4076||2413||1663|563506
23250|USW INTERNATIONAL|5000|5000|0|0|10000|572134
23253|CHASE AUTO FINANCE|19620|0|5768|0|13852|572199
23254|FORD CREDIT|368553|29217|105680|0|292090|572199
23255|Note Payable M&M Automobile|0|31141|469||30672|572226
23256|GMAC|19722|0|9467||10255|572262
23257|N/A|0|0|0|0|0|572284
23258|SCPT DISTRICE COUNCIL 16|340805|0|340805|0|0|572305
23259|BROTHERHOOD BANK AND TRUST|3388311|0|123058|0|3265253|572313
23260|N/A|0|0|0|0|0|572317
23261|UNION YES FEDERAL CREDIT UNION|5568|0|5568|0|0|572347
23262|UNION YES FEDERAL CREDIT UNION|5568|0|5568|0|0|572347
23263|ALLY |10421|0|3489|0|6932|572347
23264|ALLY|10421|0|3489|0|6932|572347
23266|East Side Neighborhood Dev.|4713|||1571|3142|572403
23268|GMAC|11643|0|2910|8733|0|572489
23269|Chase|0|59408|5954|0|53454|572489
23270|Ally - Car loan|24491|0|5559||18932|572543
23271|AUTO|94591|0|31419|0|63172|572581
23276|Brotherhood Bank & Trust|25000|50000|0|0|75000|572641
23279|Numerica Credit Union|292|0|292||0|572967
23282|Ford Credit|10392|22733|11500||21625|572990
23283|BROTHERHOOD BANK & TRUST|0|65350|15198||50152|572993
23285|Ally Financial|20621|0|4342|0|16279|573181
23286|N/A|0|0|0|0|0|573199
23287|UIU LOCAL #1|0|100000|0|0|100000|573215
23288|NO LOANS|0|0|0|0|0|573242
23289|TOTAL LOANS PAYABLE|0|0|0|0|0|573263
23290|Ford Motor Credit Company|74621|0|17240||57381|573265
23291|TD Auto Finance, LLC|26802|0|12554||14248|573265
23292|Liberty Bay Credit Union|381154|0|381154|0|0|573273
23293|BB&T BANK (AUTO LOAN)|7610|0|2519|5091|0|573282
23294|FORD CREDIT - AUTO LOAN|913|0|913|0|0|573288
23295|FORD CREDIT - AUTO LOAN|29459|0|5665|23794|0|573289
23296|Smith Barney Line of Credit|135515|2542|138057||0|573369
23297|AUTO LOAN|0|24263|24263|0|0|573393
23298|Ford Credit||17708|3650||14058|573411
23301|Harris (Bldg Loan)|341861||312821||29040|573599
23302|Riverside Line of Credit|200000||||200000|573599
23303|CWA INTERNATIONAL|880769|0|27253|0|853516|573641
23304|Credit Card-Amalgamated Bank|4150||4144||6|573705
23306|ILLINOIS NATIONAL BANK|28824|0|7322|0|21502|573723
23308|Advanced Dues from National|0|264000|264000||0|573769
23309|CWA WASHINGTON, DC|301952|0|9019||292933|573860
23310|CWA NATIONAL|196260|0|0|2674|193586|573862
23311|NONE|0|0|0|0|0|573870
23312|SOUTHSIDE BANK|21182|0|7764|0|13418|573950
23313|SOUTHSIDE BANK|18219|0|8630|0|9589|573950
23314|Ricardo Silva & Assoc.|7512||7512||0|573959
23315|AUTO LOAN|14630||4474||10156|573987
23316|PEOPLES NATIONAL BANK|0|29650|4601||25049|573989
23317|NONE|0|0|0|0|0|574007
23324|CWA NATIONAL|751888|0|0|26413|725475|574034
23326|N/A|0|0|0|0|0|574059
23327|N/A|0|0|0|0|0|574115
23328|FORD MOTOR CREDIT|15362||6145|0|9217|574122
23329|FORD MOTOR CREDIT|28158||5632|0|22526|574122
23330|None|0|0|0|0|0|574132
23331|Martin Leasing Corp|78008|0|20432|0|57576|574148
23332|DUE TO NATIONAL|449495|0|17507|0|431988|574157
23333|Washington Savings Bank|98534||18167||80367|574169
23334|MORTGAGE PAYABLE|64902|0|2800|0|62102|574174
23335|CWA INTERNATIONAL ADVANCE|97000|0|97000|0|0|574174
23336|Regions|86089||7835||78254|574187
23337|Regions|8590|10250|||18840|574187
23598|Auto Loan 2010 GMC Arcadia|2364||2364||0|580992
23339|260 PARK AVENUE REALTY CORP.|41232959|0|37462|10125|41233217|574200
23340|49 EAST 21 COMPANY, INC.|8433227|0|0|0|8436027|574200
23341|CWA NATIONAL OFFICE|4690804||51024||4639780|574205
23342|FORD CREDIT|36752|48948|38625|0|47075|574215
23343|GREAT AMERICAN LEASING|16958|0|9737|0|7221|574215
23344|SOUTHSIDE BANK|9656|0|5213|0|4443|574220
23345|SOUTHSIDE BANK|9399|0|5075|0|4324|574220
23346|SOUTHSIDE BANK|7908|0|4270|0|3638|574220
23347|NONE|0|0|0|0|0|574228
23348|CWA National Union|37918||37918||0|574232
23349|Union YES FCU - Line of Credit|141659||58106||83553|574232
23350|0|0|0|0|0|0|574235
23351|PNC BANK|17621|0|10126|0|7495|574245
23352|PNC BANK|7424|0|7424|0|0|574245
23354|National Basketball Players Association|0|561460|82468|478992|0|574247
23355|OPEIU International|81667||20000||61667|574248
23356|Konica Minolta Premier Finance|575630||155728||419902|574261
23357|Konica Minolta|116975||19688||97287|574261
23358|None|0|0|0|0|0|574267
23360|Certificates payable|3350|0|0|0|3350|574334
23361|not applicable|||||0|574420
23362|CWA National|150920||8296||142624|574443
23363|Massachusetts & Northern New England Laborers' DC|50000|0|0|0|50000|574445
23364|MEDIA GUILD RETIREMENT PLAN|390007|0|114151|0|275856|574521
23366|CWA INTERNATIONAL AFL-CIO|188867|0|188867|0|0|574548
23367|NONE|0|0|0|0|0|574552
23368|CWA AFL-CIO, CLC National Union|840903|0|34367|0|806536|574557
23369|N/A|0|0|0|0|0|574566
23370|CWA INTERNATIONAL|84568|0|9330|0|75238|574653
23371|Total Loans Payable|0|0|0|0|0|574892
23373|n/a|0|0||0|0|575079
23374|0|0|0|0|0|0|575111
23375|Doral Bank|114301||25129||89172|575399
23376|UBS|275377|48579|||323956|575399
23381|N/A|0|0|0|0|0|575768
23384|Ally Bank|21031|0|6634|0|14397|575779
23385|Ford Credit |17259|0|4474|0|12785|575779
23386|ALLY AUTO|19873|0|7475||12398|575791
23387|FORD CREDIT|26361|0|5849||20512|575791
23388|NONE|0|0|0|0|0|575793
23389|FORD CREDIT|0|58214|5087|0|53127|575842
23395|ALLY FINANCIAL|29787|0|29787||0|575877
23396|IMPERIAL CREDIT|86443|0|86443||0|575877
23397|PNC CREDIT LINE|0|0|0||0|575877
23398|Wells Fargo Auto|11673|0|2664||9009|575904
23399|UFCW International Loan|361371|0|90000||271371|575904
23400|Ford Auto Credit|11745|0|11745||0|575904
23401|Ally Financial Auto|18939|0|3923||15016|575904
23402|Bank of America Mortgage|1322263|0|68854||1253409|575904
23403|Five Star Creidt Union|1876916|0|278000|0|1598916|576205
23409|Commerce Bank|16630|0|4032||12598|576695
23410|FORD MOTOR CREDIT|713||713||0|576916
23411|FORD MOTOR CREDIT|18452||6639||11813|576916
23412|FORD MOTOR CREDIT|22537||4229||18308|576916
23413|ALLY BANK|48506||48506||0|576916
23414|ALLY BANK|0|63229|772||62457|576916
23415|MECHANICS SAVINGS BANK|16839|0|6512||10327|576980
23416|N/A|0|0|0|0|0|576996
23417|Ford Credit|0|22476|2926|0|19550|577088
23418|NONE|0|0|0|0|0|577313
23419|0|0|0|0|0|0|577339
23426|Ford Credit|3717||3717||0|577352
23427|Ford Credit|5569||5569||0|577352
23428|Ford Credit|16043||16043||0|577352
23429|Duplicator Sales||9108|4554||4554|577352
23430|Ford Credit||45104|2180||42924|577352
23431|Ford Credit||36050|600||35450|577352
23432|N/A|0|0|0|0|0|577456
23433|PLATINUM LEASING SERVICES|0|16667|1641||15026|577488
23434|ALLY BANK|15670|82538|75640|0|22568|577492
23435|CHRYSLER CAPITAL|0|25489|25489|0|0|577492
23436|NONE|0|0|0|0|0|577597
23437|None|0|0|0|0|0|577600
23438|International Union|0|70000|||70000|577605
23439|TEAMSTERS CREDIT UNION|5329|0|3991|0|1338|577635
23440|NONE|0|0|0|0|0|577644
23449|LINCOLN AUTO FINANCIAL SERVICES|0|21701|0|0|21701|577664
23450|Iberia Bank line of credit|0|36122|18059||18063|577666
23451|AMERICAN BANK|325941|0|35666|0|290275|577687
23452|Chevrolet Truck|10067|0|2240|7827|0|577689
23453|CHASE|17660|0|17660||0|577833
23454|PNC BANK, PITTSBURGH, PA|140042||67878||72164|577836
23455|None|0|0|0|0|0|577838
23456|Ford Credit|23079|10000|33079||0|577909
23457|NONE|0|0|0|0|0|577982
23458|M&T Bank|1098592|0|57922|0|1040670|578080
23459|Owed to Other Funds|8298|10842|8298||10842|578080
23460|FORD CREDIT|19944|0|5268|0|14676|578186
23461|FORD CREDIT|20315|0|5621|0|14694|578186
23462|None|0|0|0|0|0|578259
23463|N/A|0|0|0|0|0|578433
23464|MORTGAGE PAYABLE|362934|0|17853|0|345081|578561
23465|AUTO LOAN|0|7500|764|0|6736|578561
23466|N/A|0|0|0|0|0|578586
23469|NONE|0|0|0|0|0|578632
23470|Roofers Local Property Company|323182|0||3600|319582|578659
23471|None|0|0|0|0|0|578660
23476|OCE FINANCIAL SERVICES, INC|722|0|722|0|0|578695
23477|Ford Motor Credit|107778|0|28195|0|79583|578733
