OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
333726|1104|N/A|N/A|N/A|N/A|554903
333727|1105|N/A|N/A|N/A|N/A|554903
333849|1101|n/a|Month|11|89|554940
333850|1102|n/a|n/a|n/a|n/a|554940
333851|1103|n/a|Initiation|173|984|554940
333852|1104|.50|Transfer|n/a|n/a|554940
333853|1105|n/a|n/a|n/a|n/a|554940
333974|1101|30/20|MO|20|30|555021
333975|1103|25|NA|||555021
333976|1104|||||555021
333977|1105|||||555021
334165|1101|37.00|MONTH|37.00|37.00|555095
334166|1102|1.58|HOUR|||555095
334167|1103|150 - 450|N/A|150.00|450.00|555095
334168|1104|||||555095
334169|1105|||||555095
334179|1101|$18-$38|MONTH|$18|$38|555120
334180|1102|$.25-$2.17|HOUR|$.25|$2.17|555120
334181|1103|$181-$731|MEMBER|$181|$731|555120
334182|1104|NONE||||555120
334183|1105|NONE||||555120
334229|1101|Varies|Member|15|93|555138
334230|1102|N/A||||555138
334231|1103|Varies|New Mbr|135|185|555138
334232|1104|1 mo. dues|Member|||555138
334233|1105|N/A||||555138
334243|1101|49.50|month|19.00|49.50|555142
334244|1102|3%|gross|||555142
334245|1103|250||||555142
334246|1104|||||555142
334247|1105|||||555142
334266|1101|N/A|MONTH|$10.00|$45.00|555148
334267|1102|$0.90|HOUR|N/A|N/A|555148
334268|1103|N/A|NEW MEMBER|$275.00|$500.00|555148
334269|1104|N/A|N/A|N/A|N/A|555148
334270|1105|N/A|N/A|N/A|N/A|555148
334311|1101|23.48|Year|23.25|23.48|555161
334312|1103|||||555161
334313|1104|||||555161
334314|1105|||||555161
334328|1101|26.56|pay wk|20.00|27.00|555172
334329|1103|40.00|employee|40.00|40.00|555172
334330|1104|.00|n/a|-|-|555172
334331|1105|.00|n/a|-|-|555172
334372|1101|6.59 to 13.18|bi-weekly|6.59|13.18|555210
334373|1103|||||555210
334374|1104|||||555210
334375|1105|||||555210
334399|1101|.80|month|na|na|555244
334400|1103|na|na|na|na|555244
334401|1104|na|na|na|na|555244
334402|1105|na|na|na|na|555244
334436|1101|1.5%|gross|$10.00|n/a|555259
334437|1103|$25.00|once|N/A|N/A|555259
334438|1104|N/A|N/A|N/A|N/A|555259
334439|1105|N/A|N/A|N/A|N/A|555259
334467|1101|$24.43|2 weeks|$13.71|$24.43|555269
334468|1103|0|0|0|0|555269
334469|1104|0|0|0|0|555269
334470|1105|0|0|0|0|555269
334568|1101|18.00|BiWeekly|n/a|n/a|555307
334569|1103|0||||555307
334570|1104|0||||555307
334571|1105|0||||555307
334585|1101|22.39|Month|10.25|23.45|555311
334586|1102|||||555311
334587|1103|||||555311
334588|1104|||||555311
334589|1105|||||555311
334590|1101|38.43|month|20.11|41.45|555312
334591|1103|||||555312
334592|1104|||||555312
334593|1105|||||555312
334673|1101|22.24|biweekly|N/A|N/A|555363
334674|1102|||||555363
334675|1103|||||555363
334676|1104|||||555363
334677|1105|||||555363
334712|1101|23.84|PP|13.71|23.84|555376
334713|1103|||||555376
334714|1104|||||555376
334715|1105|||||555376
334860|1101|2 Hrs Str-Time|Month|N/A|N/A|555487
334861|1103|20.00|Member|N/A|N/A|555487
334862|1104|N/A|N/A|N/A|N/A|555487
334863|1105|N/A|N/A|N/A|N/A|555487
335019|1101|15.50|Pay Period|15.50|15.50|555894
335020|1103|||||555894
335021|1104|||||555894
335022|1105|||||555894
335164|1101|N/A|2 WKS|0.12|20.27|555977
335165|1103|N/A|N/A|N/A|N/A|555977
335166|1104|N/A|N/A|N/A|N/A|555977
335167|1105|N/A|N/A|N/A|N/A|555977
335173|1101|19.75|Pay period|19.75|19.75|555979
335174|1103|NA|NA|NA|NA|555979
335175|1104|NA|NA|NA|NA|555979
335176|1105|NA|NA|NA|NA|555979
335225|1101|7% of pay|N/A|N/A|N/A|556001
335226|1103|N/A|N/A|N/A|N/A|556001
335227|1104|N/A|N/A|N/A|N/A|556001
335228|1105|N/A|N/A|N/A|N/A|556001
336210|1102|||||556963
335393|1101|1.45%+.02|MONTH|5.00|2.8 X GROSS|556187
335394|1102|0|0|0|0|556187
335395|1103|10.00|ONCE|10.00|10.00|556187
335396|1104|0|0|0|0|556187
335397|1105|0|0|0|0|556187
335438|1101|.90/member|six mo.|N/A|N/A|556218
335439|1103|N/A|N/A|N/A|N/A|556218
335440|1104|N/A|N/A|N/A|N/A|556218
335441|1105|N/A|N/A|N/A|N/A|556218
335633|1101|0|Month|26.77|35.46|556314
335634|1103|15.00|one time|||556314
335635|1104|0|0|||556314
335636|1105|0|0|||556314
335658|1101|73.25|MONTH|N/A|N/A|556323
335659|1103|100.00|ONCE|N/A|N/A|556323
335660|1104|NONE|N/A|N/A|N/A|556323
335661|1105|NONE|N/A|N/A|N/A|556323
335671|1101|1.3%|Month|N/A|N/A|556327
335672|1103|N/A|N/A|N/A|N/A|556327
335673|1104|N/A|N/A|N/A|N/A|556327
335674|1105|N/A|N/A|N/A|N/A|556327
335716|1101|N/A|N/A|40|46|556404
335717|1103|N/A|N/A|N/A|N/A|556404
335718|1104|N/A|N/A|N/A|N/A|556404
335719|1105|N/A|N/A|N/A|N/A|556404
335889|1101|12.00|pay period|0|0|556614
335934|1101|89.50|MONTH|85.75|89.50|556654
335935|1102|NONE|N/A|N/A|N/A|556654
335936|1103|100.00|ONCE|N/A|N/A|556654
335937|1104|NONE|N/A|N/A|N/A|556654
335938|1105|NONE|N/A|N/A|N/A|556654
335955|1101|20.00|BIWEEKLY|20.00|20.00|556668
335956|1102|||||556668
335957|1103|||||556668
335958|1104|||||556668
335959|1105|||||556668
336212|1104|||||556963
335972|1101|52|MO|0|0|556742
335973|1103|0|0|0|0|556742
335974|1104|0|0|0|0|556742
335975|1105|0|0|0|0|556742
336027|1101|40|Month|40|40|556766
336028|1103|40|Initial|40|40|556766
336029|1104|N/A|N/A|N/A|N/A|556766
336030|1105|N/A|N/A|N/A|N/A|556766
336047|1101|$35|MONTH|$35|35|556816
336048|1102|4.50%|WAGES|||556816
336049|1103|$600|INITIATE|||556816
336050|1104|N/A||||556816
336051|1105|N/A||||556816
336052|1101|24.36|Bi Weekly|0|0|556817
336053|1103|0|0|0|0|556817
336054|1104|0|0|0|0|556817
336055|1105|0|0|0|0|556817
336069|1101|46.88|MONTH|46.88|46.88|556855
336070|1102|||||556855
336071|1103|||||556855
336072|1104|||||556855
336073|1105|||||556855
336082|1101|7.00|WEEK|7.00|7.00|556859
336083|1103|100.00|ONE TIME|100.00|100.00|556859
336084|1104|0.00|WEEK|0.00|0.00|556859
336085|1105|0.00|WEEK|0.00|0.00|556859
336090|1101|80.75|MONTH|N/A|N/A|556861
336091|1102|NONE|N/A|N/A|N/A|556861
337219|1103|15/80|one time|15|80|557827
336093|1104|NONE|N/A|N/A|N/A|556861
336094|1105|NONE|N/A|N/A|N/A|556861
336103|1101|$63|MONTH|$34.00|$63.00|556865
336104|1102|$.85|WAGES|$.38|$.85|556865
336105|1103|$50|MEMBER|||556865
336106|1104|||||556865
336107|1105|||||556865
336132|1101|19|BWKLY|N/A|N/A|556927
336133|1103|5|N/A|N/A|N/A|556927
336134|1104|0|N/A|N/A|N/A|556927
336135|1105|0|N/A|N/A|N/A|556927
336136|1101|24.54|Bi-weekly|0|0|556929
336140|1101|9.07-11.42|Month|9.07|11.42|556928
336141|1102|n/a|n/a|n/a|n/a|556928
336142|1103|40-125|Month|40|125|556928
336143|1104|n/a|n/a|n/a|n/a|556928
336144|1105|n/a|n/a|n/a|n/a|556928
336154|1101|$10,000|MEMBER|$1,000|$10,000|556933
336155|1102|N/A|N/A|N/A|N/A|556933
336156|1103|N/A|N/A|N/A|N/A|556933
336157|1104|N/A|N/A|N/A|N/A|556933
336158|1105|N/A|N/A|N/A|N/A|556933
336163|1101|29.36|month|N/A|N/A|556936
336200|1101|VARIOUS|MONTH|15.00|30.00|556953
336201|1102|1.3X HRLY RATE|MONTH|||556953
336209|1101|Various|Year|72|795|556963
336211|1103|750|One Time|0|750|556963
336213|1105|||||556963
336239|1101|18.40|Pay Period|13.71|19.29|556980
336240|1103|||||556980
336241|1104|||||556980
336242|1105|||||556980
336256|1101|12|bi-weekly|12|12|557032
336257|1102|12|bi-weekly|12|12|557032
336258|1103|||||557032
336259|1104|||||557032
336260|1105|||||557032
336270|1101|32.00|month|32.00|32.00|557093
336271|1103|||||557093
336272|1104|||||557093
336273|1105|||||557093
336279|1101|0|0|0|0|557117
336280|1103|0||||557117
336281|1104|0||||557117
336282|1105|0||||557117
336299|1101|35.93|month|26.61|39.38|557129
336300|1103|10.0|time|n/a|n/a|557129
336301|1104|n/a|n/a|n/a|n/a|557129
336302|1105|n/a|n/a|n/a|n/a|557129
336303|1101|30|mo|30|30|557149
336304|1103|50|once|50|50|557149
336305|1104|||||557149
336306|1105|||||557149
336339|1101|20|mo|n/a|n/a|557219
336340|1102|n/a|n/a|n/a|n/a|557219
336341|1103|10|n/a|n/a|n/a|557219
336342|1104|n/a|n/a|n/a|n/a|557219
336343|1105|n/a|n/a|n/a|n/a|557219
336365|1101|89.75|MONTH|86.00|89.75|557229
336366|1102|NONE|N/A|N/A|N/A|557229
336367|1103|100.00|ONCE|N/A|N/A|557229
336368|1104|NONE|N/A|N/A|N/A|557229
336369|1105|NONE|N/A|N/A|N/A|557229
336387|1101|2.5|month|0|0|557244
336388|1102|0|month|0|0|557244
336389|1103|40|month|20|40|557244
336390|1104|0|month|0|0|557244
336391|1105|0|month|0|0|557244
336396|1101|200|quarter|0|0|557246
336400|1101|43.00|month|43.00|43.00|557247
336401|1103|10.00|member|10.00|10.00|557247
336402|1104|N/A|N/A|N/A|N/A|557247
336403|1105|N/A|N/A|N/A|N/A|557247
336433|1101|33|MONTH|8|33|557303
336434|1102|5%|GROSS WAGE|5%|5%|557303
336435|1103|700|MAN|700|700|557303
336436|1104|0|0|0|0|557303
336437|1105|0|0|0|0|557303
336443|1101|N/A|Month|20|100|557317
336444|1102|NONE|N/A|0|0|557317
336445|1103|N/A|Occurance|150|250|557317
336446|1104|N/A|Transfer|20|100|557317
336447|1105|NONE|N/A|0|0|557317
336461|1101|148|ALL|70/YR|148/YR|557348
336462|1103|115|ALL|0|115|557348
336463|1104|NA|ALL|NA|NA|557348
336464|1105|NA|ALL|NA|NA|557348
336482|1101|1.0 HRS + $6 OVERIDE|MONTH|1.0 HRS|BASE + $6|557364
336483|1103|$20|OCCURRRENCE|||557364
336521|1101|2.5 hours|month|63.83|84.08|557379
336522|1103|$40||||557379
336523|1104|||||557379
336524|1105|||||557379
336584|1101|57.25|MONTH|N/A|N/A|557421
336585|1103|100.00|ONCE|N/A|N/A|557421
336586|1104|NONE|N/A|N/A|N/A|557421
336587|1105|NONE|N/A|N/A|N/A|557421
336588|1101|$27-$59|month|$27|$59|557422
336589|1102|n/a|n/a|n/a|n/a|557422
336590|1103|$12.50|8 payments|$100|$100|557422
336591|1104|n/a|n/a|n/a|n/a|557422
336592|1105|n/a|n/a|n/a|n/a|557422
336610|1101|17.00|month|0|0|557443
336611|1103|15.00|0|0|0|557443
336612|1104|0|0|0|0|557443
336613|1105|0|0|0|0|557443
336622|1101|2.5|HR|1 HR|2.5 HRS|557447
336623|1102|||||557447
336624|1103|40|NEW HIRE|||557447
336625|1104|||||557447
336626|1105|||||557447
336663|1101|N/A|N/A|N/A|N/A|557466
336664|1103|N/A|N/A|N/A|N/A|557466
336665|1104|N/A|N/A|N/A|N/A|557466
336666|1105|N/A|N/A|N/A|N/A|557466
336692|1101|78.00|MONTH|76.50|98.00|557481
336693|1102|NONE|N/A|N/A|N/A|557481
336694|1103|100.00|ONCE|N/A|N/A|557481
336695|1104|NONE|N/A|N/A|N/A|557481
336696|1105|NONE|N/A|N/A|N/A|557481
336761|1101|10X|HRLY RATE|610.65|779.05|557554
336762|1103|440.00|INITIATE|||557554
336763|1104|||||557554
336764|1105|||||557554
336765|1101|n/a|payperiod|18.71|30.50|557555
336766|1102|||||557555
336767|1103|||||557555
336768|1104|||||557555
336769|1105|||||557555
336779|1101|19.00|biweekly|19.00|19.00|557559
336780|1102|13.83|biweekly|13.24|13.83|557559
336781|1103|||||557559
336782|1104|||||557559
336783|1105|||||557559
336784|1101|N/A|MONTH|21|23.50|557561
336785|1102|N/A|HOUR|1.79|2.64|557561
336786|1103|N/A|N/A|375|375|557561
336787|1104|||||557561
336788|1105|||||557561
336789|1101|32.50|MONTH|N/A|N/A|557576
336790|1102|NONE|N/A|N/A|N/A|557576
336791|1103|100.00|ONCE|N/A|N/A|557576
336792|1104|NONE|N/A|N/A|N/A|557576
336793|1105|NONE|N/A|N/A|N/A|557576
336794|1101|70.50|MONTH|N/A|N/A|557577
336795|1102|NONE|N/A|N/A|N/A|557577
336796|1103|100.00|ONCE|N/A|N/A|557577
336797|1104|NONE|N/A|N/A|N/A|557577
336798|1105|NONE|N/A|N/A|N/A|557577
336803|1101|23.44|BIWEEKLY|N/A|N/A|557579
336804|1103|N/A|N/A|N/A|N/A|557579
336805|1104|N/A|N/A|N/A|N/A|557579
336806|1105|N/A|N/A|N/A|N/A|557579
336807|1101|65.75|MONTH|N/A|N/A|557580
336808|1103|100.00|ONCE|N/A|N/A|557580
336809|1104|NONE|N/A|N/A|N/A|557580
336810|1105|NONE|N/A|N/A|N/A|557580
336811|1101|$105.20|QTR.|0|105.20|557582
336812|1103|N/A|N/A|N/A|N/A|557582
336813|1104|N/A|N/A|N/A|N/A|557582
336814|1105|N/A|N/A|N/A|N/A|557582
336820|1101|89.00|MONTH|79.50|89.00|557590
336821|1102|NONE|N/A|N/A|N/A|557590
336822|1103|100.00|ONCE|N/A|N/A|557590
336823|1104|NONE|N/A|N/A|N/A|557590
336824|1105|NONE|N/A|N/A|N/A|557590
336865|1101|N/A|MONTH|$13.50|$39.00|557607
336866|1102|$.23 / .75|HOUR|1.5% GROSS|1.5% GROSS|557607
336867|1103|N/A|INIT|$50.00|$500.00|557607
336868|1104|N/A|N/A|$1.00|$1.00|557607
336869|1105|N/A|N/A|$0.00|$0.00|557607
336886|1101|89.25|MONTH|79.50|89.25|557612
336887|1102|NONE|N/A|N/A|N/A|557612
336888|1103|100.00|ONCE|N/A|N/A|557612
336889|1104|NONE|N/A|N/A|N/A|557612
336890|1105|NONE|N/A|N/A|N/A|557612
336926|1101|7.00|week|7.00|7.00|557644
336927|1103|10.00|member|10.00|10.00|557644
336928|1104|N/A|N/A|N/A|N/A|557644
336929|1105|N/A|N/A|N/A|N/A|557644
336930|1101|78.25|MONTH|N/A|N/A|557646
336931|1103|100.00|ONCE|N/A|N/A|557646
336932|1104|N/A|N/A|N/A|N/A|557646
336933|1105|N/A|N/A|N/A|N/A|557646
336934|1101|4%|Pay|N/A|N/A|557648
336935|1103|1000|One time|N/A|N/A|557648
336936|1104|0|N/A|N/A|N/A|557648
336937|1105|73|Quarter|N/A|N/A|557648
336946|1101|10|MONTH|10|10|557653
336947|1102|1.70-2.00|HOUR|1.70|2.00|557653
336948|1103|75-630||75|630|557653
336949|1104|||||557653
336950|1105|||||557653
336955|1101|$60|Qtr|N/A|N/A|557656
336956|1102|2%|Gross Wages|N/A|N/A|557656
336957|1103|$500|Member|N/A|N/A|557656
336958|1104|N/A|N/A|N/A|N/A|557656
336959|1105|N/A|N/A|N/A|N/A|557656
336964|1101|varies|year|810|1163|557669
336965|1102|||||557669
336966|1103|||||557669
336967|1104|||||557669
336968|1105|||||557669
336978|1101|25.75|Month|N/A|N/A|557677
336979|1102|N/A|N/A|N/A|N/A|557677
336980|1103|200|N/A|N/A|N/A|557677
336981|1104|10|N/A|N/A|N/A|557677
336982|1105|2%|Gross Pay|N/A|N/A|557677
336988|1101|34.28|Bi-Weekly|34.28|34.28|557680
336989|1102|N/A|N/A|N/A|N/A|557680
336990|1103|N/A|N/A|N/A|N/A|557680
336991|1104|N/A|N/A|N/A|N/A|557680
336992|1105|N/A|N/A|N/A|N/A|557680
337014|1101|48.50|MONTH|N/A|N/A|557716
337015|1102|N/A|N/A|N/A|N/A|557716
337016|1103|200.00|INITIATION|N/A|N/A|557716
337017|1104|N/A|N/A|N/A|N/A|557716
337018|1105|48.50|MONTH|N/A|N/A|557716
337019|1101|.15|Month|0|0|557717
337020|1102|||||557717
337021|1103|||||557717
337022|1104|||||557717
337023|1105|||||557717
337033|1101|$32|month|n/a|n/a|557723
337034|1102|3%|gross|n/a|n/a|557723
337035|1103|$350|person|n/a|n/a|557723
337036|1104|n/a|n/a|n/a|n/a|557723
337037|1105|n/a|n/a|n/a|n/a|557723
337038|1101|20.11|n/a|n/a|n/a|557725
337039|1103|n/a|n/a|n/a|n/a|557725
337040|1104|n/a|n/a|n/a|n/a|557725
337041|1105|n/a||||557725
337042|1101|169|year|169|169|557730
337043|1103|0|year|||557730
337044|1104|0|year|||557730
337045|1105|0|year|||557730
337054|1101|40|MONTH|N/A|N/A|557745
337055|1103|200|N/A|N/A|N/A|557745
337056|1104|N/A|N/A|N/A|N/A|557745
337057|1105|30|MONTH|N/A|N/A|557745
337058|1101|various|week|6.50|28.89|557746
337059|1102|||||557746
337060|1103|||||557746
337061|1104|||||557746
337062|1105|||||557746
337077|1101|118.16|none|32.00|118.16|557771
337078|1102|none||||557771
337079|1103|30.00||||557771
337080|1104|none||||557771
337081|1105|none||||557771
337096|1101|15.00|bi-weekly|0|0|557776
337097|1103|0||0|0|557776
337098|1104|0||0|0|557776
337099|1105|0||0|0|557776
350878|1104|0|n/a|0|0|575874
337105|1101|N/A|MONTH|$17.00|$32.00|557779
337106|1102|N/A|GROSS WAGES|2%|5%|557779
337107|1103|N/A|NEW MEMBER|$10.00|$100,00|557779
337108|1104|N/A|N/A|N/A|N/A|557779
337109|1105|N/A|N/A|N/A|N/A|557779
337110|1101|$25.25|QUARTER|N/A|N/A|557780
337111|1102|||2.75%|5.00%|557780
337112|1103|$50/$65|LOCAL/NATIONAL|||557780
337113|1104|||||557780
337114|1105|||||557780
337115|1101|300|Year|300|300|557781
337116|1102|.0275|Dollar Wage|||557781
337117|1103|1,000|New Member|||557781
337118|1104|250|New Member|||557781
337119|1105|||||557781
337133|1101|7.99|Week|8.99|14.66|557786
337134|1103|||||557786
337135|1104|||||557786
337136|1105|||||557786
337141|1101|2.5|Hour|22.50|68.75|557788
337142|1103|40|N/A|N/A|N/A|557788
337143|1104|0|N/A|N/A|N/A|557788
337144|1105|0|N/A|N/A|N/A|557788
337145|1101|$1.50|MONTH|N/A|N/A|557789
337146|1102|||||557789
337147|1103|||||557789
337148|1104|||||557789
337149|1105|||||557789
337150|1101|60|month|n/a|n/a|557793
337151|1103|0|n/a|n/a|n/a|557793
337152|1104|0|n/a|n/a|n/a|557793
337153|1105|0|n/a|n/a|n/a|557793
337154|1101|.03|hour|.03|.03|557794
337155|1102|||||557794
337156|1103|||||557794
337157|1104|||||557794
337158|1105|||||557794
337163|1101|2.45%|Annual Earnings|none|none|557812
337164|1102|n/a|n/a|n/a|n/a|557812
337165|1103|n/a|n/a|n/a|n/a|557812
337166|1104|n/a|n/a|n/a|n/a|557812
337167|1105|n/a|n/a|n/a|n/a|557812
337178|1101|N/A|biweekly|15.00|27.00|557818
337179|1102|N/A|N/A|N/A|N/A|557818
337180|1103|N/A|N/A|N/A|N/A|557818
337181|1104|N/A|N/A|N/A|N/A|557818
337182|1105|N/A|N/A|N/A|N/A|557818
337187|1101|$23.51|biweekly|$23.51|$23.51|557820
337188|1103|||||557820
337189|1104|||||557820
337190|1105|||||557820
337191|1101|68|Qtr|See#56|See #56|557821
337192|1103|350-600|Occurance|350|600|557821
337193|1104|n/a|n/a|n/a|n/a|557821
337194|1105|n/a|n/a|n/a|n/a|557821
337199|1101|22.25|MONTH|16.00|22.25|557823
337200|1102|3%|DOLLAR|0|3%|557823
337201|1103|100.00|ONCE|5.00|150.00|557823
337202|1104|0|NONE|0|0|557823
337203|1105|0|NONE|0|0|557823
337204|1101|2  hours|month|12.40|83.74|557824
337205|1102|||||557824
337206|1103|||||557824
337207|1104|||||557824
337208|1105|||||557824
337213|1101|1 hr of pay|month|N/A|N/A|557826
337214|1103|N/A|N/A|N/A|N/A|557826
337215|1104|N/A|N/A|N/A|N/A|557826
337216|1105|N/A|N/A|N/A|N/A|557826
337217|1101|5.22/9.22|week|5.22|9.22|557827
337218|1102|n/a|n/a|n/a|n/a|557827
338001|1103|10||0|0|559629
337220|1104|n/a|n/a|n/a|n/a|557827
337221|1105|n/a|n/a|n/a|n/a|557827
337222|1101|38|Month|28.40|38|557828
337223|1102|N/A|N/A|N/A|N/A|557828
337224|1103|150|Once|150|150|557828
337225|1104|N/A|N/A|N/A|N/A|557828
337226|1105|N/A|N/A|N/A|N/A|557828
337227|1101|27|Month|27|38|557829
337228|1103|150|Once|150|150|557829
337229|1104|N/A|N/A|N/A|N/A|557829
337230|1105|N/A|N/A|N/A|N/A|557829
337231|1101|3%|year|672.00|1996.80|557830
337232|1102|none||||557830
337233|1103|1000||||557830
337234|1104|none||||557830
337235|1105|none||||557830
337236|1101|16|Month|16|50|557831
337237|1102|N/A|N/A|N/A|N/A|557831
337238|1103|50|Once|50|250|557831
337239|1104|N/A|N/A|N/A|N/A|557831
337240|1105|N/A|N/A|N/A|N/A|557831
