OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
243353|Automobiles and Other Vehicles|687336|16796|670540|670540|303|582982
243354|Office Furniture and Equipment|444098|440020|4078|70000|304|582982
243355|Other Fixed Assets|154637|26050|128587|135000|305|582982
250598|Automobiles and Other Vehicles|||||303|587340
250599|Office Furniture and Equipment|11936|7463|4473|4473|304|587340
250600|Other Fixed Assets|14973|11449|3524|3524|305|587340
238990|Automobiles and Other Vehicles|||||303|577836
238991|Office Furniture and Equipment|8987||8987|8987|304|577836
238992|Other Fixed Assets|||||305|577836
247760|Automobiles and Other Vehicles|79921|79921|0|0|303|585642
247761|Office Furniture and Equipment|48534|43989|4545|4545|304|585642
247762|Other Fixed Assets|269120|60462|208658|208658|305|585642
251262|Automobiles and Other Vehicles|||||303|589268
251263|Office Furniture and Equipment|||||304|589268
251264|Other Fixed Assets|||||305|589268
241740|Automobiles and Other Vehicles|||||303|581579
241741|Office Furniture and Equipment|||||304|581579
241742|Other Fixed Assets|||||305|581579
248346|HONOLULU|136812|0|136812|0|301|585884
248347|MAUI 2|811259|0|811259|0|301|585884
248348|HILO|45236|0|45236|0|301|585884
248349|KAUAI|223984|0|223984|0|301|585884
248350|MAUI 3|341287|0|341287|0|301|585884
248351|HONOLULU|1100188|675752|424436|0|302|585884
248352|MAUI 2|1760377|709750|1050627|0|302|585884
248353|KAUAI|1520737|978876|541861|0|302|585884
248354|HAWAII|464515|295819|168696|0|302|585884
248355|HONOLULU IMPROVEMENTS|2393|2393|0|0|302|585884
248356|OREGON IMPROVEMENTS|18401|13427|4974|0|302|585884
248357|Automobiles and Other Vehicles|0|0|0|0|303|585884
248358|Office Furniture and Equipment|2322410|2126077|196333|0|304|585884
248359|Other Fixed Assets|||||305|585884
238076|Automobiles and Other Vehicles|65214|65214|0|0|303|574499
238077|Office Furniture and Equipment|162056|145777|16279|16279|304|574499
238078|Other Fixed Assets|25712|25585|127|127|305|574499
237726|Automobiles and Other Vehicles|62659|30162|32497|32497|303|574195
237727|Office Furniture and Equipment|116752|107954|8798|8798|304|574195
237728|Other Fixed Assets|2729|2637|92|92|305|574195
236686|Land (Boron, CA)|2000|0|2000|2000|301|572580
236687|Building (Boron, CA)|252323|121374|130949|145000|302|572580
236688|Automobiles and Other Vehicles|||||303|572580
236689|Office Furniture and Equipment|154297|117836|36461|50000|304|572580
236690|Other Fixed Assets|1314||1314|1000|305|572580
237150|145 Colonial Ct., Mt. Clemens, MI 48043|234761|51766|182995|182995|302|573502
237151|Automobiles and Other Vehicles|||||303|573502
237152|Office Furniture and Equipment|33440|27865|5575|5575|304|573502
237153|Other Fixed Assets|||||305|573502
237467|17233 W Ten Mile Rd, Southfield, MI|20000|0|20000|20000|301|573993
237468|17233 W Ten Mile Rd, Southfield, MI|204447|204447|0|295461|302|573993
237469|Automobiles and Other Vehicles||0|0|0|303|573993
237470|Office Furniture and Equipment|107679|105383|2296|2200|304|573993
237471|Other Fixed Assets|173982|110484|63498|63498|305|573993
242060|Automobiles and Other Vehicles|||||303|581829
242061|Office Furniture and Equipment|3146|1049|2097|2097|304|581829
242062|Other Fixed Assets|||||305|581829
237415|190 W G STREET, COLTON CA 92324|25160|0|25160|41591|301|573862
237416|190 W G STREET, COLTON CA 92324|145295|145295|0|272550|302|573862
237417|Automobiles and Other Vehicles|||||303|573862
237418|Office Furniture and Equipment|49411|47640|1771|1771|304|573862
237419|Other Fixed Assets|184437|120679|63758|63758|305|573862
244410|NA|0|0|0|0|301|583606
244411|704 West Main Morganfield,Ky.|20000|0|20000|20000|302|583606
244412|Automobiles and Other Vehicles|0|0|0|0|303|583606
244413|Office Furniture and Equipment|1264|1264|1264|1264|304|583606
244414|Other Fixed Assets|0|0|0|0|305|583606
238454|100 N River St Newcomerstown, OH 43832|111300|38561|72739|100000|302|576214
238455|Automobiles and Other Vehicles|31788|12185|19603|15000|303|576214
238456|Office Furniture and Equipment|16144|16144|0|0|304|576214
238457|Other Fixed Assets|||||305|576214
249161|Automobiles and Other Vehicles|55433|55433|0|0|303|586570
249162|Office Furniture and Equipment|138052|124789|13263|13263|304|586570
249163|Other Fixed Assets|||||305|586570
236208|161 LONDONDERRY TPKE, HOOKSETT NH|48071|0|48071|289700|301|562991
236209|161 LONDONDERRY TPKE, HOOKSETT NH|788699|449106|339593|501900|302|562991
236210|Automobiles and Other Vehicles|44591|6688|37903|40000|303|562991
236211|Office Furniture and Equipment|42707|35411|7296|4000|304|562991
236212|Other Fixed Assets|16000|16000|0|1000|305|562991
241330|Automobiles and Other Vehicles|||||303|581201
241331|Office Furniture and Equipment|||||304|581201
241332|Other Fixed Assets|||||305|581201
233712|NONE|0|0|0|0|301|561974
233713|NONE|0|0|0|0|302|561974
233714|Automobiles and Other Vehicles|0|0|0|0|303|561974
233715|Office Furniture and Equipment|20524|12373|8151|8151|304|561974
233716|Other Fixed Assets|0|0|0|0|305|561974
244062|100 BLUE SKY PARKWAY, LEXINGTON, KY 40509|95000|0|95000|150000|301|583388
244063|100 BLUE SKY PARKWAY, LEXINGTON, KY 40509|495181|343611|151570|700100|302|583388
244064|Automobiles and Other Vehicles|5069|4770|299|1200|303|583388
244065|Office Furniture and Equipment|52111|35677|16434|23942|304|583388
244066|Other Fixed Assets|||||305|583388
248408|Other Fixed Assets|||||305|585951
248406|Automobiles and Other Vehicles|||||303|585951
248407|Office Furniture and Equipment|25203|16288|805|805|304|585951
238167|Automobiles and Other Vehicles|||||303|574895
238168|Office Furniture and Equipment|||||304|574895
238169|Other Fixed Assets|400||400|400|305|574895
239653|Automobiles and Other Vehicles|3875|390|4685|4685|303|579074
239654|Office Furniture and Equipment|||||304|579074
239655|Other Fixed Assets|||||305|579074
249390|Automobiles and Other Vehicles|0|0|0|0|303|586765
249391|Office Furniture and Equipment|0|0|0|0|304|586765
249392|Other Fixed Assets|0|0|0|0|305|586765
231509|Automobiles and Other Vehicles|112016|0|112016|112016|303|557229
231510|Office Furniture and Equipment|37869|0|37869|37869|304|557229
231511|Other Fixed Assets|||||305|557229
232049|199 North Wellwood Avenue, Lindenhurst, NY 11757|345000|16771|328229|328229|302|559703
232050|Automobiles and Other Vehicles|102851|67339|35512|35512|303|559703
232051|Office Furniture and Equipment|21768|21768|0|0|304|559703
232052|Other Fixed Assets|264006|5470|258536|258536|305|559703
232935|Automobiles and Other Vehicles|56506|46487|10019|30000|303|561376
232936|Office Furniture and Equipment|57641|57393|249|500|304|561376
232937|Other Fixed Assets|||||305|561376
241994|Automobiles and Other Vehicles|||||303|581789
241995|Office Furniture and Equipment|4489|4489|0|0|304|581789
241996|Other Fixed Assets|||||305|581789
240888|Automobiles and Other Vehicles|||||303|580759
240889|Office Furniture and Equipment|11148|8951|2197|2000|304|580759
240890|Other Fixed Assets|||||305|580759
252215|Automobiles and Other Vehicles|||||303|592143
252216|Office Furniture and Equipment|||||304|592143
252217|Other Fixed Assets|||||305|592143
237683|Automobiles and Other Vehicles|||||303|574157
237684|Office Furniture and Equipment|240869|232875|7994|7994|304|574157
237685|Other Fixed Assets|61837|25091|36746|36746|305|574157
232837|Land|42565|0|42565|50000|301|561285
232838|Buildings|222751|222751|0|310000|302|561285
232839|Automobiles and Other Vehicles|98040|42270|55770|80000|303|561285
232840|Office Furniture and Equipment|104591|102773|1818|15000|304|561285
232841|Other Fixed Assets|||||305|561285
231640|333 EAST BROADWAY, MAYFIELD, KY 42066|110720|0|110720|110720|302|557577
231641|Automobiles and Other Vehicles|||||303|557577
231642|Office Furniture and Equipment|48777|0|48777|48777|304|557577
231643|Other Fixed Assets|||||305|557577
250921|280 McCloskey Road, Fayetteville, NC|135000|0|135000|135000|301|587515
250922|280 McCloskey Road, Fayetteville, NC|60000||60000|60000|302|587515
250923|Automobiles and Other Vehicles|||||303|587515
250924|Office Furniture and Equipment|25000||25000|25000|304|587515
250925|Other Fixed Assets|||||305|587515
243611|Automobiles and Other Vehicles|||||303|583165
243612|Office Furniture and Equipment|92238|88912|3326|3326|304|583165
243613|Other Fixed Assets|||||305|583165
239662|91237 OLD MILL TOWN RD WESTPORT OR 97016|310456||310456|310456|302|579099
239663|Automobiles and Other Vehicles|||||303|579099
239664|Office Furniture and Equipment|67149||67149|67149|304|579099
239665|Other Fixed Assets|||||305|579099
244217|Automobiles and Other Vehicles|||||303|583463
244218|Office Furniture and Equipment|4144|2251|1893|1893|304|583463
244219|Other Fixed Assets|||||305|583463
241351|Automobiles and Other Vehicles|||||303|581211
241352|Office Furniture and Equipment|50963||50963|50963|304|581211
241353|Other Fixed Assets|31765||31765|31765|305|581211
258280|none|0|0|0|0|301|600202
258281|Automobiles and Other Vehicles|||||303|600202
258282|Office Furniture and Equipment|10309||10309|10309|304|600202
258283|Other Fixed Assets|||||305|600202
238114|459 E. Church Street Elmira, NY 14901|81474|55090|26384|102021|302|574554
238115|Office Furniture and Equipment|24109|15489|8850|15259|302|574554
238116|Automobiles and Other Vehicles|||||303|574554
238117|Office Furniture and Equipment|||||304|574554
238118|Other Fixed Assets|||||305|574554
236971|270 ESSJAY RD., WILLIAMSVILLE, NY 14221|242786|0|242786|242786|301|573263
236990|Other Fixed Assets|11604882|5368639|6236243|6236243|305|573263
236972|1 WEST OAK HILL ROAD, JAMESTOWN, NY 14701|235451|0|235451|235451|301|573263
236973|30 N. UNION ST., ROCHESTER, NY 14607|874000|0|874000|874000|301|573263
236974|4983 BRITTONFIELD PKWY, EAST SYRACUSE, NY 13057|367028|0|367028|367028|301|573263
236975|7 ELLINWOOD COURT, NEW HARTFORD, NY 13413|85000|0|85000|85000|301|573263
236976|201 STOCKADE DR., KINGSTON, NY 12401|200000|0|200000|200000|301|573263
236977|305 VESTAL PKWY WEST, VESTAL, NY 13850|250000|0|250000|250000|301|573263
236978|59 LAWRENCE AVE., POTSDAM, NY 13676|2400|0|2400|2400|301|573263
236979|800 TROY-SCHENECTADY RD., LATHAM, NY 12110|23048840|6914653|16134187|16134187|302|573263
236980|270 ESSJAY RD., WILLIAMSVILLE, NY 14221|1978493|1207381|771112|771112|302|573263
236981|1 WEST OAK HILL ROAD, JAMESTOWN, NY 14701|2766363|483979|2282384|2282384|302|573263
236982|30 N. UNION ST., ROCHESTER, NY 14607|4147356|2057925|2089431|2089431|302|573263
236983|4983 BRITTONFIELD PKWY, EAST SYRACUSE, NY 13057|2825538|1062869|1762669|1762669|302|573263
236984|7 ELLINWOOD COURT, NEW HARTFORD, NY 13413|545955|302253|243702|243702|302|573263
236985|201 STOCKADE DR., KINGSTON, NY 12401|1437151|587620|849531|849531|302|573263
236986|305 VESTAL PKWY WEST, VESTAL, NY 13850|539385|204694|334691|334691|302|573263
236987|59 LAWRENCE AVE., POTSDAM, NY 13676|1916105|143707|1772398|1772398|302|573263
236988|Automobiles and Other Vehicles|4053803|2126134|1927669|1927669|303|573263
236989|Office Furniture and Equipment|10805106|8894691|1910415|1910415|304|573263
236970|800 TROY-SCHENECTADY RD., LATHAM, NY 12110|3860896|0|3860896|3860896|301|573263
242278|1015, 1017, 1019 Oregon Ave, Alamogordo, NM|191000|0|250000|250000|302|582111
242279|Automobiles and Other Vehicles|||||303|582111
242280|Office Furniture and Equipment|91956|81756|10200|10200|304|582111
242281|Other Fixed Assets|||||305|582111
232543|Automobiles and Other Vehicles|20545|4109|16436|16436|303|560851
232544|Office Furniture and Equipment|||||304|560851
232545|Other Fixed Assets|||||305|560851
237251|Automobiles and Other Vehicles|25000|17500|7500|7500|303|573672
237252|Office Furniture and Equipment|24489|22472|2017|2017|304|573672
237253|Other Fixed Assets|||||305|573672
238191|n/a|0|0|0|0|301|575079
238192|n/a|0|0|0|0|302|575079
238193|Automobiles and Other Vehicles|||||303|575079
238194|Office Furniture and Equipment|||||304|575079
238195|Other Fixed Assets|0|0|0|0|305|575079
244563|Automobiles and Other Vehicles|81998|34506|47492|47492|303|583698
244564|Office Furniture and Equipment|86160|66492|19668|19668|304|583698
244565|Other Fixed Assets|||||305|583698
244874|Automobiles and Other Vehicles|||||303|583880
244875|Office Furniture and Equipment|1419||1419|1419|304|583880
244876|Other Fixed Assets|||||305|583880
239547|13012 SW 133rd Court, Miami, FL|14970|0|14970|14970|301|578940
239548|13012 SW 133rd Court, Miami, FL|222140|166869|55271|55271|302|578940
239549|Automobiles and Other Vehicles|0|0|0|0|303|578940
239550|Office Furniture and Equipment|70062|63475|6587|6587|304|578940
239551|Other Fixed Assets|0|0|0|0|305|578940
230670|N/A|0|0|0|0|301|554856
230671|N/A|0|0|0|0|302|554856
230673|Office Furniture and Equipment|||||304|554856
230674|Other Fixed Assets|||||305|554856
230672|Automobiles and Other Vehicles|||||303|554856
235646|150 South 43rd Street, Harrisburg, PA|9534967|5075670|4459297|9778710|302|562710
235634|160 Patchway Road, Duncansville, PA|304845|0|304845|304845|301|562710
235635|116-118 Blvd of the Allies, Pittsburgh, PA|275502|0|275502|275502|301|562710
235636|1276 Liberty Street, Franklin, PA|26461|0|26461|26461|301|562710
235637|250 Commerce Park Drive, New Columbia, PA|260259|0|260259|260259|301|562710
235638|1258 O'Neil Hwy, Dunmore, PA|50000|0|50000|50000|301|562710
235639|150 South 43rd Street, Harrisburg, PA|473039|0|473039|473039|301|562710
235640|4031 Executive Park Blvd., Harrisburg, PA|207973|0|207973|207973|301|562710
235641|160 Patchway Road, Duncansville, PA|2346494|947274|1399220|2445800|302|562710
235642|116-118 Blvd of the Allies, Pittsburgh, PA|777262|477647|299615|1120578|302|562710
235643|1276 Liberty Street, Franklin, PA|1406358|444672|961686|1684018|302|562710
235644|250 Commerce Park Drive, New Columbia, PA|2220819|973654|1247165|2341287|302|562710
235645|1258 O'Neil Hwy, Dunmore, PA|1753825|867078|886747|1760678|302|562710
235647|4031 Executive Park Blvd., Harrisburg, PA|3848317|2858748|989569|5869552|302|562710
235648|Automobiles and Other Vehicles|45741|45741|0|0|303|562710
235649|Office Furniture and Equipment|4282787|4007776|275011|275011|304|562710
235650|Other Fixed Assets|23697|22997|700|700|305|562710
243762|Automobiles and Other Vehicles|||||303|583221
243763|Office Furniture and Equipment|38568|34089|4479|4479|304|583221
243764|Other Fixed Assets|0|0|0|0|305|583221
243505|Automobiles and Other Vehicles|37745|15935|21810|21810|303|583111
243506|Office Furniture and Equipment|16775|15227|1548|1548|304|583111
243507|Other Fixed Assets|||||305|583111
261665|Blk. 36, Lot 1, & Blk. 300, Lot 2.01|746648|0|746648|746648|301|606505
261666|Building at 1014 Atlantic Ave., Atlantic City|686101|19896|666205|666205|302|606505
261667|Automobiles and Other Vehicles|74780|36946|37834|37834|303|606505
261668|Office Furniture and Equipment|132372|40834|146993|146993|304|606505
261669|Other Fixed Assets|32676|20632|12044|12044|305|606505
253279|Automobiles and Other Vehicles|||||303|595663
253280|Office Furniture and Equipment|5584|5238|347|347|304|595663
253281|Other Fixed Assets|||||305|595663
245928|BLDG IMPROVEMENTS|19293|19293|0|19293|302|584351
245926|2201 W 52ND STREET|50000|0|50000|50000|301|584351
245929|Automobiles and Other Vehicles|||||303|584351
245930|Office Furniture and Equipment|43069|42552|517|517|304|584351
245931|Other Fixed Assets|||||305|584351
245927|2201 W 52ND ST|82871|82861|10|82871|302|584351
240265|1451 Old Pinckney Howell MI. 48844|195928|117192|78736|280000|302|579957
240266|Automobiles and Other Vehicles|||||303|579957
240267|Office Furniture and Equipment|43631|42485|1146|7000|304|579957
240268|Other Fixed Assets|128794|38402|67762|40000|305|579957
251296|Automobiles and Other Vehicles|||||303|589567
251297|Office Furniture and Equipment|31875|31875|0|0|304|589567
251298|Other Fixed Assets|||||305|589567
250715|1192 Plainfield Street, Johnson, RI  02919|65000|0|65000|102900|301|587402
250716|1192 Plainfield Street, Johnston, RI  02919|543883|405866|138017|220800|302|587402
250717|Automobiles and Other Vehicles|||||303|587402
250718|Office Furniture and Equipment|28642|25889|2753|2500|304|587402
250719|Other Fixed Assets|15281|14683|598|500|305|587402
238572|Automobiles and Other Vehicles|||||303|576811
238570|1385 Tennessee Avenue|22500|0|22500|22500|301|576811
238573|Office Furniture and Equipment|24082|24082|0|0|304|576811
238574|Other Fixed Assets|||||305|576811
238571|1385 Tennessee Avenue|457113|108424|348689|348689|302|576811
249810|LAND 4409 W ALVA ST TAMPA FL|14600|0|14600|14600|301|586961
249811|BUILDING 4409 W ALVA ST TAMPA FL|354921|269323|85598|85598|302|586961
249812|Automobiles and Other Vehicles|12996|10397|2599|2599|303|586961
249813|Office Furniture and Equipment|40624|34395|6229|6229|304|586961
249814|Other Fixed Assets|||||305|586961
242976|194 W LAKE ST., ELMHURST, IL 60126|35000|0|35000|35000|301|582767
242977|194 W LAKE ST., ELMHURST, IL 60126|405407|205846|199561|400000|302|582767
242978|Automobiles and Other Vehicles|0|0|0|0|303|582767
242979|Office Furniture and Equipment|134220|134220|0|120000|304|582767
242980|Other Fixed Assets|2055|2055|0|2000|305|582767
240908|4 NORTH HIGH STREET, BALTIMORE, MD|22500|0|22500|30000|301|580816
240909|4 NORTH HIGH STREET, BALTIMORE, MD|308473|188990|119483|150000|302|580816
240910|Automobiles and Other Vehicles|||||303|580816
240911|Office Furniture and Equipment|130236|130064|172|8000|304|580816
240912|Other Fixed Assets|||||305|580816
240052|OFFICE FURNITURE AND EQUIPMENT|23174|0|9782|13392|301|579840
240053|Automobiles and Other Vehicles|||||303|579840
240054|Office Furniture and Equipment|||||304|579840
240055|Other Fixed Assets|||||305|579840
249092|23 BROCK ST, NORTH HAVEN, CT 06473|15000|0|15000|15000|301|586509
249093|23 BROCK ST, NORTH HAVEN, CT 06473|128130|110987|17143|99500|302|586509
249094|Automobiles and Other Vehicles|40387|8078|32309|32309|303|586509
249095|Office Furniture and Equipment|54954|53130|1824|1824|304|586509
249096|Other Fixed Assets|||||305|586509
240470|10801 S ORLANDO AVE., ORLANDO, FL |379000|54375|324625|300000|302|580182
240471|Automobiles and Other Vehicles|||||303|580182
240472|Office Furniture and Equipment|47161|33952|13209|10000|304|580182
240473|Other Fixed Assets|||||305|580182
240447|1957 10th Lake Ave N., Palm Beach , FL|122535|122535|0|150000|302|580138
240448|Automobiles and Other Vehicles|||||303|580138
240449|Office Furniture and Equipment|59078|59078|0|0|304|580138
240450|Other Fixed Assets|||||305|580138
249653|Automobiles and Other Vehicles|0|0|0|0|303|586907
249651|1200 E. Euclid Ave., Des Moines, IA|156000|0|156000|156000|301|586907
249654|Office Furniture and Equipment|55939|52391|3548|3548|304|586907
249655|Other Fixed Assets|0|0|0|0|305|586907
249652|1200 E. Euclid Ave., Des Moines, IA |184000|64400|119600|119600|302|586907
250154|3741 E Atlanta Ave, Phoenix, AZ 85040|50000|0|50000|50000|301|587150
250155|3741  E Atlanta Ave, Phoenix, AZ 85040|377771|241401|136370|250000|302|587150
250156|Automobiles and Other Vehicles|||||303|587150
250157|Office Furniture and Equipment|200833|182006|18827|18827|304|587150
250158|Other Fixed Assets|||||305|587150
248374|5301 MADISON AVE, SACRAMENTO, CA 95841|68988|0|68988|68988|301|585910
248375|5301 MADISON AVE., SACRAMENTO, CA 95841|117467|11295|106172|128500|302|585910
248376|Automobiles and Other Vehicles|||||303|585910
248377|Office Furniture and Equipment|121145|82034|39111|39111|304|585910
248378|Other Fixed Assets|||||305|585910
242954|Automobiles and Other Vehicles|72893||72893|72893|303|582751
242955|Office Furniture and Equipment|90776||90776|90776|304|582751
242956|Other Fixed Assets|||||305|582751
251154|Automobiles and Other Vehicles|||||303|588087
251155|Office Furniture and Equipment|39055|32285|6770|6770|304|588087
251156|Other Fixed Assets|||||305|588087
252374|Automobiles and Other Vehicles|||||303|592590
252375|Office Furniture and Equipment|49208|44206|5002|5002|304|592590
252376|Other Fixed Assets|1488|1488|0|0|305|592590
248633|Automobiles and Other Vehicles|||||303|586224
248634|Office Furniture and Equipment|22691|0|22691|0|304|586224
248635|Other Fixed Assets|||||305|586224
241270|Office Furniture and Equipment|15829|15829|0|0|304|581164
241269|Automobiles and Other Vehicles|||||303|581164
241271|Other Fixed Assets|||||305|581164
246158|Automobiles and Other Vehicles|0|0|0|0|303|584521
246159|Office Furniture and Equipment|0|0|0|0|304|584521
246160|Other Fixed Assets|0|0|0|0|305|584521
246157|0|0|0|0|0|302|584521
246156|0|0|0|0|0|301|584521
251858|1414 Brighton Road|21951|0|21951|21951|301|591301
251859|1414 brighton Road|532575|237567|295008|295008|302|591301
251860|Automobiles and Other Vehicles|||||303|591301
251861|Office Furniture and Equipment|3245|982|2263|2263|304|591301
251862|Other Fixed Assets|||||305|591301
241959|2313 4TH AVENUE N, BIRMINIGHAM, AL|11500|0|11500|11500|301|581732
241960|2313 4TH AVENUE N, BIRMINIGHAM, AL|82100|16599|65501|100000|302|581732
241961|Automobiles and Other Vehicles|||||303|581732
241962|Office Furniture and Equipment|24500|24500|0|12500|304|581732
241963|Other Fixed Assets|||||305|581732
247627|1239 Howard St., San Francisco|388699|0|388699|388699|301|585592
247628|1239 Howard St., San Francisco|593512|241838|351674|351674|302|585592
247629|Automobiles and Other Vehicles|||||303|585592
247630|Office Furniture and Equipment|||||304|585592
247631|Other Fixed Assets|81453|78992|2461|2461|305|585592
231625|Other Fixed Assets|0|0|0|0|305|557555
231622|2261 WATERS DRIVE MENDOTA HEIGHTS, MN 55120|413375|55116|358259|358259|302|557555
231623|Automobiles and Other Vehicles|0|0|0|0|303|557555
231624|Office Furniture and Equipment|34297|27089|7207|7207|304|557555
231621|2261 WATERS DRIVE MENDOTA HEIGHTS, MN 55120|21757|0|21757|21757|301|557555
246960|1820 NORTHWEST BLVD COLUMBUS OH|30000|0|30000|30000|301|585101
246961|1820 NORTHWEST BLVD COLUMBUS OH|310000|150689|159311|310000|302|585101
246962|IMPROVEMENTS|42289|18653|23636|42289|302|585101
246963|Automobiles and Other Vehicles|||||303|585101
246964|Office Furniture and Equipment|107014|104236|2778|107014|304|585101
246965|Other Fixed Assets|||||305|585101
243879|6500 W Sunrise Boulevard, Plantation, FL 33313|456650|0|456650|456650|301|583310
243880|Automobiles and Other Vehicles|||||303|583310
243881|Office Furniture and Equipment|41228||41228|41228|304|583310
243882|Other Fixed Assets|37132||37132|37132|305|583310
250994|3181 Eastern Ave SE Grand Rapids MI 49508|203443|0|203443|203443|301|587678
250995|Automobiles and Other Vehicles|||||303|587678
250996|Office Furniture and Equipment|||||304|587678
250997|Other Fixed Assets|||||305|587678
249990|Automobiles and Other Vehicles|||||303|587067
249991|Office Furniture and Equipment|||||304|587067
249992|Other Fixed Assets|620|0|620|0|305|587067
242984|3720 W GREENWAY RD|20000|0|20000|20000|301|582784
242985|3720 W GREENWAY RD|575103|388788|186314|575103|302|582784
242986|Automobiles and Other Vehicles|||||303|582784
242987|Office Furniture and Equipment|50572|50572|0|0|304|582784
242988|Other Fixed Assets|118580|80857|37723|37723|305|582784
242346|262 W 2ND AVE MESA AZ|202210|124501|77709|77709|302|582179
242347|Automobiles and Other Vehicles|||||303|582179
242348|Office Furniture and Equipment|31166|17767|13399|7428|304|582179
242349|Other Fixed Assets|23132|22836|296|2504|305|582179
250605|Other Fixed Assets|0|0|0|0|305|587342
250601|2950 N Country Club Rd Tucson, AZ 85716|144000|0|144396|144396|301|587342
250602|2950 N Country Club Rd Tucson, AZ 85716|189000||229524|229524|302|587342
250603|Automobiles and Other Vehicles|0|0|0|0|303|587342
250604|Office Furniture and Equipment|3274|0|3274|3274|304|587342
238411|Automobiles and Other Vehicles|||||303|575964
238412|Office Furniture and Equipment|17881|17881|0|0|304|575964
238413|Other Fixed Assets|||||305|575964
249319|21540 PRAIRIE ST, CHATSWORTH CA|237006|0|237006|237006|301|586722
249320|21540 PRAIRIE ST, CHATSWORTH CA|243068|202475|40593|202475|302|586722
249321|Automobiles and Other Vehicles|19347|19347|0|2000|303|586722
249322|Office Furniture and Equipment|94902|88117|6785|6785|304|586722
249323|Other Fixed Assets|||||305|586722
