RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
581947|0||7679|52941|0|275200|5265|4098|
590987|0|0|0|0|0|0|0|0|0
588854|0|0|0|0|0|0|0|0|0
589480|0|0|0|2900|0|0|0|0|0
585828|0|0|0|0|0|0|0|0|
591966|0|0|0|0|0|0|0|0|0
589448|0|0|0|0|0|0|0|0|0
587775|0|0|0|0|0|0|0|0|0
576380|0|0|0|0|0|0|0|0|0
589525|0|0|0|0|0|0|0|0|0
585280|12854|13562|0|0|0|0|0|0|12854
597360|0|0|0|0|0|0|0|0|0
579706|||||||||
560455|0|0|0|0|0|0|0|0|0
612319|0|0|0|0|0|0|0|0|0
589132|0||0||0||2007|2007|2007
589412|0|0|0|0|0|0|0|0|0
581493|0|0|0|0|0|0|0|0|
589931|||||||||
591848|0|0|0|0|0|0|0|0|0
589113|0|0|0|0|0|0|0|0|0
595535|0|0|0|0|0|0|0|0|0
584195|0|0|0|0|0|0|0|0|0
557426|0|0|0|0|0|0|0|0|0
559035||16||100|||219|575|219
599720|0|0|0|0|0|0|190|420|190
592873|0|0|0|0|0|0|0|0|0
563484|0|0|0|0|0|0|0|0|0
588792|0|0|0|0|0|0|0|0|0
586592|0|0|0|0|0|0|0|0|0
593097|0|0|0|0|0|0|0|0|
593444|0||0||0|0|0|0|
561924|0|0|0|0|0|0|0|0|0
579494|0|0|0|0|0|0|0|0|
626214|0|0|0|0|0|0|0|0|0
560986|0|0|0|0|0|0|0|0|0
602778|0|0|0|0|0|0|485|715|485
589962|0|0|0|0|0|0|0|0|0
683207|0|0|0|0|0|0|0|0|
595991|0|0|0|0|0|0|0|0|0
560839|53266|6250||0|0|0|9396|9991|
572619|0|0|0|0|0|0|0|0|
560865|||||3222813|3109425|126784|124077|
563337|0|0|0|0|0|0|576|573|576
561867|0|0|0|0|0|0|950|180|
561411|51206|73018|0|0|0|0|5054|4633|
560728|0|0|0|0|0|0|0|0|
562735|0|4000|0|0|0|0|1344|4630|
581468|0|0|0|0|0|0|320|392|
561751|0|0|0|0|0|0|550|286|
562192|0|0|0|0|0|0|0|0|0
560554|0|0|0|0|0|0|0|0|0
563212||3583|||||||
582779|2328|1370|0|0|0|0|0|0|
578438|0|0|0|0|0|0|3927|1944|3927
591931|0|0|0|0|0|0|0|0|0
586596|0|0|0|0|0|0|400|259|400
583841|0|0|0|0|0|0|0|0|
588774|0|0|0|0|0|0|403|403|403
580248|0|0|0|0|0|0|0|0|0
588254|0|0|0|0|0|0|0|0|0
593574|0||0||0|0|0||
581002|0|0|0|0|0|0|389|473|389
579526|0|0|0|0|0|0|0|0|0
583556|0|0|0|0|0|0|0|0|
577797|0|0|0|0|0|0|0|1061|0
589719|0|0|0|0|0|0|0|0|0
579560|||||0|0|8764|10091|
583206|23061|16613|0|0|0|0|6052|7186|
580091|0|0|0|0|0|0|0|0|
590962|0|0|0|0|0|0|0|0|
588720|0|0|0|0|0|0|0|0|
588840|0|0|0|0|0|0|0|0|0
580970|0|0|0|0|0|0|0|0|0
586567|||||0|0|5197|29367|
583490||2321|||12641|1858|||
586827|0|0|0|0|0|0|0|0|0
579681|0|0|0|0|0|0|26095|41520|
582982|0|0|1605441|1595808|0|0|2812612|2694625|
582121|0|0|0|0|0|0|1845|1508|1845
579645|0|0|0|0|0|0|0|0|
591558|0|0|0|0|0|0|0|0|
585000|0|0|0|0|0|0|0|0|
591781|0|0|0|0|0|0|0|0|
591450|0|0|0|0|0|0|0|0|
579337|0|0|0|0|0|0|0|0|
581544|379|20|0|0|0|0|0|0|379
580876|0|0|0|0|0|0|1395|955|
615198|0|0|0|0|0|0|0|0|
574176|0|0|0|0|0|0|0|0|0
574931|0|0|0|0|0|0|0|0|0
591312|0|0|0|0|0|0|0|0|
581253|2384|3698|0|0|0|0|326|2021|
581443|0|0|0|0|0|0|0|0|
576325|0|0|0|0|0|0|0|0|
575336|0|0|0|0|0|0|0|0|0
577912|0|0|0|0|0|0|0|0|0
578269|0|0|0|0|0|0|0|0|0
587340|||25|25|0|0|0||
578615|0|0|0|0|0|0|0|0|
577836|15955|15038|140042|72164|0|0|4304|2893|
576503|0|0|0|0|0|0|0|0|
578125|0|0|0|0|0|0|0|0|0
591091|0|0|0|0|0|0|0|0|0
585642||0||0|0|0||0|
573936|0|0|0|0|0|0|0|0|0
574268|220|425|0|0|0|0|0|0|
580296|0|0|0|0|0|0|0|0|0
575507|0|0|0|0|0|0|0|0|0
583685|6917|8596|0|0|0|0|0|0|
586655|0|0|0|0|0|0|590|0|590
581923|0|0|0|0|0|0|0|0|0
578775|||||||||
589209|||||||300|1022|300
589268|0|0|0|0|0|0|0|0|
588542|0|0|0|0|0|0|0|0|0
585302|0|0|0|0|0|0|0|0|0
579619|0|0|0|0|0|0|0|0|
582269|0|0|0|0|0|0|374|367|374
588787|0|0|0|0|0|0|0|1826|0
583087|0|0|0|0|0|0|99|99|99
583038|0|0|0|0|0|0|497|476|497
586957|0|0|0|0|0|0|0|0|
588769|0|0|0|0|0|0|0|0|0
599910|||||||||
588856|0|0|0|0|0|0|0|0|0
581799|0|0|0|0|0|0|82|145|
579918|300|278|0|0|0|0|0|0|
573918|0|0|0|0|0|0|0|0|0
584114|0|0|0|0|0|0|0|0|
587107|0|0|0|0|0|0|859|2365|
586040||0||0||0||0|
592528|0|0|0|0|0|0|0|0|0
578354|2377|4134|0|0|0|0|0|0|
585434|0|0|0|0|0|0|0|0|
