OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
196026|1104|N/A|None|||456839
196027|1105|N/A|None|||456839
196218|1101|1.45%|month|5.00|10.00|457592
196219|1102|0||||457592
196220|1103|10.00||||457592
196221|1104|0||||457592
196222|1105|0||||457592
196273|1101|2 hrs. pay|month|25.00|60.00|457789
196274|1102|n/a|n/a|||457789
196275|1103|$20.00|new member|||457789
196276|1104|n/a|n/a|||457789
196277|1105|n/a|n/a|||457789
196441|1101|N/A|MONTH|7.50|54.50|458481
196442|1102|N/A|N/A|N/A|N/A|458481
196443|1103|N/A|PERSON|0|275.00|458481
196444|1104|N/A|N/A|N/A|N/A|458481
196445|1105|N/A|N/A|N/A|N/A|458481
196461|1101|0|MONTH|28.00|53.00|458534
196462|1102|0|0|0|0|458534
196463|1103|0|0|200.00|1000.00|458534
196464|1104|0|0|0|0|458534
196465|1105|0|0|83.25|104.00|458534
196466|1101|23.30|Month|23.30|23.30|458535
196467|1102|||||458535
196468|1103|||||458535
196469|1104|||||458535
196470|1105|||||458535
196491|1101|2 hrs. pay|month|n/a|n/a|458547
196492|1103|$50.00|new member|n/a|n/a|458547
196493|1104|n/a|n/a|n/a|n/a|458547
196494|1105|n/a|n/a|n/a|n/a|458547
196549|1101|2 hrs straight time|month|0|0|458567
196550|1102|0||0|0|458567
196551|1103|10|Once|0|0|458567
196552|1104|0||0|0|458567
196553|1105|0||0|0|458567
196554|1101|15.50|PP|N/A|N/A|458606
196555|1103|N/A|N/A|N/A|N/A|458606
196556|1104|N/A|N/A|N/A|N/A|458606
196557|1105|N/A|N/A|N/A|N/A|458606
196568|1101|21.00|Month|6.00|21.00|458697
196569|1102|0.00||||458697
196570|1103|300.00||300.00|350.00|458697
196571|1104|0.00||||458697
196572|1105|0.00||||458697
196612|1101|Various|month|14|27|458812
196613|1102|1.3 times hrly rate|month|||458812
196614|1103|30||||458812
196615|1104|0||||458812
196616|1105|0||||458812
196707|1101|31.40|Month|31.40|31.40|458986
196708|1102|0|0|0|0|458986
196709|1103|0|0|0|0|458986
196710|1104|0|0|0|0|458986
196711|1105|0|0|0|0|458986
196717|1101|2 hrs wages|month|10.50|76.26|459074
196718|1102|0|0|0|0|459074
196719|1103|35.00|0|0|0|459074
196720|1104|0|0|0|0|459074
196721|1105|0|0|0|0|459074
196817|1101|14|biweekly|14|14|459448
196818|1102|||||459448
196819|1103|||||459448
196820|1104|||||459448
196821|1105|||||459448
196901|1101|20.78|biweekly|20.78|20.78|459658
196902|1102|||||459658
196903|1103|||||459658
196904|1104|||||459658
196905|1105|||||459658
196938|1101|2 hrs straight time|month|2 hrs straight|2 hrs straight|459725
196939|1102|0|0|0|0|459725
196940|1103|20|once|0|0|459725
196941|1104|0|0|0|0|459725
196942|1105|0|0|0|0|459725
196955|1101|2.59|Monthly|2.59|2.59|459759
196956|1102||N/A|||459759
196957|1103||N/A|||459759
196958|1104||N/A|||459759
196959|1105||D.N.A|||459759
197027|1101|7% of pay|N/A|N/A|N/A|459919
197028|1103|N/A|N/A|N/A|N/A|459919
197029|1104|N/A|N/A|N/A|N/A|459919
197030|1105|N/A|N/A|N/A|N/A|459919
197041|1101|2.5 HRS|MONTH|2.5 HRS BASE|BASE PLUS $5 PER MONTH|459957
197042|1102|||||459957
197043|1103|40||||459957
197044|1104|40||||459957
197045|1105|||||459957
197051|1101|0|Month|8.50|40.00|460011
197052|1102|3%|Gross Pay|0|0|460011
197053|1103||Event|500|1000|460011
197054|1104|||||460011
197055|1105|||||460011
197089|1101|8.07-10.67|MONTH|8.07|10.67|460019
197090|1102|NONE||||460019
197091|1103|40-125|MONTH|40.00|125.00|460019
197092|1104|NONE||||460019
197093|1105|NONE||||460019
197136|1101|20.00|biweekly|20.00|20.00|460059
197137|1102|||||460059
197138|1103|||||460059
197139|1104|||||460059
197140|1105|||||460059
197141|1101|$25000|MEMBER|$1000|$25000|460060
197142|1102|||||460060
197143|1103|||||460060
197144|1104|||||460060
197145|1105|||||460060
197146|1101|43.96|month|36.36|43.96|460062
197147|1103|35.00|1 time fee|35.00|35.00|460062
197148|1104|n/a|n/a|n/a|n/a|460062
197149|1105|n/a|n/a|n/a|n/a|460062
197187|1101|22.05|MO|6.00|52.05|460097
197188|1102|0|0|0|0|460097
197189|1103|60.00|INITIAL|60.00|200.00|460097
197190|1104|0|0|0|0|460097
197191|1105|21.05|MO|21.05|21.05|460097
197192|1101|22|month|N/A|N/A|460098
197193|1102|22|month|N/A|N/A|460098
197194|1103|150||N/A|N/A|460098
197195|1104|||N/A|N/A|460098
197196|1105|12|month|N/A|N/A|460098
197197|1101|22.00|month|6.00|22.00|460099
197198|1102|N/A|N/A|N/A|N/A|460099
197199|1103|150.00|N/A|30.00|150.00|460099
197200|1104|N/A|N/A|N/A|N/A|460099
197201|1105|N/A|N/A|N/A|N/A|460099
197225|1101|28.00|month|21.00|56.00|460180
197226|1102|||||460180
197227|1103|||||460180
197228|1104|||||460180
197229|1105|||||460180
197230|1101|20-25|MONTH|20|25|460262
197231|1102|N/A||||460262
197232|1103|50|N/A|||460262
197233|1104|10|N/A|||460262
197234|1105|N/A|N/A|||460262
197243|1101|0.99|pay period|n/a|n/a|460283
197244|1103|N/A|n/a|n/a|n/a|460283
197245|1104|N/A|n/a|n/a|n/a|460283
197246|1105|N/A|n/a|n/a|n/a|460283
197282|1101|49.60|MONTH|49.60|49.60|460325
197283|1102|N/A|N/A|N/A|N/A|460325
197284|1103|50.00|ONCE|50.00|50.00|460325
197285|1104|N/A|N/A|N/A|N/A|460325
197286|1105|N/A|N/A|N/A|N/A|460325
197340|1101|71.25|MONTH|67.25|71.25|460428
197345|1101|1.3%|month|N/A|N/A|460429
197346|1103|N/A|N/A|N/A|N/A|460429
197347|1104|N/A|N/A|N/A|N/A|460429
197348|1105|N/A|N/A|N/A|N/A|460429
197359|1101|22.22|month|22.22|35.76|460438
197360|1103|10.00|time|n/a|n/a|460438
197361|1104|n/a|n/a|n/a|n/a|460438
197362|1105|n/a|n/a|n/a|n/a|460438
197371|1101|18|MONTH|N/A|N/A|460483
197372|1103|N/A|N/A|N/A|N/A|460483
197373|1104|N/A|N/A|N/A|N/A|460483
197374|1105|N/A|N/A|N/A|N/A|460483
197393|1101|45.64|MONTH|45.64|45.64|460568
197394|1102|||||460568
197395|1103|||||460568
197396|1104|||||460568
197397|1105|||||460568
197420|1101|5.30|week|n/a|n/a|460684
197421|1103|0.00|once|n/a|n/a|460684
197422|1104|0.00|once|n/a|n/a|460684
197423|1105|0.00|once|n/a|n/a|460684
197436|1101|27.04|pay period|27.04|27.04|460730
197437|1102|n/a||||460730
197438|1103|n/a||||460730
197439|1104|n/a||||460730
197440|1105|n/a||||460730
197456|1101|Various|Year|72|795|460736
197457|1102|||||460736
197458|1103|||||460736
197459|1104|||||460736
197460|1105|||||460736
197496|1101|60|month|NA|NA|460745
197497|1103|10|person|NA|NA|460745
197498|1104|NA|NA|NA|NA|460745
197499|1105|NA|NA|NA|NA|460745
197517|1101|2.5|mth|0|0|460774
197518|1102|0|mth|0|0|460774
197519|1103|40|mth|20|40|460774
197520|1104|0|mth|0|0|460774
197521|1105|0|mth|0|0|460774
197532|1101|6.51-19.18|WEEK|$6.51|$19.18|460780
197533|1102|||||460780
197534|1103|||||460780
197535|1104|||||460780
197536|1105|||||460780
197537|1101|15|MONTH|4|54|460792
197538|1102|1.92|HOUR|1.09|1.92|460792
197539|1103|||30|310|460792
197540|1104|||||460792
197541|1105|||||460792
197561|1101|$32-$106.96|MONTH|$32|$106.96|460830
197562|1102|NONE|NONE|NONE|NONE|460830
197563|1103|$30|NONE|NONE|NONE|460830
197564|1104|NONE|NONE|NONE|NONE|460830
197565|1105|HOURLY RATE X 2|MONTH|NONE|NONE|460830
197599|1101|1.45%|Hour|5|1.45|460864
197600|1102|||||460864
197601|1103|||||460864
197602|1104|||||460864
197603|1105|||||460864
197613|1101|N/A|MONTH|$15.00|$29.00|460868
197614|1102|N/A|GROSS WAGES|2%|5%|460868
197615|1103|N/A|NEW MEMBER|$10.00|$100.00|460868
197616|1104|N/A|N/A|N/A|N/A|460868
197617|1105|N/A|N/A|N/A|N/A|460868
197647|1101|40.20|Month|28.40|40.20|460950
197648|1102|N/A|N/A|N/A|N/A|460950
197649|1103|150|N/A|150|150|460950
197650|1104|N/A|N/A|N/A|N/A|460950
197651|1105|N/A|N/A|N/A|N/A|460950
197666|1101|37 & 40|month|37|40|461005
197667|1103|N/A|N/A|N/A|N/A|461005
197668|1104|N/A|N/A|N/A|N/A|461005
197669|1105|N/A|N/A|N/A|N/A|461005
197670|1101|19.72|MEM PER YR|5.00|19.72|461006
197671|1103|N/A|N/A|N/A|N/A|461006
197672|1104|N/A|N/A|N/A|N/A|461006
197673|1105|N/A|N/A|N/A|N/A|461006
197679|1101|138|year|N/A|N/A|461033
197680|1103|115|N/A|N/A|N/A|461033
197681|1104|N/A|N/A|N/A|N/A|461033
197682|1105|N/A|N/A|N/A|N/A|461033
197710|1101|VARIOUS|MONTHLY|$8|$36|461072
197711|1102|VARIOUS|HOURLY|.05|.23|461072
197712|1103|VARIOUS|MEMBER|$150|$500|461072
197713|1104|N/A|N/A|N/A|N/A|461072
197714|1105|N/A|N/A|N/A|N/A|461072
197725|1101|$32.75|Bi-Weekly|$32.75|$32.75|461172
197726|1102|||||461172
197727|1103|||||461172
197728|1104|||||461172
197729|1105|||||461172
197730|1101|5.00|MONTH|5.00|5.00|461176
197731|1102|1.58-1.61|HOUR|1.58|1.61|461176
197732|1103|50-500||50|500|461176
197733|1104|||||461176
197734|1105|||||461176
197740|1101|varies|year|748|1116|461188
197741|1102|||||461188
197742|1103|||||461188
197743|1104|||||461188
197744|1105|||||461188
197745|1101|300|year|300|300|461268
197746|1102|.0275|dollar wage|||461268
197747|1103|1,000|new member|||461268
197748|1104|||||461268
197749|1105|||||461268
197769|1101|.02|hour|.02|.02|461273
197770|1102|||||461273
197771|1103|||||461273
197772|1104|||||461273
197773|1105|||||461273
198818|1101|$22.50|Month|$6.00|$53.75|463423
198819|1103|$0.00|One-Time|$0.00|$300.00|463423
198297|1104|N/A|N/A|N/A|N/A|461680
198821|1105|N/A|N/A|N/A|N/A|463423
197804|1101|VAR|Year|85|150|461305
197805|1102|VAR|Year|3%|10%|461305
197806|1103|VAR|One time|0|100|461305
197807|1104|0|N/A|0|0|461305
197808|1105|0|N/A|0|0|461305
197814|1101|40.05|Month|15.00|40.05|461331
197815|1103|20.00|New member|N/A|N/A|461331
197816|1104|N/A|N/A|N/A|N/A|461331
197817|1105|N/A|N/A|N/A|N/A|461331
197818|1101|2.5hrs Pay|Month|$24.12|$66.50|461333
197819|1102|||||461333
197820|1103|$40.00|Member|||461333
197821|1104|||||461333
197822|1105|||||461333
197827|1101|23.18|biweekly|22.44|23.18|461336
197828|1103|0|N/A|N/A|N/A|461336
197829|1104|0|N/A|N/A|N/A|461336
197830|1105|0|N/A|N/A|N/A|461336
197840|1103|||||461341
197841|1101|1.50|MONTH|||461341
197842|1104|||||461341
197843|1102|||||461341
197844|1105|||||461341
197845|1101|76.25|MONTH|66.00|76.25|461342
197846|1102|NONE||||461342
197847|1103|100.00||||461342
197848|1104|NONE||||461342
197849|1105|NONE||||461342
197854|1101|20|month|0|0|461349
197855|1102|N/A|N/A|0|0|461349
197856|1103|375|N/A|0|0|461349
197857|1104|N/A|N/A|0|0|461349
197858|1105|25|week|0|0|461349
197859|1101|various|week|5.81|26.57|461351
197860|1102|||||461351
197861|1103|||||461351
197862|1104|||||461351
197863|1105|||||461351
197864|1101|30|MONTH|15|44|461354
197865|1102|N/A|N/A|N/A|N/A|461354
197866|1103|N/A|N/A|50|250|461354
197867|1104|N/A|N/A|N/A|N/A|461354
197868|1105|N/A|N/A|N/A|N/A|461354
197884|1101|$15.80|Monthly|$0|$45.80|461362
197885|1103|$300|One-time fee|$300|$300|461362
197886|1104|N/A|N/A|N/A|N/A|461362
197887|1105|N/A|N/A|N/A|N/A|461362
197888|1101|$30|Monthly|$30|$30|461363
197889|1103|$300|One-time fee|$300|$300|461363
197890|1104|N/A|N/A|N/A|N/A|461363
197891|1105|N/A|N/A|N/A|N/A|461363
197902|1101|$0 - $30|Monthly|$0|$30|461366
197903|1103|$300|One-time fee|$180|$300|461366
197904|1104|N/A|N/A|N/A|N/A|461366
197905|1105|N/A|N/A|N/A|N/A|461366
197906|1101|$30|Monthly|$0|$30|461367
197907|1103|$0|One-time fee|$0|$300|461367
197908|1104|N/A|N/A|N/A|N/A|461367
197909|1105|N/A|N/A|N/A|N/A|461367
197910|1101|$33|Monthly|$0|$33|461368
197911|1103|$0|One-time fee|$0|$300|461368
197912|1104|N/A|N/A|N/A|N/A|461368
197913|1105|N/A|N/A|N/A|N/A|461368
197914|1101|$30|Month|$0|$57|461369
197915|1103|$0|One-time fee|$0|$300|461369
197916|1104|N/A|N/A|N/A|N/A|461369
197917|1105|N/A|N/A|N/A|N/A|461369
197918|1101|$65.75|Month|$0|$65.75|461370
197919|1103|$0|One Time|$0|$300|461370
197920|1104|N/A|N/A|N/A|N/A|461370
197921|1105|N/A|N/A|N/A|N/A|461370
197922|1101|$6 - $42.50|Month|$6|$42.50|461371
197923|1103|$300|One-time fee|$300|$300|461371
197924|1104|N/A|N/A|N/A|N/A|461371
197925|1105|N/A|N/A|N/A|N/A|461371
197926|1101|$6 - $30|Month|$6|$30|461372
197927|1103|$350|One time fee|$350|$350|461372
197928|1104|N/A|N/A|N/A|N/A|461372
197929|1105|N/A|N/A|N/A|N/A|461372
197930|1101|$29|Monthly|$0|$50|461373
197931|1103|$0|One-time fee|$0|$300|461373
197932|1104|N/A|N/A|N/A|N/A|461373
197933|1105|N/A|N/A|N/A|N/A|461373
197934|1101|$34.25|Month|$0|$34.25|461374
197935|1103|$0|one-time|$0|$300|461374
197936|1104|N/A|N/A|N/A|N/A|461374
197937|1105|N/A|N/A|N/A|N/A|461374
197938|1101|$35|Month|$0|$40|461375
197939|1103|$0|One-time fee|$0|$300|461375
197940|1104|N/A|N/A|N/A|N/A|461375
197941|1105|N/A|N/A|N/A|N/A|461375
197942|1101|.15|PER MONTH|0|0|461376
197943|1102|||||461376
197944|1103|||||461376
197945|1104|||||461376
197946|1105|||||461376
197947|1101|76.25|MONTH|72.25|76.25|461377
197948|1102|NONE||||461377
197949|1103|100.00||||461377
197950|1104|100.00||||461377
197951|1105|100.00||||461377
197961|1101|$5.to $16|MONTH|$5.00|$16.00|461381
197962|1102|$1.83|HOUR|||461381
197963|1103|$200 -$300||$200.00|$300.00|461381
197964|1104|5.00|Transfer|0|0|461381
197965|1105|n/a||0|0|461381
197966|1101|7.20|Bi/monthly|0|0|461382
197967|1103|0|0|0|0|461382
197968|1104|0|0|0|0|461382
197969|1105|0|0|0|0|461382
197970|1101|2.5|MONTH|N/A|N/A|461383
197971|1103|40|N/A|N/A|N/A|461383
197972|1104|N/A|N/A|N/A|N/A|461383
197973|1105|N/A|N/A|N/A|N/A|461383
197978|1101|14.69|bi-weekly|N/A|N/A|461385
197979|1103|0.00|N/A|N/A|N/A|461385
197980|1104|0.00|N/A|N/A|N/A|461385
197981|1105|0.00|N/A|N/A|N/A|461385
197990|1101|3%|year|651.00|1934.40|461394
197991|1102|none||||461394
197992|1103|1000.00||||461394
197993|1104|none||||461394
197994|1105|none||||461394
198000|1101|0|None|None|None|461412
198001|1102|.09|Hour|None|None|461412
198002|1103|0|None|None|None|461412
198003|1104|0|None|None|None|461412
198004|1105|0|None|None|None|461412
198005|1101|40|Member per month|n/a|n/a|461415
198006|1103|75|Per member|n/a|n/a|461415
198007|1104|n/a|n/a|n/a|n/a|461415
198008|1105|n/a|n/a|n/a|n/a|461415
198014|1101|$57|qtr|N/A|N/A|461447
198015|1103|$500|MEMBER|N/A|N/A|461447
198016|1104|N/A|N/A|N/A|N/A|461447
198017|1105|N/A|N/A|N/A|N/A|461447
198023|1101|$25|month|N/A|N/A|461449
198024|1103|$40|once|N/A|N/A|461449
198025|1104|N/A|n/a|N/A|N/A|461449
198026|1105|N/A|N/A|N/A|N/A|461449
198027|1101|1% of salary|year|$25|N/A|461460
198028|1102|||||461460
198029|1103|||||461460
198030|1104|||||461460
198031|1105|||||461460
198042|1101|19.58|Bi-Weekly|19.58|19.58|461463
198043|1103|0|N/A|0|0|461463
198044|1104|0|N/A|0|0|461463
198045|1105|0|N/A|0|0|461463
198046|1101|$24.00|QUARTER|N/A|N/A|461468
198047|1102|||2.75% OF $100|5.00% OF $100|461468
198048|1103|$50/$65|LOCAL/NATIONAL|||461468
198049|1104|||||461468
198050|1105|||||461468
198051|1101|29.00|MONTH|N/A|N/A|461473
198052|1102|none||||461473
198053|1103|100.00||||461473
198054|1104|none||||461473
198055|1105|none||||461473
198832|1101|2.5 Hrs|Month|N/A|N/A|463426
198833|1103|50|One Time Fee|N/A|N/A|463426
198834|1104|N/A|N/A|N/A|N/A|463426
198835|1105|N/A|N/A|N/A|N/A|463426
198074|1101|21.00|biweekly|21.00|21.00|461479
198075|1102|||||461479
198076|1103|||||461479
198077|1104|||||461479
198078|1105|||||461479
198079|1101|70.25|MONTH|39.75|70.25|461480
198080|1102|NONE||||461480
198081|1103|100.00||||461480
198082|1104|NONE||||461480
198083|1105|NONE||||461480
198084|1101|N/A|MONTH|21.00|23.50|461481
198085|1102|1.83|HOUR|N/A|N/A|461481
198086|1103|N/A|N/A|175.00|525.00|461481
198087|1104|N/A|N/A|N/A|N/A|461481
198088|1105|N/A|N/A|N/A|N/A|461481
198098|1101|22.00|month|16.00|22.00|461486
198099|1102|0|month|0|0|461486
198100|1103|100.00|one time|5.00|150.00|461486
198101|1104|0|month|0|0|461486
198102|1105|0|month|0|0|461486
198103|1101|25.75|MONTH|N/A|N/A|461487
198104|1102|N/A|N/A|N/A|N/A|461487
198105|1103|200|N/A|N/A|N/A|461487
198106|1104|10|N/A|N/A|N/A|461487
198107|1105|2%|GROSS PAY|N/A|N/A|461487
198108|1101|13.19|WEEK|12.74|13.19|461495
198109|1102|||||461495
198110|1103|100|ONCE|100|100|461495
198111|1104|||||461495
198112|1105|||||461495
198118|1101|24.54|biweekly|n/a|n/a|461506
198119|1102|||||461506
198120|1103|||||461506
198121|1104|||||461506
198122|1105|||||461506
198123|1101|4.53/8.53|week|4.53|8.53|461525
198124|1102|||||461525
198125|1103|15/80|one time|15|80|461525
198126|1104|||||461525
198127|1105|||||461525
198132|1101|65.50|MONTH|61.50|65.50|461527
198133|1102|NONE||||461527
198134|1103|100.00||||461527
198135|1104|NONE||||461527
198136|1105|NONE||||461527
198137|1101|79.25|MONTH|75.25|79.25|461529
198138|1102|NONE||||461529
198139|1103|100.00||||461529
198140|1104|NONE||||461529
198141|1105|NONE||||461529
198147|1101|$400 to $1,596|year|N/A|N/A|461544
198148|1102|N/A|N/A|N/A|N/A|461544
198149|1103|$3,000 to $5,000|N/A|N/A|N/A|461544
198150|1104|N/A|N/A|N/A|N/A|461544
198151|1105|N/A|N/A|N/A|N/A|461544
198152|1101|74.75|MONTH|N/A|N/A|461556
198153|1102|NONE||||461556
198154|1103|100.00||||461556
198155|1104|NONE||||461556
198156|1105|NONE||||461556
198161|1101|65.00|MONTH|61.25|65.00|461567
198162|1102|NONE||||461567
198163|1103|NONE||||461567
198164|1104|NONE||||461567
198165|1105|NONE||||461567
198166|1101|23.98|Pay Period|23.98|23.98|461583
198167|1102|||||461583
198168|1103|||||461583
198169|1104|||||461583
198170|1105|||||461583
198185|1101|N/A|MONTH|$13.50|$39.00|461588
198186|1102|$ .23 / .72|HOUR|1.5%GROSS|1.5%GROSS|461588
198187|1103|N/A|INIT|$50|$500|461588
198188|1104|N/A|N/A|$1|$1|461588
198189|1105|N/A|N/A|$0|$0|461588
198190|1101|0|0|0|0|461589
198191|1102|0|0|0|0|461589
198192|1103|0|0|0|0|461589
198193|1104|0|0|0|0|461589
198194|1105|0|0|0|0|461589
198195|1101|$16-$34.42|month|16|34.42|461590
198196|1103|250|N/A|N/A|N/A|461590
198197|1104|N/A|N/A|N/A|N/A|461590
198198|1105|N/A|N/A|N/A|N/A|461590
198199|1101|$27-$59|Month|$27|$59|461591
198200|1102|0||||461591
198201|1103|$12.50|8 Payments|$100|$100|461591
198202|1104|0||||461591
198203|1105|0||||461591
198204|1101|1.95%|Annual Earnings|.|.|461592
198205|1102|||||461592
198206|1103|||||461592
198207|1104|||||461592
198208|1105|||||461592
198209|1101|.009|Gross Salary|N/A|N/A|461593
198210|1102|NONE|N/A|N/A|N/A|461593
198211|1103|NONE|N/A|N/A|N/A|461593
198212|1104|NONE|N/A|N/A|N/A|461593
198213|1105|NONE|N/A|N/A|N/A|461593
198223|1101|21|month|21|21|461600
198224|1102|n/a||||461600
198225|1103|300|n/a|||461600
198226|1104|n/a||||461600
198227|1105|n/a||||461600
198233|1101|22|month|0|0|461607
198234|1103|300|n/a|300|300|461607
198235|1104|n/a|n/a|0|0|461607
198236|1105|n/a|n/a|0|0|461607
198237|1101|27.10|month|15.80|27.10|461612
198238|1102|0|N.A|||461612
198239|1103|150.00||75.00|150.00|461612
198240|1104|0|N/A|||461612
198241|1105|0|N/A|||461612
198242|1101|20.00|month|N/A|N/A|461618
198243|1103|60|N/A|60|300|461618
198244|1104|N/A|N/A|N/A|N/A|461618
198245|1105|N/A|NA|N/A|N/A|461618
198246|1101|$25.00|month|25.00|25.00|461628
198247|1102|n/a|n/a|||461628
198248|1103|n/a|n/a|$100|$250|461628
198249|1104|n/a|n/a|||461628
198250|1105|$16.50|month|||461628
198251|1101|25|month|n/a|n/a|461649
198252|1103|140|n/a|n/a|n/a|461649
198253|1104|n/a|n/a|n/a|n/a|461649
198254|1105|n/a|n/a|n/a|n/a|461649
198255|1101|25|month|n/a|n/a|461659
198256|1103|300|one time|n/a|n/a|461659
198257|1104|n/a|n/a|n/a|n/a|461659
198258|1105|n/a|n/a|n/a|n/a|461659
198259|1101|15.80|month|15.80|18.55|461663
198260|1103|300.|N/A|N/A|N/A|461663
198261|1104|N/A|N/A|N/A|N/A|461663
198262|1105|N/A|N/A|N/A|N/A|461663
198263|1101|19|Month|19|19|461665
198264|1103|50|App|50|300|461665
198265|1104|N/A|N/A|N/A|N/A|461665
198266|1105|N/A|N/A|N/A|N/A|461665
198267|1101|24|month|10|24|461667
198268|1103|300|year|50|300|461667
198269|1104|N/A|N/A|N/A|N/A|461667
198270|1105|N/A|N/A|N/A|N/A|461667
198271|1101|67.00|MONTH|63.00|67.00|461668
198272|1102|NONE||||461668
198273|1103|100.00||||461668
198274|1104|NONE||||461668
198275|1105|NONE||||461668
198276|1101|25|MONTH|25|25|461673
198277|1102|25|MONTH|25|25|461673
198278|1103|60|N/A|60|300|461673
198279|1104|N/A|N/A|N/A|N/A|461673
198280|1105|N/A|N/A|N/A|N/A|461673
198281|1101|14-20|MONTH|NA|NA|461676
198282|1102|.5%-5%|MONTH|NA|NA|461676
198283|1103|50-200|ONCE|NA|NA|461676
198284|1104|NA|NA|NA|NA|461676
198285|1105|NA|NA|NA|NA|461676
198286|1101|20|MONTH|N/A|N/A|461677
198287|1103|120|N/A|N/A|N/A|461677
198288|1104|N/A|N/A|N/A|N/A|461677
198289|1105|N/A|N/A|N/A|N/A|461677
198290|1101|17|MONTH|17|N/A|461679
198291|1102|N/A|N/A|N/A|N/A|461679
198292|1103|225|QTR|225|N/A|461679
198293|1104|N/A|N/A|N/A|N/A|461679
198294|1105|N/A|N/A|N/A|N/A|461679
198295|1101|17|month|N/A|N/A|461680
198296|1103|200|N/A|200|N/A|461680
199523|1105|N/A|N/A|N/A|N/A|463951
198298|1105|N/A|N/A|N/A|N/A|461680
198303|1101|23.00|month|N/A|N/A|461692
198304|1103|120.00|N/A|120.00|120.00|461692
198305|1104|N/A|N/A|N/A|N/A|461692
198306|1105|N/A|N/A|N/A|N/A|461692
198307|1101|20.00|MONTH|6.00|20.00|461701
198308|1103|350.00|N/A|60.00|350.00|461701
198309|1104|N/A|N/A|N/A|N/A|461701
198310|1105|N/A|N/A|N/A|N/A|461701
198311|1101|25|MONTH|25|25|461707
198312|1103|60-300|N/A|60|300|461707
198313|1104|0|N/A|N/A|N/A|461707
198314|1105|0|N/A|N/A|N/A|461707
198320|1101|0|month|6|18.80|461716
198321|1102|5.3%|hr|||461716
198322|1103|||60|300|461716
198323|1104|||||461716
198324|1105|||||461716
198325|1101|75.25|MONTH|63.00|87.25|461717
198326|1102|NONE||||461717
198327|1103|100.00||||461717
198328|1104|NONE||||461717
198329|1105|NONE||||461717
198330|1101|81.00|MONTH|60.75|81.00|461718
198331|1102|NONE||||461718
198332|1103|100.00||||461718
