RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
482756|186388|201210|0|0|0|0|6592916|6778327|
479279|0|43|0|0|0|0|0|0|
470274|0|0|0|0|0|0|0|0|0
514437||0|15000|15000||0||0|15000
471766|0|0|0|0|0|0|0|0|0
466527|0|0|0|0|0|0|1432|847|
470849|36018||0||0|0|139742|153133|
470730|6557|7330|0||0|0|0||
468830|63955|42826|0||0|0|35150|23037|
497547|||||||||
470333||0||0||0||0|0
476070|0|0|0|0|0|0|0|0|
465461|0|0|0|0|0|0|172|387|
483212|0|0|0|0|0|0|4049|1727|4049
489322|0|0|0|0|0|0|0|0|0
470369|0|0|0|0|0|0|5012|1750|
470702|4707|522|0||0|0|0||
501708|0|0|0|0|0|0|0|0|
498689|||||0|0|||
474572|0|0|0|0|0|0|0|0|
500630|0|0|0|0|0|0|0|0|
502171|0|0|0|0|0|0|0|0|
474046|0|0|0|0|0|0|0|0|0
494654|531|0|0|0|0|0|0|0|531
468998|0|0|0|0|0|0|0|0|0
461005|0|0|0|0|0|0|25|0|
506095|0|0|0|0|0|0|0|0|0
479556|15154|14936|0|0|0|0|2258|2342|
478861|0|0|0|0|0|0|0|0|0
491366|0|0|0|0|0|0|0|0|
499107|0|0|0|0|0|0|0|0|0
472685||0||0||0|383|439|383
462929|0|0|0|0|0|0|0|0|0
491438|0|0|0|0|0|0|0|0|0
478365|0|0|0|0|0|0|0|0|
506149|0|0|0|0|0|0|0|0|0
499433|0|0|0|0|0|0|0|0|0
470046|0|0|0|0|0|0|0|0|0
496739|||||||||
478537|1297|5681|0|0|0|0|0|0|
478862|0|0|0|0|0|0|0|0|0
478802|0|0|0|0|0|0|0|0|0
493668|0|0|0|0|0|0|0|0|0
470666|0||||0|0|5181|2454|
473709|0|0|0|0|0|0|0|0|0
476382|0|0|0|0|0|0|0|0|0
478089|0|0|0|0|0|0|0|0|0
478839|823|660|0|0|0|0|638|350|
495967|1648|2326|0|0|0|0|0|0|1648
483530|0|0|0|0|0|0|0|0|0
493581|0|0|0|0|0|0|0|0|0
476651|0|0|0|0|0|0|0|0|0
476703|0|0|0|0|0|0|0|0|0
472037|0|0|0|0|0|0|0|0|
481109|0|0|0|0|0|0|0|0|
471984|0|0|0|0|0|0|2627|1998|
483217||0||0||0|392|1080|392
476874|20289|8586|0|0|0|0|877|688|21166
467382|0|0|0|0|0|0|0|0|0
492096|0|0|0|0|0|0|0|0|0
486851|0|0|0|0|0|0|0|0|
471215|0|15524|0|0|0|0|0|0|0
488785|31475|20455|||0|0|102958|17730|
467000|16161|16576|0|0|0|0|4631|8123|
471297|0|0|0|0|0|0|0|0|0
498927|0|0|0|0|0|0|0|0|
498705|0|0|0|0|0|0|0|0|
491676|0||0||0||30|338|30
494395|0|0|0|0|0|0|0|0|0
479574|0|0|0|0|0|0|0|0|
499038|0|0|0|0|0|0|0|0|0
470090|0|0|0|0|0|0|0|0|0
479578|65375|59602|0|0|0|0|0|0|
466695|0|0|0|0|0|0|769|1846|
503269|0|0|0|0|0|0|0|0|0
491851|0|0|0|0|0|0|0|0|
475334|2194|2374|0|0|0|0|264|49|
472721|0|0|0|0|0|0|0|0|0
492932|0|0|0|0|0|0|0|0|0
466496||0||0||0||0|
474388|0|0|0|0|0|0|0|0|0
460864||0||0||0||0|
495659|||2529|14665|0|0|4303|7543|
503231|0|0|0|0|0|0|0|0|0
478414|||||0|0|||
477406|0|0|0|0|0|0|0|0|0
492816|||||||||
533161|0|0|0|0|0|0|0|0|0
500737|0|0|0|0|0|0|0|0|0
489908|0|0|0|0|0|0|0|0|
491564|0|0|14878|13235|0|0|618|457|15496
477319|0|0|0|0|0|0|0|0|
470441|348|411|0|0|0|0|0|0|
475855|7338|11045|0|0|0|0|0|0|
468439||0||0||0||0|0
493060|1685|1494|||45976|42567|||47661
478533|0|0|0|0|0|0|119|1592|119
495410|0|0|0|0|0|0|0|0|0
468004|0|0|0|0|0|0|0|0|0
477753|0|0|0|0|0|0|0|660|0
499149|0||0||0|0|2806|52730|
492092|0|0|0|0|0|0|55|0|55
508010|0|0|0|0|0|0|0|0|0
472909|0|0|0|0|0|0|0|0|0
467992|0|0|0|0|0|0|0|0|0
489787|0|0|0|0|0|0|0|0|
461377|0||0||0|0|0||
475190|0|0|0|0|0|0|0|0|0
493257|0|0|0|0|0|0|0|0|0
475440|0|0|0|0|0|0|315|325|
503499|0|0|0|0|0|0|0|0|0
478490|0|0|0|0|0|0|0|0|0
496216|0|0|0|0|0|0|0|0|0
493894|2155|2155|||||||2155
503228|0|0|0|0|0|0|0|0|0
492111|0|0|0|0|0|0|0|0|0
463843|3000|4028|0||0|0|0||
476490|0|0|0|0|0|0|0|0|0
475819|0|0|0|0|0|0|0|0|0
498947|1047|984|0|0|0|0|0|0|
465651|4336|10607|0||0|0|0||
469146|0|0|0|0|0|0|0|0|0
477803|0||0||0|0|348|331|
471409||0||0||0||0|
469148|0|0|0|0|0|0|0|0|0
476327|0|0|0|0|0|0|5250|5250|
469479|0|0|0|0|0|0|0|0|
500865|0|0|0|0|0|0|0|0|0
471311|0|0|0|0|0|0|0|0|0
468342|0|0|0|0|0|0|0|0|0
480737|0|0|0|0|0|0|0|0|
476869|0|0|0|0|0|0|0|0|0
478322|14004|46100|0|0|0|0|0|0|
493822|0|0|0|0|0|0|0|0|0
470426|0|0|0||0|0|0||
477607|0|0|0|0|0|0|2391|3371|
483395|0|0|0|0|0|0|0|0|0
470091|38324|29067|0|0|0|0|0|0|38324
481027|0|0|0|0|0|0|0|0|0
496229|0|0|0|0|0|0|0|0|0
492085|0|0|0|0|0|0|980|956|980
470699|74411|1557|494523|480711|0|0|28944|275880|
493825|0|0|0|0|0|0|0|0|0
493711|0|0|0|0|0|0|1567|2328|1567
493205|1348|498|0|0|0|0|0|0|0
478217|0|0|0|0|0|0|0|0|0
506080|0|0|0|0|0|0|0|0|0
467096|105647|79914|68716|42295|0|0|1829|2966|
470813|0|0|0|0|0|0|0|0|0
461668|0||0||0|0|22|22|
537546|0|0|0|0|0|0|0|0|0
471366|117|48|0|0|0|0|0|0|117
475330|0|0|0|0|0|0|2174|2174|
528600|||||||3914|2418|3914
495940|0|0|0|0|0|0|0|0|0
492904|0|0|0|0|0|0|0|0|0
479382|0|0|0|0|0|0|0|0|
492515||0||0||0|1807|1988|1807
475570|0|0|0|0|0|0|0|0|0
478515|0|0|0|0|0|0|0|0|0
482788|||0||0|0|||
483238|0|0|0|0|0|0|0|0|0
478119|5320|6934|0|0|0|0|1266|553|6586
496211|0|0|0|0|0|0|0|0|0
476684|0|0|0|0|0|0|0|0|0
487058|29281|15613|||0|0|572293|484183|
477765|0||0||0|0|0||
489051|165|74|0|0|0|0|0|0|165
497639|||||||2484|1253|2484
493560|0|0|0|0|0|0|0|0|0
501585|0|0|0|0|0|0|0|0|0
470305|0|0|0|0|0|0|0|0|0
467563|171|1879|0|0|0|0|1936|8475|
474179|0|861|0|0|0|0|0|611|0
465497|||||||||
477996|0|0|0|0|0|0|0|0|0
482685|0||||0|0|0||
483257|0|0|0|0|0|0|0|0|0
478218|0|0|0|0|0|0|277|0|277
486912|0|0|0|0|0|0|0|0|0
478505|0|0|0|0|0|0|1983|3197|1983
473702|0|0|0|0|0|0|0|0|0
469147|0|0|0|0|0|0|931|1687|931
491606|1041|692|0|0|0|0|213|332|1254
488731|0|0|0|0|0|0|0|0|
488734|0|0|0|0|0|0|0|0|
492517|0|0|0|0|0|0|0|0|0
476004|0||0||0|0|||
497271|0|0|0|0|0|0|87|235|87
474758|0|0|0|0|0|0|0|0|0
493396|0|0|0|0|0|0|0|0|1741
492628|0|0|0|0|0|0|0|0|0
479124||0||0|0|0|24842|13568|
471335|0|0|0|0|0|0|748|680|748
487044|0|0|0|0|0|0|918|448|
471196|0|0|0|0|0|0|0|0|0
468680|0|0|0|0|0|0|0|0|0
509216|0|0|0|0|0|0|0|0|0
478183|0|0|0|0|0|0|0|0|0
530410|10893|11409|0|0|0|0|688|906|11581
470905|1781|1476|0|0|0|0|7329|5515|
478143|0|0|0|0|0|0|0|0|0
480152|35460|54314|0|0|0|0|||
473320|0|0|0|0|0|0|0|0|
480260|0|0|0|0|0|0|0|0|
461449|0|0|0|0|0|0|0|0|
469918|15133521|13880511||0|0|0|304575014|301656908|
491826|0|0|0|0|0|0|0|0|0
502140|0||0||0|0|11589||
458307|0|0|0|0|0|0|0|0|0
474034|0|0|0|0|0|0|0|0|0
497279|0|0|0|0|0|0|0|0|0
465196|0|0|0|0|0|0|0|0|0
482773|0|0|0|0|0|0|0|0|
477518|||40071|29776|||40734|33451|80805
492519|3188|2999|0|0|0|0|0|0|3188
475610|0|0|0|0|0|0|1175|0|1175
491610|0||0||0||0||0
471185|0|0|0|0|0|0|0|0|0
492660||||||||3469|
470469|0|0|0|0|0|0|0|0|
471086|7412|1317|||0|0|3245|3322|
478056|||||0|0|||
477852|0|0|0|1670|0|0|0|0|0
473760|0|0|0|0|0|0|0|0|
498971|0|0|0|0|0|0|0|0|0
503247|0|0|0|0|0|0|0|0|
493479|||||||||
493830|4680|5090|||||||4680
473449|0|0|0|0|0|0|0|0|0
477816|0|0|0|0|0|0|9082|7716|
492840|0|0|0|0|0|0|94|38|0
491141|||||||||
472865|0|0|0|0|0|0|0|0|0
