OID|INV_TYPE|DESCRIPTION|COST|BOOK_VALUE|CASH_PAID|RPT_ID
104579||2011 Ford Edge|35250|35250|35250|445194
105979||Interest earned added to Annuity Contract |3421|3421|3421|447815
99014||CAMERA|239|239|239|433951
100090||2.907 SHARES OF AMERICAN FUNDS - GROWTH FD OF AMER|79|79|79|435897
100092||2 OFFICE CHAIRS|202|202|202|435897
100091||HEWLETT PACKARD COMPUTER|1204|1204|1204|435897
107203||AUTOMOBILES|77839|77839|77839|448957
107206||COMMON STOCK|76709|76709|76709|448957
107205||CORPORATE BONDS|183999|183999|183999|448957
107204||US GOVERNMENT OBLIGATIONS|171064|171064|171064|448957
107715||OFFICE COMPUTER|1354|1354|1354|449329
99561||OFFICE FURNITURE AND EQUIPMENT|24943|24943|24943|435450
99563||BUILDING AND IMPROVEMENT IN ROCHESTER, MN|6210|6210|6210|435450
99562||AUTOMOBILES (12)|323487|323487|259166|435450
111851||COMPAQ COMPUTER TOWER |349||349|461003
104532||PUBLICALLY TRADED SECURITIES|3106371|3047422|3106371|445085
104534||VEHICLE - 2011 MERCURY GRAND MARQUIS|32651|32651|32651|445085
104533||VEHICLE - 2010 MERCURY GRAND MARQUIS|32775|32775|32775|445085
109663||Land - Columbia Street Vancouver, WA |117924|117924|117924|451091
109667||(2) HP Desktop Computers|1139|1139|1139|451091
109666||Conference Table with Chairs|1000|1000|1000|451091
109665||Building Imp - Columbia Street Vancouver, WA|43239|43239|43239|451091
109664||Building - Columbia Street Vancouver, WA|282633|282633|282633|451091
105752||Asphalt Paving|21300|21300|21300|447317
105764||Desk|650|650|650|447317
105763||Leather Executive Chairs|927|927|927|447317
105762||Blackberry Torch 9800|198|198|198|447317
105761||Storage Stack|572|572|572|447317
105760||Keyboard|123|123|123|447317
105759||Black Samsung|215|215|215|447317
105758||Blackberry Curve|387|387|387|447317
105757||3 19" LCD Monitors|450|450|450|447317
105756||Round Table Base|302|302|302|447317
105755||48" Round Table|388|388|388|447317
105754||Computer Credenza|955|955|955|447317
105753||Flooring|4513|4513|4513|447317
107846||Computer Equipment|2616|2616|2616|449467
107848||Chevrolet Tahoe|37119|37119|37119|449467
107847||Heat and Air Conditioning Unit|7859|7859|7859|449467
104085||NONE|0|0|0|444238
105303||Computer equipment|2383|2383|2383|446562
106853||COFFEE POT|143||143|448729
106855||PRINTER|483||483|448729
106854||FAX MACHINE|460||460|448729
110304||COMPUTER EQUIPMENT|2579|2579|2579|451778
110306||LOBBY RECEPTIONIST FURNITURE|1304|1304|1304|451778
110305||LOBBY REMODEL |5516|5516|5516|451778
108021||Computer|1340|1340|1340|449701
111564||PAPER SHREDDER|254|254|254|458274
106203||COMPUTER EQUIPMENT|8614|8614|8614|448035
101815||used vehicles|3750|3750|3750|437210
99761||AUTOMOBILE - FORD|15487|15487|15486|435727
99769||BEAR STEARNS CO GLOBAL, 5.500%, DUE 08-15-11|107097|107097|107097|435727
99768||AMERICAN EXPRESS, 5.250%, DUE 09-12-11|108372|108372|108372|435727
99767||ELEVATOR|3289|3289|3289|435727
99766||BRICK WORK|2000|2000|2000|435727
99765||ROOF TOP UNIT|32846|32846|32846|435727
99764||PARKING LOT RESURFACE|6000|6000|6000|435727
99763||COPIER|3529|3529|3529|435727
99762||AUTOMOBILE - FORD|33311|33311|33311|435727
107023||Corporate Bonds|155616|155616|155616|448859
107026||Office Copier|11124|11124|11124|448859
107025||Office Computers (2)|1360|1360|1360|448859
107024||Municipal Bonds|147683|147683|147683|448859
111382||Cannon Scanner|5310|5310|5310|455265
111386||HP Computer|995|995|995|455265
111385||HP Computer|885|885|885|455265
111384||Gateway Computer|721|721|721|455265
111383||Software Programming|4950|4950|4950|455265
104758||U.S. Flags|323||323|445414
101837||INVESTMENT COMPANY OF AMERICA|9000|9000|9000|437246
101840||FURNITURE & EQUIPMENT|952|952|952|437246
101839||BUILDING AND IMPROVEMENTS|20255|20255|20255|437246
101838||MTB US TREASURY MONEY MARKET INST II|1673585|1673585|1673585|437246
110135||PURCHASE OF FIXED ASSETS|1597|1597|1597|451611
110137||BANK OF CHINA - CD DUE 02/13/2012|75000|75000|75000|451611
110136||WELLS FARGO ADVISORS - BANK DEPOSIT SWEEP|173310|173310|173310|451611
106572||Purchase of Ice Machine|3574|3574|3574|448511
106574||Purchase of securities|||3059723|448511
106573||Parking Lot|5947|5947|5947|448511
109058||Computers|3048|3048|3048|450630
109059||Furniture|1200|1200|1200|450630
99277||2010 CHEVY EQUINOX|32436|32436|20667|435408
108921||Equities|4374|4374|4374|450469
105306||AUTO|24264|24264|24930|446575
105308||LEASEHOLD IMPROVEMENTS|12528|12528|12528|446575
105307||FURNITURE AND FIXTURES|108419|108419|86308|446575
101118||610 Lancaster Ave, Reynoldsburg-Replace Hall Doors|13188|12934|13188|436424
106190||INVESTMENT INCREASE|42108|42108|42108|448018
98507||Building improvements at 3020 O'Neil Street|19873|19763|19873|433452
99742||MUTUAL FUNDS|50095|50095|50095|435698
99189||2008 FORD ESCAPE|17918|19834|17918|435361
99190||2005 FORD ESCAPE|14479|14479|14479|435361
105063||COMPUTER EQUIPMENT|957|957|957|446291
107987||Investments|1569376|1569376|1569376|449639
107989||Furniture & equipment|6931|6931|6931|449639
107988||Automobiles|35784|35784|35784|449639
106835||charcoal grill and fiberglass grill|169|169|169|448671
110200||Vehicle - 2008 Mercury|14278|14278|14278|451698
106337||Fluorescent Lamps|287|0|287|448311
106357||Am Ex Centurion CD|70000|70770|70000|448311
106356||Citibank CD|60000|60600|60000|448311
106355||Bank of America CD|58000|58082|58000|448311
106354||GE Money CD|92000|92966|92000|448311
106353||US Bancorp Bonds|28198|28198|28198|448311
106352||Maine Municipal Bonds|50188|50188|50188|448311
106351||Thornburg Ltd Term Mutual Funds|31955|31955|31955|448311
106350||Capital Income Mutual Funds|22599|22599|22599|448311
106349||Atomic Clocks|104|45|104|448311
106348||10x10 Tent|1123|481|1123|448311
106347||Eco Mats Front & Back Door|376|161|376|448311
106346||Dell Computer with Printer|2230|892|2230|448311
106345||Boombox|52|0|52|448311
106344||Cellphones|311|0|311|448311
106343||Telephones|1577|0|1577|448311
106342||Dell Computer Software|823|0|823|448311
106341||42in Fan|1013|434|1013|448311
106340||Lex Laser Printer|423|169|423|448311
106339||Rekey Locks|200|96|200|448311
106338||Ballast|31|15|31|448311
102039||FURNITURE AND EQUIPMENT|3178|3178|3179|437823
102040||FURNACE|2800|2800|2800|437823
111776||Purchase of Boston Trust Government Index Fund|276|276|276|460094
98046||INVESTMENTS|11642|11642|11642|432166
98047||OFFICE EQUIPMENT|1439|1439|1439|432166
111284||FREMONT BANK CD|25000|25000|25000|453470
111286||COMPUTER|867|867|867|453470
111285||FAX MACHINE|571|571|571|453470
110190||INTEREST ADDED TO MONEY MARKET ACCOUNT|28|28|28|451680
110191||ADDITION TO OFFICERS DEFERRED ACCOUNTS-PUTNAM|532|532|532|451680
102573||BLACKROCK MONEY MARKET FUND|961965|961965|961965|439245
102577||CHAIRS|658|658|658|439245
102576||COMPUTER PROGRAMMING|18734|18734|18734|439245
102575||CARPETING|1600|1600|1600|439245
102574||CGM TR FOCUS FUND 27.603 SHARES|821|821|821|439245
101208||MUTUAL FUNDS|29740|29740|29740|436469
108347||2010 MERCURY MAINER|28359|30877|28359|450039
108348||HEATING - A/C UNIT|6000|5775|6000|450039
109484||AUTOMOBILE|56354|56354|56354|450982
103974||Computer Equipment|40667|40667|40667|443534
103975||Furniture|18133|18133|18133|443534
101665||Miscellaneous Equipment |8300|8300|8300|436980
101666||Stock-BlackHawk Labor Temple|2500|2500|2500|436980
99735||OFFICE FURNITURE AND EQUIPMENT|4290|4290|4290|435695
99740||US TREASURY STRIPPED NOTES|32341|32341|32341|435695
99739||US TREASURY BILLS|1399868|1399868|1399868|435695
99738||REPURCHASE AGREEMENTS|2615186|2615186|2615186|435695
99737||COMPUTER EQUIPMENT|1385|1385|1385|435695
99736||AUTOMOBILE (1)|25343|25343|25343|435695
110314||Automobile|34797|34797|34797|451790
110316||Mutual Funds|92698|92698|92698|451790
110315||Computers|3342|3342|3342|451790
104463||Concrete bench & table|2669|2669|2669|444670
104473||Stairs|4904|4904|4904|444670
104472||Concrete|4309|4309|4309|444670
104471||Stair Treads|2790|2790|2790|444670
104470||Phone System Installation|6276|6276|6276|444670
104469||HP 500B Mini-Tower Desktop|625|625|625|444670
104468||Phone System Cabling|267|267|267|444670
104467||Phone System Cabling|1114|1114|1114|444670
104466||Trailer|2157|2157|2157|444670
104465||Chain link fencing|2019|2019|2019|444670
104464||Kitchen/bar remodel|31003|31003|31003|444670
102827||MARKETABLE SECURITIES|19302474|19302474|19302474|439449
102831||COMPUTER SOFTWARE|87223|87223|87223|439449
102830||LEASEHOLD IMPROVEMENTS|117130|117130|117130|439449
102829||OFFICE FURNITURE & EQUIPMENT|203219|203219|203219|439449
102828||ACTORS' EQUITY CHICAGO HOLDING CORP|3447844|3447844|3447844|439449
99065||EQUIPMENT|5328|5328|5328|433974
99066||MORGAN BUILDING|3450|3450|3450|433974
106786||MARKETABLE SECURITIES|1000000|1000000|1000000|448644
106790||MARKETABLE SECURITIES|116182|116182|116182|448644
106789||FIXED ASSET PURCHSAE - AUTO|28977|28977|28977|448644
106788||FIXED ASSET PURCHASE - FURNACE|21000|21000|21000|448644
106787||FIXED ASSET PURCHASE - COMPUTER|1469|1469|1469|448644
108586||2010 CHEVY SILVERADO (Trade Transaction)|33800|29112|22700|450174
108589||OFFICE FURNITURE|1096|1096|1096|450174
108588||PHONE SYSTEM|2044|2044|2044|450174
108587||SECURITY CAMERA SYSTEM|1098|1098|1098|450174
99754||STOCK|57840|57840|57840|435724
99758||LAND - 1755 FAIRLANE DR  ALLEN PK, MI.|270000|270000|270000|435724
99757||BUILDINGS - 1755 FAIRLANE DRIVE, ALLEN PARK, MI|935328|935328|935328|435724
99756||FURNITURE & EQUIPMENT|65281|65281|65281|435724
99755||U.S. GOVERNMENT AND GOVERNMENT AGENCY SECURITIES|266801|266801|266801|435724
105972||FURNITURE & EQUIPMENT|634|634|634|447804
109574||OFFICE COMPUTER|964|916|964|451019
99248||JACKSON NATIONAL LIFE INS. COMPANY - ANNUITY|14029|14029|14029|435406
99274||FULTON FINANCIAL CORP|250841|250841|250841|435406
99273||PNC FINANCIAL SERVICES|1999512|1999512|1999512|435406
99272||DREYFUS/LAUREL FUNDS INC DISCIPLINED MUTUAL FUND|37699|37699|37699|435406
99271||CORPORATE BONDS|22379171|22379171|22379171|435406
99270||US GOVERNMENT SECURITIES|24153993|24153993|24153993|435406
99269||OFFICE FURNITURE - 1803 SPRING GARDENT ST, 1ST FLR|23020|23020|23020|435406
99268||COMPUTER EQUIPMENT|18591|18591|18591|435406
99267||BUILDING IMP. - 1811 SPRING GARDEN ST., PHILA, PA|126349|126349|126349|435406
99266||BUILDING IMP. - 1809 SPRING GARDEN ST., PHILA, PA|22000|22000|22000|435406
99265||BUILDING IMP. - 1803 SPRING GARDEN ST., PHILA, PA|343309|343309|343309|435406
99264||BUILDING IMP. - 142 N. 2ND ST, PHILADELPHIA, PA|27840|27840|27840|435406
99263||ENGINEERING STUDIES - GEORGETOWN, DE|14994|14994|14994|435406
99262||DESIGN/FEASIBILTY STUDY FOR APPRENTICE SCHOOL - DE|15469|15469|15469|435406
99261||DEPOSIT ON LAND-SUSSEX HIGHWAY, GEORGETOWN, DE|25000|25000|25000|435406
99260||2010 MERCURY MARQUIS|28164|28164|28164|435406
99259||2010 MERCURY MARQUIS|27948|27948|27948|435406
99258||2010 FORD TAURUS|26035|26035|26035|435406
99257||2010 MERCURY MARQUIS|28949|28949|28949|435406
99256||2010 FORD TAURUS|25806|25806|25806|435406
99255||2010 FORD TAURUS|25765|25765|25765|435406
99254||2010 FORD TAURUS|25765|25765|25765|435406
99253||2010 F-150 FORD TRUCK|27326|27326|27326|435406
99252||2010 FORD TAURUS|25775|25775|25775|435406
99251||2009 FORD TAURUS|25539|25539|25539|435406
99250||2009 MERCURY MARQUIS|25394|25394|19894|435406
99249||2009 FORD TAURUS|23329|23329|23329|435406
98453||PAVING PARKING LOT|4490|4490|4490|433383
98455||OVERHEAD DOOR|1900|1900|1900|433383
98454||COMPUTER EQUIPMENT|814|814|814|433383
106933|| PRINTER|297||297|448816
106935||2 CELL PHONES|567||567|448816
106934||COMPUTER|1592||1592|448816
104492||INVESTMENTS|6112370|6112370|6112370|444995
104493||OFFICE EQUIPMENT|3084|3084|3084|444995
102203||Desktop computers (3)|2883|2883|2883|438540
102204||Lawn mower|318|318|318|438540
111060||Purchase of office equipment|1412|1412|1412|452321
109900||COMPUTER EQUIPMENT|6715|6715|6715|451319
109901||AUTOMOBILE|63879|63879|63879|451319
108476||PURCHASE OF FIXED ASSETS|708|708|708|450091
106214||Security Cameras|3218|3218|3218|448080
106219||Scales|103|103|103|448080
106218||Printer/Fax|192|192|192|448080
106217||Computer|500|500|500|448080
106216||DVD Player|148|148|148|448080
106215||Speaker Microphone|444|444|444|448080
105558||OFFICE FURNITURE AND EQUIPMENT|13283|13283|13283|446956
105559||BUILDINGS|5763|5763|5763|446956
111209||Land|420823|420823|27823|452823
111218||Marketable Securities|1620212|1620212|1620212|452823
111217||Bus|1670|1670|1670|452823
111216||Pressure Washer System|580|580|580|452823
111215||Lawn Mower|5459|5459|5459|452823
111214||MS SQL Server 2008|2937|2937|2937|452823
111213||Network Server Software|999|999|999|452823
111212||Commercial Fridge|1000|1000|1000|452823
111211||Media Hardware|2974|2974|2974|452823
111210||Building Improvements|56450|56450|56450|452823
111266||US Treasury Securities|3054569|3054569|3054569|453186
111271||Computer Equipment|4824|4824|4824|453186
111270||Building Improvements|24750|24750|24750|453186
111269||Short Term Investment Fund|14788994|14788994|14788994|453186
111268||Corporate Obligations|3756329|3756329|3756329|453186
111267||US Government Agency Obligations|6452983|6452983|6452983|453186
103972||COOKE & BIELER LARGE CAP VALUE PORTFOLIO|1403|1403|1403|443468
99778||U.S. GOVERNMENT OBLIGATIONS|120758|120758|120758|435743
99782||TRAILER|12582|12582|12582|435743
99781||MUTUAL FUNDS|285371|285371|285371|435743
99780||CORPORATE BONDS|210809|210809|210809|435743
99779||U.S. TREASURY SECURITIES|483977|483977|483977|435743
98395||Add. to buildings-1873 Winfield Rd., Winfield, WV|21923|21642|21923|433126
98396||Shop equipment|1078|1040|1078|433126
103319||Office Furniture|600||600|440358
104264||Laptop Computer|1770|1770|1770|444503
109186||SEPTIC SYSTEM AND TAP FEE 100 TIMBER RUN RD ZANESV|12400|12090|12400|450741
110969||2  NEW COMPUTERS AND PRINTERS|8037|8037|8037|452275
110973||2  FORD EXPLORERS|98160|98160|98160|452275
110972||1  IPAD|1042|1042|1042|452275
110971||1  NOTEBOOK PRINTER|302|302|302|452275
110970||1  NOTEBOOK|1735|1735|1735|452275
104595||New HVAC-Bryant Plus 80X 5 Ton Unit |5217|5217|5217|445219
104597||New Whirlpool 21 cu ft Fridge|703|703|703|445219
104596||New Driveway|4300|4300|4300|445219
109473||SHELVING|299|299|299|450971
109479||REFRIGERATOR - CABIN #12|399|399|399|450971
109478||POOL LADDER|225|225|225|450971
109477||2 WATER HEATERS|1200|1200|1200|450971
109476||BACKPACK BLOWER|487|487|487|450971
109475||2 OFFICE CHAIRS|535|535|535|450971
109474||12 CHAIRS - CONFERENCE ROOM|1284|1284|1284|450971
110151||2010 MERCURY MOUNTAINEER|36296|34481|36296|451616
110152||U.S. TREASURY|1397877|1397877|1397877|451616
98994||Corporate Bonds|3861|3861|3861|433938
98995||Office Furniture and Equipment|2568|2568|2568|433938
104279||HP Pavilion Slimline Tower|355|355|355|444514
104274||Cotton Candy Machine|675|675|675|444514
104278||Acer Laptop|530|530|530|444514
104277||Leather Chairs|1365|1365|1365|444514
104276||Leather Couch|1112|1112|1112|444514
104275||HP Fax Machine|95|95|95|444514
102328||U.S. Government & Agency obligations|8393235|8393235|8393235|438957
102331||Leasehold Improvements|14800|14800|14800|438957
102330||Equipment|7924|7924|7924|438957
102329||Automobiles|185350|185350|185350|438957
101805||CD|3005|3005|3005|437148
101804||Office Renovations|34658|34658|34658|437148
101803||Television|4169|4169|4169|437148
97393||OFFICE EQUIPMENT|570|570|570|429285
101474||2010 CHEVY AVALANCHE|24916|36170|24916|436775
101481||AIR CONDITIONING UNIT|22032|22032|22032|436775
101480||BLINDS|1143|1143|1143|436775
101479||MONITORS|512|512|512|436775
101478||COMPUTER AND PRINTER|898|898|898|436775
101477||SHREDDER|411|411|411|436775
101476||2010 CHEVY TAHOE|37652|41367|37652|436775
101475||2010 CHEVY TAHOE|31427|32348|31427|436775
104360||Leasehold Improvement|14138|14138|14138|444579
104363||US Treasury Bills|2139472|2139472|2139472|444579
104362||Office equipment|1177|1177|1177|444579
104361||Computer equipment|1622|1622|1622|444579
110211||LAND - 3001 SOUTH JEFFERSON AVENUE, ST. LOUIS, MO |10000|10000|10000|451706
110214||MUTUAL FUNDS|3744|3744|3744|451706
110213||COMMERICIAL REFRIGERATOR|2690|2690|2690|451706
110212||BUILDING AWNING|4873|4873|4873|451706
99119||ICE MAKER|3232|3232|3232|434139
99120||PROJECTOR SCREEN|1508|1508|1508|434139
108561||Franklin Funds|13792||13792|450165
108566||Three Computer PCs|1559||1559|450165
108565||Computer PC and Monitor|791||791|450165
108564||Computer PC|423||423|450165
108563||Dumpster Concrete Approach-8600 Hillcrest Rd KCMO|18000||18000|450165
108562||Alarm System - 8600 Hillcrest Road, KCMO |1500||1500|450165
109880||DIVIDENDS FROM INVESTMENTS - REINVESTED|159|159|159|451301
109881||COMPUTER EQUIPMENT|902|902|902|451301
100060||COMPUTER|937|937|937|435880
100063||CD'S & US OBLIGATIONS - EDWARD JONES INV A/C|2324118|2324118|2324118|435880
100062||BUILDING IMPROVEMENT - TRAINING FACILITY|233914|233914|233914|435880
100061||2009 PONTIAC G8|22925|22925|22925|435880
97853||OFFICE EQUIPMENT|1546|1546|1546|431063
107955||MUTUAL FUNDS|222933|222933|222933|449575
107957||OFFICE EQUIPMENT|20599|20599|20599|449575
107956||AUTOMOBILE|15333|15333|15333|449575
104236||Vehicle - 2011 Lincoln|51733|37122|49732|444393
104238||Office Equipment|1029|1029|1029|444393
104237||Vehicle - 2011 Lincoln|52844|36775|50845|444393
108047||COMPUTER EQUIPMENT|2344|2344|2344|449739
108052||SERVER BACK-UP EQUIPMENT|746|746|746|449739
108046||BUILDING IMPROVEMENTS|1560|1560|1560|449739
108045||2008 CHEVY IMPALA|14949|14949|14949|449739
108051||HP COMPUTER EQUIPMENT|323|323|323|449739
108050||COMPUTER SOFTWARE|1344|1344|1344|449739
108049||TABLE & CHAIRS|848|848|848|449739
108048||COMPUTER SOFTWARE|1710|1710|1710|449739
111145||BUILDING IMPROVEMENTS - PASADENA, CA|134573|134573|134573|452350
111150||MUTUAL FUNDS|20000000|20000000|20000000|452350
111149||US TREASURY SECURITIES|78117050|78117050|78117050|452350
111148||AUTOMOBILES|653984|653984|653984|452350
111147||OFFICE FURNITURE AND EQUIPMENT|35911|35911|35911|452350
111146||BUILDING- CONSTRUCTION IN PROGRESS - SAN DIEGO, CA|60518|60518|60518|452350
98139||Air Compressor|12152|12152|12152|433017
109457||2 CASIO CALCULATORS MODEL DR-270TM|240|240|240|450950
109462||HP OFFICE JET PRO PRINTER #STH9B0200P MODEL CBO16A|373|373|373|450950
109461||MAC COMPUTER  #SW8951/3U5PC|2394|2394|2394|450950
109460||HP MONITOR SCREEN  W/ SECURITY WARRANTY|203|203|203|450950
109459||COMPUTER W/ ACCESSORIES - SOLUTIONS PLUS 262615|982|982|982|450950
109458||BENIINGTON MANAGERS DESK & CREDENZA|779|779|779|450950
105533||OFFICE FURNITURE & EQUIPMENT|673|673|673|446853
105534||AUTOMOBILE|40014|40014|40014|446853
105600||tables and chairs|738|738|738|446998
105601||Computer |1817|1817|1817|446998
106112||KITCHEN|8226|8226|8226|447896
106119||TRAILER|4000|4000|4000|447896
106118||WEBSITE|884|884|884|447896
106117||CABINETS|1898|1898|1898|447896
106116||COPIER|1416|1416|1416|447896
106115||COMPUTER SOFTWARE|1838|1838|1838|447896
106114||ATLAS ALARM|3435|3435|3435|447896
106113||OUTSIDE LIGHTING|1928|1928|1928|447896
105109||Mutual Funds|1698352|1698352|1698352|446384
105110||Office Equipment|678|678|678|446384
105821||Metal Roof - 2653 Ruffner Road|48264|48264|48264|447529
105822||Interior Building Improvements - 2653 Ruffner Rd. |50728|50728|50728|447529
104037||Securities|155664||155664|444006
105053||2010 FORD TAURUS AUTOMOBILE|27482|27482|20231|446256
105056||BUILDING IMPROVEMENTS HUNTSVILLE ALABAMA|4400|4400|4400|446256
105055||OFFICE FURNITURE AND EQUIPMENT|2376|2376|2376|446256
105054||COMPUTERS|37334|37334|37334|446256
107725||OFFICE EQUIPMENT|727|727|727|449335
107734||VANGUARD GNMA FUND|434|434|434|449335
107733||ROYCE FUND TOTAL RETURN FUND|85|85|85|449335
107732||T ROWE PRICE GROWTH STOCK FUND|22|22|22|449335
107731||MFS VALUE FUND CLASS 1|568|568|568|449335
107730||JP MORGAN CHASE|53648|53648|53648|449335
107729||GOLDMAN SACHS MID CAP VALUE FUND 16882|17018|17018|17018|449335
107728||FIFTH THIRD BANK SAFE TRUST|23375|23375|23375|449335
107727||EUOPACIFIC GROWTH FUND|170|170|170|449335
107726||AMERICAN CENTURY MID CAP VALUE|30|30|30|449335
110199||Furniture & Fixtures|2800|2800|2800|451691
107976||AUTOMOBILES|362279|362279|154229|449622
107980||OTHER U.S. GOV'T SEC. - FNMA & FNMA MORTG. BACKED|1474786|1474786|1474786|449622
107979||U.S. TREASURY SECURITIES|1288672|1288672|1288672|449622
107978||COMMON STOCKS|1876765|1876765|1876765|449622
107977||OFFICE FURNITURE AND EQUIPMENT|15370|15370|15370|449622
105582||Laptop and conference chairs|1467|1467|1467|446973
98109||20' Storage Container|2453|2453|2453|432650
98331||MARKETABLE SECURITIES|123239|123239|123239|433104
109060||Computer|1014|1014|1014|450633
100454||Water Heater|1390|1390|1390|436107
102826||AUTOMOBILE|36427|33391|36427|439448
107485||UBS Financial Services Equity Funds|2510|2510|2510|449185
107486||(6) Core 2 Duo Desktop Computers|13077|13077|13077|449185
104528||MUNICIPAL BONDS|1192918|1192918|1192918|445084
104526||COMMON STOCK|450467|450467|450467|445084
104527||CORPORATE BONDS|2429410|2429410|2429410|445084
104531||ACCRUED INTEREST PURCHASED|44954|44954|44954|445084
104530||AUTOMOBILES|349281|349281|349281|445084
104529||COMPUTER EQUIPMENT|3215|3215|3215|445084
99567||BUILDING IMPROVEMENTS|26381|26381|26381|435461
107059||Building Improvements|10354|10354|10354|448869
107062||Automobiles|201437|201437|201437|448869
107061||Web Development|11000|11000|11000|448869
107060||Office Equipment & Furniture|60928|60928|60928|448869
106499||Bathroom renovations|1200|1200|1200|448370
106500||Computer|248|248|248|448370
106996||Office Improvements|4474|4474|4474|448845
106994||Investments with Dividends and Interest|14401|14401|14401|448845
106995||Computers and Server|2655|2655|2655|448845
98391||Building improvements|20014|20014|20014|433117
98393||Office equipment|214|214|214|433117
98392||Cabinets, shelving plus installation|1498|1498|1498|433117
97631||LAPTOP COMPUTER|1279|1279|1279|430876
110023||Copier|931|931|931|451390
110024||Mutual Funds|1957|1957|1957|451390
108657||PURCHASE OF U.S. GOVERNMENT SECURITIES|100000|100000|100000|450223
108658||COMPUTER EQUIPMENT|2810|2810|2810|450223
105629||MUTUAL FUNDS|366754|366754|366754|447013
105630||OFFICE FURNITURE|2264|2264|2264|447013
100602||Merrill Lynch Money Market Fund|1822513|1822513|1822513|436216
100605||Reinvested Interest|29239|29239|29239|436216
100604||US Treasury Inflation 2.375%; 4/15/11|97921|97921|97921|436216
100603||US Treasury Inflation .875%; 4/15/10|114378|114378|114378|436216
109722||MARKETABLE SECURITIES|1235870|1235870|1235870|451115
109725||FURNITURE AND EQUIPMENT|5488|5488|5488|451115
109724||COMPUTERS AND ELECTRONICS|34067|34067|34067|451115
109723||BUILDING IMPROVEMENTS - SANTA ANA, CA|3986|3986|3986|451115
109208||COMPUTER SYSTEM W/MONITOR|1850|1850|1850|450757
109211||BUILDING 1800 CLEVELAND AVE NW / PYMTS EXPENSE|214726|214726|4604|450757
109210||COMPUTER SYSTEM|1458|1428|1458|450757
109209||HOMEDEPO WEED EATER/LEAF BLOWER|253|253|253|450757
106987||DOOR|3300|3300|3300|448838
106986||INVESTMENTS|3294983|3294983|3294983|448838
106985||SERVER|1684|1684|1684|448838
106984||PRINTER|1145|1145|1145|448838
98362||Franklin Templeton US Govt Sec Fund C|120908|120908|120908|433109
98363||Electrical and ductwork|42070|42070|42070|433109
109969||Publicly traded mutual funds|108968|108968|108968|451338
109971||Furniture|2106|2106|2106|451338
109970||Building improvements to 280 Metro Park|11728|11728|11728|451338
110018||LEASEHOLD IMPROVEMENTS|32009|32009|32009|451382
110019||NEW BUILDING COSTS|355098|355098|355098|451382
104480||INVESTMENTS |446040|446040|446040|444869
104481||VEHICLES|30341|30341|30341|444869
105313||ROYAL PAPER SHREDDER|51|0|51|446604
105317||SIMPLICITY VACUUM CLEANER|530||530|446604
105316||FLOOR SCRUBBER|1590||1590|446604
105315||SOUND SYSTEM WITH SPEAKERS, CABLES, AND MICS|1833||1833|446604
105314||11 UAW BLACK OFFICE CHAIRS|3933||3933|446604
104283||TABLE AND CHAIRS FOR HALL|4556|4556|4556|444538
97643||Furniture for Dispatch Office|3886|3886|3886|430937
99814||EPSON PRINTER|75|67|75|435775
106577||3 NEW OFFICE MACHINES AT $350.00 EA|1050||1050|448516
106580||PURCHASED A ROLL OF TAB'S FOR TAB MACH.|66||66|448516
106579||4 INK CARTRIDGE FOR MAILING MACH|156||156|448516
106578||1 TAB  MACHINE FROM ARMSTRONG INC |4259||4259|448516
103331||Building Improvements (for 8035 Harford Road)|3205|3205|3205|440388
98925||Building - Prep and Review Off Site Package for Ci|250|250|250|433910
98645||22 Shares Ameriprise Financial|1005|1005|1005|433910
98636||30 Shares Aeropostale|972|972|972|433910
98635||28 Shares Aecom Technology Corp|907|907|907|433910
98634||39 Shares Adobe Sys NC|1280|1280|1280|433910
98633||214 Shares Activision Blizzard Inc.|2630|2630|2630|433910
98632||19 Shares Ace Limited|939|939|939|433910
98631||40 Shares Abbott Labs|1824|1824|1824|433910
98630||52 Shares Abb Ltd|1037|1037|1037|433910
98629||10 Shares 3M Co|776|776|776|433910
98886||60 Shares Washington Fed Inc|1182|1182|1182|433910
98678||41 Shares Carnival Corp|1383|1383|1383|433910
98677||49 Shares Carefusion Corp|1273|1273|1273|433910
98676||40 Shares Bruker Corp Com|577|577|577|433910
98675||12 Shares Broadcom Corp CL A|409|409|409|433910
98674||138 Shares Briggs & Stratton Corp|2946|2946|2946|433910
98673||67 Shares Brasil Telecom Participacoes SA|1761|1761|1761|433910
98672||12 Shares BP PLC|632|632|632|433910
98671||15 Shares Borgwarner Inc Com|607|607|607|433910
98670||39 Shares Bok Financial Corp|1981|1981|1981|433910
98669||18 Shares Boeing Co|757|757|757|433910
98668||3 Shares BNP Paribas|85|85|85|433910
98667||12 Shares Bio Rad Labs Inc|1302|1302|1302|433910
98666||6 Shares BHP Billiton Ltd|384|384|384|433910
98665||15 Shares BG Group PLC|1250|1250|1250|433910
98664||10 Shares Beckton Dickinson & Co|780|780|780|433910
98663||37 Shares Beckman Coulter Inc|2326|2326|2326|433910
98662||2 Shares BASF SE|112|112|112|433910
98661||29 Shares Bank of New York Mellon Corp|833|833|833|433910
98660||53 Shares Bank of America Com|844|844|844|433910
98659||13 Shares Banco Santander SA|129|129|129|433910
98658||21 Shares Baker Hughes Inc|987|987|987|433910
98657||84 Shares Bae Sys PLC|1795|1795|1795|433910
