RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
604991|13554|0|0|||0|||0||12||||
609380|899720|0|132585|0|0|33945|0|0|5300|0|32038|0|0||32038
610635|62424|0|0|||0|||0||9000||||
624645|28600|0|0|||180|||0||0||||
616769|65931|0|0|||88|||0||1251||||
612978|112745|0|0|||320|||0||5233||||
605262|6650|0|0|||16|||0||0||||
617550|0|46830|0|||14|||0||50000||||
627491|44816|0|0|||0|||0||0||||
605812|28682|0|0|||66|||0||830||||
621876|88465|0|0|||95|||0||7820||||
616731|217816|0|0|||20|||0||0||||
624167|41397|0|0|||5|||0||0||||
621126|25275|0|0|||5|||0||213||||
591842|12674|0|12788|||15|||25791||292||||
612183|0|131517|0|||2|||0||0||||
620253|44242|0|0|||27|||0||0||||
616187|23815||||||||42618||||||
611538|27365|0|0|||0|||300||0||||
618775|31130||||||||||||||
605391|72144|0|0|||103|||0||723||||
615985|9123|0|0|||1|||0||0||||
628953|51060|0|0|||0|||0||123128||||
608991|0|0|0|||73|||0||17120||||
593544|141173|||||5|||||26117||||
595140|15263||||||||||1200||||
616068|45473||||||||||||||
621735|130548|0|0|||8|||0||148||||
626216|8289|0|0|||10|||0||0||||
603696|6937|0|0|||0|||600||2951||||
615745|39636|0|0|||1371|||0||0||||
609766|9667|0|0|||0|||0||0||||
614367|1764824|0|0|19784|0|1191|0|0|0|0|13681|0|0||13681
599800|32546|0|0|||0|||0||0||||
614081|33128|0|0|||1|||0||4096||||
626300|4541|0|0|||6|||0||0||||
653798|17954|0|0|||0|||0||10645||||
620743|82208|0|0|||223|||0||0||||
628619|23807|0|0|||127|||0||1448||||
683208|420|0|0|||0|||0||7920||||
613911|21120|0|0|||0|||0||361||||
596988|1829873|97197|0|0|372|0|0|0|0|0|125608|1048415|0|0|20608
598638|23554|0|0|||35|||0||1305||||
596945|411532|0||1227||1661|0|529614|834753||215147|0|86108||1216
597265|45439|0|0|||42|||0||0||||
599201|724225|0|439575|891|0|30278|10114|0|2286497|0|267504|0|0||9184
599368|0|31539|0|||0|||0||1786||||
599290|0|257957|0|0|0|1036|0|0|0|0|14854|0|0||3594
617800|0|83449|0|||1031|||0||321||||
599594|76659|0|0|||0|||0||0||||
657091|11960||||||||||||||
597579|54483|0|0|||43|||0||1250||||
600275|33554|||||43|||800||6000||||
614140|84907|0|0|||0|||0||2842||||
605772|40232|0|0|||0|||0||10391||||
611921|156725|0|0|||25|||0||142||||
613514|40672|0|187187|||4269|||0||3761||||
607481|21597|0|0|||642|||0||3990||||
606942|56953|0|0|||149|||0||552||||
615486|103742|0||||16|||0||9410||||
648185|18094|0|0|||134|||0||4||||
606094|148620|0|0|||21|||0||0||||
606536|9909|0|0|||261|||9092||1658||||
615559|138296|0|0|||0|||0||8234||||
604013|80583|0|0|||305|||0||1455||||
605379|48068|0|0|||298|||0||1466||||
619671|16146|0|0|||0|||0||0||||
609503|10700|0|0|||0|||0||0||||
606201|527729|0||0||30|0|22410|0||31460|0|0||31460
611022|0|1382417||0|0|29|0|0|0||329068|0|0||9365
608505|0|10680|0|||0|||0||0||||
618634|34031|0|0|||4|||0||1274||||
625008|0|2610||0||0|0|0|0||279349|0|0||4038
616740|35873|0|0|||75|||0||3266||||
618099|7368|0|0|||0|||0||0||||
613800|129710|0||0||3384|0|24230|479439||23318|12000|0||23318
613019|2544188|0|245210|0||733|0|17500|0||47675|247040|0|15000|
617304|16763|||||26|||||||||
607251|747912|0|0|0|0|282|0|0|0|0|19552|0|1147|0|8565
611865|9451574|39531|9982|0|0|5091|0|888905|0|0|1970037|278946|0|0|71409
610541|94230|0|0|||1|||0||4580||||
614148|19665|0|0|||0|||0||415||||
621625|35886|0|0|||59|||129678||1225||||
602866|171087|0|0|||82|||0||20039||||
618421|25895|0|0|||2|||0||0||||
624133|8914|0|0|||1|||0||0||||
604129|82955|0|0|||124|||1200||19||||
608049|72456|0|0|||8|||0||11071||||
615200|5255|0|0|||0|||0||41610||||
604661|29597|0|0|||33|||450||6600||||
603495|68949|0|0|||9248|||475||1296||||
603407|9041|0|0|||0|||0||0||||
606029|104589|0|0|||28|||325||17330||||
618314|13720|0|0|||12|||0||457||||
603892|27598|0|0|||102|||0||1670||||
601977|19101|0|0|||0|||0||0||||
619017|35040|0|0|||33|||0||1557||||
620229|35785|0|0|||24|||0||0||||
614095|3873145|0||0||940|0|0|0|0|124713|0|20253||7886
599067|152020|0|0|||10|||0||4||||
613211|567017|0||0||0|0|1186|0|0|96621|0|0||250
