OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
198640|1105|N/A|N/A|||463276
198636|1103|N/A|N/A|||463276
198639|1102|N/A|N/A|||463276
198638|1104|N/A|N/A|||463276
198637|1101|31.30|Member|31|31|463276
198656|1103|1800||||463286
198660|1105|0||||463286
198659|1102|5%|week|||463286
198658|1104|0||||463286
198657|1101|20.00|qtr|||463286
101|1103|||10|569|228896
102|1101|23|month|0|0|228896
103|1104|||0|0|228896
104|1102|||0|0|228896
105|1105|||0|0|228896
3318|1103|||||249870
3319|1101|72.85|MONTH|||249870
3320|1104|||||249870
3321|1102|||||249870
3322|1105||MONTH|||249870
4758|1103|90.00 &
275.00||||259137
4759|1101|20.00/40.00|MONTH|||259137
4760|1104|2.00||||259137
4761|1102|NONE||||259137
4762|1105|NONE||||259137
6176|1103|50.00||||262620
6177|1101|40.00|month|||262620
6178|1104|2.50||||262620
6179|1102|0.00||||262620
6180|1105|0.00||||262620
6401|1103|50|MEMBER|||263570
6402|1101|28|MEMBER|||263570
6403|1104|0||||263570
6404|1102|0||||263570
6405|1105|0||||263570
7000|1103|500||||266737
7001|1101|3% OF INCOME|MONTH|||266737
7002|1104|NONE||||266737
7003|1102|NONE||||266737
7004|1105|NONE||||266737
7400|1103|||||267870
7401|1101|489.58|YEAR|||267870
7402|1104|||||267870
7403|1102|||||267870
7404|1105|||||267870
8387|1103|100.00||||269252
8388|1101|480|YEAR|480|480|269252
8389|1104|NONE||||269252
8390|1102|3%|YEAR|||269252
8391|1105|NONE||||269252
17796|1103|||||273920
17797|1101|28.51|month|28|29|273920
17798|1104|||||273920
17799|1102|||||273920
17800|1105|||||273920
110029|1103|n/a|n/a|n/a|n/a|371689
110030|1101|20.56|bi-weekly|n/a|n/a|371689
110031|1104|n/a|n/a|n/a|n/a|371689
110032|1102|n/a|n/a|n/a|n/a|371689
110033|1105|n/a|n/a|n/a|n/a|371689
198753|1103|||||463351
198754|1101|27.15|MONTH|||463351
198755|1104|||||463351
198756|1102|||||463351
198757|1105|||||463351
198871|1103|||||463445
198872|1101|64.60|Month|||463445
198873|1104|||||463445
198874|1102|||||463445
198875|1105|||||463445
198915|1103|||||463459
198916|1101|43.33|MONTH|||463459
198917|1104|||||463459
198918|1102|||||463459
198919|1105|||||463459
198920|1103|250||||463461
198921|1101|48.50|Month|||463461
198922|1104|||||463461
198923|1102|||||463461
198924|1105|||||463461
199049|1103|0||||463543
199050|1101|12.53|WEEK|$8|$13|463543
199051|1104|0||||463543
199052|1102|0||||463543
199053|1105|0||||463543
199134|1103|||||463575
199135|1101|15.46|bi-weekly|||463575
199136|1104|||||463575
199137|1102|||||463575
199138|1105|||||463575
199332|1103|||||463699
199333|1101|45.52|BI-
WEEKLY|||463699
199334|1104|||||463699
199335|1102|||||463699
199336|1105|||||463699
199672|1103|420.00|YEAR|0|0|464080
199673|1101|2.31|HOUR|0|0|464080
199674|1104|NONE|YEAR|0|0|464080
199675|1102|NONE|YEAR|0|0|464080
199676|1105|NONE|YEAR|0|0|464080
199711|1103|||||464107
199712|1101|25.00|MONTH|12.50|25.00|464107
199713|1104|||||464107
199714|1102|||||464107
199715|1105|||||464107
61|1103|0|NONE|125|200|227525
62|1101|0|NONE|17|28|227525
63|1104|0|NONE|0|0|227525
64|1102|0|NONE|0|0|227525
65|1105|0|NONE|0|0|227525
136|1103|||75|200|229199
137|1101|32.00|MONTH|19|32|229199
138|1104|0||0|0|229199
139|1102|.03|1.00|0|0|229199
140|1105|0||0|0|229199
681|1103|250||||247088
682|1101|1.18 to 1.57|hour|||247088
683|1104|||||247088
684|1102|||||247088
685|1105|||||247088
6181|1103|$100|PERSON|||262621
6182|1101|16.55|MONTH|||262621
6183|1104|0|N/A|||262621
6184|1102|5%|GROSS WAGE|||262621
6185|1105|0|N/A|||262621
7225|1103|150.00|N/A|||267394
7226|1101|50.00|month|||267394
7227|1104|10.00|N/A|||267394
7228|1102|.00|N/A|||267394
7229|1105|.00|N/A|||267394
7929|1103|||||268651
7930|1101|1.50|Bi-Weekly|2|2|268651
7931|1104|||||268651
7932|1102|||||268651
7933|1105|||||268651
8118|1103|||||268922
8119|1101|15.50|biweekly|||268922
8120|1104|||||268922
8121|1102|||||268922
8122|1105|||||268922
8512|1103|75||||269291
8513|1101|120|MONTH|||269291
8514|1104|||||269291
8515|1102|||||269291
8516|1105|||||269291
20400|1103|||||277773
20401|1101||Month|18|32|277773
20402|1104|||||277773
20403|1102|||||277773
20404|1105|||||277773
198886|1103|$380|ONE TIME|||463448
198887|1101|$27|MONTH|||463448
198888|1104|NONE|MONTH|||463448
198889|1102|$0.30|HOUR|||463448
198890|1105|NONE|MONTH|||463448
199054|1103|||||463544
199055|1101|154|YEAR|||463544
199056|1104|||||463544
199057|1102|||||463544
199058|1105|||||463544
199304|1103|50.00|1|||463693
199305|1101|29.53|Month|22.14|29.52|463693
199306|1104|||||463693
199307|1102|||||463693
199308|1105|||||463693
199360|1103|various|ONE TIME|$85|$141|463748
199361|1101|various|MO.|$28|$46|463748
199362|1104||NONE|||463748
199363|1102|0|N|one||463748
199364|1105||NONE|||463748
199692|1103|||||464085
199693|1101|16.50|Bi-weekly|||464085
199694|1104|||||464085
199695|1102|||||464085
199696|1105|||||464085
86|1103|115||0|0|228746
87|1101|149|YEAR|0|0|228746
88|1104|0||0|0|228746
89|1102|0||0|0|228746
90|1105|0||0|0|228746
126|1103|10.00|MONTH|0|0|229173
127|1101|24.00|MONTH|0|0|229173
128|1104|||0|0|229173
129|1102|||0|0|229173
130|1105|||0|0|229173
221|1103|||10|350|240415
222|1101|$34|month|15|34|240415
223|1104|||150|375|240415
224|1102|3%|of straight time rat|0|0|240415
225|1105|$20 and $8.50|month/week+|0|0|240415
3613|1103|20.00|INITIATION|||251953
3614|1101|2 HOURS OF PAY|PLUS $2.00/MO.|||251953
3615|1104|||||251953
3616|1102|||||251953
3617|1105|||||251953
5961|1103|300|MEMBER|||262028
5962|1101|39|MEMBER|||262028
5963|1104|||||262028
5964|1102|||||262028
5965|1105|||||262028
6236|1103|$50-$500|person|||262635
6237|1101|0|none|||262635
6238|1104|0|none|||262635
6239|1102|1.05|hour|||262635
6240|1105|0|none|||262635
7160|1103|30||||267095
7161|1101|122|YR|||267095
7162|1104|NONE||||267095
7163|1102|2.25|100|||267095
7164|1105|NONE||||267095
7330|1103|125.||||267619
7331|1101|40.00|month|||267619
7332|1104|||||267619
7333|1102|||||267619
7334|1105|||||267619
7350|1103|||||267819
7351|1101|36.95|MONTH|||267819
7352|1104|||||267819
7353|1102|||||267819
7354|1105|||||267819
7909|1103|||||268647
7910|1101|20.69|Biweekly|||268647
7911|1104|||||268647
7912|1102|||||268647
7913|1105|||||268647
19966|1103|||||276765
19967|1101|75.52|month|||276765
19968|1104|||||276765
19969|1102|||||276765
19970|1105|||||276765
198851|1103|0||||463435
198852|1101|22.00|MONTH|||463435
198853|1104|0||||463435
198854|1102|0||||463435
198855|1105|N/A|N/A|||463435
198963|1103|0|0|0|0|463503
198964|1101|40.00|mo|0|0|463503
198965|1104|0|0|0|0|463503
198966|1102|0|0|0|0|463503
198967|1105|0|0|0|0|463503
199013|1103|100.00||||463535
199014|1101|8.40|week|||463535
199015|1104|10.00||||463535
199016|1102|||||463535
199017|1105|0.00||||463535
199044|1103|||||463542
199045|1101|9.50-10.50|BI-MONTHLY|||463542
199046|1104|||||463542
199047|1102|||||463542
199048|1105|||||463542
199121|1103|n/a|n/a|||463566
199122|1101|5.25, 8.03,13.16,23.40|month|$5|$23|463566
199123|1104|n/a|n/a|||463566
199124|1102|n/a|n/a|||463566
199125|1105|n/a|n/a|||463566
199346|1103|350|EVENT|||463709
199347|1101|23/8|MONTH|||463709
199348|1104|||||463709
199349|1102|4%|GROSS|||463709
199350|1105|||||463709
199482|1103|600|ONCE|$300|$600|463927
199483|1101|30|MONTH|$30|$30|463927
199484|1104|||||463927
199485|1102|.63|HOUR|||463927
199486|1105|||||463927
199528|1103|||||463953
199529|1101|88.13|MONTH|$63|$88|463953
199530|1104|||||463953
199531|1102|||||463953
199532|1105|||||463953
141|1103|||0|0|229200
142|1101|73.90|Month|0|0|229200
143|1104|||0|0|229200
144|1102|||0|0|229200
145|1105|||0|0|229200
211|1103|45.00|life|0|0|236434
212|1101|1.5% plus  $2.31|week|0|0|236434
213|1104|||0|0|236434
214|1102|||0|0|236434
215|1105|||0|0|236434
3503|1103|500||||250933
3504|1101|27.|Month|||250933
3505|1104|0||||250933
3506|1102|N/A||||250933
3507|1105|N/A||||250933
4748|1103|130-215|TRNSAC
TION|$130|$85|259135
4749|1101|33-85|MONTH|$33|$85|259135
4750|1104|0|MONTH|$0|$0|259135
4751|1102|33-85|MONTH|$33|$85|259135
4752|1105|33-85||$33|$85|259135
6026|1103|||||262130
6027|1101|||||262130
6028|1104|||||262130
6029|1102|||||262130
6030|1105|||||262130
6386|1103|||||263415
6387|1101|19.00|BEWEEKLY|||263415
6388|1104|||||263415
6389|1102|||||263415
6390|1105|||||263415
7315|1103|||||267505
7316|1101|17.32||||267505
7317|1104|||||267505
7318|1102|||||267505
7319|1105|||||267505
7919|1103|||||268649
7920|1101|13.50|bi-weekly|14|17|268649
7921|1104|||||268649
7922|1102|||||268649
7923|1105|||||268649
73836|1103|VARIOUS|ONE TIME|25.00|100.00|341376
73837|1101|VARIOUS|MONTHLY|24.00|57.00|341376
73838|1104|N/A|N/A|||341376
73839|1102|N/A|N/A|||341376
73840|1105|N/A|N/A|||341376
101694|1103|$75-$200|0|0|0|364870
101695|1101|2% OF WAGES|MONTH|0|0|364870
101696|1104|0|0|0|0|364870
101697|1102|0|0|0|0|364870
101698|1105|0|0|0|0|364870
198412|1103|15.00|n/a|n/a|n/a|461787
198413|1101|2.50|hourly
wage|10.00|n/a|461787
198414|1104|2.50|n/a|n/a|n/a|461787
198415|1102|n/a|n/a|n/a|n/a|461787
198416|1105|n/a|n/a|n/a|n/a|461787
199144|1103|265|Month|||463578
199145|1101||Month|$22|$30|463578
199146|1104|0||||463578
199147|1102|0||||463578
199148|1105|0||||463578
199227|1103|10|One time|0|0|463670
199228|1101|None|Month|$17|$35|463670
199229|1104|None|None|0|0|463670
199230|1102|None|None|0|0|463670
199231|1105|None|None|0|0|463670
199764|1103|$50 - $100|one time|$50|$100|464137
199765|1101|$7 - $8|week|$7|$8|464137
199766|1104|||||464137
199767|1102|||||464137
199768|1105|||||464137
271|1103|||||243241
272|1101|||||243241
273|1104|||||243241
274|1102|||||243241
275|1105|||||243241
116|1103|500||0|0|229116
117|1101|23|Month|0|0|229116
118|1104|||0|0|229116
119|1102|||0|0|229116
120|1105|||0|0|229116
121|1103|none|month|0|0|229128
122|1101|0|month|12|19|229128
123|1104|none|month|0|0|229128
124|1102|none|month|0|0|229128
125|1105|none|month|0|0|229128
206|1103|0|ONE TIME|25|100|234362
207|1101|0|MONTH|32|75|234362
208|1104|.50||0|0|234362
209|1102|0||0|0|234362
210|1105|0||0|0|234362
20690|1103|||||278245
20691|1101|5.00-7.50|WEEK|$5|$5|278245
20692|1104|||||278245
20693|1102|||||278245
20694|1105|||||278245
20760|1103|||75|75|278364
20761|1101||MONTH|28|36|278364
20762|1104|||||278364
20763|1102|||||278364
20764|1105|||||278364
20980|1103|||20|100|279327
20981|1101|69.45|quarter|69|69|279327
20982|1104|||||279327
20983|1102|||||279327
20984|1105|||||279327
27992|1103|none||||298950
27993|1101|.05|hour|none|none|298950
27994|1104|none||||298950
27995|1102|none||||298950
27996|1105|none||||298950
198763|1103|10||$10|$10|463353
198764|1101|35|MO|$25|$35|463353
198765|1104|||||463353
198766|1102|||||463353
198767|1105|||||463353
198896|1103|||||463454
198897|1101|18.71||||463454
198898|1104|||||463454
198899|1102|||||463454
198900|1105|||||463454
199294|1103|||||463691
199295|1101|$10.50|Pay Period|||463691
199296|1104|||||463691
199297|1102|||||463691
199298|1105|||||463691
199633|1103|275||||464069
199634|1101|30|MONTH|||464069
199635|1104|75||||464069
199636|1102|1.01|HOUR|||464069
199637|1105|NONE||||464069
199652|1103|||||464076
199653|1101|2.5 HRS PAY|MONTH|||464076
199654|1104|||||464076
199655|1102|||||464076
199656|1105|||||464076
261|1103|15|FIRST TIME|||243239
262|1101|85|YEAR|||243239
263|1104|0||||243239
264|1102|450|YEAR|||243239
265|1105|0||||243239
281|1103|250|INITATION|||243243
282|1101|250|MONTH|||243243
283|1104|250|TRANSFer|||243243
284|1102|||||243243
285|1105|3%|WEEK|||243243
41|1103|none||0|0|226358
42|1101|1.3%|of Gross Salary|0|0|226358
43|1104|none||0|0|226358
44|1102|none||0|0|226358
45|1105|none||0|0|226358
166|1103|0||0|0|232348
167|1101|3.5|Month|0|0|232348
168|1104|0||0|0|232348
131|1103|||0|0|229197
132|1101|18.62|biweekly|19|19|229197
133|1104|||0|0|229197
134|1102|||0|0|229197
135|1105|||0|0|229197
161|1103|||0|0|230586
162|1101|275|YEAR|275|288|230586
163|1104|||0|0|230586
164|1102|||0|0|230586
165|1105|||0|0|230586
169|1102|0||0|0|232348
170|1105|0||0|0|232348
551|1103|50-200||||246603
552|1101|10-75|MONTH|||246603
553|1104|.50||||246603
554|1102|||||246603
555|1105|||||246603
8377|1103|||||269236
8378|1101|19.43|pay period|||269236
8379|1104|||||269236
8380|1102|||||269236
8381|1105|||||269236
25771|1103|600|ONCE|||296613
25772|1101|250|YEAR|||296613
25773|1104|0||||296613
25774|1102|3% OR 5%|JOB|||296613
25775|1105|0||||296613
53448|1103|NONE||||314454
53449|1101|10.70|biweekly|||314454
53450|1104|NONE||||314454
53451|1102|NONE||||314454
53452|1105|NONE||||314454
97421|1103|1500.||||356781
97422|1101|20|year|||356781
97423|1104|||||356781
97424|1102|||||356781
97425|1105|||||356781
198661|1103|60||||463287
198662|1101|2%|year|||463287
198663|1104|none||||463287
198664|1102|none||||463287
198665|1105|none||||463287
198710|1103|||||463307
198711|1101|||24.00|70.00|463307
198712|1104|||||463307
198713|1102|||||463307
198714|1105|||||463307
198861|1103|30|YEAR|||463438
198862|1101|23|YEAR|23||463438
198863|1104|0|YEAR|||463438
198864|1102|0|YEAR|||463438
198865|1105|0|YEAR|||463438
198968|1103|N/A||||463504
198969|1101|507.78||||463504
198970|1104|N/A||||463504
198971|1102|N/A||||463504
198972|1105|N/A||||463504
199098|1103|1.1%|One Time|$17|$70|463557
199099|1101|1.1%|month|$17|$70|463557
199100|1104|0|NA|0|0|463557
199101|1102|0|NA|$0|$0|463557
199102|1105|0|NA|0|0|463557
199111|1103|25||||463560
199112|1101|11|hour|||463560
199113|1104|none||||463560
199114|1102|none||||463560
199115|1105|none||||463560
199149|1103|none|year|||463591
199150|1101|range|year|$110|$371|463591
199151|1104|none|year|||463591
199152|1102|none|year|||463591
199153|1105|none|year|||463591
199198|1103|0||||463651
199199|1101|75|MONTH|||463651
199200|1104|0||||463651
199201|1102|0||||463651
199202|1105|0||||463651
199687|1103|104.00|MONTH|||464084
199688|1101|38.89|MONTH|||464084
199689|1104|0|MONTH|||464084
199690|1102|0|MONTH|||464084
199691|1105|0|MONTH|||464084
96|1103|0||0|0|228895
97|1101|.40|month|0|2|228895
98|1104|0||0|0|228895
99|1102|.01|hour|0|0|228895
100|1105|0||0|0|228895
8142|1103|||||268927
8143|1101|24.30|MONTH|||268927
8144|1104|||||268927
8145|1102|||||268927
8146|1105|||||268927
14323|1103|||||272811
14324|1101|76/98|month|||272811
14325|1104|||||272811
14326|1102|||||272811
14327|1105|||||272811
198641|1103|50|None|||463280
198642|1101|9.45|Week|||463280
198643|1104|0|None|||463280
198644|1102|0|None|||463280
198645|1105|0|None|||463280
198793|1103|0||||463384
198794|1101|7.80|week|||463384
198795|1104|0||||463384
198796|1102|0||||463384
198797|1105|0||||463384
198798|1103|25||||463386
198799|1101|||$72|$540|463386
198800|1104|||||463386
198801|1102|||||463386
198802|1105|||||463386
199188|1103|300|member|$150|$300|463647
199189|1101|23|month|$8|$24|463647
199190|1104|0||||463647
199191|1102|0|hour|$1|$0|463647
199192|1105|0||||463647
199284|1103|$15||||463689
199285|1101|68.70|month|||463689
199286|1104|0||||463689
199287|1102|0||||463689
199288|1105|0||||463689
199492|1103|Two Months Union Dues||||463929
199493|1101|43.20
40.82|Month|||463929
199494|1104|||||463929
199495|1102|||||463929
199496|1105|||||463929
1|1103|$400|INITATION|||240756
2|1101|23|MONTH|||240756
3|1104|N/A|N/A|||240756
4|1102|N/A|N/A|||240756
5|1105|N/A|N/A|||240756
226|1103|||||241927
227|1101|14|biweekly payroll|||241927
228|1104|||||241927
229|1102|||||241927
230|1105|||||241927
36|1103|1.00|new member|0|0|225864
37|1101|50.38|member|40|50|225864
38|1104|||0|0|225864
39|1102|||0|0|225864
40|1105|||0|0|225864
46|1103|||0|0|226359
47|1101|2.25|HR.|0|0|226359
48|1104|||0|0|226359
49|1102|||0|0|226359
50|1105|||0|0|226359
71|1103|||0|0|227926
72|1101|73.00|MONTH|62|79|227926
73|1104|||0|0|227926
74|1102|||0|0|227926
75|1105|||0|0|227926
76|1103|0|N/A|0|0|228680
77|1101|16|MONTH|16|17|228680
78|1104|0|N/A|0|0|228680
79|1102|0|N/A|0|0|228680
80|1105|0|N/A|0|0|228680
106|1103|125-313|n/a|125|313|229016
107|1101|1 1/4%-3%+$4|week|0|0|229016
108|1104|1|n/a|1|1|229016
109|1102|none|none|0|0|229016
110|1105|none|none|0|0|229016
111|1103|0|YEAR|250|500|229081
112|1101|0|MONTH|14|20|229081
113|1104|none||0|0|229081
114|1102|.80|HR|0|0|229081
115|1105|none||0|0|229081
198720|1103|||||463320
198722|1104|||||463320
198723|1102|||||463320
198724|1105|||||463320
198426|1103|20.00||||461836
198427|1101|2 HOURS|MONTH|||461836
198428|1104|N/A||||461836
198429|1102|N/A||||461836
198430|1105|N/A||||461836
198503|1103|200||||462963
198504|1101|34.74|month|||462963
198505|1104|||||462963
198506|1102|||||462963
198507|1105|||||462963
198517|1103|600.00|PERSON|||463052
198518|1101|14.00-31.00|Month|$14|$31|463052
198519|1104|0||||463052
198520|1102|NONE||||463052
198521|1105|0||||463052
198666|1103|||||463288
198667|1101|12.00|Bi-Wkly|||463288
198668|1104|||||463288
198669|1102|Retirees
33.00|Year|||463288
198670|1105|||||463288
198721|1101|20.00|Month|40.00 yr|10.00 pay|463320
198841|1103|||25|50|463433
198842|1101||month|13|53|463433
198843|1104|.50||||463433
198844|1102|n/a||||463433
198845|1105|n/a||||463433
198856|1103|150|Month|||463437
198857|1101||Month|17.00|63.00|463437
198858|1104|N/A||||463437
198859|1102|||||463437
198860|1105|N/A||||463437
198876|1103|100|TIME|||463446
198877|1101|28.25-31.75|MONTH|||463446
198878|1104|||||463446
198879|1102|||||463446
198880|1105|||||463446
198910|1103|0|month|0|0|463458
198911|1101|18.92|bi-weekly|$19|$19|463458
198912|1104|o|month|0|0|463458
198913|1102|0|month|0|0|463458
198914|1105|0|month|0|0|463458
198983|1103|||$20|$100|463507
198984|1101|69.45|quarter|$69|$69|463507
198985|1104|||||463507
198986|1102|||||463507
198987|1105|||||463507
198993|1103|250.00
720.00|OCCURANCE|250.00|720.00|463509
198994|1101|21.00
30.00|MONTH|21.00|30.00|463509
198995|1104|NONE|N/A|N/A|N/A|463509
198996|1102|3%|HOUR|N/A|N/A|463509
198997|1105|NONE|N/A|N/A|N/A|463509
199069|1103|||||463549
199070|1101|16.00|month|||463549
199071|1104|||||463549
199072|1102|||||463549
199073|1105|||||463549
199591|1103|400.00||||464057
199592|1101|24.00/8.00|MONTH|||464057
199593|1104|||||464057
199594|1102|||||464057
199595|1105|||||464057
6|1103|25.00||||241304
7|1101|1.7Xhourly
RT|MONTH|||241304
8|1104|0||||241304
9|1102|||||241304
10|1105|0||||241304
31|1103|300|ONE TIME|0|0|224377
32|1101|1%  GROSS + PER  CAP|MONTH|2|0|224377
33|1104|N/A|-|0|0|224377
34|1102|N/A|-|0|0|224377
35|1105|N/A|-|0|0|224377
171|1103|500|ONCE|0|0|232727
172|1101|31.50|MO|0|0|232727
173|1104|0|ONCE|0|0|232727
174|1102|||0|0|232727
175|1105|||0|0|232727
216|1103|||0|0|238611
217|1101|19.44|pay period|0|0|238611
218|1104|||0|0|238611
219|1102|||0|0|238611
220|1105|||0|0|238611
5966|1103|400.00|applicant|$0|$0|262029
5967|1101|n/a|month|$8|$32|262029
5968|1104|0|month|$0|$0|262029
5969|1102|360|hour|$0|$0|262029
5970|1105|0|month|$0|$0|262029
9448|1103|150.00|61.20|150|150|270093
9449|1101|61.20|61.20|61|61|270093
9450|1104|||||270093
9451|1102|61.20|61.20|61|61|270093
9452|1105|||||270093
15451|1103|25.00||||273143
15452|1101|73.02|MONTH|||273143
15453|1104|||||273143
15454|1102|73.02|MONTH|||273143
15455|1105|||||273143
20415|1103|||||277776
20416|1101|.5%-1.0%|YEAR|||277776
20417|1104|||||277776
20418|1102|||||277776
20419|1105|||||277776
20845|1103|5.00|month|||278610
20846|1101|44.44|month|||278610
20847|1104|||||278610
20848|1102|||||278610
20849|1105|||||278610
60548|1103|80.||||327336
60549|1101|42.|MO|25.|42.|327336
60550|1104|||||327336
60551|1102|||||327336
60552|1105|||||327336
198758|1103|35.00||||463352
198759|1101|45.90|Month|||463352
198760|1104|NA||||463352
198761|1102|NA||||463352
198762|1105|NA||||463352
199159|1103|||||463606
199160|1101|20.00|MONTH|||463606
199161|1104|||||463606
199162|1102|||||463606
199163|1105|||||463606
199232|1103|||||463671
199233|1101|||||463671
199234|1104|||||463671
199235|1102|||||463671
199236|1105|||||463671
199567|1103|||||463978
199568|1101|37.60||||463978
199569|1104|||||463978
199570|1102|28.80||||463978
199571|1105|||||463978
199861|1103|600|YEAR|$600|$600|464395
199862|1101|72|QTR|$60|$72|464395
199863|1104|||||464395
199864|1102|||||464395
199865|1105|||||464395
11|1103|2540|YEAR|30|102|241306
12|1101|458268|YEAR|20|80|241306
13|1104|0|YEAR|0|0|241306
14|1102|352048|YEAR|1|3|241306
15|1105|0|YEAR|0|0|241306
146|1103|500||0|0|229614
147|1101|22|MONTH|0|0|229614
148|1104|||0|0|229614
149|1102|6%|WAGES|0|0|229614
150|1105|||0|0|229614
3263|1103|||||249728
3264|1101|||||249728
3265|1104|||||249728
3266|1102|||||249728
3267|1105|||||249728
4763|1103|25 TO 125|MONTH|||259138
4764|1101|12 TO 61|MONTH|||259138
4765|1104|0.50||||259138
4766|1102|||||259138
4767|1105|50|MONTH|||259138
4768|1103|700||||259143
4769|1101|35|MONTH|||259143
4770|1104|||||259143
4771|1102|||||259143
4772|1105|||||259143
7430|1103|0|0|0|0|267876
7431|1101|0|0|0|0|267876
7432|1104|0|0|0|0|267876
7433|1102|0|0|0|0|267876
7434|1105|0|0|0|0|267876
7570|1103|||||268307
7571|1101|42.92|MO|43|43|268307
7572|1104|||||268307
7573|1102|||||268307
7574|1105|||||268307
7580|1103|||||268310
7581|1101|20|bi-week|||268310
7582|1104|||||268310
7583|1102|||||268310
7584|1105|||||268310
8103|1103|||||268919
8105|1104|||||268919
8104|1101|9.53|BI WEEKLY|2|10|268919
8106|1102|||||268919
8107|1105|||||268919
14533|1103|7.50|INITIATION|7.50|9.50|272891
14534|1101|4.88|WEEK|4.88|6.97|272891
14535|1104|0|WEEK|||272891
14536|1102|0|WEEK|||272891
14537|1105|0|WEEK|||272891
111447|1103|||||373063
111448|1101|$0.15|HOUR|||373063
111449|1104|||||373063
111450|1102|||||373063
111451|1105|||||373063
198768|1103|||||463367
198769|1101|25.30|MONTH|||463367
198770|1104|||||463367
198771|1102|||||463367
198772|1105|||||463367
198788|1103|300.00||||463379
198789|1101|20.00|MONTH|||463379
198790|1104|0.00|N/A|||463379
198791|1102|0.00|N/A|||463379
198792|1105|20.00|MONTH|||463379
198958|1103|||||463501
198959|1101|1.00|MONTH|||463501
198960|1104|||||463501
198961|1102|||||463501
198962|1105|||||463501
199059|1103|||||463546
199060|1101|24|year|||463546
199061|1104|||||463546
199062|1102|||||463546
199063|1105|||||463546
199088|1103|||||463553
199089|1101|28/18.50|MONTH|||463553
199090|1104|||||463553
199091|1102|||||463553
199092|1105|||||463553
199178|1103|100.0|one time|||463645
199179|1101|base hourly rate x2|month|||463645
199180|1104|0||||463645
199181|1102|0||||463645
199182|1105|0||||463645
199237|1103|400|member|||463672
199238|1101|1.30|hour|||463672
199239|1104|||||463672
199240|1102|||||463672
199241|1105|||||463672
199252|1103|$25||$25|$100|463675
199253|1101|200%|hourly rate|||463675
199254|1104|n/a||||463675
199255|1102|1.5%|monthly rate|||463675
199256|1105|n/a||||463675
199351|1103|25||||463720
199352|1101|25 to 52|month|||463720
199353|1104|.50||||463720
199354|1102|none||||463720
199355|1105|none||||463720
199373|1103|||$50|$200|463797
199374|1101|$25|MONTHLY|||463797
199375|1104|NONE||||463797
199376|1102|6% -  10%||||463797
199377|1105|NONE||||463797
199383|1103|||||463799
199384|1101|19.21|Bi-Weekly|||463799
199385|1104|||||463799
199386|1102|||||463799
199387|1105|||||463799
199638|1103|||||464072
199639|1101|A-$33.05|MONTH|||464072
199640|1104|||||464072
199641|1102|||||464072
199642|1105|||||464072
