OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
371099|IMPROVEMENTS TO THE BUILDING|27912|750|24072|24072|302|729829
371100|Automobiles and Other Vehicles|39851|5416|19009|19009|303|729829
371101|Office Furniture and Equipment|13819|921|4445|4445|304|729829
371102|Other Fixed Assets|||||305|729829
377767|Automobiles and Other Vehicles|||||303|737932
377768|Office Furniture and Equipment|||||304|737932
377769|Other Fixed Assets|||||305|737932
377251|5530 COUNTY ROAD 35, LUTSEN, MN 55612|150000|0|150000|431000|301|737206
377252|CARVER COUNTY, MN |100000|0|100000|1256800|301|737206
377253|5530 COUNTY ROAD 35, LUTSEN, MN 55612|1013962|684258|329704|762500|302|737206
377254|Automobiles and Other Vehicles|226210|90371|135839|135839|303|737206
377255|Office Furniture and Equipment|336421|267286|69135|69135|304|737206
377256|Other Fixed Assets|0|0|0|0|305|737206
368836|Automobiles and Other Vehicles|||||303|725927
368837|Office Furniture and Equipment|9936|8528|1408|1408|304|725927
368838|Other Fixed Assets|||||305|725927
365067|Land - 7320 S. University Ave., Little Rock, AR|29902|0|29902|75000|301|723397
365068|Land - Lot, Little Rock, AR |1|0|1|25000|301|723397
365069|Land - 7400 S. University Ave., Little Rock, AR|80000|0|80000|100000|301|723397
365070|7320 S. University Ave., Little Rock, AR|69791|68661|1100|200000|302|723397
365071|7420 S. University Ave., Little Rock, AR|206779||206779|250000|302|723397
365072|Shop Building, Little Rock, AR|101950||101950|120000|302|723397
365073|Automobiles and Other Vehicles|72337||72337|100000|303|723397
365074|Office Furniture and Equipment|112785|1769|111016|64000|304|723397
365075|Other Fixed Assets|52996||52996|40000|305|723397
363219|5403 Dividend Drive Decatur Ga|250000|0|250000|322500|301|722272
363220|109 Gusmus Ave Muscle Shoals AL|37500|0|37500|5561|301|722272
363221|5403 Dividend Drive Decatur Ga|1707762|132741|1575021|1351438|302|722272
363222|109 Gusmus Ave Muscle Shoals AL|215413|123434|91979|61819|302|722272
363223|Automobiles and Other Vehicles|248488|69445|179043|173133|303|722272
363224|Office Furniture and Equipment|39068|17526|21542|21542|304|722272
363225|Other Fixed Assets|||||305|722272
359780|6279 NINE MILE ROAD, WARREN, MI 48091|284625||284625|284625|302|719564
359781|Automobiles and Other Vehicles|||||303|719564
359782|Office Furniture and Equipment|26189||26189|26189|304|719564
359783|Other Fixed Assets|||||305|719564
366726|325 South Ashland Avenue, Chicago, IL 60607|71168|0|71168|1250000|301|724413
366727|333 South Ashland Avenue, Chicago, IL 60607|135522|0|135522|2250000|301|724413
366728|Building- 333 S. Ashland Ave. Chicago, IL 60607|856072|821946|34126|3800000|302|724413
366729|Automobiles and Other Vehicles|674023|472048|201975|201975|303|724413
366730|Office Furniture and Equipment|449005|448516|489|112000|304|724413
366731|Other Fixed Assets|171577|90334|81243|125000|305|724413
355415|433 N Sierra Way, San Bernardino, CA 92410|80386|0|80386|80386|301|710886
355416|463 N Sierra Way, San Bernardino, CA 92410|106080|0|106080|106080|301|710886
355417|433 N Sierra Way, San Bernardino, CA 92410|1842591|1707882|134709|134709|302|710886
355418|463 N Sierra Way, San Bernardino, CA 92410|183920|3065|180855|180855|302|710886
355419|Automobiles and Other Vehicles|280692|27740|252952|252952|303|710886
355420|Office Furniture and Equipment|620781|511728|109053|109053|304|710886
355421|Other Fixed Assets|882045|392687|489358|489358|305|710886
370070|Automobiles and Other Vehicles|0|0|0|0|303|728069
370071|Office Furniture and Equipment|12668|11885|783|783|304|728069
370072|Other Fixed Assets|27345|20881|6464|6464|305|728069
358207|Automobiles and Other Vehicles|||||303|716839
358208|Office Furniture and Equipment|10026||10026|10026|304|716839
358209|Other Fixed Assets|||||305|716839
365174|Automobiles and Other Vehicles|23073|7636|15437|15437|303|723469
365175|Office Furniture and Equipment|712|178|534|534|304|723469
365176|Other Fixed Assets|181054|181214|640|640|305|723469
363889|Automobiles and Other Vehicles|0|0|0|0|303|722704
363890|Office Furniture and Equipment|0|0|0|0|304|722704
363891|Other Fixed Assets|0|0|0|0|305|722704
377544|HONOLULU|136812|0|136812|0|301|737747
377545|MAUI 2|811259|0|811259|0|301|737747
377546|HILO|45236|0|45236|0|301|737747
377547|KAUAI|223984|0|223984|0|301|737747
377548|MAUI 3|341287|0|341287|0|301|737747
377549|HONOLULU|1106994|795091|311903|0|302|737747
377550|MAUI 2|1842724|940237|902487|0|302|737747
377551|KAUAI|1520737|1209151|311586|0|302|737747
377552|HAWAII|464515|329203|135312|0|302|737747
377553|HONOLULU IMPROVEMENTS|2393|2393|0|0|302|737747
377554|OREGON IMPROVEMENTS|18401|16270|2131|0|302|737747
377555|Automobiles and Other Vehicles|||||303|737747
377556|Office Furniture and Equipment|2153609|1973441|180168|0|304|737747
377557|Other Fixed Assets|||||305|737747
356941|Automobiles and Other Vehicles|24095|14457|9638|9638|303|713094
356942|Office Furniture and Equipment|110332|87835|22497|22497|304|713094
356943|Other Fixed Assets|8354|5946|2408|2408|305|713094
356891|Automobiles and Other Vehicles|109177|76344|32833|32833|303|713065
356892|Office Furniture and Equipment|130107|120705|9402|9402|304|713065
356893|Other Fixed Assets|2729|2729|0|0|305|713065
355834|Land (Boron, CA|2000|0|2000|2000|301|711559
355835|Building (Boron, CA|396265|207059|189206|175000|302|711559
355836|Automobiles and Other Vehicles|||||303|711559
355837|Office Furniture and Equipment|119306|96743|22563|66000|304|711559
355838|Other Fixed Assets|1314||1314|1000|305|711559
356314|145 Colonial Court, Mt. Clemens, MI 48043|234761|81194|153567|153567|302|712384
356315|Automobiles and Other Vehicles|||||303|712384
356316|Office Furniture and Equipment|33440|32989|451|451|304|712384
356317|Other Fixed Assets|||||305|712384
356430|17233 W Ten Mile Road, Southfield, MI 48075|20000|0|20000|20000|301|712618
356431|17233 W Ten Mile Road, Southfield, MI 48075|204447|204447|0|295400|302|712618
356432|Automobiles and Other Vehicles|0|0|0|0|303|712618
356433|Office Furniture and Equipment|88157|88029|128|128|304|712618
356434|Other Fixed Assets|190477|124343|66134|66134|305|712618
372345|Automobiles and Other Vehicles|275979|213951|62028|74839|303|732716
372346|Office Furniture and Equipment|1288834|854564|434270|434270|304|732716
372347|Other Fixed Assets|1234874|609917|624957|624957|305|732716
356840|Other Fixed Assets|||||305|713032
356835|190 W. G STREET, COLTON CA 92324|25160|0|25160|45705|301|713032
356836|190 W. G STREET, COLTON CA 92324|145295|145295|0|299511|302|713032
356837|BUILDING IMPROVEMENTS|184437|154420|30017|30017|302|713032
356838|Automobiles and Other Vehicles|||||303|713032
356839|Office Furniture and Equipment|48319|45851|2468|2468|304|713032
357725|100 N River St, Newcomerstown, OH 43832|247789|60483|187306|180000|302|715558
357726|Automobiles and Other Vehicles|31788|31788|0|5000|303|715558
357727|Office Furniture and Equipment|16144|16144|0|0|304|715558
357728|Other Fixed Assets|||||305|715558
366766|Automobiles and Other Vehicles|||||303|724460
366767|Office Furniture and Equipment|13560|0|13560|13560|304|724460
366768|Other Fixed Assets|||||305|724460
363607|10300 MERRITT STREET|233737|0|233737|233737|301|722521
363608|10298 TEMBLADERA STREET|785000|0|785000|785000|301|722521
363609|IMPROVEMENTS - 10300 MERRITT STREET|199801|166882|366683|366683|302|722521
363610|Automobiles and Other Vehicles|129929|72367|57562|57562|303|722521
363611|Office Furniture and Equipment|31690|26012|5679|5679|304|722521
363612|Other Fixed Assets|0|0|0|0|305|722521
352114|161 LONDONDERRY TPKE, HOOKSETT, NH 03106|48071|0|48071|355100|301|709370
352115|161 LONDONDERRY TPKE, HOOKSETT, NH 03106|827582|555104|272478|472600|302|709370
352116|Automobiles and Other Vehicles|42702|6406|36296|32000|303|709370
352117|Office Furniture and Equipment|26642|26215|427|2500|304|709370
352118|Other Fixed Assets|16000|16000|0|1000|305|709370
358505|Automobiles and Other Vehicles|||||303|717383
358506|Office Furniture and Equipment|||||304|717383
358507|Other Fixed Assets|||||305|717383
352161|NONE|0|0|0|0|301|709411
352162|NONE|0|0|0|0|302|709411
352163|Automobiles and Other Vehicles|0|0|0|0|303|709411
352164|Office Furniture and Equipment|23302|22483|819|819|304|709411
352165|Other Fixed Assets|0|0|0|0|305|709411
358997|100 BLUE SKY PARKWAY, LEXINGTON, KY 40509|95000|0|95000|150000|301|718584
358998|100 BLUE SKY PARKWAY, LEXINGTON, KY 40509|503974|416450|87524|700100|302|718584
358999|Automobiles and Other Vehicles|7400|7355|45|100|303|718584
359000|Office Furniture and Equipment|69895|55703|14192|14000|304|718584
359001|Other Fixed Assets|||||305|718584
365910|Automobiles and Other Vehicles|||||303|723839
365911|Office Furniture and Equipment|||||304|723839
365912|Other Fixed Assets|||||305|723839
350729|Automobiles and Other Vehicles|156890|0|156890|156890|303|706292
350730|Office Furniture and Equipment|60013|0|60013|60013|304|706292
350731|Other Fixed Assets|||||305|706292
355952|Automobiles and Other Vehicles|189816|183533|6283|6283|303|711888
355953|Office Furniture and Equipment|71172|39902|31270|31270|304|711888
355954|Other Fixed Assets|294455|55006|239449|239449|305|711888
355951|199 NORTH WELLWOOD AVENUE, LINDENHURST, NY 11757|345000|78104|266896|266896|302|711888
357367|Automobiles and Other Vehicles|56506|56506|0|20000|303|713649
357368|Office Furniture and Equipment|59541|58229|1313|10000|304|713649
357369|Other Fixed Assets|||||305|713649
357330|22330 D ST, ARKANSAS CITY, KS 67005|70315|70315|0|35370|302|713426
357331|22330 D ST, ARKANSAS CITY, KS 67005|48545|3116|45429|48500|302|713426
357332|Automobiles and Other Vehicles|||||303|713426
357333|Office Furniture and Equipment|97629|83419|14210|21142|304|713426
357334|Other Fixed Assets|||||305|713426
368819|Automobiles and Other Vehicles|||||303|725917
368820|Office Furniture and Equipment|4498|4498|0|0|304|725917
368821|Other Fixed Assets|||||305|725917
358136|Automobiles and Other Vehicles|||||303|716716
358137|Office Furniture and Equipment|21315|16403|4912|4912|304|716716
358138|Other Fixed Assets|||||305|716716
357034|Automobiles and Other Vehicles|||||303|713173
357035|Office Furniture and Equipment|||||304|713173
357036|Other Fixed Assets|0|0|0|0|305|713173
357017|Automobiles and Other Vehicles|||||303|713160
357018|Office Furniture and Equipment|252094|239705|12389|12389|304|713160
357019|Other Fixed Assets|210337|44210|166127|166127|305|713160
352423|Land|42565|0|42565|42565|301|709616
352424|Buildings|222751|222751|0|310000|302|709616
352425|Automobiles and Other Vehicles|94119|46016|48103|70000|303|709616
352426|Office Furniture and Equipment|104591|104591|0|10000|304|709616
352427|Other Fixed Assets|||||305|709616
350423|333 EAST BROADWAY, MAYFIELD, KY 42066|110720|0|110720|110720|302|705279
350424|Automobiles and Other Vehicles|||||303|705279
350425|Office Furniture and Equipment|42044|0|42044|42044|304|705279
350426|Other Fixed Assets|||||305|705279
372107|Automobiles and Other Vehicles|||||303|732055
372108|Office Furniture and Equipment|760|722|38|38|304|732055
372109|Other Fixed Assets|||||305|732055
362948|Automobiles and Other Vehicles|||||303|722109
362949|Office Furniture and Equipment|3762|3762|0|0|304|722109
362950|Other Fixed Assets|||||305|722109
370835|Other Fixed Assets|||||305|729323
370831|280 McCloskey Road, Fayetteville, NC|135000|0|135000|135000|301|729323
370832|280 McCloskey Road, Fayetteville, NC|60000|||60000|302|729323
370833|Automobiles and Other Vehicles|||||303|729323
370834|Office Furniture and Equipment|25000|0|25000|25000|304|729323
359231|1520 PORTER RD BEAR DE 19701|50000|0|50000|50000|301|718955
359232|1520 PORTER RD BEAR DE 19701|160000||160000|160000|302|718955
359233|Automobiles and Other Vehicles|||||303|718955
359234|Office Furniture and Equipment|11047||11047|11047|304|718955
359235|Other Fixed Assets|||||305|718955
357832|1 north choctaw, Valliant, OK 74764||0|30512|30512|301|715748
357833|Automobiles and Other Vehicles|||||303|715748
357834|Office Furniture and Equipment|||||304|715748
357835|Other Fixed Assets|||||305|715748
355192|Automobiles and Other Vehicles|0|0|0|0|303|710764
355193|Office Furniture and Equipment|0|0|0|0|304|710764
355194|Other Fixed Assets|0|0|0|0|305|710764
363388|Automobiles and Other Vehicles|||||303|722357
363389|Office Furniture and Equipment|7760|6856|904|904|304|722357
363390|Other Fixed Assets|||||305|722357
372114|Automobiles and Other Vehicles|||||303|732090
372115|Office Furniture and Equipment|57080|0|57080|57080|304|732090
372116|Other Fixed Assets|31765|0|31765|31765|305|732090
372521|Automobiles and Other Vehicles|||||303|733235
372522|Office Furniture and Equipment|13248||13248|13248|304|733235
372523|Other Fixed Assets|||||305|733235
364938|Automobiles and Other Vehicles|||||303|723340
364939|Office Furniture and Equipment|22033||22033|22033|304|723340
364940|Other Fixed Assets|||||305|723340
357132|459 E. Church Street Elmira, NY 14901-2831|93019|48163|44856|137875|302|713218
357133|Office Furniture and Equipment|25670|21234|5677|31347|302|713218
357134|Automobiles and Other Vehicles|||||303|713218
357135|Office Furniture and Equipment|||||304|713218
357136|Other Fixed Assets|||||305|713218
367837|400 COMMERCE LA & RT 73 WEST BERLIN|89180|0|89180|150000|301|725250
367838|DELSEA DR DEPTFORD NJ|400000|0|400000|450000|301|725250
367839|400 COMMERCE LA & RT 73 WEST BERLIN|667371|531967|135404|332000|302|725250
367840|Automobiles and Other Vehicles|512323|172248|340075|400000|303|725250
367841|Office Furniture and Equipment|258808|155351|103457|100000|304|725250
367842|Other Fixed Assets|18052|18052|0|1000|305|725250
356171|59 LAWRENCE AVE POTSDAM, NY 13676|1916105|383221|1532884|1532884|302|712123
356154|800 TROY SCHENECTADY ROAD LATHAM, NY 12110|3860896|0|3860896|3860896|301|712123
356172|Automobiles and Other Vehicles|4022407|2097902|1924505|1924505|303|712123
356173|Office Furniture and Equipment|8717163|5736509|2980654|2980654|304|712123
356174|Other Fixed Assets|13406134|6789200|6616934|6616934|305|712123
356155|270 ESSJAY ROAD WILLIAMSVILLE, NY 14221|242786|0|242786|242786|301|712123
356156|1 WEST OAK HILL ROAD JAMESTOWN, NY 14701|235451|0|235451|235451|301|712123
356157|30 N. UNION STREET ROCHESTER, NY 14607|874000|0|874000|874000|301|712123
356158|4983 BRITTONFIELD PKWY EAST SYRACUSE, NY 13057|367028|0|367028|367028|301|712123
356159|7 ELLINWOOD COURT NEW HARTFORD, NY 13413|85000|0|85000|85000|301|712123
356160|201 STOCKADE DRIVE KINGSTON, NY 12401|200000|0|200000|200000|301|712123
356161|305 VESTAL PKWY WEST VESTAL, NY 13850|250000|0|250000|250000|301|712123
356162|59 LAWRENCE AVE POTSDAM, NY 13676|2400|0|2400|2400|301|712123
356163|800 TROY SCHENECTADY ROAD LATHAM, NY 12110|23048840|9795757|13253083|13253083|302|712123
356164|270 ESSJAY ROAD WILLIAMSVILLE, NY 14221|1978493|1454692|523801|523801|302|712123
356165|1 WEST OAK HILL ROAD JAMESTOWN, NY 14701|2766363|829774|1936589|1936589|302|712123
356166|30 N. UNION STREET ROCHESTER, NY 14607|4147356|2576345|1571011|1571011|302|712123
356167|4983 BRITTONFIELD PKWY EAST SYRACUSE, NY 13057|2825538|1416060|1409478|1409478|302|712123
356168|7 ELLINWOOD COURT NEW HARTFORD, NY 13413|545955|370497|175458|175458|302|712123
356169|201 STOCKADE DRIVE KINGSTON, NY 12401|1437151|767264|669887|669887|302|712123
356170|305 VESTAL PKWY WEST VESTAL, NY 13850|539385|272117|267268|267268|302|712123
358768|Automobiles and Other Vehicles|||||303|718034
358766|1015,1017,1019 OREGON|91000|0|91000|91000|301|718034
358769|Office Furniture and Equipment|15510||2786|2786|304|718034
358770|Other Fixed Assets|||||305|718034
358767|1015,1017,1019 Oregon|100000||100000|100000|302|718034
357146|Automobiles and Other Vehicles|28975|8693|20282|20282|303|713226
357147|Office Furniture and Equipment|21495|19607|1888|1888|304|713226
357148|Other Fixed Assets|||||305|713226
358290|Automobiles and Other Vehicles|0|0|0|0|303|716977
358291|Office Furniture and Equipment|0|0|0|0|304|716977
358292|Other Fixed Assets|0|0|0|0|305|716977
357804|Automobiles and Other Vehicles|||||303|715705
357805|Office Furniture and Equipment|||||304|715705
357806|Other Fixed Assets|0|0|0|0|305|715705
363767|Earnest Money - 1009 Longfellow Dr Hiawatha, IA|5000|0|5000|5000|302|722615
363768|Automobiles and Other Vehicles|91132|54462|36670|36670|303|722615
363769|Office Furniture and Equipment|99162|90816|8346|8346|304|722615
363770|Other Fixed Assets|||||305|722615
357274|Office condominium|237110|205112|31998|31998|302|713332
357275|Building improvements|9451|9083|368|368|302|713332
357276|Automobiles and Other Vehicles|||||303|713332
357277|Office Furniture and Equipment|34375|31235|3140|3140|304|713332
357278|Other Fixed Assets|||||305|713332
361137|Automobiles and Other Vehicles|||||303|720725
361138|Office Furniture and Equipment|5138|1027|4111|4111|304|720725
361139|Other Fixed Assets|||||305|720725
354703|161 Patchway Road, Duncansville, PA 16632-8431|304845|0|304845|30845|301|710608
354704|1276 Libert Street, Franklin, PA 16323|26461|0|26461|26461|301|710608
354705|250 Commerce Park Drive, New Columbia, PA 17856|260259|0|260259|260259|301|710608
354706|1258 O'Neill Highway, Dunmore, PA 18512|50000|0|50000|50000|301|710608
354707|150 South 43rd St., Harrisburg, PA 17111|473039|0|473039|473039|301|710608
354708|4031 Executive Park Drive, Harrisburgh, PA 17111|207973|0|207973|207973|301|710608
354709|161 Patchway Road, Duncansville, PA 16632-8431|2346493|1299559|1046935|2712680|302|710608
354710|1276 Libert Street, Franklin, PA 16323|1406358|690825|715533|1867775|302|710608
354711|250 Commerce Park Drive, New Columbia, PA 17856|2239761|1297824|941937|2596763|302|710608
354712|1258 O'Neill Highway, Dunmore, PA 18512|1764825|1199825|565000|1952799|302|710608
354713|150 South 43rd St., Harrisburg, PA 17111|9939993|6681241|3258752|10941530|302|710608
354714|4031 Executive Park Drive, Harrisburgh, PA 17111|3924490|3660452|264038|6510025|302|710608
354715|Automobiles and Other Vehicles|45741|45741|0|0|303|710608
354716|Office Furniture and Equipment|4437812|4342181|95631|95631|304|710608
354717|Other Fixed Assets|23697|23697|0|0|305|710608
364908|Office Furniture and Equipment|50312|41388|8924|8924|304|723332
364909|Other Fixed Assets|0|0|0|0|305|723332
364907|Automobiles and Other Vehicles|0|0|0|0|303|723332
364906|Leasehold Improvements|15315|183|11226|11226|302|723332
359909|Automobiles and Other Vehicles|29859|26718|3141|10000|303|719657
359910|Office Furniture and Equipment|16776|15825|951|5000|304|719657
359911|Other Fixed Assets|||||305|719657
377912|Land & Parking lot|746648|0|746648|746648|301|738061
377913|Building & Building Improvements|722931|0|585905|585905|301|738061
377914|Autos & Other vehicles|74780|0|0|0|301|738061
377915|Office Furn. & Equip.|238659|0|53531|53531|301|738061
377916|Other Fixed Assets|32676|0|0|0|301|738061
377917|Automobiles and Other Vehicles|||||303|738061
377918|Office Furniture and Equipment|||||304|738061
377919|Other Fixed Assets|||||305|738061
364261|Automobiles and Other Vehicles|0|0|0|0|303|722945
364262|Office Furniture and Equipment|15319|11929|3390|3390|304|722945
364263|Other Fixed Assets|0|0|0|0|305|722945
369178|Automobiles and Other Vehicles|||||303|726231
369179|Office Furniture and Equipment|48545|44008|4537|4537|304|726231
369180|Other Fixed Assets|||||305|726231
360435|1451 Old Pickney Howell, MI. 48844|306408|150987|155421|302000|302|720175
360436|Automobiles and Other Vehicles|||||303|720175
360437|Office Furniture and Equipment|44886|44886|0|4000|304|720175
360438|Other Fixed Assets|139834|68687|71147|43000|305|720175
362508|BUILDINGS|0|0|0|0|302|721785
362507|LAND|0|0|0|0|301|721785
362509|Automobiles and Other Vehicles|19831|7932|11899|11899|303|721785
362510|Office Furniture and Equipment|31875|31875|0|0|304|721785
362511|Other Fixed Assets|||||305|721785
353662|Office Furniture and Equipment|39861|39861|0|1500|304|710264
353661|Automobiles and Other Vehicles|||||303|710264
353663|Other Fixed Assets|||||305|710264
369021|1192 Plainfield Street, Johnston, RI  02919|65000|0|65000|100000|301|726107
369022|1192 Plainfield Street, Johnston, RI  02919|604245|496939|107306|220000|302|726107
369023|Automobiles and Other Vehicles|||||303|726107
369024|Office Furniture and Equipment|33889|30192|3697|3697|304|726107
369025|Other Fixed Assets|18128|17240|888|888|305|726107
357712|1385 Tennessee Ave. Cincinnati, OH 45229|22500|0|22500|22500|301|715414
357713|1385 Tennessee Ave. Cincinnati, OH 45229|473783|188695|285088|285088|302|715414
357714|Automobiles and Other Vehicles|||||303|715414
357715|Office Furniture and Equipment|30321|30321|0|0|304|715414
357716|Other Fixed Assets|||||305|715414
366772|LAND 4409 W ALVA ST TAMPA FL|14600|0|14600|14600|301|724496
366773|BUILDING 4409 W ALVA ST TAMPA FL|358079|314339|43740|43740|302|724496
366774|Automobiles and Other Vehicles|32996|24357|8639|8639|303|724496
366775|Office Furniture and Equipment|43238|40765|2473|2473|304|724496
366776|Other Fixed Assets|||||305|724496
373812|194 W. LAKE ST, ELMHURST, IL 60126|35000|0|35000|40000|301|735371
373813|194 W. LAKE ST, ELMHURST, IL 60126|405407|257821|147586|410000|302|735371
373814|Automobiles and Other Vehicles|0|0|0|0|303|735371
373815|Office Furniture and Equipment|134220|134220|0|120000|304|735371
373816|Other Fixed Assets|2055|2055|0|2050|305|735371
368551|4 NORTH HIGH ST, BALTIMORE MD|22500|0|22500|30000|301|725634
368552|4 NORTH HIGH ST, BALTIMORE MD|348123|229377|118746|200000|302|725634
368553|Automobiles and Other Vehicles|||||303|725634
368554|Office Furniture and Equipment|130236|130236|0|3000|304|725634
368555|Other Fixed Assets|||||305|725634
357539|Automobiles and Other Vehicles|||||303|714678
357538|OFFICE FURNITURE AND EQUIPMENT|34802|0|8094|27678|301|714678
357540|Office Furniture and Equipment|||||304|714678
357541|Other Fixed Assets|||||305|714678
363435|23 BROCK ST #B-03, NORTH HAVEN, CT 06473|15000|0|15000|15000|301|722381
363436|23 BROCK ST #B-03, NORTH HAVEN, CT 06473|128130|126363|1767|99500|302|722381
363437|Automobiles and Other Vehicles|74324|31959|42365|42365|303|722381
363438|Office Furniture and Equipment|47228|35296|11932|12500|304|722381
363439|Other Fixed Assets|||||305|722381
368891|10501 S. Orange Ave Orlando FL 32824|255284|0|255284|255284|302|725983
