RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
718743|337692|0|0|0|0|0|3024|0|0|0|0|0|0||
734061|235320|0|0|||8736|||0||0||||
722137|1235037|0|174000|0||35010|0|0|5905|0|45079|0|0||45079
728849|74865|0|0|||0|||0||0||||
718018|9564|0|0|||4|||0||996||||
718601|32630|0|0|||879|||0||0||||
724379|37664|0|0|||555|||0||0||||
725707|102256|0|0|||0|||0||0||||
720074|59830|0|0|||0|||0||0||||
725524|0|64930|0|||11|||0||50000||||
719588|31373|0|0|||0|||0||0||||
727945|90822|0|0|||0|||0||1828||||
730415|226660|0||0||19|0|0|0||573|0|0||573
716282|11538|0|0|||0|||0||3206||||
714216|53690|0|0|||0|||0||622||||
714935|19557|0|0|||2|||0||0||||
723858|5917|0|0|||0|||0||5105||||
702798|23885|0|15000|||8|||30473||100||||
729839|0|113550|0|||2|||0||0||||
732527|1776|0|0|||0|||0||0||||
727672|44656|0|0|||399|||0||0||||
722498|28903|0|0|||0|||74919||560||||
723388|0|0|0|||0|||0||0||||
714061|0|11130|0|||0|||0||0||||
727664|51648|0|0|||0|||0||78521||||
732683|11923|0|0|||0|||0||0||||
715108|198407|0|0|||20|||6603||2123||||
730202|22827|0|0|||0|||0||0||||
725247|0|75247|0|||0|||0||1566||||
716860|11421|0|0|||0|||0||0||||
732927|1207|0||0||12|0|0|0||0|0|0||
722811|0|0|0|||0|||0||15430||||
710696|25295085|0|0|63995|0|0|0|398714|0|0|3345397|0|0||41793
710785|10873|0|0|||0|||0||6326||||
706078|116755|0|0|||0|||0||54085||||
729334|5005781|0||0||108|0|0|0|0|435572|0|0||
706173|25974|0|0|||2|||0||0||||
736990|37492|0|0|||0|||0||0||||
729438|122618|0|0|||17|||4150||1008||||
737269|0|0||0||0|0|3900|0||1251143|0|0||6407
728269|15759|0|0|||0|||65||0||||
728455|13932|0|0|||10|||0||0||||
733566|0|56765||0||608|0|0|0||266289|0|0||
729735|5358|0|0|0|0|10|0|0|0|0|0|0|0|0|0
734889|1918551|0||14579||282|0|0|0||29473|0|0||19731
706484|33524|0|0|||0|||0||0||||
719182|69194|0|0|||0|||0||0||||
725450|22352|0|0|||0|||0||0||||
725021|0|0||0||30|0|0|0||399|0|0||
729555|22950|0|0|||0|||0||2158||||
728512|92018|0|0|||0|||0||0||||
738186|12233|0|0|||0|||0||0||||
710241|376962|0|0|0||0|190|0|11675|0|124|720|0||124
727144|28790|0|0|||0|||0||0||||
707815|1289|0|0|||0|||0||11499||||
710673|18670|19021|0|||0|||0||0||||
708135|218628|0||6540||50|0|0|4535||3112|0|0||3112
725549|28474|0|0|||0|||0||1734||||
717401|13104|0|0|||0|||0||5000||||
709953|291884|0|0|3403|0|2281|0|0|12291|0|179600|0|0||14400
705991|11142|0|0|||0|||0||0||||
737715|21681|0|0|||0|||0||0||||
727280|254473|0||0||0|0|0|0||0|0|0||
725396|0|0|0|0|0|0|0|0|0||4473762|0|0|0|5762
708479|1725417|2700|15|0|0|2|25709|0|0|0|285504|899125|0|0|17606
711517|31224|0|0|||383|||0||4830||||
723112|0|15550|0|||0|||0||3284||||
710606|500859|0||0|0|0|0|0|24647||685641|19800|0||3413
709946|11980|0|0|||0|||0||500||||
708665|523690|0||0||11647|0|445687|1160765||350432|0|93614||0
727179|23065|0|0|||0|||0||0||||
709410|45104|0|0|||187|||0||0||||
712547|289957|0||0||168|0|0|0||12498|0|0||2949
708546|9560|0|0|||0|||0||46||||
710669|802552|0|0|11622|0|0|0|0|103460|0|294452|0|0||17689
710173|588273|0||17797||0|0|0|68266||116461|8324|0||944
709659|809989|0|0|22018|0|0|0|0|96550|0|102910|116595|0||2910
709656|828415|0|990599|4615|52500|38202|17173|0|1620799|0|687118|0|0|0|11220
711350|712322|0||19914||0|0|0|87070||100719|2850|0||719
708282|899320|0||1522||0|0|0|103580||110501|53129|0||3655
711276|616099|0||17423||0|0|0|77485||200320|5506|0||320
708386|0|31347|0|||0|||0||0||||
711082|669651|0||9445|0|798|0|0|104660||101064|9854|0||1064
710418|245351|0|0|0|0|1941|0|0|0|0|22743|0|0||3835
710298|157636|0|12500|7007||7425|0|12000|744835||4027|338336|41735||4027
708337|19316|0|0|||0|||0||0||||
707073|20250|0|0|||0|||0||0||||
710887|283678|0|0|0|0|0|0|0|75|0|122796|0|90458||7290
710489|74334|0|0|||70|||0||950||||
711220|32850|0|0|||44|||0||2000||||
714346|107357|0|0|||0|||0||730||||
714593|34659|0|0|||0|||0||0||||
710632|0|1679290|0|0|32619|26120|0|0|0||127432|0|0||12292
710659|158495|0|0|0|0|0|0|0|5692|0|100071|0|0|0|71
732578|319290|0|25000|0||10166|0|0|0||677|0|0||677
720790|139796|0|0|||48|||0||3061||||
728071|23927|0|24295|||5392|||0||6734||||
718301|21463|0|0|||191|||0||3996||||
711665|487484|0||0||505|0|0|0||0|0|0||
732747|21543|0|0|||0|||0||659||||
718062|51179|0|0|||52|||0||1619||||
728880|102341|0|0|||0|||0||0||||
715418|103650|0|0|||2|||0||7800||||
715415|24568|0|0|||349|||0||85||||
723822|154842|0|0|||219|||0||0||||
714972|59415|0|0|||0|||0||0||||
733024|43896|109|0|||8|||0||424||||
715776|8355|0|0|||586|||9340||3192||||
716085|118129|0|0|||0|||0||6204||||
722905|63278|0|0|||538|||0||1||||
732886|8869053|0|0|0|1200|6049|0|0|0||317153|0|18221||8748
717455|49069|0|0|||829|||0||1125||||
710891|64571|0|0|||0|||30||0||||
728005|13015|0|0|||0|||0||400||||
722922|11840|0|0|||0|||200||750||||
721458|86535|0||0||0|5|0|0|0|0|0|0||
729829|1222184|0||0||18521|0|33425|0||2472|0|0||2472
718554|109640|0|0|||0|||0||656||||
737932|112996|0||0||0|0|0|0||0|0|0||
737206|4667873|0|1407712|0|0|52856|129578|159292|0|40343|104803|0|0|2425032|37791
725927|0|781835||0||29|0|0|0||179434|0|0||9472
722165|0|16034|0|||0|||0||0||||
720039|23952|0|0|||0|||0||267||||
718624|18113|0|0|||0|||0||0||||
725832|381674|0||0||0|0|0|0||0|0|0||0
724972|11286|0|0|||0|||0||0||||
722448|7234|0|0|||0|||0||0||||
723397|153506|356091||0||13543|0|26430|0||12962|0|0||12962
716474|11721|0|0|||12|||0||0||||
722272|2572871|0|292840|0|0|24240|0|77350|688|0|285470|0|0||18227
714074|12583|0|0|||10|||0||2139||||
719564|896681|0|0|0|0|692|0|0|0|0|30525|0|0||13538
724413|8386278|0|28852|0|0|9300|153461|940051|0|73278|636190|0|9620|0|57129
727817|0|0||0||0|0|0|0||0|0|0||
727055|100304|0|0|||0|||200||3889||||
719801|33455|0|0|||0|||0||5692||||
724897|45920|0|0|||254|||155706||17257||||
724251|175394|0|0|||39|||0||42412||||
723463|28769|0|0|||39|||0||0||||
719587|21041|0|0|||7|||0||0||||
728170|73348|0|0|||1595|||1313||69||||
730669|66479|0|0|||7|||3||4374||||
729719|13743|0|0|||0|||0||0||||
715699|28096|0|2200|||18|||0||2200||||
730532|332431|0||0||11|0|0|0||0|0|4460||
727895|0|31094|0|||38|||0||0||||
716478|65437|0|0|||10693|||0||1630||||
738465|0|0|0|||0|||0||0||||
724976|13919|0|0|||1679|||0||276||||
722779|0|37273|0|||0|||19510||3604||||
733998|19262|0|0|||0|||0||0||||
710886|1984402|0|0|21490|0|5929|0|0|0|0|27873|438|0||8669
730378|4168|0|0|||0|||0||0||||
725890|88031|0|0|||629|||75||15149||||
709263|28401|0|0|||15|||0||0||||
728540|103623|0|0|||0|||0||1820||||
725770|16724|0|0|||5|||0||286||||
734199|11733|0|0|||0|||0||0||||
716654|29922|0|0|||172|||0||1200||||
713465|0|0||0||0|0|0|0||0|0|0||0
736182|25947|0|0|||0|||15||1318||||
726101|28310|0|0|||0|||0||172938||||
710746|153208|0|0|||0|||0||17784||||
723153|376|0|0|||0|||0||500||||
720256|19038|0|0|||182|||0||20||||
728069|5549300|0||0||520|0|0|0||479566|0|0||28578
716546|185777|0|0|||15|||0||1365||||
716839|592916|0||0||0|0|0|100||58760|0|0||1849
717119|13623|0|0|||0|||0||1450||||
733837|50616|0|0|||0|||0||0||||
721660|21504|0|0|||0|||0||0||||
723469|1455813|0|4399|0|1119613|44976|0|0|0|0|35148|0|0||4033
712015|9199|0|0|||0|||0||0||||
733695|42466|0|0|||47|||0||293||||
716193|29602|0|0|||32|||0||851||||
721370|208960|0|0|||11|||50||19148||||
724292|185964|0|0|||948|||375||24106||||
723879|0|35983|0|||0|||0||1580||||
713979|14307|0|0|||92|||0||0||||
732259|170979|0|0|||0|||0||8758||||
737092|196758|0|0|||3793|||0||0||||
718580|0|20766|0|||336|||0||0||||
730318|0|23409|0|||0|||0||150||||
722714|0|13932|0|||0|||0||0||||
720174|13005|0|0|||937|||0||0||||
713856|130507|0|0|||0|||37||4345||||
718604|0|45066|0|||0|||0||106||||
718298|16900|0|0|||328|||0||1580||||
714297|0|11278|0|||23|||0||920||||
726546|0|29564|0|||0|||0||4984||||
726450|17204|0|0|||21|||0||141||||
720886|0|27090|0|||9|||0||106||||
722986|0|38480|0|||0|||0||1037||||
713188|39889|0|0|||0|||0||785||||
718342|0|65763|0|||19|||0||714||||
732475|0|41240|0|||0|||0||513||||
717617|45680|0|0|||35|||0||0||||
717720|0|191558|0|||381|||0||0||||
718965|12194|0|0|||292|||600||6314||||
715288|64317|0|0|||0|||0||10002||||
734150|22209|0|0|||407|||0||2945||||
722442|421970|0||0||208|0|0|0||1256|0|37040||
712994|11396|0|0|||0|||0||2608||||
