RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES
418083|106885|1060|2594|161102|24333|7824|35979|0|0||7147|0|54002|31589|0|0|0|0|0|0|39594|7824|0|0|0|0|791|1060|0|0|19110|0||0
420396|||6728||||||||||2889|0|0|0|0|||18818|0|||||||||||1174||0
416494|||3450||||||||||0|10126|0|0|0|||16808|0|||||||||||2405||0
424571|||5850||||||||||2973|0|0|0|0|||1777|0|||||||||||19838||171
419503|||6533||||||||||0|5389|0|0|0|||1467|0|||||||||||652||0
421181|||0||||||||||0|10926|0|0|0|||6350|599|||||||||||184||0
411562|||3000||||||||||0|34028|0|0|0|||1382|0|||||||||||14462||0
429344|||399||||||||||0|4506|700|0|0|||3763|1376|||||||||||345||0
430730|481|0|125|92|12978|0|0|0|0||755|0|0|555|0|0|0|0|0|0|0|0|0|0|0|0|47|0|125|92|591|0||0
421316|||1925||||||||||0|129|1054|0|0|||6064|680|||||||||||4373||0
418834|||4495||||||||||0|0|0|0|0|||12783|0|||||||||||2455||0
439991|||3499||||||||||54762|9573|0|0|0|||34409|4324|||||||||||2651||0
424892|||0||||||||||3847|50783|0|0|0|||27696|27002|||||||||||9236||740
415997|||3935||||||||||0|3072|0|0|0|||11178|0|||||||||||1776||0
418693|||2950||||||||||0|2276|0|0|0|||10780|0|||||||||||541||0
421317|||11930||||||||||0|0|0|0|0|||0|0|||||||||||213||0
409006|||990||||||||||30064|0|0|0|0|||2730|0|||||||||||9050||389
413864|||4045||||||||||3000|0|0|0|0|||0|0|||||||||||67568||0
421468|||942||||||||||0|252|0|44911|0|||24115|27261|||||||||||24605||1175
419946|||0||||||||||9648|0|0|0|0|||1373|0|||||||||||1854||0
429438|||1450||||||||||0|0|0|0|0|||14141|0|||||||||||1346||0
418809|||5390||||||||||0|798|100|1125|0|||26711|0|||||||||||6015||0
414377|||400||||||||||17609|7322|0|4704|0|||1561|694|||||||||||2649||6470
418162|||77493||||||||||0|8529|0|0|0|||36450|15389|||||||||||1588||0
437915|||2850||||||||||5029|3149||||||6229|4459|||||||||||58||11691
460878|||200||||||||||1550|27945||||||4663|2017|||||||||||6113||2263
426874|||500||||||||||38782|2915|0|0|0|||725|0|||||||||||0||50
415390|||820||||||||||23206|3450|0|0|0|||9273|6814|||||||||||3175||0
438880|||1300||||||||||0|0|0|0|0|||13|0|||||||||||375||0
433561|0|0|16260|148409|0|0|0|0|0||6944|0|13050|34431|0|0|0|0|0|0|23634|0|0|8054|5447|0|0|0|0|0|0|0||0
428873|||107||||||||||102|2400|0|0|0|||214|398|||||||||||265||1500
411526|||7640||||||||||31078|38617|0|63351|0|||4285|772|||||||||||17859||0
421839|||3850||||||||||0|204|55|0|0|||35310|0|||||||||||580||0
420373|0|75150|103630|9178|14286|0|0|0|0||0|0|344581|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7758|10630|2880|9627|0||0
413126|||12450||||||||||900|0|0|0|0|||3285|0|||||||||||1923||0
432238|||3434||||||||||795|42300|0|0|0|||51848|19235|||||||||||4667||0
408296|||4150||||||||||15736|2665|2892|0|0|||0|0|||||||||||54709||5700
422901|||650||||||||||1970|0|0|0|0|||0|0|||||||||||9107||0
451651|||600||||||||||357|0|0|0|0|||3529|0|||||||||||590||0
415086|||2050||||||||||0|0|0|0|0|||32002|0|||||||||||8487||0
420327|||300||||||||||872|31481|0|0|0|||12940|3477|||||||||||970||0
425222|||4030||||||||||55446|30169|0|0||||67305|18561|||||||||||25044||900
423372|||5015||||||||||1546|9514|0|0|0|||8140|0|||||||||||4150||0
429204|3551336|37694|26475|1439642|427815|605907|1150666|0|0||187013|0|1806460|179230|184415|841190|0|95629|0|0|1774583|605907|0|64452|584591|431141|0|0|0|0|0|0||0
407728|||0||||||||||8577|0|0|0|0|||3000|0|||||||||||0||0
425687|||0||||||||||0|0|0|0|0|||1974|0|||||||||||0||0
422581|||1737||||||||||0|24155|0|0|0|||5214|13128|||||||||||29468||7090
410787|||3421||||||||||0|2295|0|0|0|||957|0|||||||||||3830||150
404790|||1075||||||||||15847|1214|0|0|0|||17|0|||||||||||11988||2882
403012|3815|840|6386|0|91570|3885|0|2862|0||4995|0|67247|28255|0|28480|0|0|0|0|10334|4682|-797|2658|1227|0|0|840|6386|0|27047|0||0
411800|||||||||||||1152|0||||||||||||||||||||
431929|571330|0|90|142414|300714|250882|305620|0|0||55714|0|194376|151914|0|149228|0|0|0|0|273428|240764|10118|90620|160262|0|35778|0|90|64222|41482|0||0
407450|431704|0|6244|183404|163750|156072|0|0|0||44552|0|0|361204|18690|42780|0|0|0|0|258246|156072|0|0|0|0|1998|0|6244|55360|29081|0||0
405817|191768|0|3000|95025|54984|49963|0|0|120414||16607|0|0|77463|39553|62133|0|0|0|0|69820|49963|0|33889|16073|0|26866|0|3000|21203|32714|0||0
433393|||788||||||||||0|17859|0|0|0|||10120|8703|||||||||||5489||0
409141|||0||||||||||50585|3964|0|0|0|||32472|0|||||||||||44780||0
432071|||0||||||||||167|7422|0|0|0|||613|0|||||||||||818||0
407884|||1025||||||||||858|4177|0|2345|0|||30942|292|||||||||||463||1750
422296|||503||||||||||0|19599|0|0|0|||13494|3010|||||||||||3695||5479
413768|||150||||||||||1782|21840|0|0|0|||22352|366|||||||||||1039||0
407795|3967|834|5939|253320|158268|45465|0|0|0||0|0|0|110519|86124|0|0|55212|0|0|99783|42973|2492|0|-83406|0|2739|0|5939|103649|75387|0||0
407432|313618|15973|10021|35369|122442|60080|0|0|0||31765|0|0|165429|110767|14875|0|0|0|0|25433|61420|-1340|55874|4206|0|85320|4313|10021|18370|64664|0||0
438958|0|0|200|0|0|0|0|0|0||0|0|0||||||0|||0|||||0||200|0|0|||
432427|1063460|0|248528|16912|185|0|0|0|0||0|0|0|0|0|0|102250|0|0|0|0|0|0|0|0|0|0|0|5046|4817|185|0||0
441272|802673|194100|1219|40222|0|0|0|0|0||3359|0|0|||784174|||949962|||0|||||1601|130100|1219|6562|0|||
429883|||0||||||||||0|5459|0|0|0|||2781|0|||||||||||0||332
422647|||2995||||||||||0|3665|0|0|0|||0|0|||||||||||9027||0
425925|820|0|0|2421|700|0|0|0|0||0|0|0|0|0|29168|0|0|0|0|0|0|0|0|0|0|820|0|0|2421|700|0||0
428631|||21213||||||||||0|0|0|0|0|||0|0|||||||||||986||0
442082|||0||||||||||89690|22718|0|0|0|||0|5213|||||||||||7194||0
424193|||405||||||||||1223|11051|0|0|0|||1005|0|||||||||||1351||280
407094|||625||||||||||8007|5028|0|0|0|||9409|0|||||||||||117||1440
400058|||0||||||||||3480|2100|0|0|0|||15430|0|||||||||||459||0
395603|||0||||||||||0|13268|0|0|0|||3754|9831|||||||||||4402||1800
407640|||0||||||||||0|0|0|0|0|||0|0|||||||||||14782||0
414325|||0||||||||||6963|720|0|0|0|||0|0|||||||||||300||0
418411|37012|3585|2240|39085|18526|8201|0|0|0||3421|0|153618|31707|0|11905|0|0|0|0|10577|7623|578|6889|881|0|12534|0|2240|13004|1262|0||0
414053|||18592||||||||||14950|0|0|0|0|||5062|0|||||||||||10394||0
423638|||0||||||||||4853|74297|0|36528|0|||0|4470|||||||||||4453||0
421841|||6120||||||||||0|0|0|0|0|||1342|0|||||||||||2281||0
407705|||1220||||||||||10763|0|1565|0|0|||0|16125|||||||||||18210||0
424805|||1406||||||||||0|0|0|0|0|||12549|0|||||||||||652||0
416316|||200|||||||||||3277||||||2834|895|||||||||||826||190
432436|401128|0|20000|12843|0|0|0|0|0||0|0|0|0|0|0|29000|0|1468392|0|0|0|0|0|0|0|0|0|3000|1243|0|0||0
469291|||612||||||||||0|7899|0|0|0|||2690|0|||||||||||4412||150
423990|||250||||||||||3152|999|298|0|0|||1020|0|||||||||||5945||2418
406184|||0||||||||||12901|1110|0|0|0|||57|0|||||||||||663||1330
426420|||981|||||||||||12182||||||4992||||||||||||3220||
417650|||6470||||||||||9090|6327|0|0|0|||1273|44|||||||||||310||0
414054|||13992||||||||||16781|1907|0|0|0|||6257|0|||||||||||6240||0
429345|||2400||||||||||0|1548|0|0|0|||5946|0|||||||||||4470||0
414532|||200||||||||||1302|10262|0|0|0|||26115|3963|||||||||||20297||12555
408707|393078|13224|52453|195799|36496|74938|0|0|0||57128|0|16447|257999|0|67685|0|0|0|0|125929|69695|5243|49002|25936|0|55305|1423|19066|43008|15957|0||0
407382|||1708||||||||||11439|6086|0|0|0|||5844|1034|||||||||||4028||0
411139|||9198||||||||||0|4584|0|0|0|||3557|3782|||||||||||3511||300
423992|||1122||||||||||0|41817|0|0|0|||4104|0|||||||||||22015||0
412211|||2500|||||||||||35757||||||||||||||||||11678||5899
423373|||1400||||||||||0|0|0|0|0|||8919|0|||||||||||233||0
416574|||0||||||||||10234|4963|0|0|0|||1217|836|||||||||||3||0
405785|||0||||||||||14983|7267|0|0|0|||12895|402|||||||||||2159||0
424834|||110||||||||||30467|23829|0|1200|0|||14975|18585|||||||||||15917||14974
411825|||399||||||||||26058|7360|0|1872|0|||0|1728|||||||||||14196||980
421638|||1500||||||||||0|8669|0|0|0|||0|0|||||||||||7588||0
422680|||50||||||||||0|3700|0|0|0|||1979|0|||||||||||47||0
414710|||260||||||||||74887|2339|0|5289|0|||0|20841|||||||||||18673||0
440444|||1000||||||||||1466|5403|0|0|0|||1280|265|||||||||||6605||0
413476|||||||||||||18204|8400|953|||||36193||||||||||||695||950
409953|27957|750|3690|28971|62589|30179|0|0|0||9686|0|52839|53179|29504|49895|0|0|0|0|24505|29764|415|6175|2030|0|0|0|0|0|0|0||0
414491|||50|||||||||||7853||||||3518|199|||||||||||1254||
424838|||2077||||||||||110067|9349|1875|||||26559|21197|||||||||||17575||
407861|||360||||||||||9800|0|0|0|0|||1476|0|||||||||||586||0
412259|||3964||||||||||1462|18690|0|50845|0|||8715|3265|||||||||||5559||0
413863|||8000||||||||||51600|0|0|0|0|||61913|0|||||||||||25650||0
414369|||50||||||||||680|12036||||||6248||||||||||||||
425933|0|0|0|3767|8040|1237|0|0|0||634|0|0|0|0|0|0|0|0|0|6803|1237|0|0|1237|0|0|0|0|3767|0|0||0
420717|429301|6028|10757|163857|263025|148704|0|1923|0||58011|0|150313|279957|834|261231|0|0|0|0|89892|149964|-1260|131456|17248|0|161143|0|10757|39702|46590|0||0
403762|250799|21841|27644|105673|218386|78938|0|956|0||25925|0|107526|301636|146101|212465|0|0|0|0|39134|78938|0|0|0|0|0|8116|1850|56351|7140|0||0
411105|||6000||||||||||0|0|0|0|0|||11666|0|||||||||||1310||0
431007|||3170||||||||||8560|18558|2629|0|11800|||5147|0|||||||||||2560||34
432530|||0||||||||||0|4204|0|0|0|||647|0|||||||||||0||0
424653|||750||||||||||4092|14567|0|0|0|||0|2749|||||||||||22042||1521
412410|||0||||||||||1961|17515|0|0|0|||10272|420|||||||||||1725||962
412098|0|0|21062|0|0|0|0|0|0||0|0|0|472|0|0|0|0|0|4452|287|0|0|0|0|0|0|0|0|0|0|3566||0
428789|||1980||||||||||3239|53045||||||22029|720|||||||||||8980||2600
406657|||0||||||||||0|0|0|0|0|||0|0|||||||||||10559||4266
412099|0|329402|81260|299|592|3750|0|0|8450||0|0|111025|1085|0|0|0|0|97661|0|1202|3750|0|0|-1202|0|0|14100|13525|299|0|0||0
402581|2773|2096|19863|0|102544|6804|0|0|0||5479|0|153903|26548|109420|0|0|0|0|0|8608|7834|-1030|5054|1750|0|0|1800|19863|0|29700|0||0
423301|||0||||||||||116253|10830|0|0|0|||4417|0|||||||||||8840||0
424731|||0||||||||||0|0|0|0|0|||16259|0|||||||||||0||0
413865|||13777||||||||||8956|0|0|0|0|||14073|0|||||||||||41086||0
429549|||2735||||||||||24679|6851|0|0|0|||7587|0|||||||||||1994||69
411168|||350||||||||||1034|6879||||||2214|3557|||||||||||1745||
410216|||0||||||||||57201|16384|146|0|0|||3540|0|||||||||||11740||0
403895|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|11266|0|0|0|0|0|0|0|0|0|0|0|0||0
425631|0|0|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0
415674|422701|7768|8883|175713|98394|128191|721|0|0||48714|0|351779|217448|1883|215980|0|14887|0|0|126498|128294|-103|85191|43000|0|52941|513|5256|40777|10915|0||0
412084||||||||||||||5628||||||3814||||||||||||||8891
420335|122658|0|929|90528|83652|48509|0|0|0||13384|12325|94584|14603|7682|58285|0|0|0|0|169816|48509|0|0|0|0|9091|0|929|19244|33303|0||0
438657|||||||||||||18487|6094||||||1385||||||||||||1372||30
421726|||15581||||||||||2311|843|0|0|0|||1124|0|||||||||||9231||750
423661|||0||||||||||0|3587|2019|0|0|||0|0|||||||||||17673||12832
423182|||0||||||||||65257|10331|0|0|0|||64|3940|||||||||||15509||3085
416607|||0||||||||||372|9918|0|0|0|||1676|0|||||||||||165||0
412150|||0||||||||||1615|11542|0|10871|0|||0|1780|||||||||||8496||1290
412536|0|0|53878|0|0|0|0|0|0||0|0|0|8184|0|0|0|0|0|21780|6623|0|0|1913|0|0|0|0|0|0|0|50545||11238
401510|||956||||||||||7886|3003|0|0|0|||404|90|||||||||||868||0
422733||||||||||||||42376|1100|5239|6600|||17680||||||||||||5900||45588
423995|||0||||||||||12718|3068|0|0|0|||2037|1711|||||||||||682||225
415125|||914||||||||||2817|7639||||||6192||||||||||||7237||450
408442|||723||||||||||66956|9604|0|0|0|||3666|7970|||||||||||10336||0
411766|||4624||||||||||983|9800|0|0|0|||8682|9059|||||||||||4153||0
420650|133046|17740|12065|36395|83646|57785|0|0|0||18869|0|121708|135003|0|113188|0|0|0|0|22879|56732|1053|54294|3491|0|0|0|2065|13965|28576|0||0
425289|||14167||||||||||1080|29591|0|0|0|||13731|12318|||||||||||17318||25
438947|||150||||||||||23830|5381|||||||2794|||||||||||3698||1566
413209|||4885||||||||||0|0|0|0|0|||0|0|||||||||||3529||500
407965|||550||||||||||30286|15441|0|0|0|||171|2050|||||||||||11756||0
418639|0|285273|168495|6072|0|0|0|0|0||0|0|688077|0|0|0|0|0|61|0|0|0|0|0|0|0|0|29343|85555|6072|0|0||0
400550|485387|0|75|123601|381148|204567|0|0|0||125433|0|0|453743|40832|226470|0|0|7448|0|96997|204567|0|167883|36684|0|24190|0|75|61885|42860|0||0
430950|||1075||||||||||656|10792|0|0|0|||7226|645|||||||||||0||2756
425622|||0||||||||||0|0|0|0|0|||38022|0|||||||||||777||0
410775|||190||||||||||3294|2144|0|0|0|||0|0|||||||||||2979||0
409852|||500||||||||||783|3358|0|0|0|||4065|0|||||||||||1113||75
431529|||3268||||||||||0|3600|0|0|0|||4221|0|||||||||||3606||4547
424157||||||||||||||5407||||||4616|4168|||||||||||1500||1400
411557|||2000||||||||||2105|1296||||||493||||||||||||1196||400
410640|||0||||||||||6486|0|0|0|0|||2857|0|||||||||||2871||0
433236||||||||||||||0||||||520|7500|||||||||||1967||15625
409843|||2033||||||||||22123|8817|0|0|0|||1015|0|||||||||||1675||0
421848|||0||||||||||75826|24219|0|0|0|||0|3045|||||||||||12819||0
424064|||||||||||||0|2226||1077||||484|0|||||||||||623||785
400082|376021|0|3960|382488|46496|110956|0|0|0||31903|0|0|238743|14068|57120|0|0|0|0|124988|111676|-720|79644|31312|0|14410|0|3960|41814|17072|0||0
414479|||0||||||||||0|6390|0|0|0|||0|0|||||||||||7841||0
430355|||369||||||||||174|2245|0|0|0|||0|135|||||||||||1488||4744
426418|||0||||||||||225|9783|0|0|0|||8543|11950|||||||||||17335||4215
402450|300776|0|0|82277|80720|55100|0|0|0||17417|0|141149|107742|0|19818|0|0|0|0|65644|54477|623|36738|18362|0|81857|0|0|8699|13937|0||0
406168|||9335||||||||||7055|0|2490|8360|0|||56213|0|||||||||||7168||2095
417810|62208|8223|5255|0|76124|21116|0|0|0||8552|0|136014|64205|0|18747|0|0|0|0|23313|21055|61|12439|8677|0|10815|0|5255|0|21881|0||0
411037|||0||||||||||0|5770|0|0|0|||924|0|||||||||||1644||0
406848|||0||||||||||6728|0|0|0|0|||0|0|||||||||||5687||0
428340|||2100||||||||||4882|28153||12735||||18248||||||||||||1020||2490
406442|||3080||||||||||7470|1891|0|0|0|||3662|0|||||||||||813||2948
414809|||0||||||||||26898|4016|0|0|0|||3572|0|||||||||||10968||250
408954|||3100||||||||||0|0|0|0|0|||32799|0|||||||||||9637||3674
405921|||||||||||||41575|10593|1180|||||2036|4239|||||||||||1453||
429550|||750|||||||||||1906||||||3993||||||||||||2295||
