RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
342998|0|0|0|0|0|0|0|0|0
350461|0|0|34343|31095|0|0|3354|2378|
363062|0|0|0|0|0|0|0|0|0
343943|0|0|0|0|0|0|0|0|0
395843|0|0|0|0|0|0|0|0|0
351149|5752|2518|0|0|0|0|0|0|5752
353760|0|0|0|0|0|0|0|0|0
409643|0|0|0|0|0|0|0|0|0
353239|0|0|0|0|0|0|0|0|0
359664|0|0|0|0|0|0|0|0|0
361419|0|0|0|0|0|0|0|0|0
358925|0|0|0|0|0|0|0|0|0
356248|8080|4177|0||0||806||0
342963|0|0|0|0|0|0|0|0|0
362069|0|0|0|0|0|0|0|0|0
336920|0|0|0|0|0|0|0|0|0
344494|623|0|0|0|0|0|0|0|623
356305|0||0||0||2007|2007|2007
355716|0|0|0|0|0|0|0|0|0
356091|0|0|0|0|0|0|0|0|0
356726|0|0|0|0|0|0|0|0|0
342611|0|0|0|0|0|0|0|0|0
355509|0|0|0|0|0|0|0|0|0
355345|0|0|0|0|0|0|0|0|0
329954|0|0|0|0|0|0|0|0|0
366319|0|0|0|0|0|0|0|0|0
329899|0|0|0|0|0|0|0|0|0
357761|0|0|0|0|0|0|0|0|0
343434|0|0|0|0|0|0|0|0|0
367737|0|0|0|0|0|0|0|0|0
351732|0|0|0|0|94441|0|0|0|
371061|0|0|0|0|0|0|0|0|0
363944|0||0||0||0||0
353612|||||||1244|796|1244
359504|0|0|0|0|0|0|0|0|0
358844|||||||||
333203|64659|91059|0|0|0|0|3727|3530|
333296|0|0|0|0|0|0|0|0|0
364042|0|0|0|0|0|0|60633|64620|
353401|0|0|0|0|0|0|0|0|0
342544|290|0|3560|1067|0|0|758|668|4608
332299|0|0|0|0|0|0|0|840|0
333710|81294|97433|0|0|0|0|9942|9313|
330796|0|0|0|0|0|0|0|0|0
356947|0|0|0|0|0|0|0|0|
334251|0|0|0|0|278933|0|0|0|
335236|0|0|0|0|0|0|163|163|163
336363|||||||||0
332964|||||||||
332321|0|0|0|0|0|0|0|0|0
356963|0|0|0|0|0|0|0|0|0
346237|0|0|0|0|0|0|1814|2274|1814
333233|0|0|0|0|0|0|0|0|0
341388|0|0|0|0|0|0|0|0|
352502|0|0|0|0|0|0|449|432|449
356764|0|0|0|0|0|0|62|0|62
346325|0|0|0|0|0|0|884|1031|884
