OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
430672|1101|18|month|N/A|N/A|616567
430673|1102|1 1/2%|wages|N/A|N/A|616567
430674|1103|N/A|N/A|N/A|N/A|616567
430675|1104|N/A|N/A|N/A|N/A|616567
430676|1105|N/A|N/A|N/A|N/A|616567
430682|1101|$6-15.80|mo|$6|$15.80|616574
430683|1102|N/A|N/A|N/A|N/A|616574
430684|1103|N/A|N/A|N/A|$300|616574
430685|1104|N/A|N/A|N/A|N/A|616574
430686|1105|N/A|N/A|N/A|N/A|616574
430787|1101|0|MONTH|25.00|81.00|616801
430788|1102|0|0|0|0|616801
430789|1103|0|MONTH|200.00|1000.00|616801
430790|1104|0|0|0|0|616801
430791|1105|0|MONTH|83.25|104.00|616801
431055|1101|5.00|year|0|0|617344
431056|1103|15.00|year|0|0|617344
431057|1104|0|year|0|0|617344
431058|1105|0|year|0|0|617344
431135|1101|38.27|Month|24.00|49.92|617425
431136|1102|||||617425
431137|1103|||||617425
431138|1104|||||617425
431139|1105|||||617425
431425|1101|29.|bi-weekly|29.|58.|617889
431426|1103|0||0|0|617889
431427|1104|0||0|0|617889
431428|1105|0||0|0|617889
431457|1101|0|0|0|0|617898
431458|1103|0|0|0|0|617898
431459|1104|0|0|0|0|617898
431460|1105|0|0|0|0|617898
431641|1101|$3|Member/month|3|3|618097
431642|1103|0|0|0|0|618097
431643|1104|0|0|0|0|618097
431644|1105|0|0|0|0|618097
431917|1101|N/A|MONTH|6.00|16.50|618338
431918|1103|N/A|N/A|N/A|N/A|618338
431919|1104|N/A|N/A|N/A|N/A|618338
431920|1105|N/A|N/A|N/A|N/A|618338
431921|1101|N/A|MONTH|6.00|21.75|618339
431922|1103|N/A|N/A|N/A|N/A|618339
431923|1104|N/A|N/A|N/A|N/A|618339
431924|1105|N/A|N/A|N/A|N/A|618339
431925|1101|0|month|6|24|618340
431926|1103|0|N/A|||618340
431927|1104|0|N/A|||618340
431928|1105|0|N/A|||618340
431929|1101|22|Month|22|22|618341
431930|1103|250|Occurence|250|250|618341
431931|1104|||||618341
431932|1105|||||618341
431933|1101|N/A|MONTH|6.00|20.00|618342
431934|1102|N/A|N/A|N/A|N/A|618342
431935|1103|N/A|N/A|N/A|N/A|618342
431936|1104|N/A|N/A|N/A|N/A|618342
431937|1105|N/A|N/A|N/A|N/A|618342
431938|1101|0|N/A|N/A|N/A|618343
431939|1102|3%|WAGES|0|0|618343
431940|1103|0|INITIATION|50|350|618343
431941|1104|0|N/A|N/A|N/A|618343
431942|1105|1.5|QUARTRE|0|0|618343
431956|1101|24.42|bi-weekly|0|0|618347
431957|1103|0||0|0|618347
431958|1104|0||0|0|618347
431959|1105|0||0|0|618347
432450|1101|See min/max|Month|16|94.75|618633
432451|1102|See min/max|Hour|1.16|5.20|618633
432452|1103|See min/max|Member|25|100|618633
432453|1104|10|Member|||618633
432454|1105|N/A||||618633
432479|1101|20|Month|20|20|618641
432480|1103|300|New Mbr|300|300|618641
432481|1104|0||0|0|618641
432482|1105|0||0|0|618641
432555|1101|0|0|0|0|618770
432556|1103|0|0|0|0|618770
432557|1104|0|0|0|0|618770
432558|1105|0|0|0|0|618770
432707|1101|various|month|17.00|32.00|618883
432708|1102|1.3 x hourly rate||||618883
432709|1103|30||||618883
432710|1104|||||618883
432711|1105|||||618883
432802|1101|$25.03|2 weeks|$14.59|$25.03|618909
432803|1103|||||618909
432804|1104|||||618909
432805|1105|||||618909
432806|1101|$19.75|period|0|0|618911
432807|1103|||||618911
432808|1104|||||618911
432809|1105|||||618911
432884|1101|0|0|0|0|618965
432885|1103|0||0|0|618965
432886|1104|0||0|0|618965
432887|1105|0||0|0|618965
432888|1101|25.35|month|11.60|25.35|618966
432889|1102|||||618966
432890|1103|||||618966
432891|1104|||||618966
432892|1105|||||618966
432893|1101|.80|month|na|na|618967
432894|1103|na|na|na|na|618967
432895|1104|na|na|na|na|618967
432896|1105|na|na|na|na|618967
432909|1101|38.43|month|20.11|41.45|618975
432910|1103|||||618975
432911|1104|||||618975
432912|1105|||||618975
432972|1101|$14.75-$70.75|Month|$14.75|$70.75|619014
432973|1102|N/A|N/A|N/A|N/A|619014
432974|1103|Varies|Month|$50|50% Weekly|619014
432975|1104|N/A|N/A|N/A|N/A|619014
432976|1105|$24.25-$48.50|Month|$24.25|$48.50|619014
432977|1101|13.70|bi-weekly|0|0|619015
432978|1103|0|0|||619015
432979|1104|0|0|||619015
432980|1105|0|0|||619015
433061|1101|24.67|52|24.67|24.67|619054
433062|1103|||||619054
433063|1104|||||619054
433064|1105|||||619054
433221|1101|30/20|MO|20|30|619314
433222|1103|25|NA|||619314
433223|1104|||||619314
433224|1105|||||619314
433269|1101|$300.00|Quarter|$300.00|$300.00|619336
433270|1103|0||0|0|619336
433271|1104|0||0|0|619336
433272|1105|0||0|0|619336
433350|1101|22.84|biweekly|n/a|n/a|619385
433351|1102|||||619385
433352|1103|||||619385
433353|1104|||||619385
433354|1105|||||619385
433604|1101|0|MONTH|6.00|19.55|619676
433605|1103|0|N/A|N/A|N/A|619676
433606|1104|0|N/A|N/A|N/A|619676
433607|1105|0|N/A|N/A|N/A|619676
433608|1101|$23.00|1|$6.00|$23.00|619678
433609|1103|||||619678
433610|1104|||||619678
433611|1105|||||619678
433612|1101|16-26|month|16|26|619679
433613|1103|N/A||||619679
433614|1104|N/A||||619679
433615|1105|N/A||||619679
433616|1101|25|month|6|25|619683
433617|1103|300|N/A|||619683
433618|1104|0||||619683
433619|1105|0||||619683
433620|1101|6.00-16.75|Month|6.00|25.00|619685
433621|1103|250-750|member|250|750|619685
433622|1104|N/A|N/A|N/A|N/A|619685
433623|1105|N/A|N/A|N/A|N/A|619685
433624|1101|6-23|month|6.00|23.00|619689
433625|1103|200|Entrance|200.00|200.00|619689
433626|1104|N/A|N/A|N/A|N/A|619689
433627|1105|N/A|N/A|N/A|N/A|619689
433628|1101|0|MONTH|6|18|619691
433629|1103|0|N/A|N/A|N/A|619691
433630|1104|0|N/A|N/A|N/A|619691
433631|1105|0|N/A|N/A|N/A|619691
433632|1101|6.00-22.00|month|6.00|22.00|619695
433633|1103|N/A||N/A|N/A|619695
433634|1104|N/A||N/A|N/A|619695
433635|1105|N/A||N/A|N/A|619695
433636|1101|6-28|month|6|28|619699
433637|1103|0|N/A|||619699
433638|1104|0|N/A|||619699
433639|1105|0|N/A|||619699
433640|1101|18|MONTH|N/A|N/A|619703
433641|1102|2.5%|WAGES|N/A|N/A|619703
433642|1103|0|N/A|N/A|N/A|619703
433643|1104|0|N/A|N/A|N/A|619703
433644|1105|0|N/A|N/A|N/A|619703
433645|1101|18|month|4|18|619704
433646|1103|50|time|N/A|N/A|619704
433647|1104|N/A|N/A|N/A|N/A|619704
433648|1105|N/A|N/A|N/A|N/A|619704
433706|1101|$84.00|MONTH|N/A|N/A|619782
433707|1103|$100.00|ONCE|N/A|N/A|619782
433708|1104|N/A|N/A|N/A|N/A|619782
433709|1105|N/A|N/A|N/A|N/A|619782
433770|1101|6.00-20.00|month|6.00|20.00|619873
433771|1103|50-300|once|50.00|300.00|619873
433772|1104|N/A||||619873
433773|1105|N/A||||619873
433778|1101|N/A|month|6|22.00|619875
433779|1102|.5%|gross pay|N/A|N/A|619875
433780|1103|0|N/A|N/A|N/A|619875
433781|1104|0|N/A|N/A|N/A|619875
433782|1105|1.50|Quarter|N/A|N/A|619875
433870|1101|$82.50|MONTH|N/A|N/A|620005
433871|1103|$100.00|ONCE|N/A|N/A|620005
433872|1104|N/A|N/A|N/A|N/A|620005
433873|1105|N/A|N/A|N/A|N/A|620005
433878|1101|52|MO|0|0|620007
433879|1103|0|0|0|0|620007
433880|1104|0|0|0|0|620007
433881|1105|0|0|0|0|620007
433915|1101|169|yr|169|169|620069
433916|1103|||||620069
433917|1104|||||620069
433918|1105|||||620069
433933|1101|$95.25|MONTH|N/A|N/A|620075
433934|1103|$100.00|ONCE|N/A|N/A|620075
433935|1104|N/A|N/A|N/A|N/A|620075
433936|1105|N/A|N/A|N/A|N/A|620075
433937|1101|$96.00|MONTH|N/A|N/A|620077
433938|1103|$100.00|ONCE|N/A|N/A|620077
433939|1104|N/A|N/A|N/A|N/A|620077
433940|1105|N/A|N/A|N/A|N/A|620077
433979|1101|34|month|442|442|620161
433980|1103|||||620161
433981|1104|||||620161
433982|1105|||||620161
435457|1103|625 to 5500|N/A|N/A|N/A|621966
434130|1103|1.50|member|0|0|620397
434131|1104|0|member|0|0|620397
434132|1105|0|member|0|0|620397
434200|1101|1.5%|GROSS|22.00|N/A|620449
434201|1103|25.00|ONCE|N/A|N/A|620449
434202|1104|N/A|N/A|N/A|N/A|620449
434203|1105|N/A|N/A|N/A|N/A|620449
434212|1101|148|All|70/yr|148/yr|620462
434213|1103|115|All|0|115|620462
434214|1104|NA|All|NA|NA|620462
434215|1105|NA|All|NA|NA|620462
434229|1101|$95.25|MONTH|N/A|N/A|620478
434230|1103|$100.00|ONCE|N/A|N/A|620478
434231|1104|N/A|N/A|N/A|N/A|620478
434232|1105|N/A|N/A|N/A|N/A|620478
434250|1101|44.98|month|44.98|44.98|620487
434251|1103|||||620487
434252|1104|||||620487
434253|1105|||||620487
434254|1101|14.59/24.44|PP|14.59|24.44|620489
434255|1103|||||620489
434256|1104|||||620489
434257|1105|||||620489
434258|1101|$96.00|MONTH|N/A|N/A|620490
434259|1103|$100.00|ONCE|N/A|N/A|620490
434260|1104|N/A|N/A|N/A|N/A|620490
434261|1105|N/A|N/A|N/A|N/A|620490
434266|1101|N/A|N/A|N/A|N/A|620518
434267|1103|N/A|N/A|N/A|N/A|620518
434268|1104|N/A|N/A|N/A|N/A|620518
434269|1105|N/A|N/A|N/A|N/A|620518
434334|1101|49.84|month|49.84|49.84|620700
434335|1103|10.00|member|10.00|10.00|620700
434336|1104|N/A|N/A|N/A|N/A|620700
434337|1105|N/A|N/A|N/A|N/A|620700
434361|1101|40|Month|40|40|620752
434362|1103|40|Initial|40|40|620752
434363|1104|N/A|N/A|N/A|N/A|620752
434364|1105|N/A|N/A|N/A|N/A|620752
434365|1101|$96.00|MONTH|N/A|N/A|620753
434366|1103|$100.00|ONCE|N/A|N/A|620753
434367|1104|N/A|N/A|N/A|N/A|620753
434368|1105|N/A|N/A|N/A|N/A|620753
434381|1101|18.00|BiWeekly|n/a|n/a|620761
434382|1103|||||620761
434383|1104|||||620761
434384|1105|||||620761
434407|1101|N/A|N/A|N/A|N/A|620804
434408|1102|$.75|HOUR|$.75|$.75|620804
434409|1103|$75|INITIANTION|$75|$75|620804
434410|1104|$25|TRANSFER|$25|$25|620804
434411|1105|$10|YEAR|$10|$10|620804
434421|1101|$5-$10|MONTH|$5|$10|620807
434422|1102|4%|GROSS WAGES|N/A|N/A|620807
434423|1103|N/A|N/A|N/A|N/A|620807
434424|1104|N/A|N/A|N/A|N/A|620807
434425|1105|N/A|N/A|N/A|N/A|620807
434431|1101|0|month|8.50|43|620817
434432|1102|1.95|hour|0|0|620817
434433|1103||event|500|1000|620817
434434|1104|||||620817
434435|1105|||||620817
434441|1101|$16,312.50|MEMBER|$1,000|$16,312.50|620824
434442|1102|||||620824
434443|1103|||||620824
434444|1104|||||620824
434445|1105|||||620824
434446|1101|10.00|WK|10.00|10.00|620829
434447|1102|0.00||0.00|0.00|620829
434448|1103|100.00|ONE TIME|100.00|100.00|620829
434449|1104|0.00||0.00|0.00|620829
434450|1105|0.00||0.00|0.00|620829
434451|1101|25.14-14.31|BI-WEEKLY|14.31|25.14|620830
434452|1103|0|N/A|0|0|620830
434453|1104|0|N/A|0|0|620830
434454|1105|0|N/A|0|0|620830
434455|1101|.50|per member per month|.00|.00|620831
434456|1103|N/A|N/A|||620831
434457|1104|N/A|N/A|||620831
434458|1105|N/A|N/A|||620831
434459|1101|9.82-12.17|month|9.82|12.17|620832
434460|1102|0|0|0|0|620832
434461|1103|40-125|month|40|125|620832
434462|1104|0|0|0|0|620832
434463|1105|0|0|0|0|620832
434464|1101|75.75|MONTH|N/A|N/A|620834
434465|1103|100.00|ONCE|N/A|N/A|620834
434466|1104|NONE|N/A|N/A|N/A|620834
434467|1105|NONE|N/A|N/A|N/A|620834
434472|1101|$95.25|MONTH|N/A|N/A|620839
434473|1103|$100.00|ONCE|N/A|N/A|620839
434474|1104|N/A|N/A|N/A|N/A|620839
434475|1105|N/A|N/A|N/A|N/A|620839
434484|1101|10|MONTH|10|10|620844
434485|1102|.98-2.17|HOUR|.98|2.17|620844
434486|1103|75-630||75|630|620844
434487|1104|||||620844
434488|1105|||||620844
434489|1101|19.89|pay period|14.59|19.89|620857
434490|1103|0.00||||620857
434491|1104|0.00||||620857
434492|1105|0.00||||620857
434510|1101|92.00|MONTH|N/A|N/A|620873
434511|1102|NONE|N/A|N/A|N/A|620873
434512|1103|100.00|ONCE|N/A|N/A|620873
434513|1104|NONE|N/A|N/A|N/A|620873
434514|1105|NONE|N/A|N/A|N/A|620873
434523|1101|23|MONTH|23|40|620876
434524|1103|||||620876
434525|1104|||||620876
434526|1105|||||620876
434540|1101|34.00|month|34.00|34.00|620887
434541|1103|||||620887
434542|1104|||||620887
434543|1105|||||620887
434561|1101|27|2|0|0|621004
434562|1103|0||||621004
434563|1104|0||||621004
434564|1105|0||||621004
434629|1101|98.50|MONTH|N/A|N/A|621066
434630|1103|100.00|ONCE|N/A|N/A|621066
434631|1104|NONE|N/A|N/A|N/A|621066
434632|1105|NONE|N/A|N/A|N/A|621066
434746|1101|16.51|bi-weekly|0|0|621188
434747|1103|||0|0|621188
434748|1104|||0|0|621188
434749|1105|||0|0|621188
434755|1101|7% of pay|N/A|N/A|N/A|621205
434756|1103|N/A|N/A|N/A|N/A|621205
434757|1104|N/A|N/A|N/A|N/A|621205
434758|1105|N/A|N/A|N/A|N/A|621205
434780|1101|N/A|MONTH|21|23.50|621269
434781|1102|N/A|HOUR|2.04|2.64|621269
434782|1103|N/A|N/A|375|375|621269
434783|1104|N/A|N/A|N/A|N/A|621269
434784|1105|N/A|N/A|N/A|N/A|621269
434785|1101|2 HOUR PAY|MONTH|0|0|621270
434786|1103|||||621270
434787|1104|||||621270
434788|1105|||||621270
434838|1101|2.5|HR|1 HR|2.5 HRS|621403
434839|1102|||||621403
434840|1103|40|NEW HIRE|||621403
434841|1104|||||621403
434842|1105|||||621403
434870|1101|$33.00|month|n/a|n/a|621486
434871|1102|3%|gross|n/a|n/a|621486
434872|1103|$200|person|$200|$800|621486
434873|1104|n/a|n/a|n/a|n/a|621486
434874|1105|n/a|n/a|n/a|n/a|621486
434883|1101|$95.25|MONTH|N/A|N/A|621489
434884|1103|$100.00|ONCE|N/A|N/A|621489
434885|1104|N/A|N/A|N/A|N/A|621489
434886|1105|N/A|N/A|N/A|N/A|621489
434897|1101|19|BWKLY|N/A|N/A|621519
434898|1103|5|N/A|N/A|N/A|621519
434899|1104|0|N/A|N/A|N/A|621519
434900|1105|0|N/A|N/A|N/A|621519
434922|1101|2.50|month|N/A|N/A|621542
434923|1103|0||N/A|N/A|621542
434924|1104|0||N/A|N/A|621542
434925|1105|0||N/A|N/A|621542
434930|1101|95.25|MONTH|79.75|95.25|621544
434931|1102|NONE|N/A|N/A|N/A|621544
434932|1103|100.00|ONCE|N/A|N/A|621544
434933|1104|NONE|N/A|N/A|N/A|621544
434934|1105|NONE|N/A|N/A|N/A|621544
434943|1101|0|month|27.80|36.90|621560
434944|1103|15.00||||621560
434945|1104|0||||621560
434946|1105|0||||621560
434947|1101|96.00|MONTH|79.50|96.00|621561
434948|1102|NONE|N/A|N/A|N/A|621561
434949|1103|100.00|ONCE|N/A|N/A|621561
434950|1104|NONE|N/A|N/A|N/A|621561
434951|1105|NONE|N/A|N/A|N/A|621561
434970|1101|2.5|month|0|0|621568
434971|1102|0|month|0|0|621568
434972|1103|40|month|20|40|621568
434973|1104|0|month|0|0|621568
434974|1105|0|month|0|0|621568
434999|1101|82.25|MONTH|76.00|82.25|621605
435000|1102|NONE|N/A|N/A|N/A|621605
435001|1103|100.00|ONCE|N/A|N/A|621605
435002|1104|NONE|N/A|N/A|N/A|621605
435003|1105|NONE|N/A|N/A|N/A|621605
435047|1101|$96.00|MONTH|N/A|N/A|621641
435048|1103|$100.00|ONCE|N/A|N/A|621641
435049|1104|N/A|N/A|N/A|N/A|621641
435050|1105|N/A|N/A|N/A|N/A|621641
435059|1101|$92.25|MONTH|N/A|N/A|621646
435060|1103|$100.00|ONCE|N/A|N/A|621646
435061|1104|N/A|N/A|N/A|N/A|621646
435062|1105|N/A|N/A|N/A|N/A|621646
435067|1101|96.00|MONTH|89.75|96.00|621650
435068|1102|NONE|N/A|N/A|N/A|621650
435069|1103|100.00|ONCE|N/A|N/A|621650
435070|1104|NONE|N/A|N/A|N/A|621650
435071|1105|NONE|N/A|N/A|N/A|621650
435072|1101|$95.25|MONTH|N/A|N/A|621651
435073|1103|$100.00|ONCE|N/A|N/A|621651
435074|1104|N/A|N/A|N/A|N/A|621651
435075|1105|N/A|N/A|N/A|N/A|621651
435080|1101|68.75|MONTH|N/A|N/A|621654
435081|1103|100.00|ONCE|N/A|N/A|621654
435082|1104|NONE|N/A|N/A|N/A|621654
435083|1105|NONE|N/A|N/A|N/A|621654
435098|1101|83.00|MONTH|N/A|N/A|621661
435099|1102|NONE|N/A|N/A|N/A|621661
435100|1103|100.00|ONCE|N/A|N/A|621661
435101|1104|NONE|N/A|N/A|N/A|621661
435102|1105|NONE|N/A|N/A|N/A|621661
435108|1101|VAR|Year|96|170|621675
435109|1102|VAR|Year|3%|10%|621675
435110|1103|VAR|One Time|0|100|621675
435111|1104|0|N/A|0|0|621675
435112|1105|0|N/A|0|0|621675
435131|1101|67.75|MONTH|N/A|N/A|621696
435132|1103|100.00|ONCE|N/A|N/A|621696
435133|1104|NONE|N/A|N/A|N/A|621696
435134|1105|NONE|N/A|N/A|N/A|621696
435139|1101|73.00|MONTH|N/A|N/A|621698
435140|1102|NONE|N/A|N/A|N/A|621698
435141|1103|100.00|ONCE|N/A|N/A|621698
435142|1104|NONE|N/A|N/A|N/A|621698
435143|1105|NONE|N/A|N/A|N/A|621698
435181|1101|$3.00|year|3|3|621742
435182|1103|||||621742
435183|1104|||||621742
435184|1105|||||621742
435198|1101|$84.00|MONTH|N/A|N/A|621748
435199|1103|$100.00|ONCE|N/A|N/A|621748
435200|1104|N/A|N/A|N/A|N/A|621748
435201|1105|N/A|N/A|N/A|N/A|621748
435211|1101|26.79|PAY PERIOD|N/A|N/A|621752
435212|1102|N/A|N/A|N/A|N/A|621752
435213|1103|N/A|N/A|N/A|N/A|621752
435214|1104|N/A|N/A|N/A|N/A|621752
435215|1105|N/A|N/A|N/A|N/A|621752
435216|1101|516|year|516|516|621760
435217|1103|500|year|500|500|621760
435218|1104|15|year|15|15|621760
435219|1105|NA|NA|NA|NA|621760
435220|1101|21|MONTH|21|252|621762
435221|1102|||||621762
435222|1103|||||621762
435223|1104|||||621762
435224|1105|||||621762
435229|1101|72|Qtr|See#56|See#56|621767
435230|1103|350-600|Occurance|350|600|621767
435231|1104|n/a|n/a|n/a|n/a|621767
435232|1105|n/a|n/a|n/a|n/a|621767
435264|1101|1.0 HRS + $6 OVERIDE|MONTH|1.0 HRS|BASE + $6|621778
435265|1103|$20|OCCURANCE|||621778
435266|1104|||||621778
435267|1105|||||621778
435277|1101|N/A|NA|40|46|621785
435278|1103|N/A|N/A|N/A|N/A|621785
435279|1104|N/A|N/A|N/A|N/A|621785
435280|1105|N/A|N/A|N/A|N/A|621785
435293|1101|12|ANNUALLY|12|12|621794
435294|1102|3.5%|GROSS WAGES|3.5%|3.5%|621794
435295|1103|N/A|N/A|N/A|N/A|621794
435296|1104|N/A|N/A|N/A|N/A|621794
435297|1105|3.5%|GROSS WAGES|3.5%|3.5%|621794
435311|1101|84.00|MONTH|40.00|80.00|621815
435312|1102|NONE|N/A|N/A|N/A|621815
435313|1103|100.00|ONCE|N/A|N/A|621815
435314|1104|NONE|N/A|N/A|N/A|621815
435315|1105|NONE|N/A|N/A|N/A|621815
435320|1101|.15|MONTH|0|0|621817
435321|1102|||||621817
435322|1103|||||621817
435323|1104|||||621817
435324|1105|||||621817
435340|1101|20|year|N/A|N/A|621840
435341|1102|10%|wages|N/A|N/A|621840
435342|1103|1500|member|N/A|N/A|621840
435343|1104|N/A|N/A|N/A|N/A|621840
435344|1105|N/A|N/A|N/A|N/A|621840
435345|1101|$84.00|MONTH|N/A|N/A|621841
435346|1103|$100.00|ONCE|N/A|N/A|621841
435347|1104|N/A|N/A|N/A|N/A|621841
435348|1105|N/A|N/A|N/A|N/A|621841
435349|1101|N/A|MONTH|$13.50|$39.00|621842
435350|1102|$.23/.75|HOUR|1.5% GROSS|1.5% GROSS|621842
435351|1103|N/A|INIT|$50.00|$500.00|621842
435352|1104|N/A|N/A|$1.00|$1.00|621842
435353|1105|N/A|N/A|$0.00|$0.00|621842
435362|1101|17.00|PAY|17.00|17.00|621849
435363|1103|||||621849
435364|1104|||||621849
435365|1105|||||621849
435366|1101|15.50|Pay Period|15.50|15.50|621850
435367|1103|||||621850
435368|1104|||||621850
435369|1105|||||621850
435388|1101|7.00|week|7.00|8.00|621869
435389|1103|25.00||||621869
435390|1104|||||621869
435391|1105|||||621869
435415|1101|124.36|one|34|124|621887
435416|1102|||||621887
435417|1103|30|one|||621887
435418|1104|||||621887
435419|1105|||||621887
435428|1101|N/A|2 WKS|.12|20.87|621894
435429|1103|N/A|N/A|N/A|N/A|621894
435430|1104|N/A|N/A|N/A|N/A|621894
435431|1105|N/A|N/A|N/A|N/A|621894
435432|1101|25.75|Month|N/A|N/A|621917
435433|1102|N/A|N/A|N/A|N/A|621917
435434|1103|200|N/A|N/A|N/A|621917
435435|1104|10|N/A|N/A|N/A|621917
435436|1105|2%|Gross pay|N/A|N/A|621917
435447|1101|0|PER MONTH|21|60|621949
435448|1103|0|N/A|||621949
435449|1104|0|N/A|||621949
435450|1105|0|N/A|||621949
435451|1101|35|month|N/A|N/A|621964
435452|1103|75|N/A|N/A|N/A|621964
435453|1104|N/A|N/A|N/A|N/A|621964
435454|1105|N/A|N/A|N/A|N/A|621964
435455|1101|448-1772|year|N/A|N/A|621966
435456|1102|N/A|N/A|N/A|N/A|621966
436205|1103|$200.00|member|N/A|N/A|622553
435458|1104|N/A|N/A|N/A|N/A|621966
435459|1105|N/A|N/A|N/A|N/A|621966
435486|1101|$40 + 1.5% of covered earnings|Quarter|N/A|N/A|622001
435487|1102|0|0|0|0|622001
435488|1103|0|0|100|1500|622001
435489|1104|0|0|0|0|622001
435490|1105|0|0|0|0|622001
