OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
30603|FORD MOTOR COMPANY2|9167|0|7563|0|1604|670730
30604|FORD MOTOR COMPANY3|32153|0|8938|0|23215|670730
30605|FORD MOTOR COMPANY4|31466|0|8337|0|23129|670730
30606|FORD MOTOR COMPANY5|45199|0|9170|0|36029|670730
30607|FORD MOTOR COMPANY6|48212|0|9248|0|38964|670730
30608|FORD MOTOR COMPANY7|42308|0|8825|0|33483|670730
30609|FORD MOTOR COMPANY8|0|54410|7086|0|47324|670730
30610|FORD MOTOR COMPANY9|0|50439|7100|0|43339|670730
30674|NONE|0|0|0|0|0|671029
30970|Bank of Labor Loan||50000|563||49437|676018
30971|Bank of America|9235||9235||0|676018
31002|n/a|0|0|0|0|0|676920
31500|HOLCOMB STATE BANK|3000|0|3000|0|0|688116
31522|None|0|0|0|0|0|689458
32598|Musicians Association of St. Louis|31729|0|0|0|31729|706640
33134|CHIRCO TITLE COMPANY|105290||31397||73893|718970
33271|NONE|0|0|0|0|0|721034
34372|BANK OF AMERICA|21880546|0|600000|0|21280546|736705
