RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
639058|0|0|42132|34322|262570|248913|7444|7907|
645473|0|0|0|0|0|0|0|0|0
675706|0|0|0|0|0|0|0|0|0
645263|8004|0|0|0|0|0|0|0|8004
642230|0|0|0|0|0|0|0|0|
645795|577|528|||||||577
646435|0|0|0|0|0|0|0|0|0
640578|0|0|0|0|0|0|0|0|0
634518|0|0|0|0|0|0|0|0|
633308|5295|4393|0|0|0|0|678|0|5973
670043|28262|525|0|0|0|0|106|0|
643914|0|0|0|0|0|0|0|0|
632496|0|0|0|0|0|0|0|0|0
619599|0|0|0|0|0|0|0|0|0
644130|0|0|0|0|0|0|0|0|0
645900|0|0|0|0|0|0|2007|2007|2007
645724|0|0|0|0|0|0|0|0|0
638651|0|0|0|0|0|0|0|0|
642445|0|0|0|0|0|0|0|0|
647316|||||||||
648186|0|0|0|0|0|0|0|0|0
645083|0|0|0|0|0|0|0|0|0
692089|0|0|0|0|0|0|0|0|
649678|0|0|0|0|0|0|0|0|0
622099|0|0|0|0|0|0|0|0|0
621317|1|0|0|0|||894|1079|895
658001|||||||285|226|285
640195|0|0|0|0|0|0|0|0|
624047|0|0|0|0|0|0|0|0|0
631788|0|3075|0|0|0|0|0|0|0
645238|0|0|0|0|0|0|0|0|0
680085||0||0|0|0||0|
647700|0|0|0|0|0|0|0|0|
647189|0||0||0|0|0|2149|
624930|0|0|0|0|0|0|0|0|0
665255|0|0|0|0|0|0|0|0|
653982|0|0|0|0|0|0|0|0|0
652834|0|0|0|0|0|0|498|636|
632287|0|0|0|0|0|0|0|0|0
683209|42374|36849|0|0|0|0|0|0|
643365|0|0|0|0|0|0|0|0|
625387|11835|31506|0|0|0|0|45612|207536|
627971|0|0|0|0|0|0|0|0|
637427|||||2979527|2876795|169331|224881|
625768|0|0|0|0|0|0|569|569|
625629|0|0|0|0|0|0|0|0|
626891|89230|77450|0||0|0|5477|4998|
625368|0|0|0|0|0|0|0|0|
627622|2097|0|0|0|0|0|1068|3699|
642732|0|0|0|0|0|0|0|0|
628496|0|0|0|0|0|0|88|0|88
628967|0|0|0|0|0|0|0|0|0
625837|0|0|0|0|0|0|0|0|0
629124|3854|4567|0|0|0|0|0|0|3854
640296|455|893|0|0|0|0|1024|2780|
632053|0|0|0|0|0|0|1598|1043|
645074|0|0|0|0|0|0|0|0|0
645971|||||||420|418|
634717|0|0|0|0|0|0|0|0|
635883|0|0|0|0|0|0|375|437|375
643116|0|0|0|0|0|0|0|0|0
633084|0|0|0|0|0|0|0|0|0
647233|0|0|0|0|0|0|0|0|
637475|0|0|0|0|0|0|503|276|503
644855|0|0|0|0|0|0|0|0|0
631614|0|0|0|0|0|0|0|0|
633670|0|0|0|0|0|0|1516|784|1516
633083|0|0|0|0|0|0|0|0|
635543|0|0|0|0|0|0|0|0|
637564|||||0|0|1563|1054|
637021|26119|490|||0|0|6989|6782|
636942|0|0|0|0|0|0|0|0|
638338|0|0|0|0|0|0|0|0|
654215|||||0|0|17527||
645783|0|0|0|0|0|0|0|0|0
646783|0|0|0|0|0|0|0|0|0
655681|||||0|0|40938|4142|
631101|0|0|0|0|0|0|0|0|
640391||0||0|0|697245|1135|100|
646458|0|0|0|0|0|0|0|0|0
634488|0|40944|0|0|0|0|37065|503|
641409|0|0|1499321|1412492|0|0|1479898|1378137|
639870|0|0|0|0|0|0|792|392|792
648704|0|0|0|0|0|0|0|0|
638901|62|0|0|0|0|0|0|0|
631440|0|0|0|0|0|0|0|0|
638805|0|0|0|0|0|0|0|0|
644173|0|0|0|0|0|0|0|0|
634729|0|0|0|0|0|0|0|0|
636288|31|1393|0|0|0|0|0|0|31
641970|0|0|0|0|0|0|0|0|
631909|0|0|0|0|0|0|0|0|
630873|0|0|0|0|0|0|0|0|
646893|0|0|0|0|0|0|0|0|
641697|5758|6823|0|0|0|0|180|1355|
639641|0|0|0|0|0|0|0|0|
630994|0|0|0|0|0|0|0|0|
631579|0|0|0|0|0|0|0|0|0
644058|0|0|0|0|0|0|0|0|
636891|0|0|0|0|0|0|0|0|
643451|||25|25|0|0|27|51|
630326|0|840|0|0|0|0|0|0|
637725|2793|33749|0||0|0|4974|6020|
633116|0|0|0|0|0|0|0|0|
637419|0|0|0|0|0|0|0|0|
642524|0|0|0|0|0|0|0|0|
638640|0|0||0|0|0|122|0|
630043|0|0|0|0|0|0|0|0|0
630670|616|499|0|0|0|0|0|0|
639045|0|0|0|0|0|0|0|0|0
632427|0|0|0|0|0|0|0|0|
635104|21154|8306|0|0|0|0|0|0|
645782|0|0|0|0|0|0|0|0|0
637751|0|0|0|0|0|0|0|0|0
635478||0||0||0||0|
645555|0|0|0|0|0|0|1073|1646|1073
647281|9788|175|0|0|0|0|0|0|
645627|0|0|0|0|0|0|0|0|0
637844|0|0|0|0|0|0|0|0|
648335|0|0|0|0|0|0|0|0|0
639692|0|0|0|0|0|0|449|414|449
634423|0|0|0|0|0|0|3957|5014|3957
632987|0|0|0|0|0|0|85|49|85
636289|0|0|0|0|0|0|497|541|497
642170|0|0|0|0|0|0|0|0|
657024|0|0|0|0|0|0|0|0|
643398||0||0||0||0|
645904|0|0|0|0|0|0|0|0|0
647054|0|0|0|0|0|0|123|77|
638092|0|0|0|0|0|0|0|500|
634944|0|0|0|0|0|0|0|0|0
642840|0|0|0|0|0|0|0|0|
647698|0|0|0|0|0|0|950|463|
635722|0|0|0|0|0|0|0|0|
645709|0|0|0|0|0|0|0|0|0
634614|0|0|0|0|0|0|0|0|
641907|0|0|0|0|0|0|0|0|
687084|0|0|0|0|0|0|212|1051|
634083|0|0|0|0|0|0|0|0|
637528|||0||0|0|2706||
649657|0|0|0|0|0|0|0|14784|
