RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES
221562|||0||||||||||48395|6240|0|0|0|||0|0|||||||||||38241||775
205922|||0||||||||||19425|1802|0|0|0|||0|0|||||||||||181||0
199412|||2855|||29989|0|0|3944||12229||53375|70410|0|76459|0|0|0|44945|25437|||||||||||19520|4265|2326
198508|||340||||||||||5118|3158|0|0|0|||0|0|||||||||||582||0
200289|||0|||124548|33717|0|0||77430||0|329209|0|82865|0|0|0|0|898|||||||||||39015|0|0
195181|||590||||||||||18684|4919|0|0|0|||7|1268|||||||||||4774||2059
190219|||100||||||||||3396|27266|0|0|0|||12867|24824|||||||||||41560||1288
247880|||75||||||||||0|8778|0|0|0|||3711|1887|||||||||||226||300
185783|||74044|||328583|0|0|0||82477||0|99203|70725|216803|0|5576|0|613305|567567|||||||||||249502|75914|192278
202334|||4250|||67313|0|22698|82||20897||189098|169318|21680|50755|0|34291|0|76634|23509|||||||||||151360|4588|30362
190993|||1172|||5641|0|0|510||6203||0|11058|0|5113|0|8882|84|9198|13738|||||||||||7580|0|2500
199003|||59894|||188573|0|0|0||82498||582835|216880|90117|224561|0|0|0|0|330292|||||||||||290617|0|33921
