OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
73150|1103|100.00||||339828
73151|1101|165.90|Qtr|||339828
73152|1104|0||||339828
73153|1105|0||||339828
101690|1103|75-200|0|0|0|364869
101691|1101|2%|of wages|0|0|364869
101692|1104|0|0|0|0|364869
101693|1105|0|0|0|0|364869
199154|1103|250.00||||463600
199155|1101|3.00|MONTH|||463600
199156|1104|||||463600
199157|1102|||||463600
199158|1105|N/A||||463600
