OID|DESCRIPTION|COST_BASIS|DEPRECIATION|BOOK_VALUE|VALUE|ASSET_TYPE|RPT_ID
376920|463 N Sierra Way, San Bernardino, CA 92410|106080|0|106080|106080|301|736759
376921|421 N Sierra Way, San Bernardino, CA 92410|605745|0|605745|605745|301|736759
376922|433 N Sierra Way, San Bernardino, CA 92410|2614769|2097695|517074|517074|302|736759
376923|463 N Sierra Way, San Bernardino, CA 92410|270946|12064|258882|258882|302|736759
376924|421 N Sierra Way, San Bernardino, CA 92410|1094255|0|1094255|1094255|302|736759
376925|Automobiles and Other Vehicles|282704|84080|198624|198624|303|736759
376919|433 N Sierra Way, San Bernardino, CA 92410|80386|0|80386|80386|301|736759
378447|Office Furniture and Equipment|110332|96437|13895|13895|304|738763
378446|Automobiles and Other Vehicles|24095|19276|4819|4819|303|738763
378448|Other Fixed Assets|8354|1392|6962|6962|305|738763
378786|Automobiles and Other Vehicles|20057|18050|2007|2007|303|738989
378787|Office Furniture and Equipment|130107|122725|7832|7832|304|738989
378788|Other Fixed Assets|2729|2729|0|0|305|738989
377091|Land-Boron, CA|2000|0|2000|2000|301|737060
377092|Building and Improvements-Boron, CA|402167|226616|175551|175000|302|737060
377093|Automobiles and Other Vehicles|||||303|737060
377094|Office Furniture and Equipment|131642|101616|30026|60000|304|737060
377095|Other Fixed Assets|1314||1314|1000|305|737060
378016|145 Colonial Court, Mt. Clemens, MI 48043|234761|87058|147703|147703|302|738331
378017|Automobiles and Other Vehicles|||||303|738331
378018|Office Furniture and Equipment|33440|33440|0|0|304|738331
378019|Other Fixed Assets|||||305|738331
378263|17233 W. Ten Mile Rd, Southfield, MI 48075|20000|0|20000|20000|301|738631
378264|17233 W. Ten Mile Rd, Southfield, MI 48075|204447|204447|0|295400|302|738631
378265|Automobiles and Other Vehicles|0|0|0|0|303|738631
378266|Office Furniture and Equipment|90933|90890|43|43|304|738631
378267|Other Fixed Assets|226977|163886|63091|63091|305|738631
378012|BUILDING IMPROVEMENTS|184437|160463|23974|23974|302|738322
378010|190 W. G STREET, COLTON CA 92324|25160|0|25160|45705|301|738322
378013|Automobiles and Other Vehicles|||||303|738322
378014|Office Furniture and Equipment|47378|43942|3436|3436|304|738322
378015|Other Fixed Assets|||||305|738322
378011|190 W. G STREET, COLTON CA 92324|145295|145295|0|299511|302|738322
373350|161 LONDONDERRY TPKE, HOOKSETT, NH 03106|48071|0|48071|355100|301|734953
373351|161 LONDONDERRY TPKE, HOOKSETT, NH 03106|855252|575891|279361|472600|302|734953
373352|Automobiles and Other Vehicles|42702|14946|27756|29000|303|734953
373353|Office Furniture and Equipment|26642|26638|4|2500|304|734953
373354|Other Fixed Assets|16000|16000|0|1000|305|734953
373676|NONE|0|0|0|0|301|735217
373677|NONE|0|0|0|0|302|735217
373678|Automobiles and Other Vehicles|0|0|0|0|303|735217
373679|Office Furniture and Equipment|23302|23201|101|101|304|735217
373680|Other Fixed Assets|0|0|0|0|305|735217
371143|Automobiles and Other Vehicles|156890|0|156890|156890|303|729898
371144|Office Furniture and Equipment|60282|0|60282|60282|304|729898
371145|Other Fixed Assets|||||305|729898
377920|199 N. Wellwood Avenue, Lindenhurst, NY 11757|345000|89604|255396|255396|302|738064
377921|Automobiles and Other Vehicles|189816|189816|0|0|303|738064
377922|Office Furniture and Equipment|83432|51396|32036|32036|304|738064
377923|Other Fixed Assets|294455|67085|227370|227370|305|738064
376726|Automobiles and Other Vehicles|56506|56506|0|20000|303|736658
376727|Office Furniture and Equipment|59541|58861|680|10000|304|736658
376728|Other Fixed Assets|||||305|736658
378457|22330 D ST, ARKANSAS CITY, KS 67005|70315|70315||35370|302|738769
378458|22330 D ST, ARKANSAS CITY, KS 67005|48545|4361|44184|48500|302|738769
378459|Automobiles and Other Vehicles|||||303|738769
378460|Office Furniture and Equipment|97629|89103|8526|21142|304|738769
378461|Other Fixed Assets|||||305|738769
378969|Automobiles and Other Vehicles|||||303|739150
378970|Office Furniture and Equipment|||||304|739150
378971|Other Fixed Assets|||||305|739150
378649|Automobiles and Other Vehicles|||||303|738899
378650|Office Furniture and Equipment|252094|240635|11459|11459|304|738899
378651|Other Fixed Assets|217879|55056|162823|162823|305|738899
373489|Automobiles and Other Vehicles|87328|32627|54701|75000|303|735064
373487|Land|42565|0|42565|42565|301|735064
373490|Office Furniture and Equipment|104591|104591|0|10000|304|735064
373491|Other Fixed Assets|||||305|735064
373488|Buildings|222751|222751|0|310000|302|735064
370119|Automobiles and Other Vehicles|||||303|728176
370120|Office Furniture and Equipment|||||304|728176
370121|Other Fixed Assets|||||305|728176
378580|Other Fixed Assets|||||305|738832
378576|459 E. Church Street Elmira, NY 14901-2831|97762|48163|49599|147361|302|738832
378577|Office Furniture and Equipment|28418|23130|5288|33706|302|738832
378578|Automobiles and Other Vehicles|||||303|738832
378579|Office Furniture and Equipment|||||304|738832
377821|800 TROY SCHENECTADY ROAD LATHAM, NY 12110|3860896|0|3860896|3860896|301|737960
377822|270 ESSJAY ROAD WILLIAMSVILLE, NY 14221|242786|0|242786|242786|301|737960
377823|1 WEST OAK HILL ROAD JAMESTOWN, NY 14701|235451|0|235451|235451|301|737960
377824|30 N. UNION STREET ROCHESTER, NY 14607|874000|0|874000|874000|301|737960
377825|4983 BRITTONFIELD PKWY EAST SYRACUSE, NY 13057|367028|0|367028|367028|301|737960
377826|7 ELLINWOOD COURT NEW HARTFORD, NY 13413|85000|0|85000|85000|301|737960
377827|201 STOCKADE DRIVE KINGSTON, NY 12401|200000|0|200000|200000|301|737960
377828|305 VESTAL PKWY WEST VESTAL, NY 13850|250000|0|250000|250000|301|737960
377829|59 LAWRENCE AVE POTSDAM, NY 13676|2400|0|2400|2400|301|737960
377830|800 TROY SCHENECTADY ROAD LATHAM, NY 12110|23048840|10371978|12676862|12676862|302|737960
377831|270 ESSJAY ROAD WILLIAMSVILLE, NY 14221|1978493|1504154|474339|474339|302|737960
377832|1 WEST OAK HILL ROAD JAMESTOWN, NY 14701|2766363|898934|1867429|1867429|302|737960
377833|30 N. UNION STREET ROCHESTER, NY 14607|4147356|2680029|1467327|1467327|302|737960
377834|4983 BRITTONFIELD PKWY EAST SYRACUSE, NY 13057|2825538|1486699|1338839|1338839|302|737960
377835|7 ELLINWOOD COURT NEW HARTFORD, NY 13413|545955|384146|161809|161809|302|737960
377836|201 STOCKADE DRIVE KINGSTON, NY 12401|1437151|803192|633959|633959|302|737960
377837|305 VESTAL PKWY WEST VESTAL, NY 13850|539385|285601|253784|253784|302|737960
377838|59 LAWRENCE AVE POTSDAM, NY 13676|1916105|431124|1484981|1484981|302|737960
377839|Automobiles and Other Vehicles|4179701|2251935|1927766|1927766|303|737960
377840|Office Furniture and Equipment|9482175|5923103|3559072|3559072|304|737960
377841|Other Fixed Assets|13932502|7346470|6586032|6586032|305|737960
378392|Automobiles and Other Vehicles|44058|17253|26805|26805|303|738729
378393|Office Furniture and Equipment|28718|20911|7807|7807|304|738729
378394|Other Fixed Assets|||||305|738729
375296|150 South 43rd Street, Harrisburg, PA 17111|473039|0|473039|473039|301|736136
375292|161 Patchway Road, Duncansville, PA 16632-8431|304845|0|304845|304845|301|736136
375297|4031 Executive Park Drive, Harrisburg, PA 17111|207973|0|207973|207973|301|736136
375298|161 Patchway Road, Duncansville, PA 16632-8431|2346494|1370016|976478|2712680|302|736136
375299|1276 Liberty Street, Franklin, PA 16323|1406358|740098|666260|1867775|302|736136
375300|250 Commerce Park Drive, New Columbia, PA 17856|2239761|1362867|876894|2596763|302|736136
375301|1258 O'Neill Highway, Dunmore, PA 18512|1764825|1266446|498379|1952799|302|736136
375302|150 South 43rd Street, Harrisburg, PA 17111|9939993|7017504|2922489|10941530|302|736136
375303|4031 Executive Park Drive, Harrisburg, PA 17111|3924490|3825157|99333|6510025|302|736136
375304|Automobiles and Other Vehicles|45741|45741|0|0|303|736136
375305|Office Furniture and Equipment|4563639|4385903|177736|177736|304|736136
375306|Other Fixed Assets|0|0|0|0|305|736136
375293|1276 Liberty Street, Franklin, PA 16323|26461|0|26461|26461|301|736136
375294|250 Commerce Park Drive, New Columbia, PA 17856|260259|0|260259|260259|301|736136
375295|1258 O'Neill Highway, Dunmore, PA 18512|50000|0|50000|50000|301|736136
376723|Automobiles and Other Vehicles|||||303|736653
376724|Office Furniture and Equipment|39861|39861|0|2500|304|736653
376725|Other Fixed Assets|||||305|736653
371073|Automobiles and Other Vehicles|||||303|729768
371074|Office Furniture and Equipment|181435|0|181435|181435|304|729768
371075|Other Fixed Assets|||||305|729768
371312|2261 WATERS DRIVE, MENDOTA HEIGHTS, MN 55120|21757|0|21757|102000|301|730163
371313|2261 WATERS DRIVE, MENDOTA HEIGHTS, MN 55120|445733|134958|310775|278000|302|730163
371314|Automobiles and Other Vehicles|0|0|0|0|303|730163
371315|Office Furniture and Equipment|36842|13328|23514|23514|304|730163
371316|Other Fixed Assets|0|0|0|0|305|730163
374891|Other Fixed Assets|||||305|735930
374887|702 S. BROADWAY, SANTA ANA, CA 92701|160000|0|160000|240927|301|735930
374888|702 S. BROADWAY, SANTA ANA, CA 92701|170311|139212|31099|75960|302|735930
374889|Automobiles and Other Vehicles|||||303|735930
374890|Office Furniture and Equipment|24842|23868|974|974|304|735930
374989|Office Furniture and Equipment|101352|99871|1481|1481|304|735973
374986|774 VALENCIA STREET, LOS ANGELES, CA 90017|111200|0|111200|116903|301|735973
374990|Other Fixed Assets|||||305|735973
374987|774 VALENCIA STREET, LOS ANGELES, CA 90017|418037|264262|153775|2520483|302|735973
374988|Automobiles and Other Vehicles|||||303|735973
373111|Automobiles and Other Vehicles|||||303|734685
373112|Office Furniture and Equipment|||||304|734685
373113|Other Fixed Assets|||||305|734685
379080|3112 w. clay st. Richmond, VA 23230|10400|0|10400|370000|301|739687
379081|3112 w. st. Richmond, VA 23230|229543|128281|101262|99000|302|739687
379082|Automobiles and Other Vehicles|||||303|739687
379083|Office Furniture and Equipment|4477|1790|2687|2687|304|739687
379084|Other Fixed Assets|||||305|739687
375456|Nashville, Tennessee|195758|0|195758|195758|301|736178
375457|Washington, DC|249500|0|249500|249500|301|736178
375458|Nashville, Tennessee|1348690|475924|872766|872766|302|736178
375459|Washington, DC|2412213|737651|1674562|1674562|302|736178
375460|Automobiles and Other Vehicles|74802|29715|45087|45087|303|736178
375461|Office Furniture and Equipment|437043|343529|93514|93514|304|736178
375462|Other Fixed Assets|656164|650331|5833|5833|305|736178
371135|Automobiles and Other Vehicles|||||303|729868
371136|Office Furniture and Equipment|12439|0|12439|12439|304|729868
371137|Other Fixed Assets|||||305|729868
374606|Automobiles and Other Vehicles|0|0|0|0|303|735816
374607|Office Furniture and Equipment|0|0|0|0|304|735816
374608|Other Fixed Assets|0|0|0|0|305|735816
374274|Automobiles and Other Vehicles|||||303|735637
374275|Office Furniture and Equipment|24801|21928|2873|2873|304|735637
374276|Other Fixed Assets|||||305|735637
373335|424 WAPITI DRIVE, SPRING LAKE, NC 28390|3850||2400|2400|302|734937
373336|Automobiles and Other Vehicles|||||303|734937
373337|Office Furniture and Equipment|583||25|25|304|734937
373338|Other Fixed Assets|6359||4435|4435|305|734937
374333|Automobiles and Other Vehicles|||||303|735683
374334|Office Furniture and Equipment|20959|20959|0|0|304|735683
374335|Other Fixed Assets|||||305|735683
373726|Automobiles and Other Vehicles|||||303|735276
373727|Office Furniture and Equipment|27803|27803|0|450|304|735276
373728|Other Fixed Assets|||||305|735276
374650|Automobiles and Other Vehicles|||||303|735838
374651|Office Furniture and Equipment|14049|14049|0|1000|304|735838
374652|Other Fixed Assets|||||305|735838
373767|Other Fixed Assets|||||305|735345
373766|Office Furniture and Equipment|1000|||800|304|735345
373765|Automobiles and Other Vehicles|||||303|735345
374325|Automobiles and Other Vehicles|||||303|735672
374326|Office Furniture and Equipment|||||304|735672
374327|Other Fixed Assets|||||305|735672
373317|Automobiles and Other Vehicles|||||303|734908
373318|Office Furniture and Equipment|14462|14462|0|2705|304|734908
373319|Other Fixed Assets|||||305|734908
373590|Automobiles and Other Vehicles|||||303|735148
373591|Office Furniture and Equipment|7674|5066|2608|2608|304|735148
373592|Other Fixed Assets|||||305|735148
375167|Automobiles and Other Vehicles|||||303|736071
375168|Office Furniture and Equipment|3765|3765|0|3765|304|736071
375169|Other Fixed Assets|||||305|736071
372977|Automobiles and Other Vehicles|||||303|734452
372978|Office Furniture and Equipment|||||304|734452
372979|Other Fixed Assets|||||305|734452
372724|300 Eastern Parkway, Farmingdale NY 11735|100000|0|100000|100000|301|733974
372725|300 Eastern Parkway, Farmingdale NY 11735|269602||269602|269602|302|733974
372726|Automobiles and Other Vehicles|||||303|733974
372727|Office Furniture and Equipment|102857||102857|102857|304|733974
372728|Other Fixed Assets|||||305|733974
372659|none|0|0|0|0|301|733794
372660|none|0|0|0|0|302|733794
372661|Automobiles and Other Vehicles|0|0|0|0|303|733794
372662|Office Furniture and Equipment|0|0|0|0|304|733794
372663|Other Fixed Assets|2350|530|1820|1820|305|733794
373229|Automobiles and Other Vehicles|||||303|734827
373230|Office Furniture and Equipment||||0|304|734827
373231|Other Fixed Assets|||||305|734827
372163|Automobiles and Other Vehicles|||||303|732220
372164|Office Furniture and Equipment|||||304|732220
372165|Other Fixed Assets|||||305|732220
376690|Automobiles and Other Vehicles|0|0|0|0|303|736632
376691|Office Furniture and Equipment|6500|6500|0|4000|304|736632
376692|Other Fixed Assets|500|500|0|500|305|736632
377779|Other Fixed Assets|2711842|1552272|1159570|1159570|305|737933
377770|Quincy, MA|2310595|2238295|72300|72300|302|737933
377771|Springfield, MA|316999|300884|16115|16115|302|737933
377772|Atlanta, GA|176607|167861|8746|8746|302|737933
377773|Cromwell, CT|216086|197479|18607|18607|302|737933
377774|California|236286|203469|32817|32817|302|737933
377775|Warwick, RI|303062|260128|42934|42934|302|737933
377776|Bridgeport, RI|312287|267179|45108|45108|302|737933
377777|Automobiles and Other Vehicles|70968|43779|27189|27189|303|737933
377778|Office Furniture and Equipment|2701770|2628078|73692|73692|304|737933
378552|Automobiles and Other Vehicles|0|0|0|0|303|738823
378553|Office Furniture and Equipment|1501094|1328451|172643|172643|304|738823
378554|Other Fixed Assets|7356464|2143794|5212670|5212670|305|738823
372387|Automobiles and Other Vehicles|||||303|732776
372388|Office Furniture and Equipment|59613|39327|20286|20000|304|732776
372389|Other Fixed Assets|||||305|732776
376172|Automobiles and Other Vehicles|||||303|736381
376173|Office Furniture and Equipment|26540|21724|4816|4816|304|736381
376174|Other Fixed Assets||||0|305|736381
378149|Automobiles and Other Vehicles|||||303|738517
378150|Office Furniture and Equipment|16329|14251|0|0|304|738517
378151|Other Fixed Assets|||||305|738517
377780|n/a|0|0|0|0|301|737934
377781|n/a|0|0|0|0|302|737934
377782|Automobiles and Other Vehicles|0|0|0|0|303|737934
377783|Office Furniture and Equipment|0|0|0|0|304|737934
377784|Other Fixed Assets|0|0|0|0|305|737934
379019|Automobiles and Other Vehicles|||||303|739399
379020|Office Furniture and Equipment|||||304|739399
379021|Other Fixed Assets|||||305|739399
377005|Automobiles and Other Vehicles|||||303|736888
377006|Office Furniture and Equipment|10764|9102|1662|1662|304|736888
377007|Other Fixed Assets|||||305|736888
373143|Automobiles and Other Vehicles|||||303|734703
373144|Office Furniture and Equipment|12640|6572|3642|12640|304|734703
373145|Other Fixed Assets|||||305|734703
371433|Automobiles and Other Vehicles|||||303|730296
371434|Office Furniture and Equipment|84461|40542|43918|43918|304|730296
371435|Other Fixed Assets|||||305|730296
375386|Automobiles and Other Vehicles|||||303|736157
375387|Office Furniture and Equipment|||||304|736157
375388|Other Fixed Assets|14509|0|14509|3200|305|736157
377563|Automobiles and Other Vehicles|||||303|737758
377564|Office Furniture and Equipment|||||304|737758
377565|Other Fixed Assets|||||305|737758
377500|Automobiles and Other Vehicles|0|0|0|0|303|737661
377501|Office Furniture and Equipment|0|0|0|0|304|737661
377502|Other Fixed Assets|0|0|0|0|305|737661
371323|N/A|0|0|0|0|301|730172
371324|N/A|0|0|0|0|302|730172
371325|Automobiles and Other Vehicles|0|0|0|0|303|730172
371326|Office Furniture and Equipment|5077|4694|383|383|304|730172
371327|Other Fixed Assets|610|244|366|366|305|730172
377756|Automobiles and Other Vehicles|||||303|737921
377757|Office Furniture and Equipment|82473|77818|4655|4655|304|737921
377758|Other Fixed Assets|||||305|737921
374023|Automobiles and Other Vehicles|||||303|735488
374024|Office Furniture and Equipment|32075|11854|21221|9000|304|735488
374025|Other Fixed Assets|||||305|735488
378063|Automobiles and Other Vehicles|||||303|738435
378064|Office Furniture and Equipment|||||304|738435
378065|Other Fixed Assets|||||305|738435
372735|1218 Lomas, Albuquerque, NM|44250|0|44250|28900|301|733996
372736|1218 Lomas, Albuquerque, NM|145337|49122|96215|46000|302|733996
372737|Automobiles and Other Vehicles|||||303|733996
372738|Office Furniture and Equipment|68178|60084|8094|9500|304|733996
372739|Other Fixed Assets|||||305|733996
378912|Automobiles and Other Vehicles|||||303|739058
378913|Office Furniture and Equipment|||||304|739058
378914|Other Fixed Assets|||||305|739058
378199|12330 FIRESTONE BLVD NORWALK CA 90650|450000|0|450000|450000|301|738570
378200|12330 FIRESTONE BLVD NORWALK CA 90650|213688|11872|201816|213688|302|738570
378201|Automobiles and Other Vehicles|||||303|738570
378202|Office Furniture and Equipment|28337|20126|8211|8211|304|738570
378203|Other Fixed Assets|14601|1613|12988|12988|305|738570
375058|2261 S Redwood Rd Ste D, SLC UT 84119|11600|0|11600|11600|301|736000
375059|2261 S Redwood Rd Ste D, SLC UT 84119|274701|167341|107360|107360|302|736000
375060|Automobiles and Other Vehicles|72068|55048|17020|17020|303|736000
375061|Office Furniture and Equipment|28393|21956|6437|6437|304|736000
375062|Other Fixed Assets|||||305|736000
377531|Automobiles and Other Vehicles|||||303|737737
377532|Office Furniture and Equipment|92541|92541|0|0|304|737737
377533|Other Fixed Assets|14845|14845|0|0|305|737737
374862|Las Vegas, Nevada|23000|0|23000|0|301|735921
374863|Las Vegas, Nevada|254398|226823|27575|0|302|735921
374864|Automobiles and Other Vehicles|||||303|735921
374865|Office Furniture and Equipment|51829|47572|4257|0|304|735921
374866|Other Fixed Assets|33348|33348|0|0|305|735921
375912|TACOMA WA|125000|0|125000|174700|301|736310
375915|Office Furniture and Equipment|175229|160521|14708|14708|304|736310
375913|TACOMA WA|969076|243559|725517|313300|302|736310
375914|Automobiles and Other Vehicles|345208|184275|160933|160933|303|736310
375916|Other Fixed Assets|||||305|736310
377994|Automobiles and Other Vehicles|||||303|738306
377995|Office Furniture and Equipment|26565|25476|1089|1089|304|738306
377996|Other Fixed Assets|||||305|738306
375340|4129 Hixson Pike,  Chattanooga, TN|208950|18441|190509|210000|302|736144
375341|Automobiles and Other Vehicles|||||303|736144
375342|Office Furniture and Equipment|15764|8075|7690|7000|304|736144
375343|Other Fixed Assets|||||305|736144
374146|2259 OLD SHELL RD|10000|0|10000|10000|301|735581
374147|LAND - OTHER|14000|0|14000|14000|301|735581
374148|LAND - 66 MIDTOWN PARK W|50000|0|50000|50000|301|735581
374149|2259 OLD SHELL RD|28551|28551|0|30000|302|735581
374150|66 MIDTOWN PARK W|245851|24585|221265|240000|302|735581
374151|Automobiles and Other Vehicles|||||303|735581
374152|Office Furniture and Equipment|21643|14334|7309|8000|304|735581
374153|Other Fixed Assets|125762|10213|115549|110000|305|735581
376769|Automobiles and Other Vehicles|||||303|736693
376770|Office Furniture and Equipment|8767|8767|0|0|304|736693
376771|Other Fixed Assets|||||305|736693
372903|Automobiles and Other Vehicles|||||303|734227
372904|Office Furniture and Equipment|4674|4674|0|0|304|734227
372905|Other Fixed Assets|||||305|734227
372467|Automobiles and Other Vehicles|||||303|733104
372468|Office Furniture and Equipment|||||304|733104
372469|Other Fixed Assets|||||305|733104
373844|Automobiles and Other Vehicles|88042|45340|42702|42702|303|735394
373845|Office Furniture and Equipment|125489|122136|3353|3353|304|735394
373846|Other Fixed Assets|348250|317859|30391|30391|305|735394
377984|201 LAKE ST. KRUM, TX|15000|0|15000|15000|301|738300
377985|201 LAKE ST. KRUM, TX|196778|118016|78762|78762|302|738300
377986|Automobiles and Other Vehicles|40420|12653|27767|27767|303|738300
377987|Office Furniture and Equipment|41327|37797|3530|3530|304|738300
377988|Other Fixed Assets|||||305|738300
371381|350 WEST 31ST STREET NEW YORK, NY 10001|1550000|0|1550000|1550000|301|730246
371382|350 WEST 31ST STREET NEW YORK, NY 10001|6758516|3436986|3321530|3321530|302|730246
371383|Automobiles and Other Vehicles|||||303|730246
371384|Office Furniture and Equipment|415686|316795|98891|98891|304|730246
371385|Other Fixed Assets|||||305|730246
376548|Automobiles and Other Vehicles|||||303|736547
376549|Office Furniture and Equipment|402824|169263|233561|233561|304|736547
376550|Other Fixed Assets|433440|77023|356417|356417|305|736547
373784|Automobiles and Other Vehicles|30116|27104|3012|10735|303|735353
373785|Office Furniture and Equipment|4116|4116|0|200|304|735353
373786|Other Fixed Assets|||||305|735353
375196|7310-C MCWHORTER PLACE, ANNANDALE, VA|108571|0|108571|200000|301|736078
375197|7310-C MCWHORTER PLACE, ANNANDALE, VA|451909|248304|203605|500000|302|736078
375198|Automobiles and Other Vehicles|||||303|736078
375199|Office Furniture and Equipment|67868|44089|23779|20000|304|736078
375200|Other Fixed Assets|||||305|736078
369974|Automobiles and Other Vehicles|||||303|727834
369975|Office Furniture and Equipment|5635|5635|0|0|304|727834
369976|Other Fixed Assets|14300|4314|9986|9986|305|727834
372486|Automobiles and Other Vehicles|0|0|0|0|303|733177
372487|Office Furniture and Equipment|||||304|733177
372488|Other Fixed Assets|||||305|733177
378244|Automobiles and Other Vehicles|||||303|738620
378245|Office Furniture and Equipment|12461|9241|3220|4000|304|738620
378246|Other Fixed Assets|||||305|738620
372698|354 Hector Salaman, Urb. La Merced, San Juan, PR|47400|0|47400|75000|301|733929
372699|354 Hector Salaman, Urb. La Merced, San Juan, PR|290636|192071|98565|450000|302|733929
372700|4107 Calle Nuclear, Urb. Bella vista, Ponce, PR|65000|42597|22403|225000|302|733929
372701|2919 Calle Paisaje, Urb, Villa Esperanza, Ponce, P|102000|40800|62000|13000|302|733929
372702|Automobiles and Other Vehicles|78190|78190|0|3500|303|733929
372703|Office Furniture and Equipment|266139|242876|24506|27000|304|733929
372704|Other Fixed Assets|140884|140884|0|0|305|733929
376009|North Operations|181852|0|181852|351800|301|736348
376010|North Operations|1247813|673062|574751|683000|302|736348
376011|Automobiles and Other Vehicles|||||303|736348
376012|Office Furniture and Equipment|679629|630310|49319|49319|304|736348
376013|Other Fixed Assets|||||305|736348
375010|Automobiles and Other Vehicles|||||303|735981
375011|Office Furniture and Equipment|21495|21495|0|0|304|735981
375012|Other Fixed Assets|||||305|735981
371839|1004 West Euless Blvd., Euless TX 76040|135000|0|135000|135000|301|731533
371840|1004 West Euless Blvd., Euless TX 76040|1380245|1205747|174498|174498|302|731533
371841|Automobiles and Other Vehicles|96416|90069|6347|6347|303|731533
371842|Office Furniture and Equipment|1358949|1282453|76496|76496|304|731533
371843|Other Fixed Assets|||||305|731533
377717|Automobiles and Other Vehicles|||||303|737893
377718|Office Furniture and Equipment|80509|80509||5000|304|737893
377719|Other Fixed Assets|||||305|737893
377614|Automobiles and Other Vehicles|||||303|737823
377615|Office Furniture and Equipment|4966|4658|308|308|304|737823
377616|Other Fixed Assets|31421|12628|18793|12628|305|737823
376892|Automobiles and Other Vehicles|||||303|736722
376893|Office Furniture and Equipment|9556|6548|3008|0|304|736722
376894|Other Fixed Assets|||||305|736722
372639|Automobiles and Other Vehicles|||||303|733756
372640|Office Furniture and Equipment|7068|7068|0|0|304|733756
372641|Other Fixed Assets|||||305|733756
379030|Automobiles and Other Vehicles|||||303|739486
379031|Office Furniture and Equipment|||||304|739486
379032|Other Fixed Assets|||||305|739486
377341|261 East Main Street, Somerville, NJ  08876-3008|102148|0|102148|102148|301|737362
377342|261 East Main Street, Somerville, NJ  08876-3008|183581|47430|136151|136151|302|737362
377343|Building Improvements|81617|8261|73356|73356|302|737362
