RPT_ID|CASH_START|CASH_END|ACCOUNTS_RECEIVABLE_START|ACCOUNTS_RECEIVABLE_END|INVESTMENTS_START|INVESTMENTS_END|FIXED_ASSETS_START|FIXED_ASSETS_END|TREASURY_SECURITIES_START|TREASURY_SECURITIES_END|OTHER_ASSETS_START|OTHER_ASSETS_END|LOANS_RECEIVABLE_START|LOANS_RECEIVABLE_END|TOTAL_START|MARKET_SEC_TOTAL_COST|MARKET_SEC_TOTAL_BOOK_VALUE|OTHER_INV_TOTAL_COST|OTHER_INV_TOTAL_BOOK_VALUE
738541|35822|38321|||74258|76493|0|0|0|0|0|0|0|0|||||
734324|66313|82666|||0|0|2000|2000|0|0|0|0|0|0|||||
737332|60933|51603|||0|0|1629|1629|0|0|0|0|0|0|||||
729898|1055962|1050617|||||216903|217172|0|0|||||||||
738064|312854|263993|||||543898|514802|0|0|81625|93819|||||||
736658|1538751|1727800|65611||||1313|680|0|0|5482|6748|||||||
738769|998556|1140094|0||||59639|52710|0|0|||0||||||
738059|262181|244493|||0|0|0|0|0|0|0|0|0|0|||||
738576|34324|44858|||0|0|0|0|0|0|0|0|9266|4792|||||
735077|224221|236612|||0|0|5565|7908|0|0|0|0|0|0|||||
739150|9253270|10722574|0|0|0|0|0|0|0|0|0|0|0|0|||||
739816|124905|137105|||0|0|21849|21849|0|0|0|0|0|0|||||
738899|3601741|4072957|514707|307889|990652|990652|178516|174282|0|0|36992|33147|60530|92038|||||
735064|634562|776221|161674|94570|910978|790487|90668|97266|0|0|||||||||
728176|643592|0|||||152764|0|0|0|||||||||
738341|92573|114618|||0|0|0|0|0|0|0|0|0|0|||||
738460|115398|102748|||0|0|0|0|0|0|2588|2588|0|0|||||
737395|877755|0|||||||0|0|||||||||
738973|8117|14212|||0|0|166706|166706|0|0|0|0|0|0|||||
736294|533383|781565|0||0||0||0|0|108302|81590||0|||||
730551|169410|149199|||246577|263727|0|0|0|0|0|0|0|0|||||
731664|354481|0|||||||0|0|||||||||
733541|146575|166253|||0|0|0|0|0|0|0|0|0|0|||||
737145|37259|44840|||0|0|2263|2263|0|0|0|0|0|0|||||
738579|18663|20657|||0|0|0|0|0|0|0|0|0|0|||||
737085|18326|15071|||13149|12429|0|0|0|0|0|0|0|0|||||
738832|98561|116233|9065|6500|50253|52431|50533|54887|0|0|8513|9138|0|0|||||
739068|1248|2055|||0|0|0|0|0|0|0|0|0|0|||||
737960|76089035|94769438|20680367|21788986|56428086|56934891|38979113|38549760|5612915|4988613|-662739|4079489|5241247|5416098|||||
728134|39597|48244|||0|0|0|0|0|0|0|0|0|0|||||
734195|170133|155137|||0|0|0|0|0|0|0|0|0|0|||||
736670|0|1959|||0|0|0|0|0|0|0|0|0|0|||||
739813|54162|63874|||0|0|0|0|0|0|485|485|0|0|||||
738246|37294|54902|||51|51|57804|57804|0|0|0|0|0|0|||||
739023|79512|96122|||95914|106047|4011|762|0|0|0|0|0|0|||||
738729|348032|304494|0|0|1948|752|22170|34612|0|0|2414|2414|0|0|||||
738348|50264|62923|||0|0|0|0|0|0|0|0|0|0|||||
739815|60223|100646|||0|0|0|0|0|0|0|0|0|0|||||
739562|52700|55151|||0|0|131|92|0|0|0|0|0|0|||||
736136|-244686|-795139|975558|866621|4839157|3952367|8210403|7540146|960838|740302|357763|280464|434430|268026|||||
738383|224593|230161|||||||0|0|||||||||
739477|41030|41118|||0|0|0|0|0|0|0|0|0|0|||||
736653|121211|128002|||||0|0|0|0|||||||||
735479|56699|62013|||0|0|0|0|0|0|0|0|0|0|||||
739351|102922|111675|||0|0|0|9212|0|0|0|0|0|0|||||
739510|16230|17504|||0|0|1500|1250|0|0|0|0|0|0|||||
729768|370961|398498|0|0|0||181435|181435|0|0|||0|0|||||
739546|115041|108031|||0|0|800|600|0|0|0|0|0|0|||||
733891|3338|804|||0|0|2787|2787|0|0|750|800|0|0|||||
733851|18918|16772|||0|0|0|0|0|0|0|0|0|0|||||
730163|986226|1056875|0|0|0|0|357045|356046|0|0|0|0|0|0|||||
739872|30591|43859|||0|0|0|0|0|0|0|0|0|0|||||
739704|39017|73159|||0|0|398500|398500|0|0|0|0|0|0|||||
734029|46437|83459|||0|0|0|0|0|0|0|0|0|0|||||
733404|3431|4874|||0||0||0|0|0|0|0|0|||||
730524|688239|755494|||850000|850000|||0|0|5420|5269|||||||
735930|398041|440615|2904|4560|0|0|200807|192073|0|0|0|0|0|0|||||
735973|764371|718804|0|0|0|0|280260|266456|0|0|0|40|0|0|||||
735549|18158|22832|||0|0|0|0|0|0|3969|3974|0|0|||||
734685|729586|1031107|0|0|0|0|0|0|0|0|0|0|0|0|||||
739536|57994|63262|||0|0|504|102|0|0|0|0|0|0|||||
728612|3103|4782|||0|0|0|0|0|0|0|0|0|0|||||
726514|12166|12107|||0|0|0|0|0|0|0|0|0|0|||||
739892|7870|21329|||0|0|0|0|0|0|0|0|0|0|||||
728057|31295|32279|||0|0|0|0|0|0|0|0|0|0|||||
728504|5484|11768|||0|0|0|0|0|0|0|0|0|0|||||
731603|49221|45086|||0|0|21633|21633|0|0|0|0|0|0|||||
736103|23926|39521|||0|0|6793|7205|0|0|0|150|3500|3250|||||
739425|51375|66699|||0|0|0|0|0|0|0|0|0|0|||||
736626|15348|18730|||0|0|0|0|0|0|0|0|0|0|||||
731705|29419|40885|||0|0|0|0|0|0|0|0|0|0|||||
739785|13439|20868|||0|0|0|0|0|0|0|0|0|0|||||
732660|48941|39659|||0|0|0|0|0|0|0|0|0|0|||||
732541|28557|41611|||0|0|0|0|0|0|0|0|0|0|||||
730625|332613|342251|||0|0|0|0|0|0|0|0|0|0|||||
733676|79766|78844|||0|0|0|0|0|0|0|0|0|0|||||
736801|195765|284665|||0|0|1613|1613|0|0|0|0|0|0|||||
733322|9891|19115|||0|0|0|0|0|0|0|0|0|0|||||
735433|45871|57256|||0|0|2501|2501|0|0|0|0|0|0|||||
729314|59230|51499|||0|0|0|0|0|0|0|0|0|0|||||
735853|7349|16393|||0|0|0|0|0|0|0|0|0|0|||||
732304|2826|6579|||10163|10183|0|0|0|0|0|0|0|0|||||
732165|102643|122928|||0|0|0|0|0|0|0|0|0|0|||||
730564|42788|55988|||0|0|0|0|0|0|0|0|0|0|||||
735639|75356|74764|||0|0|0|0|0|0|0|0|0|0|||||
739179|5790|11946|||0|0|0|0|0|0|0|0|0|0|||||
734752|3046|4142|||0|0|0|0|0|0|0|0|0|0|||||
739198|23618|34026|||0|0|0|0|0|0|0|0|0|0|||||
739851|14746|16658|||0|0|0|0|0|0|0|0|0|0|||||
739717|46041|87118|||0|0|21856|22274|0|0|0|0|0|0|||||
728393|18064|20314|||0|0|0|0|0|0|0|0|0|0|||||
730138|172900|180043|||0|0|11112|12898|0|0|0|0|0|0|||||
736781|557339|635524|||0|0|1395|1620|0|0|0|0|0|0|||||
739432|11911|12353|||32298|37524|254|482|0|0|0|0|0|0|||||
731642|3109|5392|||0|0|0|0|0|0|0|0|0|0|||||
739418|4659|7926|||0|0|0|0|0|0|0|0|0|0|||||
727220|5794|6096|||0|0|0|0|0|0|0|0|0|0|||||
736473|54752|71356|||0|0|0|0|0|0|0|0|0|0|||||
739901|17932|25229|||0|0|0|0|0|0|0|0|0|0|||||
734597|40068|28864|||0|0|119|39|0|0|0|0|0|0|||||
739660|53256|71844|||0|0|0|0|0|0|0|0|0|0|||||
729432|63011|65041|||0|0|715|715|0|0|0|0|0|0|||||
730076|68818|65712|||0|0|0|0|0|0|0|0|0|0|||||
736490|268067|259045|||0|0|0|0|0|0|0|0|0|0|||||
730374|14047|13863|||0|0|0|0|0|0|0|0|0|0|||||
739685|49325|66901|||0|0|0|0|0|0|400|700|0|0|||||
739385|127352|162231|||0|0|4024|16444|0|0|0|0|0|0|||||
736952|16979|0|||0|0|0|0|0|0|0|0|0|0|||||
736479||26385||||||||0|||||||||
738980|5663|9928|||0|0|0|0|0|0|0|0|0|0|||||
739012|136421|149163|||0|0|6704|6704|0|0|1615|1870|0|0|||||
739252|17397|21867|||0|0|800|700|0|0|0|0|0|0|||||
737408|19942|34270|||0|0|0|0|0|0|0|0|0|0|||||
739380|21092|35327|||0|0|0|0|0|0|0|0|0|0|||||
735236|56362|59899|||5838|5847|3880|3880|0|0|0|0|0|0|||||
728724|56035|55933|||0|0|56000|56000|0|0|0|0|0|0|||||
736772|11178|24853|||0|0|0|0|0|0|0|0|311|311|||||
733163|14498|25512|||0|0|0|0|0|0|0|0|0|0|||||
737558|101528|111671|||0|0|12000|12000|0|0|0|0|0|0|||||
739656|56056|72726|||0|0|0|0|0|0|0|0|0|0|||||
736768|51946|81483|||0|0|27817|29096|0|0|400|0|0|0|||||
732325|44129|47262|||0|0|0|0|0|0|0|0|67|0|||||
739687|94385|189568||0|||123031|114349|0|0|||||||||
739189|8380|17110|||0|0|2272|2272|0|0|0|0|0|0|||||
730530|124820|133549|||3899|0|0|0|0|0|0|0|0|0|||||
730554|22712|23709|||0|0|500|500|0|0|0|0|0|0|||||
733364|284198|298322|||0|0|800|800|0|0|0|0|0|0|||||
729982|56822|60152|||0|0|0|0|0|0|0|0|0|0|||||
730335|68826|78824|||0|0|0|0|0|0|0|0|0|0|||||
732728|158701|187167|||0|0|2879|1919|0|0|0|0|0|0|||||
730031|239856|290978|||0|0|0|0|0|0|0|0|0|0|||||
730389|162472|178032|||0|0|3221|3221|0|0|0|0|0|0|||||
721132|63420|73887|||0|0|0|0|0|0|0|0|0|0|||||
730559|88580|111163|||0|0|39|0|0|0|0|0|0|0|||||
736178|3404430|3968677|107887|244214|5932930|6154496|3385187|3137020|0|0|114593|121687|0|0|||||
729868|126751|149787|||||12439|12439|0|0|||||||||
736020|316172|438640|0||0||0||0|0|0||0||||||
734966|191874|231082|||0|0|0|0|0|0|0|0|0|0|||||
734618|197848|188811|||0|0|0|2244|0|0|0|0|0|0|||||
737078|158615|142302|||0|0|0|0|0|0|0|0|0|0|||||
735105|445669|497836|||0|0|0|0|0|0|0|0|0|0|||||
735842|124041|224250|||0|0|0|0|0|0|0|0|0|0|||||
734596|122150|153090|||0|0|189|0|0|0|0|0|0|0|||||
735342|187982|272691|||0|0|0|0|0|0|0|0|0|0|||||
736053|655477|693181|0|0|||||0|0|||0|0|||||
735816|527603|652918|0|0|0|0|0|0|0|0|0|0|0|0|||||
735691|122828|159894|||0|0|0|0|0|0|0|0|0|0|||||
734356|5603|7114|||0|0|0|0|0|0|0|0|0|0|||||
734554|566210|673066|||||||0|0||110|||||||
733596|760852|887262|||||||0|0|||||||||
735637|891139|976935|0|0|0|0|3000|2873|0|0|0|0|0|0|||||
735851|104072|115639|||0|0|0|0|0|0|0|0|0|0|||||
735113|55946|79406|||0|0|0|0|0|0|0|0|0|0|||||
734051|131709|107192|||0|0|0|0|0|0|0|0|0|0|||||
735054|200767|218593|||0|0|1636|984|0|0|0|0|0|0|||||
734937|824436|946680|0||0||3525|6860|0|0|0||0||||||
735190|86027|60813|||0|0|0|0|0|0|0|0|0|0|||||
735683|380804|460474|0|0|482950|503992|0|0|0|0|0|0|0|0|||||
735276|1118826|1218023|0||||0|0|0|0||0|0||||||
735676|96408|183918|||0|0|36|25|0|0|0|0|0|0|||||
734859|3538|12828|||0|0|0|0|0|0|0|0|0|0|||||
735088|20174|29639|||0|0|0|0|0|0|0|0|0|0|||||
734278|150009|167786|||0|0|0|0|0|0|0|0|0|0|||||
734668|144734|188240|||0|0|987|948|0|0|0|0|0|0|||||
735838|786497|808233||0||0|321|0|0|0||||0|||||
734470|155526|183480|||0|0|0|0|0|0|0|0|0|0|||||
732500|173610|278621|||||||0|0|||||||||
735345|457190|517291|0|0|0|0|0|0|0|0|55|55|0|0|||||
735672|166541|205035|0|0||0||0|0|0||0|0|0|||||
735546|532719|587345||0|||||0|0|||||||||
733441|399556|432151|||0|0|0|0|0|0|0|0|0|0|||||
734908|221805|333808|76429|78445|0|0|0|0|0|0|0|0|0|0|||||
735148|653745|733846||0|0|0|1368|2608|0|0|0|0||0|||||
736071|692492|748486||0||0|0|0|0|0||||0|||||
735312|178272|205376|||0|0|0|0|0|0|0|0|0|0|||||
735530|241636|259463|||0|0|0|0|0|0|0|0|0|0|||||
734888|117306|145892|||0|0|0|0|0|0|0|0|0|0|||||
734452|1639641|1822676|0|0|0|0|0|0|0|0|0|0|0|0|||||
733974|135986|210659|0|0|35484|35535|472459|472459|0|0|4594|4594|0|0|||||
733794|128192|231436|0|0|0|0|2264|1820|0|0|0|0|0|0|||||
734827|812743|752269|||||4800|0|0|0|||||||||
734569|47191|71600|||0|0|0|0|0|0|0|0|0|0|||||
735334|16954|39915|||0|0|0|0|0|0|0|0|0|0|||||
732220|197798|219124|0|0|0|0|0|0|0|0|0|0|0|0|||||
733368|1002|9869|||0|0|0|0|0|0|0|0|0|0|||||
735437|25391|59405|||246904|246033|0|0|0|0|0|0|0|0|||||
738663|66706|46326|||0|0|0|0|0|0|0|0|0|0|||||
739780|6242|10776|||0|0|0|0|0|0|0|0|0|0|||||
739680|42997|58589|||0|0|1839|1655|0|0|0|0|0|0|||||
733772|24261|38173|||0|0|310|395|0|0|0|0|0|0|||||
728156|494437|464609|||22597|22597|215000|227000|0|0|0|0|0|0|||||
734561|63910|86182|||0|0|0|0|0|0|0|0|0|0|||||
736632|281074|347209|0|0|0||0|0|0|0|0||0|0|||||
738566|56133|60627|||0|0|0|0|0|0|0|0|0|0|||||
737653|15202|20693|||0|0|2743|3291|0|0|0|0|0|0|||||
732945|914|1473|||0|0|0|0|0|0|800|800|0|0|||||
735998|30528|49620|||0|0|6578|6188|0|0|0|0|0|0|||||
737933|13888208|16914920|792838|936493|1309290|2481126|1601095|1497078|0|0|109997|183855|0|0|||||
738823|3790309|5460937|1748285|2046202|35814862|33005445|742505|5385313|0|0|2082909|3164150|0|0|||||
728155|675610|509861|||0|0|0|0|0|0|0|0|0|0|||||
736790|309763|402946|||||||0|0|||||||||
732821|14318|11426|||0|0|0|0|0|0|0|0|0|0|||||
738666|70357|80362|||0|0|0|0|0|0|0|-5000|0|0|||||
735026|58748|93508|||0|0|0|0|0|0|1129|1016|0|0|||||
735497|152832|154694|||0|0|9995|9995|0|0|0|0|0|0|||||
732776|2652297|2754584|3919|3919|0|0|20286|20286|0|0|0|0|0|0|||||
732614|13309|17170|||0|0|0|0|0|0|0|0|0|0|||||
730501|65537|65551|||0|0|30326|28178|0|0|1086|1086|0|0|||||
736381|403509|427822|0||0|0|9172|4816|0|0|3850|4008|0|0|||||
732924|32029|29697|||0|0|0|0|0|0|500|0|0|0|||||
738517|174472|0|||||2909|0|0|0|||||||||
739713|75578|100148|||0|0|1451|1323|0|0|0|0|0|0|||||
739116|29494|44011|||0|0|0|0|0|0|1136|1091|0|0|||||
736069|42275|87012|||0|0|4500|5000|0|0|0|0|0|0|||||
738641|62354|68774|||0|0|1362|1362|0|0|0|0|0|0|||||
729745|5346|11015|||0|0|0|0|0|0|0|0|0|0|||||
737934|58288|38862|0|0|0|0|0|0|0|0|0|0|0|0|||||
739439|66596|73874|||0|0|0|0|0|0|0|0|0|0|||||
729150|197557|205333|||0|0|0|0|0|0|0|0|0|0|||||
739399|3739|7570|0|0|0|0|0|0|0|0|0|0|0|0|||||
736888|134502|117756|||||2252|1662|0|0|||||||||
738375|685039|0|||150332|0|9957|0|0|0|0|0|0|0|||||
727461|21450|16851|||9664|10867|0|0|0|0|0|0|0|0|||||
737754|42722|44284|||0|0|0|0|0|0|0|0|0|0|||||
734135|178757|186839|||0|0|0|0|0|0|0|0|0|0|||||
739125|108382|131066|||0|0|0|0|0|0|0|0|0|0|||||
737500|7694|11160|||0|0|0|0|0|0|0|0|0|0|||||
738979|391613|371162|||0|0|0|0|0|0|0|0|0|0|||||
738981|30528|77815|||0|0|0|0|0|0|0|0|0|0|||||
739185|39130|46799|||0|0|0|0|0|0|0|0|0|0|||||
735072|67636|73999|||0|0|0|0|0|0|0|0|0|0|||||
728897|62798|65247|||0|0|0|0|0|0|0|0|0|0|||||
734292|54285|55097|||0|0|0|0|0|0|0|0|0|0|||||
739091|28870|42991|||0|0|0|0|0|0|0|0|0|0|||||
733960|2291|1358|||0|0|0|0|0|0|0|0|0|0|||||
737425|55531|69651|||0|0|0|0|0|0|0|0|0|0|||||
734146|32221|32055|||0|0|0|0|0|0|0|0|0|0|||||
732730|38600|49961|||0|0|0|0|0|0|0|0|0|0|||||
738335|98167|112500|||0|0|0|0|0|0|0|0|0|0|||||
733881|19657|22625|||0|0|0|0|0|0|0|0|0|0|||||
733017|78322|84002|||0|0|0|0|0|0|0|0|0|0|||||
739430|82352|108194|||0|0|1139|1139|0|0|0|0|0|0|||||
738879|37382|44702|||0|0|0|0|0|0|0|0|0|0|||||
728354|78997|83727|||0|0|0|0|0|0|0|0|0|0|||||
734703|285451|379021||0||0|6068|3642|0|0||0|||||||
739144|139271|143555|||0|0|0|0|0|0|0|0|0|0|||||
735993|87767|92596|||0|0|0|0|0|0|0|0|0|0|||||
730154|36892|49139|||0|0|0|0|0|0|0|0|0|0|||||
738655|11363|27066|||0|0|0|0|0|0|0|0|0|0|||||
729952|138756|156404|||0|0|0|0|0|0|0|0|0|0|||||
733536|56562|59649|||0|0|0|0|0|0|0|0|0|0|||||
730258|79707|100745|||0|0|2500|4000|0|0|0|0|0|0|||||
737919|68267|77567|||0|0|100|100|0|0|0|0|0|0|||||
729117|44573|0|||0|0|0|0|0|0|0|0|0|0|||||
738385|8720|12184|||0|0|0|0|0|0|0|0|0|0|||||
739114|49908|61066|||0|0|0|0|0|0|200|200|0|0|||||
736209|38866|42496|||0|0|0|0|0|0|0|0|0|0|||||
733254|19675|32972|||0|0|0|0|0|0|0|0|0|0|||||
737625|13466|17307|||0|0|0|0|0|0|0|0|0|0|||||
739300|22552|28471|||0|0|2000|2000|0|0|0|0|0|0|||||
730296|6170830|7818493|0|0|||18336|43918|0|0|149815|8662|||||||
738583|17231|18141|||0|0|0|0|0|0|0|0|0|0|||||
734223|132968|350465|0||0||0||0|0|0||0||||||
734221|42597|45093|||0|0|0|0|0|0|0|0|0|0|||||
738519|11158|14783|||0|0|0|0|0|0|0|0|0|0|||||
727960|127712|159268|||0|0|6659|3805|0|0|0|0|0|0|||||
736157|136820|149723|||||14509|14509|0|0|||||||||
738592|161772|197111|||0|0|0|0|0|0|0|0|0|0|||||
731609|38002|43660|||0|0|237|985|0|0|0|969|0|0|||||
737352|69337|83449|||0|0|6509|6509|0|0|0|0|0|0|||||
733943|154759|169921|0||0||0||0|0|0||0||||||
738665|594100|654572|||0|0|0|0|0|0|0|0|0|0|||||
739204|41475|50306|||0|0|0|0|0|0|0|0|0|0|||||
738499|36507|43654|||0|0|0|0|0|0|0|0|0|0|||||
728752|254649|251481|||0|0|1165|950|0|0|0|0|0|0|||||
738205|45381|65133|||0|0|0|0|0|0|0|0|0|0|||||
738045|7365|7121|||0|0|0|0|0|0|0|0|0|0|||||
733277|70046|86574|||0|0|0|0|10000|10000|0|0|0|0|||||
736771|5998|9759|||0|0|0|0|0|0|0|0|0|0|||||
739099|191862|191811|||0|0|0|0|0|0|0|0|0|0|||||
737758|781591|728410|2925|39970|0|0|0|0|0|0|0|0|0|0|||||
737268|105559|116403|||0|0|450|450|0|0|0|0|0|0|||||
729651|18084|18009|||63565|63565|2888|2109|0|0|0|0|0|0|||||
738235|347655|355137|||0|0|0|0|0|0|0|0|0|0|||||
738249|50710|32141|||61439|88447|0|0|0|0|0|0|483|0|||||
729040|94091|82479|||0|0|0|0|0|0|2360|2978|0|0|||||
739348|26933|29419|||0|0|0|0|0|0|0|0|0|0|||||
737298|165485|152016|||0|0|0|0|0|0|0|313|0|0|||||
738174|28653|28116|||105626|107177|0|0|0|0|0|0|0|0|||||
738513|40789|43480|||0|0|0|0|0|0|0|0|0|0|||||
739061|230530|245596|||0|0|1943|1943|0|0|0|0|0|0|||||
739271|40099|54700|||0|0|0|0|0|0|0|0|0|0|||||
737521|3178|2693|||0|0|0|0|0|0|0|0|0|0|||||
736749|9190|10908|||0|0|199|199|0|0|0|0|0|0|||||
739361|84110|99506|||0|0|0|0|0|0|0|0|0|0|||||
733021|59191|62558|||0|0|0|0|0|0|0|0|0|0|||||
732575|325329|373243|||0|0|0|0|0|0|0|0|0|0|||||
739282|21724|21715|||0|0|0|0|0|0|0|0|0|0|||||
737203|112948|124260|||0|0|8250|8250|0|0|0|0|0|0|||||
739433|208347|212724|||0|0|0|0|0|0|0|0|0|0|||||
731690|29771|8596|||0|0|0|0|0|0|0|0|0|0|||||
736067|53469|74828|||0|0|294|200|0|0|0|0|0|0|||||
736732|47761|53301|||0|0|0|0|0|0|0|0|0|0|||||
734978|39466|36794|||0|0|0|0|0|0|0|0|0|0|||||
738676|69986|73038|||0|0|0|0|0|0|0|0|0|0|||||
738873|49949|55374|||0|0|0|0|0|0|0|1282|0|0|||||
724541|339255|399503|0||0||0||0|0|0||0||||||
735532|30149|43914|||0|0|15566|15566|0|0|0|0|0|0|||||
738510|85084|67876|||234357|283072|0|0|0|0|0|0|0|0|||||
737383|11962|14439|||0|0|0|0|0|0|0|0|0|0|||||
739109|65787|66411|||0|0|0|0|0|0|0|0|0|0|||||
739539|108297|112387|||0|0|0|0|0|0|0|0|0|0|||||
738744|171193|194122|||0|0|0|0|0|0|3051|5726|0|0|||||
738325|8340|13620|||0|0|0|0|0|0|0|0|0|0|||||
734068|112707|128735|||0|0|0|0|0|850|0|0|0|0|||||
739905|9423|11779|||0|0|0|0|0|0|0|0|0|0|||||
730137|76868|77705|||0|0|0|0|0|0|0|0|0|0|||||
736352|15732|20279|||0|0|0|0|0|0|0|0|0|0|||||
737661|7886|7756|0|0|0|0|0|0|0|0|0||0|0|||||
729060|266599|223468|||141436|143261|700|3000|0|0|250|0|0|0|||||
736870|12414|15177|||0|0|0|0|0|0|0|0|0|0|||||
737876|29796|32827|||0|0|0|0|0|0|0|0|0|0|||||
734692|260253|329951|||0|0|0|0|0|0|0|0|0|0|||||
736549|45795|55928|||0|0|0|0|0|0|0|0|0|0|||||
