OID|RATE_TYPE|AMOUNT|UNIT|MINIMUM|MAXIMUM|RPT_ID
659352|1101|1.45% + .02|hr|n/a|n/a|719636
659353|1103|$10|n/a|n/a|n/a|719636
659354|1104|n/a|n/a|n/a|n/a|719636
659355|1105|n/a|n/a|n/a|n/a|719636
661587|1101|390|Year|0|0|720322
661588|1103|||||720322
661589|1104|||||720322
661590|1105|||||720322
661721|1101|33|1|0|0|720363
661722|1103|33|1|0|0|720363
661723|1104|0|0|0|0|720363
661724|1105|0|0|0|0|720363
662161|1101|13.50|Member|N/A|N/A|720518
662162|1102|N/A|N/A|N/A|N/A|720518
662163|1103|N/A|N/A|N/A|N/A|720518
662164|1104|N/A|N/A|N/A|N/A|720518
662165|1105|N/A|N/A|N/A|N/A|720518
664029|1101|11.82|pay period|0|0|721132
664030|1103|0|0|0|0|721132
664031|1104|0|0|0|0|721132
664032|1105|0|0|0|0|721132
701735|1102|3.5%|GROSS WAGES|.5%|3.5%|735727
669674|1101|45|month|35|125|722746
669675|1102|4%|hour|||722746
669676|1103|200||0|200|722746
669677|1104|||||722746
669678|1105|||||722746
676109|1101|$21.00|pay period|n/a|n/a|724541
676110|1102|n/a|n/a|n/a|n/a|724541
676111|1103|n/a|n/a|n/a|n/a|724541
676112|1104|n/a|n/a|n/a|n/a|724541
676113|1105|n/a|n/a|n/a|n/a|724541
678008|1101|1.45%grossx$.02 an hr|mth|$5|2.8%xgross|725061
678009|1102|n/a|n/a|n/a|n/a|725061
678010|1103|$10|once|$10|$10|725061
678011|1104|n/a|n/a|n/a|n/a|725061
678012|1105|n/a|n/a|n/a|n/a|725061
678122|1101|52|mo|0|0|725090
678123|1103|||0|0|725090
678124|1104|||0|0|725090
678125|1105|||0|0|725090
682929|1101|26.67|2|26.67|26.67|726514
682930|1103|0||||726514
682931|1104|0||||726514
682932|1105|0||||726514
683269|1101|2.0|Year|57.50|425.40|726690
683270|1103|25.00|Member|25.00|25.00|726690
683271|1104|19.50|Member|19.50|44.00|726690
683272|1105|0|0|0|0|726690
683752|1101|varies|month|.52|26.62|727147
683753|1103|||||727147
683754|1104|||||727147
683755|1105|||||727147
683915|1101|26.72|By-weekly|0|0|727220
683916|1103|0||0|0|727220
683917|1104|0||0|0|727220
683918|1105|0||0|0|727220
684011|1101|244|YEAR|0|0|727267
684012|1103|600|YEAR|0|0|727267
684013|1104|0|0|0|0|727267
684014|1105|0|0|0|0|727267
684153|1101|5.00|YEAR|0|0|727317
684154|1103|0.00|YEAR|0|0|727317
684155|1104|0.00|YEAR|0|0|727317
684156|1105|0.00|YEAR|0|0|727317
684161|1101|0|month|$1.00|$4.50|727320
684162|1102|0|hour|$.07|$.07|727320
684163|1103|0||0|0|727320
684164|1104|0||0|0|727320
684165|1105|0||0|0|727320
684246|1101|2.5 Hrs|hour|1.44%|1.44%|727374
684247|1102|NA||||727374
684248|1103|$40||||727374
684249|1104|NA||||727374
684250|1105|NA||||727374
684479|1101|3|Member/month|0|0|727461
684480|1103|0|0|0|0|727461
684481|1104|0|0|0|0|727461
684482|1105|0|0|0|0|727461
684686|1101|60|month|N/A|N/A|727546
684687|1103|10|month|N/A|N/A|727546
684688|1104|||N/A|N/A|727546
684689|1105|||N/A|N/A|727546
684722|1101|17.50|Pay Period|17.50|17.50|727561
684723|1103|||||727561
684724|1104|||||727561
684725|1105|||||727561
685051|1101|130|year|0|0|727694
685052|1103|0|0|0|0|727694
685053|1104|0|0|0|0|727694
685054|1105|0|0|0|00|727694
685321|1101|20|Week|0|0|727801
685322|1103|0|0|0|0|727801
685323|1104|0|0|0|0|727801
685324|1105|0|0|0|0|727801
685372|1101|25.22|Biweekly|N/A|N/A|727834
685373|1102|||||727834
685374|1103|||||727834
685375|1104|||||727834
685376|1105|||||727834
685598|1101|17.00|pay|17.00|17.00|727960
685599|1103|||||727960
685600|1104|||||727960
685601|1105|||||727960
685680|1101|27.51|Pay Per.|27.51|27.51|728002
685681|1103|||||728002
685682|1104|||||728002
685683|1105|||||728002
685692|1101|$20.00|biweekly|0|0|728008
685693|1103|$200.00||0|0|728008
685694|1104|0||0|0|728008
685695|1105|0||0|0|728008
685724|1101|VARIES|MONTH|43.03|115.41|728036
685725|1102|VARIES|MONTH|19|38|728036
685726|1103|30.00|INITIATE|30|30|728036
685727|1104|N/A|N/A|N/A|N/A|728036
685728|1105|N/A|N/A|N/A|N/A|728036
685733|1101|16.88|Individual|0|0|728038
685734|1103|0||||728038
685735|1104|0||||728038
685736|1105|0||||728038
685778|1101|696.54|year|N/A|N/A|728057
685779|1103|0|N/A|N/A|N/A|728057
685780|1104|0|N/A|N/A|N/A|728057
685781|1105|0|N/A|N/A|N/A|728057
685819|1101|39.60|month|29.60|39.60|728070
685820|1103|0||||728070
685821|1104|0||||728070
685822|1105|0||||728070
685859|1101|72|month|66|82|728089
685860|1103|||||728089
685861|1104|||||728089
685862|1105|||||728089
685902|1101|23.50|month|23.50|23.50|728114
685903|1103|0||||728114
685904|1104|0||||728114
685905|1105|0||||728114
685911|1101|N/A|N/A|N/A|N/A|728118
685912|1102|N/A|N/A|N/A|N/A|728118
685913|1103|N/A|N/A|N/A|N/A|728118
685914|1104|N/A|N/A|N/A|N/A|728118
685915|1105|N/A|N/A|N/A|N/A|728118
685932|1101|$29|MONTH|$29|$29|728131
685933|1103|$100|EVENT|$100|$100|728131
685934|1104|||||728131
685935|1105|||||728131
685940|1101|69.48|month|64.48|74.48|728134
685941|1103|||||728134
685942|1104|||||728134
685943|1105|||||728134
685975|1101|$7.07-$14.09|bi-weekly|$7.07|$14.09|728155
685976|1103|||||728155
685977|1104|||||728155
685978|1105|||||728155
685979|1101|26.74|bi-weekly|0|0|728156
685980|1103|||||728156
685981|1104|||||728156
685982|1105|||||728156
686021|1101|91.75|MONTH|N/A|N/A|728176
686022|1102|NONE|N/A|N/A|N/A|728176
686023|1103|100.00|ONCE|N/A|N/A|728176
686024|1104|NONE|N/A|N/A|N/A|728176
686025|1105|NONE|N/A|N/A|N/A|728176
686047|1101|60|MONTH|60|975|728192
686048|1103|||||728192
686049|1104|||||728192
686050|1105|||||728192
686129|1101|46.35|mo|23.20|46.35|728220
686130|1103|||||728220
686131|1104|||||728220
686132|1105|||||728220
686254|1101|$23|Pay Period|0|598|728276
686255|1103|$0|N/A|0|0|728276
686256|1104|$0|N/A|0|0|728276
686257|1105|$0|N/A|0|0|728276
686471|1101|18.07|bi-weekly|0|0|728354
686472|1103|||0|0|728354
686473|1104|||0|0|728354
686474|1105|||0|0|728354
686538|1101|30|Month|30|30|728375
686539|1103|0|Month|0|0|728375
686540|1104|0|Month|0|0|728375
686541|1105|0|Month|0|0|728375
686603|1101|26.76|26|26.76|26.76|728393
686604|1103|||||728393
686605|1104|||||728393
686606|1105|||||728393
686851|1101|20.36|Period|0|0|728481
686852|1103|||||728481
686853|1104|||||728481
686854|1105|||||728481
686905|1101|27.08|Bi-weekly|0|0|728504
686906|1103|0||||728504
686907|1104|0||||728504
686908|1105|0||||728504
687125|1101|7.00|Week|7.00|8.00|728606
687126|1103|25.00||||728606
687127|1104|||||728606
687128|1105|||||728606
687146|1101|$ 27|0|27.00|27.00|728612
687147|1103|||||728612
687148|1104|||||728612
687149|1105|||||728612
687196|1101|2.5|Hour|14|74|728633
687197|1103|40|N/A|N/A|N/A|728633
687198|1104|0|N/A|N/A|N/A|728633
687199|1105|0|N/A|N/A|N/A|728633
687264|1101|1.667|hour|60|1000|728661
687265|1102|n/a||||728661
687266|1103|one hour pay|member|5|50|728661
687267|1104|n/a|n/a|n/a|n/a|728661
687268|1105|n/a|n/a|n/a|n/a|728661
687326|1101|10.00|week|10.00|10.00|728699
687327|1102|0||0|0|728699
687328|1103|100.00|one time|100.00|100.00|728699
687329|1104|0||0|0|728699
687330|1105|0||0|0|728699
687335|1101|2 1/2|hours|1.44%|1.44%|728702
687336|1103|$20|1 time|NA|NA|728702
687337|1104|NA|NA|NA|NA|728702
687338|1105|NA|NA|NA|NA|728702
687374|1101|26.44|BIWEEKLY|26.44|26.44|728724
687375|1103|0||0|0|728724
687376|1104|0||0|0|728724
687377|1105|0||0|0|728724
687439|1101|$22.00|Member|$3.00|$22.00|728752
687440|1103|||||728752
687441|1104|||||728752
687442|1105|||||728752
687577|1101|30|month|30|30|728829
687578|1103|10|1 time|10|10|728829
687579|1104|0||||728829
687580|1105|0||||728829
687748|1101|20.00|pay|20.00|20.00|728897
687749|1103|0||||728897
687750|1104|0||||728897
687751|1105|0||||728897
687962|1101|27.69|usd|27.69|27.69|729008
687963|1103|0|usd|27.69|27.69|729008
687964|1104|0|usd|27.69|27.69|729008
687965|1105|0|usd|27.69|v|729008
688078|1101|.35|month|N/A|N/A|729040
688079|1103|N/A|N/A|N/A|N/A|729040
688080|1104|N/A|N/A|N/A|N/A|729040
688081|1105|N/A|N/A|N/A|N/A|729040
688131|1101|13.35/15.00|pay period|2.00|15.00|729060
688132|1103|||||729060
688133|1104|||||729060
688134|1105|||||729060
688135|1101|6.00|MONTH|3.00|6.00|729061
688136|1103|||||729061
688137|1104|||||729061
688138|1105|||||729061
688260|1101|19.00|Member|0|0|729117
688261|1103|1.55|Member|0|0|729117
688262|1104|0|Member|0|0|729117
688263|1105|0||||729117
688324|1101|73.60|mo|73.60|73.60|729139
688325|1103|40.00|yr|40.00|40.00|729139
688326|1104|15.00|event|15.00|15.00|729139
688327|1105|0||0|0|729139
688362|1101|34.00|0|0|0|729150
688363|1103|||||729150
688364|1104|||||729150
688365|1105|||||729150
688366|1101|$43.00|Month|$43.00|$43.00|729154
688367|1102|5.0%|Gr. Wages|0.5%|5.0%|729154
688368|1103|$200.00|Initiation|$25.00|$200.00|729154
688369|1104|N/A|N/A|N/A|N/A|729154
688370|1105|N/A|N/A|N/A|N/A|729154
688388|1101|10.24/14.45|biweekly|10.25|14.25|729167
688389|1103|||||729167
688390|1104|||||729167
688391|1105|||||729167
688522|1101|46.00|MONTH|0|0|729217
688523|1103|||||729217
688524|1104|||||729217
690804|1101|2%|35hrs/wk/|0|0|730147
688543|1101|1|month|0|0|729227
688544|1103|||||729227
688545|1104|||||729227
688546|1105|||||729227
688601|1101|25|MONTH|N/A|N/A|729248
688602|1103|N/A|N/A|N/A|N/A|729248
688603|1104|N/A|N/A|N/A|N/A|729248
688604|1105|N/A|N/A|N/A|N/A|729248
688750|1101|SEE MIN/MAX|MONTH|20|119|729287
688751|1102|SEE MIN/MAX|MONTH|65|119|729287
688752|1103|SEE MIN/MAX|MEMBER|300|1428|729287
688753|1104|0.50|MEMBER|||729287
688754|1105|N/A|N/A|N/A|N/A|729287
688817|1101|.60|MONTH|0|0|729314
688818|1103|0|0|0|0|729314
688819|1104|0|0|0|0|729314
688820|1105|0|0|0|0|729314
688842|1101|0|0|0|0|729324
688843|1102|0|0|0|0|729324
688844|1103|0|0|0|0|729324
688845|1104|0|0|0|0|729324
688846|1105|0|0|0|0|729324
688899|1101|25.52|BI-WEEKLY|0|0|729345
688900|1103|0||0|0|729345
688901|1104|0||0|0|729345
688902|1105|0||0|0|729345
688925|1101|$35.00|month|n/a|n/a|729351
688926|1102|3%|gross|n/a|n/a|729351
688927|1103|$200.00|person|$200.00|$800.00|729351
688928|1104|n/a|n/a|n/a|n/a|729351
688929|1105|n/a|n/a|n/a|n/a|729351
688960|1101|$0.60|MONTH|N/A|N/A|729370
688961|1103|N/A|N/A|N/A|N/A|729370
688962|1104|N/A|N/A|N/A|N/A|729370
688963|1105|N/A|N/A|N/A|N/A|729370
689065|1101|18.10|ANNUM|4.00|$18.10|729432
689066|1103|$NA|NA|NA|NA|729432
689067|1104|$NA|NA|NA|NA|729432
689068|1105|$NA|NA|NA|NA|729432
689069|1101|N/A|MONTH|$13.50|$42.00|729433
689070|1102|$.21/1.02|HOUR|1.5% GROSS|1.5% GROSS|729433
689071|1103|N/A|INIT|$50.00|$500.00|729433
689072|1104|N/A|N/A|$1.00|$1.00|729433
689073|1105|N/A|N/A|$0.00|$0.00|729433
689086|1101|10.25|hr|667.51|960.85|729437
689087|1102|N/A|N/A|N/A|N/A|729437
689088|1103|1000|initiation|N/A|1000|729437
689089|1104|N/A|N/A|N/A|N/A|729437
689090|1105|N/A|N/A|N/A|N/A|729437
689139|1101|N/A|MONTH|31.20|52.08|729463
689140|1102|N/A|N/A|N/A|N/A|729463
689141|1103|25.00|MEMBER|N/A|N/A|729463
689142|1104|N/A|N/A|N/A|N/A|729463
689143|1105|N/A|N/A|N/A|N/A|729463
689158|1101|101.00|MONTH|N/A|N/A|729469
689159|1102|NONE|N/A|N/A|N/A|729469
689160|1103|100.00|ONCE|N/A|N/A|729469
689161|1104|NONE|N/A|N/A|N/A|729469
689162|1105|NONE|N/A|N/A|N/A|729469
689195|1101|94.00|MONTH|87.25|94.00|729500
689196|1102|NONE|N/A|N/A|N/A|729500
689197|1103|100.00|ONCE|N/A|N/A|729500
689198|1104|NONE|N/A|N/A|N/A|729500
689199|1105|NONE|N/A|N/A|N/A|729500
689235|1101|0|Month|31.44|41.90|729514
689236|1103|15.00|One time|||729514
689237|1104|||||729514
689238|1105|||||729514
689284|1101|74.40|MONTH|N/A|N/A|729538
689285|1103|100.00|ONCE|N/A|N/A|729538
689286|1104|NONE|N/A|N/A|N/A|729538
689287|1105|NONE|N/A|N/A|N/A|729538
689323|1101|0|month|30|77|729562
689324|1103|0|N/A|||729562
689325|1104|0|N/A|||729562
689326|1105|0|N/A|||729562
689356|1101|28.39|pp|28.39|28.39|729579
689357|1103|||||729579
689358|1104|||||729579
689359|1105|||||729579
689360|1101|$50|MONTH|$50|$50|729581
689361|1103|$100|ONE TIME|$100|$100|729581
689362|1104|$15|ONE TIME|$15|$15|729581
689363|1105|N/A|N/A|N/A|N/A|729581
689449|1101|67|Quarter|67|67|729625
689450|1103|400|Member|200|400|729625
689451|1104|0|Member|0|0|729625
689452|1105|0|Member|0|0|729625
689461|1101|2.5 hours|month|$53.05|$71.63|729629
689462|1103|$40.00||||729629
689463|1104|||||729629
689464|1105|||||729629
689469|1101|59.65|month|na|na|729632
689470|1103|59.65|member|na|na|729632
689471|1104|na|na|na|na|729632
689472|1105|na|na|na|na|729632
689517|1101|22.00|PAY|BI-WEEKLY|BI-WEEKLY|729651
689518|1103|||||729651
689519|1104|||||729651
689520|1105|||||729651
689669|1101|3.00|year|3.00|3.00|729724
689670|1103|||||729724
689671|1104|||||729724
689672|1105|||||729724
689673|1101|300|quarter|300|300|729725
689674|1103|N/A|N/A|N/A|N/A|729725
689675|1104|N/A|N/A|N/A|N/A|729725
689676|1105|N/A|N/A|N/A|N/A|729725
689716|1101|18.90|WEEK|N/A|N/A|729737
689717|1103|100.00||N/A|N/A|729737
689718|1104|||N/A|N/A|729737
689719|1105|||N/A|N/A|729737
689730|1101|$30.00|MONTH|$30.00 (BA MEMBER)|$49.00 (A MEMBER)|729741
689731|1103|$10.00||N/A|N/A|729741
689732|1104|N/A||N/A|N/A|729741
689733|1105|N/A||N/A|N/A|729741
689738|1101|20|2 weeks|20|20|729745
689739|1103|||||729745
689740|1104|||||729745
689741|1105|||||729745
689778|1101|$22.50|biweekly|$10|$22.50|729761
689779|1103|N/A|N/A|N/A|N/A|729761
689780|1104|N/A|N/A|N/A|N/A|729761
689781|1105|N/A|N/A|N/A|N/A|729761
689782|1101|1.45%+.02|Month|5|2.8%|729762
689783|1102|N/A|N/A|N/A|N/A|729762
689784|1103|10|Once|10|N/A|729762
689785|1104|N/A|N/A|N/A|N/A|729762
689786|1105|N/A|N/A|N/A|N/A|729762
689791|1101|28.91|B/weekly|0|0|729768
689792|1102|0||0|0|729768
689793|1103|0||0|0|729768
689794|1104|0||0|0|729768
689795|1105|0||0|0|729768
689796|1101|25.75|Month|N/A|N/A|729769
689797|1102|N/A|N/A|N/A|N/A|729769
689798|1103|200|N/A|N/A|N/A|729769
689799|1104|10|N/A|N/A|N/A|729769
689800|1105|2%|gross pay|N/A|N/A|729769
689821|1101|25|month|25|62|729790
689822|1103|||||729790
689823|1104|||||729790
689824|1105|||||729790
689864|1101|47|month|47|47|729806
689865|1103|100|instance|100|100|729806
689866|1104|15|year|15|15|729806
689867|1105|NA|NA|NA|NA|729806
689884|1101|15.00|BI/WK|0|0|729812
689885|1103|25.00||0|0|729812
689886|1104|00||0|0|729812
689887|1105|00||0|0|729812
689939|1101|$87|QUARTER|87|87|729835
689940|1102|3%|GROSS WAGES|N/A|N/A|729835
689941|1103|$500|INITIATION|$500|$500|729835
689942|1104|N/A|N/A|N/A|N/A|729835
689943|1105|N/A|N/A|N/A|N/A|729835
689973|1101|134.65|1|41|134.65|729845
689974|1102|95|1|90|120|729845
689975|1103|30|1|30|30|729845
689976|1104|n/a|1|0|0|729845
689977|1105|n/a|1|0|0|729845
689978|1101|$105.25|Month|N/A|N/A|729849
689979|1103|$100|Once|N/A|N/A|729849
689980|1104|None|N/A|N/A|N/A|729849
689981|1105|None|N/A|N/A|N/A|729849
689998|1101|$105.50|Month|N/A|N/A|729854
689999|1103|$100|Once|N/A|N/A|729854
690000|1104|None|N/A|N/A|N/A|729854
690001|1105|None|N/A|N/A|N/A|729854
690019|1101|55.22|Month|55.22|55.22|729863
690020|1103|35|one-time|35|35|729863
690021|1104|||||729863
690022|1105|||||729863
690032|1101|83.25|MONTH|N/A|N/A|729868
690033|1102|NONE|N/A|N/A|N/A|729868
690034|1103|100.00|ONCE|N/A|N/A|729868
690035|1104|NONE|N/A|N/A|N/A|729868
690036|1105|NONE|N/A|N/A|N/A|729868
690069|1101|$105.50|Month|N/A|N/A|729884
690070|1103|$100|Once|N/A|N/A|729884
690071|1104|None|N/A|N/A|N/A|729884
690072|1105|None|N/A|N/A|N/A|729884
690073|1101|104.25|Month|N/A|N/A|729887
690074|1103|$100|Once|N/A|N/A|729887
690075|1104|None|N/A|N/A|N/A|729887
690076|1105|None|N/A|N/A|N/A|729887
690086|1101|95.75|MONTH|89.00|95.75|729898
690087|1102|NONE|N/A|N/A|N/A|729898
690088|1103|100.00|ONCE|N/A|N/A|729898
690089|1104|NONE|N/A|N/A|N/A|729898
690090|1105|NONE|N/A|N/A|N/A|729898
690168|1101|2 HOURS|MONTH|11.60|42.89|729931
690169|1102|||||729931
690170|1103|||||729931
690171|1104|||||729931
690172|1105|||||729931
690177|1101|$105.50|Month|N/A|N/A|729933
690178|1103|$100|Once|N/A|N/A|729933
690179|1104|None|N/A|N/A|N/A|729933
690180|1105|None|N/A|N/A|N/A|729933
690186|1101|$104.25|Month|N/A|N/A|729936
690187|1103|$100|Once|N/A|N/A|729936
690188|1104|None|N/A|N/A|N/A|729936
690189|1105|None|N/A|N/A|N/A|729936
690190|1101|$95.75|Month|N/A|N/A|729937
690191|1103|$100|Once|N/A|N/A|729937
690192|1104|None|N/A|N/A|N/A|729937
690193|1105|None|N/A|N/A|N/A|729937
690194|1101|$92.50|Month|N/A|N/A|729938
690195|1103|$100|Once|N/A|N/A|729938
690196|1104|None|N/A|N/A|N/A|729938
690197|1105|None|N/A|N/A|N/A|729938
690207|1101|$105.50|Month|N/A|N/A|729941
690208|1103|$100|Once|N/A|N/A|729941
690209|1104|None|N/A|N/A|N/A|729941
690210|1105|None|N/A|N/A|N/A|729941
690223|1101|30/20|MO|20|30|729945
690224|1103|25|NA|0|0|729945
690225|1104|0|0|0|0|729945
690226|1105|0|0|0|0|729945
690227|1101|$104.25|Month|N/A|N/A|729946
690228|1103|$100|Once|N/A|N/A|729946
690229|1104|None|N/A|N/A|N/A|729946
690230|1105|None|N/A|N/A|N/A|729946
690235|1101|25|MO|25|25|729948
690236|1103|0|N/A|0|0|729948
690237|1104|0|N/A|0|0|729948
690238|1105|0|N/A|0|0|729948
690252|1101|14.50|bi weekly|N/A|N/A|729952
690253|1103|N/A|N/A|N/A|N/A|729952
690254|1104|N/A|N/A|N/A|N/A|729952
690255|1105|N/A|N/A|N/A|N/A|729952
690260|1101|$92.50|Month|N/A|N/A|729955
690261|1103|$100|Once|N/A|N/A|729955
690262|1104|None|N/A|N/A|N/A|729955
690263|1105|None|N/A|N/A|N/A|729955
690269|1101|$104.25|Month|N/A|N/A|729960
690270|1103|$100|Once|N/A|N/A|729960
690271|1104|None|N/A|N/A|N/A|729960
690272|1105|None|N/A|N/A|N/A|729960
690273|1101|VARIABLE|BI-WEEKLY|$18.41|$27.52|729961
690274|1103|0|N/A|0|0|729961
690275|1104|0|N/A|0|0|729961
690276|1105|0|N/A|0|0|729961
690277|1101|$105.50|Month|N/A|N/A|729962
690278|1103|$100|Once|N/A|N/A|729962
690279|1104|None|N/A|N/A|N/A|729962
690280|1105|None|N/A|N/A|N/A|729962
690281|1101|$104.25|Month|N/A|N/A|729963
690282|1103|$100|Once|N/A|N/A|729963
690283|1104|None|N/A|N/A|N/A|729963
690284|1105|None|N/A|N/A|N/A|729963
690299|1101|2.5 hours|Month|0|0|729968
690300|1103|||||729968
690301|1104|||||729968
690302|1105|||||729968
690344|1101|18.41 - 25.02|bi-weekly|18.41|25.02|729982
690345|1103|n/a|n/a|n/a|n/a|729982
690346|1104|n/a|n/a|n/a|n/a|729982
690347|1105|n/a|n/a|n/a|n/a|729982
690348|1101|$92.50|MONTH|N/A|N/A|729983
690349|1103|$100.00|ONCE|N/A|N/A|729983
690350|1104|NONE|N/A|N/A|N/A|729983
690351|1105|NONE|N/A|N/A|N/A|729983
690378|1101|$105.50|MONTH|N/A|N/A|729991
690379|1103|$100.00|ONCE|N/A|N/A|729991
690380|1104|NONE|N/A|N/A|N/A|729991
690381|1105|NONE|N/A|N/A|N/A|729991
690456|1101|2.5|month|0|0|730027
690457|1103|0|0|0|0|730027
690458|1104|0|0|0|0|730027
690459|1105|0|0|0|0|730027
690468|1101|N/A|2 WKS|.12|23.25|730031
690469|1103|||||730031
690470|1104|||||730031
690471|1105|||||730031
690472|1101|102.00|MONTH|N/A|N/A|730032
690473|1103|100.00|ONCE|N/A|N/A|730032
690474|1104|NONE|N/A|N/A|N/A|730032
690475|1105|NONE|N/A|N/A|N/A|730032
690493|1101|30|biweekly|$30/biweekly|$30/biweekly|730038
690494|1103|||||730038
690495|1104|||||730038
690496|1105|||||730038
690501|1101|2.5 HOURS|MONTH|N/A|N/A|730040
690502|1103|20|N/A|N/A|N/A|730040
690503|1104|M/A|N/A|N/A|N/A|730040
690504|1105|N/A|N/A|N/A|N/A|730040
690552|1101|$3|member|3|3|730059
690553|1102|0|0|0|0|730059
690554|1103|0|0|0|0|730059
690555|1104|0|0|0|0|730059
690556|1105|0|0|0|0|730059
690578|1101|1.5 hours|Month|36.27|62.28|730067
690579|1103|||||730067
690580|1104|||||730067
690581|1105|||||730067
690606|1101|3.60|Annum|n/a|n/a|730076
690607|1103|n/a|n/a|n/a|n/a|730076
690608|1104|m/a|n/a|n/a|n/a|730076
690609|1105|n/a|n/a|n/a|n/a|730076
690614|1101|$2.25|member per month|N/A|N/A|730082
690615|1103|$100.00|Local Union|N/A|N/A|730082
690616|1104|N/A|N/A|N/A|N/A|730082
690617|1105|N/A|N/A|N/A|N/A|730082
690753|1101|0|month|60.25|74.63|730127
690754|1103|40||||730127
690755|1104|0||||730127
690756|1105|0||||730127
690787|1101|$21.00|Per Payperiod|$21.00|$21.00|730137
690788|1103|None|N/A|N/A|N/A|730137
690789|1104|None|N/A|N/A|N/A|730137
690790|1105|None|N/A|N/A|N/A|730137
690791|1101|26.72|biweekly|26.72|26.72|730138
690792|1103|0||||730138
690793|1104|0||||730138
690794|1105|0||||730138
690795|1101|$92.50|Month|N/A|N/A|730139
690796|1103|$100|Once|N/A|N/A|730139
690797|1104|None|N/A|N/A|N/A|730139
690798|1105|None|N/A|N/A|N/A|730139
692029|1105|N/A|N/A|N/A|N/A|730562
690805|1103|2000||||730147
690806|1104|||||730147
690807|1105|||||730147
690812|1101|20.00|Bi-weekly|N/A|N/A|730154
690813|1103|N/A|N/A|N/A|N/A|730154
690814|1104|N/A|N/A|N/A|N/A|730154
690815|1105|N/A|N/A|N/A|N/A|730154
690816|1101|105.25|MONTH|72.25|105.25|730155
690817|1102|NONE|N/A|N/A|N/A|730155
690818|1103|100.00|ONCE|N/A|N/A|730155
690819|1104|NONE|N/A|N/A|N/A|730155
690820|1105|NONE|N/A|N/A|N/A|730155
690825|1101|3%|year|785.20|2394.60|730158
690826|1102|none||||730158
690827|1103|1000||||730158
690828|1104|none||||730158
690829|1105|none||||730158
690834|1101|2.5|hour|1 hour|2.5 hours|730161
690835|1102|||||730161
690836|1103|40|New Hire|||730161
690837|1104|||||730161
690838|1105|||||730161
690843|1101|33.48|BI-WEEKLY|N/A|N/A|730163
690844|1102|N/A|N/A|N/A|N/A|730163
690845|1103|N/A|N/A|N/A|N/A|730163
690846|1104|N/A|N/A|N/A|N/A|730163
690847|1105|N/A|N/A|N/A|N/A|730163
690861|1101|Various|Year|72|795|730169
690862|1102|0|0|0|0|730169
690863|1103|750|One Time|750|750|730169
690864|1104|0|0|0|0|730169
690865|1105|0|0|0|0|730169
690866|1101|75|Quarter|N/A|N/A|730172
690867|1102|3.5%|Wages|N/A|N/A|730172
