RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
739402|0|0|0|0|0|0|0|0|
727267|0|0|0|0|0|0|0|0|
738668|0|0|0|0|0|0|0|0|
739441|0|0|0|0|0|0|0|0|
736846|12|144|0|0|0|0|2595|2595|
737701|3896803|2086292|5021213|4708369|0|0|7459981|4002326|
736023|4000|4000|0|0|0|0|0|0|
730215|0|0|0|0|0|0|0|0|
732260|0|0|0|0|0|0|829|1710|
736860|0|0|0|0|0|0|0|0|
736865|0|0|0|0|0|0|0|0|
736181|0||0|0|0|0|0||
734118|0|0|0|0|0|0|0|0|
736572|13611|14286|||0|0|1604|2014|
735611|0|0|0|0|0|0|0|0|
729761|0|0|0|0|0|0|0|0|
734116|0|0|0|0|0|0|64991|163620|
733029|0|0|0|0|0|0|0|0|
736455||8521||0|0|0|7000|6000|
733909|||||2450816|2294271|287735|562076|
736246|0|0|0|0|0|0|561|561|
738521|||||0|0|||
734486|0|0|0|0|0|0|0|0|
736413|0|0|0|0|0|0|2796|2692|
736442|46670|56075|||0|0|1446|544|
735196|0|0|0|0|0|0|901|0|
736581|52541|39071|0|0|0|0|||
737880|55820|62252|0||0|0|1045|1470|
733937|71856|77696|||0|0|720||
736399|50452|57211|||0|0|3347|2935|
735402|0|0|0|0|0|0|0|0|
737775|0|0|||0|0|743|811|
735839|0|0|0|0|0|0|6794|1783|
735565|||||0|0|42672|1044|
736892|0|0|0|0|0|0|0|0|
732256|0|7360|0|0|0|0|0|0|
733671|0|0|0|0|0|0|0|0|
736406|0||0||0|0|9456|15481|
736678|0|0|0|0|0|0|0|0|
736004|2400|2862|0|0|0|0|0|0|
736356|119536|14136|||0|0|424697|534160|
736183|0|0|0|0|0|0|0|0|
739498||0||0|0|0|397031|1016998|
733841|0|0|0|0|0|0|0|0|
739730|0|0|0|0|0|0|0|0|
736759|0|0|0|1684783|474544|0|0|0|
737007|0|0|0|0|0|0|0|0|
735588|0|0|0|0|0|0|0|0|
736512|0|0|0|0|0|0|0|0|
736756|0|0|0|0|0|0|0|0|
736429|2915|0|0|0|0|0|0|0|
738452|0|0|0|0|0|0|0|0|
739503|0|0|0|0|0|0|0|0|
738404|0|0|0|0|0|0|0|0|
739715|0|0|0|0|0|0|0|0|
738763|16836|14243||0|0|0|163307|178869|
738989|7886|10806|0||0|0|0||
737060|26990|21234|0||0|0|20798|25025|
738501|0|0|0|0|0|0|0|0|
732807|0|0|0|0|0|0|267|215|
738331|0||0||0|0|278||
738631|0|0|0|0|0|0|2781|70|
738020|0|0|0|0|0|0|0|0|
736957|0|0|0|0|0|0|0|0|
736560|0|0|0|0|0|0|0|0|
738322|0|0|177233|172258|0|0|2738|405|
739267|0|0|0|0|0|0|0|0|
734070|0|0|0|0|0|0|0|0|
739710|0|0|0|0|0|0|0|0|
734953|199682|251836||0|0|0||0|
738966|0|0|0|0|0|0|0|0|
737945|0|0|0|0|0|0|0|0|
735217|0|0|0|0|0|0|7497|3928|
735395|0|0|0|0|0|0|0|0|
738541|3587|1433|0|0|0|0|0|0|
734324|0|0|0|0|0|0|0|0|
737332|0|0|0|0|0|0|0|0|
729898|||||0|0|||
738064|||||550141|522867|||
736658|52004|90381|0||0|0|0||
738769|||||0|0|||
738059|0|0|0|0|0|0|0|0|
738576|0|0|0|0|0|0|0|0|
735077|0|0|0|0|0|0|0|0|
739150|0|0|0|0|0|0|0|0|
739816|0|0|0|0|0|0|1626|1843|
738899|52069|73650|4892|0|0|0|179494|81890|
735064|29630|30997||149900|0|0|4554|4929|
728176|||0||0|0|21|0|
738341|0|0|0|0|0|0|0|0|
738460|0|0|0|0|0|0|3264|2054|
737395|8275||||0|0|||
738973|0|0|0|0|0|0|0|0|
736294||||0|0|0|90541|106846|
730551|0|0|0|0|0|0|1900|0|
731664|||||0|0|1824||
733541|0|0|0|0|0|0|0|0|
737145|1307|816|0|0|0|0|0|0|
738579|0|0|0|0|0|0|3588|1799|
737085|0|0|0|0|0|0|0|0|
738832|8940|5288|0|0|0|0|627|592|
739068|0|0|0|0|0|0|0|0|
737960|18959292|18654787|0||0|0|652227329|649971745|
728134|0|0|0|0|0|0|0|0|
734195|0|0|0|0|0|0|979|995|
736670|0|0|0|0|0|0|1578|0|
739813|0|0|0|0|0|0|0|0|
738246|0|0|0|0|0|0|0|0|
739023|98|0|0|0|0|0|0|0|
738729|0|0|0|0|0|0|3961|8273|
738348|0|0|0|0|0|0|0|0|
739815|0|0|0|0|0|0|0|0|
739562|0|0|0|0|0|0|0|0|
736136|987756|559515||0|0|0|72196506|75297957|
738383|||||0|0|2208|2646|
739477|0|0|0|0|0|0|0|0|
736653|6543|18952|||0|0|||
735479|0|0|0|0|0|0|0|0|
739351|0|0|0|0|0|0|0|0|
739510|0|0|0|0|0|0|0|0|
729768||||||0|885|2411|
739546|0|0|0|0|0|0|0|0|
733891|0|0|0|0|0|0|1687|1778|
733851|0|0|0|0|0|0|0|0|
730163|0|0|0|0|0|0|3215|4246|
739872|0|0|0|0|0|0|0|0|
739704|4202|3271|0|0|76380|4081|452|440|
734029|0|0|0|0|0|0|0|0|
733404|0||0||0|0|0||
730524|64|915|||120643|0|||
735930|0|0|0|0|0|0|2296|2518|
735973|0|0|0|0|0|0|20|0|
735549|0|0|0|0|0|0|0|0|
734685|0|0|0|0|0|0|0|0|
739536|0|0|0|0|0|0|0|0|
728612|0|0|0|0|0|0|0|0|
726514|0|0|0|0|0|0|0|0|
739892|0|0|0|0|0|0|0|0|
728057|0|0|0|0|0|0|0|0|
728504|0|0|0|0|0|0|0|0|
731603|0|0|0|0|0|0|0|0|
736103|0|0|0|0|0|0|1385|1547|
739425|0|0|0|0|0|0|0|0|
736626|0|0|0|0|0|0|0|0|
731705|0|0|0|0|0|0|0|0|
739785|0|0|0|0|0|0|0|0|
732660|0|0|0|0|0|0|0|0|
732541|0|0|0|0|0|0|0|0|
730625|0|0|0|0|0|0|0|0|
733676|3000|3000|0|0|0|0|0|0|
736801|0|0|0|0|0|0|0|0|
733322|0|0|0|0|0|0|0|0|
735433|0|0|0|0|0|0|0|0|
729314|0|0|0|0|0|0|0|0|
735853|0|0|0|0|0|0|0|0|
732304|0|0|0|0|0|0|0|0|
732165|0|0|0|0|0|0|0|0|
730564|0|0|0|0|0|0|247|227|
735639|0|0|0|0|0|0|0|0|
739179|0|0|0|0|0|0|0|0|
734752|0|0|0|0|0|0|0|0|
739198|0|0|0|0|0|0|0|0|
739851|0|0|0|0|0|0|0|0|
739717|0|0|0|0|0|0|0|0|
728393|18064|0|0|0|0|0|0|0|
730138|0|0|0|0|0|0|0|3844|
736781|0|0|0|0|0|0|0|0|
739432|0|0|0|0|0|0|712|1291|
731642|0|0|0|0|0|0|0|0|
739418|0|6824|0|0|0|0|0|0|
727220|5794|6096|0|0|0|0|0|0|
736473|0|0|0|0|0|0|3486|851|
739901|0|0|0|0|0|0|0|0|
734597|0|0|0|0|0|0|0|0|
739660|0|0|0|0|0|0|0|0|
729432|0|0|0|0|0|0|0|0|
730076|0|0|0|0|0|0|120|119|
736490|0|0|0|0|0|0|8705|11114|
730374|0|0|0|0|0|0|0|0|
739685|0|0|0|0|0|0|0|0|
739385|0|0|0|0|0|0|0|0|
736952|0|0|0|0|0|0|0|0|
736479||276||||0|||
738980|0|0|0|0|0|0|0|0|
739012|0|0|0|0|0|0|2175|2713|
739252|1034|1075|0|0|0|0|0|0|
737408|0|0|0|0|0|0|0|0|
739380|0|0|0|0|0|0|0|0|
735236|0|0|0|0|0|0|0|0|
728724|0|0|0|0|0|0|0|0|
736772|0|0|0|0|0|0|0|0|
