RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES
273462|4904768|324342|122483|3148340|679443|1301905|0|0|0||465827|1000|4517453|535939|450507|1744389|0|1618000|0|0|4118791|1259752|42153|122410|943780|26800|304303|15387|44298|240822|64873|0||0
266544|||10554||||||||||642|11321|422|0|0|||0|0|||||||||||6635||340
277672|||450||||||||||117721|44849|0|1900|0|||29312|9648|||||||||||1016||8338
276499|||500||||||||||30539|1076|0|0|0|||0|0|||||||||||461||180
274348|||2900||||||||||57455|10781|0|0|0|||23523|12521|||||||||||3729||207
273535|||0||||||||||0|9060|0|0|0|||11408|0|||||||||||0||0
260952|||0||||||||||24131|8827|0|0|0|||0|7366|||||||||||1889||1020
273778|335535|33510|12790|151953|282327|127648|0|0|0||42141|0|865108|191063|3560|91712|0|7528|0|0|261980|127648|0|56006|71642|0|25297|284|12790|57683|51516|0||0
358437|181939|15376|1000|27957|41328|48980|0|0|0||19691|0|253731|136121|1|0|0|0|0|0|56302|48980|0|33250|12970|0|0|0|0|0|0|0||0
264387|||0||||||||||11362|0|0|0|0|||12577|0|||||||||||1570||869
270776|333016|0|7645|125403|78981|117725|0|0|0||71861|0|0|239346|9630|139445|0|0|1134395|0|52553|118577|-852|103995|13730|0|2023|0|2500|40791|3305|0||0
282155|||50||||||||||1620|27586|0|0|0|||20641|717|||||||||||1416||500
264454|||306||||||||||38675|5164|0|0|0|||2813|6026|||||||||||3774||2625
281461|||6520|||||||||||||||||1671||||||||||||||
269117||||||||||||||772||||||4862|3464|||||||||||||
289516|||6352||||||||||3085|0|0|0|0|||21409|0|||||||||||1298||0
284105|||2785||||||||||3110|0|0|0|0|||7123|0|||||||||||13517||0
265743|||3532||||||||||21290|2520|0|0|0|||446|1130|||||||||||608||490
270482|||1757||||||||||0|0|2746|0|0|||16521|0|||||||||||1124||550
284089|||8170||||||||||0|4517|0|0|0|||6542|0|||||||||||2597||0
285494|||3450||||||||||0|105|0|0|0|||48865|0|||||||||||880||0
276719|||0||||||||||0|0|0|0|0|||1375|0|||||||||||200||0
261523|||525||||||||||18445|0|0|0|0|||3033|0|||||||||||5815||500
371763|||0||||||||||0|0|0|0|0|||0|0|||||||||||19010||14558
265629|||4430||||||||||0|0|0|0|0|||23655|0|||||||||||5830||0
297454|||0||||||||||0|0|0|0|0|||3658|0|||||||||||2400||0
282144|||92575||||||||||0|569|0|0|0|||71264|53|||||||||||2314||473
275002|||105||||||||||32570|2582|0|0|0|||4832|1905|||||||||||208||3423
274105|||500||||||||||2440|18447||||||6350||||||||||||4293||1012
268810|||393||||||||||15396|3323|0|0|0|||2528|642|||||||||||112||0
263238|||140||||||||||9161|4932|0|0|0|||395|831|||||||||||275||146
302613|||1464||||||||||0|3766|0|0|0|||5794|1798|||||||||||1456||0
281518|0|478070|57450|16512|11587|0|0|0|95916||160|0|511527|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0
273815|0|233467|41175|13522|74971|0|0|0|0||0|0|106158|93578|0|0|0|0|0|0|49489|0|0|0|-31075|0|0|54226|28675|13522|18896|0||0
293333|||8532||||||||||2929|673|0|0|0|||0|0|||||||||||36865||0
267023|||0||||||||||5902|0|0|0|0|||3088|0|||||||||||0||0
277272|||||||||||||7747|10215||||||2471|6260|||||||||||7772||850
247863|||8850||||||||||56313|24480|0|19600|0|||53625|5930|||||||||||19403||7000
261333|348997|0|15475|163403|165102|162012|215921|0|2004||34487|0|190558|128451|0|188621|0|0|0|0|146096|155285|6727|76608|85405|0|16159|0|5773|37926|24824|0||0
275757|||2331||||||||||42039|9953|0|0|0|||5278|8563|||||||||||6439||333
275636|||0||||||||||34442|1610|0|0|0|||401|1497|||||||||||1048||0
245016|||608||||||||||897|4228|0|3366|0|||29759|1614|||||||||||737||1500
281204|||118||||||||||33842|170|0|0|0|||5988|0|||||||||||125||0
270936|||13700||||||||||0|41172|0|0|0|||78264|38149|||||||||||25698||5221
270517|||625||||||||||1316|7048|0|399|0|||6507|1144|||||||||||949||932
275314|1406|57929|275|1616|0|0|0|0|0||1376|0|0|0|0|0|0|0|1490700|0|0|0|0|0|0|0|1406|25729|275|1616|0|0||0
298946|5729|0|0|96454|159|0|0|0|0||66|0|0|24|0|32214|0|0|0|0|0|0|0|0|0|0|0|0|0|4889|135|0||0
293198|22911|0|19775|4471|273|0|0|0|0||0|0|0|0|0|0|0|0|262226|0|0|0|0|0|0|0|0|0|3375|4471|273|0||0
276314|||169||||||||||0|0|752|0|0|||9339|0|||||||||||10542||0
270226|||198||||||||||348|2042||||||221|421|||||||||||595||250
273428|6395|0|3338|68767|18053|6749|0|0|0||2319|0|148316|27615|0|5040|0|0|0|0|9493|5021|1728|6192|551|0|0|0|3338|21889|2302|0||0
307812|||8435||||||||||14976|1206|0|0|0|||16082|0|||||||||||19101||0
285497|||1000||||||||||0|53962|0|23913|0|||13067|5074|||||||||||15366||0
273550|||100||||||||||0|2214|0|5108|0|||831|0|||||||||||2602||0
275347|||0||||||||||0|0|0|0|0|||166868|0|||||||||||0||0
281829|||2056||||||||||0|13425|0|0|0|||6527|2277|||||||||||3756||977
280237|||250||||||||||0|14428|0|0|0|||1179|2783|||||||||||1979||0
286668|||12305||||||||||15110|1233|0|0|0|||12094|0|||||||||||4849||0
276353|||1523||||||||||47633|9442|0|0|0|||2847|0|||||||||||15678||0
274310|||3886||||||||||0|1388|0|0|0|||2940|102|||||||||||49||275
281475|||2325||||||||||432|0|0|0|0|||1775|0|||||||||||4357||0
279745|||0||||||||||0|0|2500|0|0|||7434|0|||||||||||2213||0
277099|||1170||||||||||22081|24273|0|1651|0|||11799|13344|||||||||||19789||2492
270957|||846||||||||||68177|15997|0|5255|0|||9431|18772|||||||||||13470||0
263796|||700||||||||||37121|45496|0|28904|0|||34411|14720|||||||||||17430||3185
277216|||0||||||||||0|0|0|0|0|||3179|0|||||||||||2568||0
315723|||0||||||||||11433|9780|0|0|0|||2331|0|||||||||||3791||0
272542|||2387||||||||||104823|17727|2958|0|0|||23209|27326|||||||||||18438||2204
257032|||1177||||||||||7999|0|0|0|0|||1756|0|||||||||||1960||0
266722|||0||||||||||5093|5623|0|263|0|||439|0|||||||||||648||0
286161|||27850||||||||||97395|0|0|0|0|||63254|0|||||||||||5391||3279
262044|||22987||||||||||24|0|0|0|0|||16835|0|||||||||||5274||1280
281030|||3012||||||||||8800|17745|0|0|0|||0|220|||||||||||4908||225
277686|||179|||||||||||4463||||||804||||||||||||||
278974|||4400||||||||||86715|15018|||||||7881|||||||||||27307||2718
290107|||845||||||||||2093|21958|0|0|0|||54913|0|||||||||||9921||1750
263863|||75||||||||||0|0|0|0|0|||593|0|||||||||||79||0
284072|||0||||||||||0|1147|0|0|0|||1537|0|||||||||||1314||0
243428|||0|||5871|0|0|0||3964||92583|9980|0|35952|381|0|1740|725|32201|||||||||||11982|32|2615
298847|||0||||||||||0|0|0|0|0|||0|0|||||||||||0||0
266756|||4369||||||||||33377|4532|0|0|0|||5257|0|||||||||||1375||25
254012|||8000||||||||||0|0|0|0|0|||224795|0|||||||||||0||3786
269696|||500||||||||||806|15792||||||3255||||||||||||3028||
270764|||1025||||||||||21156|870||500||||2315||||||||||||478||200
233454|||||||||||||0|0|||||||0|||||||||||27193||
272370|69742|27|6008|51818|142789|26675|0|0|0||9720|10150|78647|23387|4663|26461|0|0|0|0|124384|26675|0|0|0|0|25163|0|6008|15772|75671|0||0
272800|||150||||||||||14182|7649|0|0|0|||1495|5367|||||||||||3852||70
279591|||8002||||||||||1242|984|0|0|0|||49383|0|||||||||||6504||575
254046|||1300||||||||||0|325|0|0|0|||832|0|||||||||||232||0
339398|||664||||||||||0|7485|0|0|0|||542|1013|||||||||||1621||0
269001|||33757||||||||||488|3896|0|600|0|||8910|0|||||||||||56221||12534
276486||||||||||||||9916||||||2523||||||||||||248||220
333882|||0||||||||||103318|90099|0|20858|0|||26765|0|||||||||||61057||38768
268294|||643||||||||||20224|12552|0|0|0|||2286|0|||||||||||2398||172
270562|||4026||||||||||69493|12649|0|0|0|||9463|8733|||||||||||6967||13106
266373|||11935||||||||||931|18820|0|0|0|||35253|5973|||||||||||13439||0
274681|||2796|||||||||||||||||2831||||||||||||982||725
252048|||300||||||||||24633|22856|0|0|0|||0|1246|||||||||||7076||3569
278834|||1039||||||||||875|15301|0|0|0|||6714|113|||||||||||417||7297
263845|||0||||||||||3694|1411|0|0|0|||2071|0|||||||||||992||175
282659|||50|||||||||||5567||||||330||||||||||||822||300
276062|||0||||||||||0|14300|0|1000|0|||4084|0|||||||||||0||16600
280767|||0||||||||||46754|18838|0|0|0|||13667|14107|||||||||||890||0
282654|||59||||||||||0|9781||3741||||1928|0|||||||||||1072||984
243962|||0|||102099|0|0|0||31554||0|213581|0|47806|0|0|0|39679|150292|||||||||||228914|0|71410
264562|||0||||||||||0|5838|0|0|0|||0|0|||||||||||6599||0
271335|1261162|46516|55189|1775942|325607|520418|25861|0|0||119214|0|1621480|415000|301|397910|0|113500|0|0|1047526|520418|0|191158|329260|0|43881|17165|36189|169715|39602|0||0
278528|||0||||||||||900|13191|0|12693|0|||6578|11950|||||||||||12960||2300
279158|||2723||||||||||82409|28996|706|||||40348||||||||||||6042||7991
261704|||0||||||||||0|0|0|0|0|||52781|0|||||||||||3157||1549
274054|||5526||||||||||0|2330|0|0|0|||2614|0|||||||||||1209||1453
281714|||762||||||||||19994|7587|0|0|0|||0|0|||||||||||12407||613
263383|1005404|113585|0|1054371|203554|85287|0|0|0||0|0|0|146623|0|144883|0|0|0|0|1110815|85287|0|0|0|0|0|0|0|330651|0|0||0
260150|||200||||||||||29977|0|0|0|0|||0|62752|||||||||||5521||4375
272836|||225||||||||||3128|9468|0|0|0|||13639|11914|||||||||||10430||0
259131|||0||||||||||1822|2160|0|0|0|||0|0|||||||||||13649||0
263236|||200||||||||||39318|16807||||||10896|4752|||||||||||11185||2660
262488|||700||||||||||17508|7655|0|0|0|||3124|0|||||||||||2067||460
265065|||0||||||||||0|16245|0|0|0|||0|5612|||||||||||0||0
268261|||149||||||||||13454|5336|0|0|0|||12381|1548|||||||||||1990||35000
266856|||0||||||||||0|55056|6642|0|0|||42979|0|||||||||||6513||26849
280421|||1477||||||||||0|0|0|0|0|||8613|0|||||||||||628||7045
272895|||500||||||||||66732|11242|338|0|0|||29908|10339|||||||||||1603||0
277449|||0||||||||||0|4948|0|0|0|||0|0|||||||||||1034||50
297489|0|0|0|101|0|0|0|0|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|101|0|0||0
262939|||2048||||||||||0|3585|369|6530|0|||1216|0|||||||||||406||1530
276054|||6676||||||||||119112|27375|0|3452|0|||16231|3534|||||||||||29694||8105
276359|||550||||||||||48274|21876|0|13597|0|||12699|0|||||||||||7307||12132
259184|||0||||||||||0|17049|0|3000|0|||70161|3282|||||||||||61710||2465
315078|||31850||||||||||103423|801|0|0|0|||61842|0|||||||||||33718||0
281510|||6710||||||||||0|15125|0|0|0|||3455|0|||||||||||132||0
264688|||0||||||||||29596|9937||0||||6576|0|||||||||||1839||0
255509|||0||||||||||0|16184|0|0|0|||0|1425|||||||||||29908||1500
297965|||3020||||||||||0|1068|0|0|0|||3402|0|||||||||||842||0
293156|||0||||||||||21930|1350|0|39865|0|||8901|37837|||||||||||21621||4000
262444|||9821||||||||||1174|5797|0|0|0|||6428|1938|||||||||||2289||0
280454|||1100||||||||||30522|13482|0|0|0|||8031|3655|||||||||||6650||1015
280258|||0||||||||||0|216|0|0|0|||0|0|||||||||||12142||0
304176|||54|||||||||||813||||||||||||||||||450||
244207|||0||||||||||7075|3305|0|0|0|||4132|0|||||||||||746||25
259844|60044159|3030835|688978|8869928|6280478|16171685|0|0|521||2836496|0|757177|1852920|1860660|14205129|1938828|0|49417734|0|24240645|16099291|72394|669810|15501975|0|606575|289095|163544|205973|248314|0||0
239682|||1000||||||||||58960|0|0|2024|0|||1071|0|||||||||||161||0
293278|||0||||||||||0|252|0|0|0|||0|0|||||||||||1842||0
261991|||0||||||||||19106|16258|0|0|0|||21444|0|||||||||||6585||19309
301486|||0||||||||||0|1977|0|0|0|||13531|153|||||||||||1145||1237
278290|||2578||||||||||17361|35739|0|0|0|||14687|0|||||||||||1013||0
266732|||1220||||||||||0|19552|0|0|0|||2271|0|||||||||||3180||127
259130|||343||||||||||2555|10100|5000|0|0|||24665|6803|||||||||||3447||500
294147|0|0|2228|93800|97826|38607|0|0|0||11145|0|180836|66162|20120|0|0|0|0|0|14464|35754|2853|31664|6943|0|0|0|0|0|0|0||0
327656|113733|0|0|24349|52499|38304|50138|0|0||10711|0|0|2685|0|21045|0|0|141409|0|108898|41099|-2795|129|35382|0|15987|0|0|9108|486|0||0
282683|||584||||||||||483|13788|0|0|0|||7225|65|||||||||||4203||0
264933|||4188||||||||||0|430|0|0|0|||3544|304|||||||||||382||550
281085|||0||||||||||26088|7654|0|1665|0|||4072|915|||||||||||8348||15737
275760|||0||||||||||0|2739|0|0|0|||3517|486|||||||||||141||0
268741|||468||||||||||30|14283|0|0|0|||15181|18262|||||||||||4842||0
276330|||250||||||||||2300|47||||||3929||||||||||||86||
271732|1801|0|0|24670|9864|0|0|0|9894||0|0|247133|1801|29031|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0
269034|||7252||||||||||0|0|0|0|0|||48211|0|||||||||||2790||0
299931|120936|34091|3811|221892|108910|61392|0|0|0||16433|0|61697|23460|24459|7493|0|0|0|0|133916|59534|1858|156|61236|0|5831|0|2333|103241|10416|0||0
302276|76048|4142|3868|11821|67091|24634|9405|0|0||10748|75710|3701|76412|0|0|0|0|0|0|41795|24745|-111|0|0|0|21311|1253|2713|1254|9055|0||0
259440|||0||||||||||0|13370|0|0|0|||3776|787|||||||||||9333||957
286263|||312||||||||||28751|4920|0|0|0|||906|2457|||||||||||635||0
268118|155670|0|6188|220660|91518|40054|46|1556|0||24188|0|19460|185926|31333|9618|0|1437|0|0|59562|40054|0|27776|12278|0|10630|0|6188|93711|17648|0||0
306394|||0||||||||||0|6841|0|0|0|||246|0|||||||||||0||997
269788|237758|0|1922|0|77748|58645|0|0|0||22697|0|22350|1050|0|104737|0|0|0|0|195951|57918|727|0|58645|0|7789|0|1922|0|46182|0||0
284109|||1300||||||||||16504|11560|1251||0|||29768|3736|||||||||||1028||175
248368|7103908|851596|92590|6935846|2110400|3664113|0|0|7605||747308|0|6043002|172249|6804817|2841303|533997|0|3663662|0|5207629|3662531|1582|75558|3588555|7337858|343310|196022|34648|981279|176064|0||0
277362|||1139||||||||||47630|14608|0|0|0|||6710|2082|||||||||||5363||0
273683|1700969|128437|251439|1380112|90674|578423|0|0|0||250499|0|2707006|271464|21800|477361|0|71374|0|0|1410492|578423|0|91525|486898|0|81576|3110|72308|224190|167|0||0
275980|||0||||||||||0|3879|0|0|0|||7509|1385|||||||||||1381||500
271230|189765|0|0|68968|34245|76584|0|0|0||100409|0|96701|154809|1543|81461|0|12187|0|0|37131|76584|0|56040|10272|0|0|0|0|0|0|0||0
276154|450698|205|11751|0|124001|84338|0|0|0||26078|179280|360004|12767|0|185344|0|0|0|0|258621|86044|-1706|1360|82978|0|38485|205|11751|0|57070|0||0
279371|||0||||||||||39706|32396|0|3994|0|||29785|0|||||||||||6959||7385
307049|||4055||||||||||930|0|0|0|0|||7184|8527|||||||||||1102||0
274809|||978||||||||||23428|22413|0|0|0|||1117|0|||||||||||8991||0
262192|||50||||||||||537|0|0|0|0|||17159|24918|||||||||||6193||470
251353|||0||||||||||55550|91094|0|250|0|||5582|23595|||||||||||44079||16886
274992|||300||||||||||4320|49657|16701|0|0|||36379|24155|||||||||||36534||50
265747|||3522||||||||||660|1398|0|0|0|||23|0|||||||||||7053||0
274524|||0||||||||||1218|3621|0|0|0|||8458|0|||||||||||1991||0
264498|||4668||||||||||967|11378|1250|0|0|||1890|10707|||||||||||19639||30
269948|||1133||||||||||453|3908|0|0|0|||3045|4492|||||||||||9894||275
242243|||2187||||||||||432|20793|0|0|0|||5253|388|||||||||||10170||0
267974|||10000||||||||||1566|30820|1397|0|0|||10401|0|||||||||||23105||0
274313|||2953||||||||||777|1483|16100|0|0|||3317|0|||||||||||9470||598
268794|||3480||||||||||0|1314|0|0|0||||0|||||||||||3541||166
275411|||7739||||||||||5119|19294|235|0|0|||11892|1012|||||||||||13147||1465
240570|||0|||32785|0|0|0||9076||5491|59694|0|1595|0|0|0|24210|16573|||||||||||32060|0|3000
278888|||1956||||||||||2021|11942|0|2452|0|||10831|6787|||||||||||11640||0
268225|||0||||||||||1185|7927|0|0|0|||5054|152|||||||||||8463||0
338331|||0||||||||||714|4703|0|0|0|||19004|6378|||||||||||5167||2310
268211|||2967||||||||||663|8848|0|0|0|||937|360|||||||||||9380||0
274379|||700||||||||||358|5164|0|132|0|||6145|1677|||||||||||4785||0
297484|||2016||||||||||3810|28139|0|0|0|||39763|22075|||||||||||25186||2450
274007|||685||||||||||2510|7447||300||||5797|3341|||||||||||13716||600
277732|||99||||||||||840|2633|0|0|0|||159|3600|||||||||||413||1180
274685|83770|7297|5968|58023|92740|57084|130336|0|0||12748|0|7243|102166|74|18945|0|0|0|0|48265|54193|2891|0|-10193|0|0|7297|5968|0|0|0||0
290753|||0||||||||||0|67040|0|0|0|||537|35598|||||||||||77897||0
278428|||0||||||||||2025|11767|0|0|0|||825|0|||||||||||28435||600
273736|152863|0|101|69654|28345|27789|19284|0|0||39343|0|0|163808|2625|28783|0|0|0|0|37190|23878|3911|0|-4780|0|6378|0|101|24106|1375|0||0
274156|||720||||||||||1472|28300|1040|0|0|||3635|2973|||||||||||18045||1720
274488|||520||||||||||0|2838|0|0|0|||3714|0|||||||||||2284||0
302732|||300||||||||||682|4487|0|1697|0|||1471|0|||||||||||1979||0
301812||||||||||||||||||||||||||||||||||
277417|||600||||||||||1196|16208|878|822|0|||7156|7195|||||||||||11814||0
314673|140718|0|90|107955|18517|35200|0|0|0||16480|0|4090|80687|0|38378|0|0|0|0|87893|35200|0|17094|18106|0|7414|0|90|14155|4873|0||0
268486|||1848||||||||||573|4149|0|51218|0|||3917|0|||||||||||11260||0
410789|||800||||||||||5381|50322|0|20010|0|||7363|0|||||||||||51489||0
275197|||1090||||||||||0|11155|0|0|0|||46720|0|||||||||||13386||2285
272990|40384|0|40089|197751|114008|26440|0|0|0||10403|0|34954|108577|7122|14766|7356|0|0|0|17400|26440|0|34590|3541|0|9804|0|4850|35947|19606|0||0
273211|91910|1045|10602|51253|52640|21542|0|258|0||11958|0|7709|94533|0|172373|0|0|0|0|16502|21542|0|19319|2223|0|9809|0|10602|42285|1770|0||0
272791|80682|7242|8348|94573|36958|12031|0|0|0||15016|0|5862|108556|0|0|0|0|0|0|32734|12031|0|0|-21930|0|0|0|5287|81225|0|0||0
274004|||2000||||||||||456|11543|0|0|0|||13564|2890|||||||||||9090||0
275897|||0||||||||||1665|3971|0|0|0|||10270|1958|||||||||||4781||0
290934|||3133||||||||||9776|19396||||||22079|831|||||||||||11901||
273013|||5534||||||||||7365|82087|0|17054|0|||61008|15926|||||||||||17821||0
277604|||985||||||||||417|2536|0|0|0|||5491|265|||||||||||1926||0
281157|||0||||||||||0|7271|0|0|0|||5314|0|||||||||||4||1000
274052|9005|6179|14866|114679|91318|23939|0|0|2348||10326|0|6071|108455|0|0|0|0|0|0|31792|23939|0|7850|2476|0|0|0|1040|70583|2850|0||0
306396|||2542||||||||||2568|32266|11876|0|0|||7703|0|||||||||||9266||2
274979|||||||||||||3963|108877|238|17254||||12766|914|||||||||||82651||7765
281883|||785||||||||||660|5650|0|0|0|||4975|1159|||||||||||930||0
278505|||5169||||||||||0|7179|0|0|0|||27729|0|||||||||||536||880
316200|108363|0|8276|9750|72668|13283|110756|438|0||10499|0|13172|36965|0|0|0|0|0|0|24795|10137|3146|8674|0|0|22044|0|2835|0|45327|0||0
303337|||500||||||||||0|3471|0|0|0|||0|0|||||||||||3284||0
277666|||2156||||||||||258|4311|0|0|0|||381|0|||||||||||3096||0
278457|||3066||||||||||0|3458|0|100|0|||0|0|||||||||||6992||0
273481|||250||||||||||0|18496|0|0|0|||43027|4368|||||||||||40255||2400
270688|||1075||||||||||624|14020|0|0|0|||5966|0|||||||||||15985||0
269872|188546|434|20536|413700|29873|35071|0|0|0||27996|0|2455|153742|0|33218|5464|0|0|0|69120|27168|7903|0|0|0|8550|434|20536|60009|0|0||0
278443|||2561||||||||||2549|3257|0|0|0|||893|2769|||||||||||4106||0
267712|||1820||||||||||1856|23263|0|0|0|||5787|9604|||||||||||18528||0
277270|||500||||||||||1454|6740|0|0|0|||9199|6218|||||||||||777||960
276790|||0||||||||||0|1700|0|0|0|||6717|0|||||||||||778||0
270060|||0||||||||||0|9600|0|5204|0|||6430|0|||||||||||25902||0
270921|||0||||||||||9882|7531|0|0|0|||8522|0|||||||||||690||115
274864|||||||||||||1331|5400||||||7000||||||||||||54689||
314521|||116||||||||||0|3300|0|0|0|||5133|0|||||||||||419||0
276085|||325||||||||||60|19138|0|0|0|||1045|0|||||||||||358||0
278466|||4536||||||||||44|68694|0|0|0|||20043|16901|||||||||||25626||0
275762|||0||||||||||80|1040|0|0|0|||14231|0|||||||||||294||0
277532|||0||||||||||11|26206|0|0|0|||51095|390|||||||||||10972||0
273156|86295|9276|11187|28771|88526|42100|10383|0|0||14132|0|0|94209|6928|18972|0|0|0|0|68447|34056|8044|0|-68447|0|0|0|0|0|0|0||0
266211|||73||||||||||0|2089|0|0|0|||6475|0|||||||||||371||0
274467|||1418||||||||||720|4222|0|0|0|||4274|4902|||||||||||1784||0
278842|||464||||||||||0|3772|0|0|0|||0|0|||||||||||8999||100
270809|212644|0|33333|54565|50353|62675|1443|0|0||28499|0|180|200582|813|25219|0|0|0|0|36173|62675|0|0|-20062|0|14610|0|10623|11907|5100|0||0
275898|||3530||||||||||442|5952|0|0|0|||3798|1133|||||||||||414||0
266030|||767||||||||||0|2034|0|0|0|||988|1275|||||||||||664||0
282776|||2549||||||||||0|17816|0|7860|0|||1125|0|||||||||||716||190
274895|||8502||||||||||0|2055|0|0|0|||0|0|||||||||||5837||0
297667|||2309||||||||||7|8725|0|0|0|||3019|0|||||||||||3919||445
272114|265615|7044|7719|64067|117515|0|28731|4550|0||29617|0|7559|177791|0|25263|0|0|0|0|51776|0|0|76615|16294|0|34052|0|7719|51781|15963|0||0
242443|||4770|||91894|1210|0|0||15845||161|304509|2620|73820|0|162000|9573|142959|90628|||||||||||105180|6674|300
252233|98360|0|3168|75116|19930|30825|0|0|117||18697|0|103610|67255|1219|19489|0|0|0|0|43592|28549|2276|15781|12768|0|0|0|3168|34764|170|0||0
282427|||20000||||||||||15|6512||||||2398||||||||||||3814||15000
276331|||0||||||||||30|13844|1021|0|0|||16542|0|||||||||||6419||810
233916|||0||||||||||545|1931|0|4669|0|||0|0|||||||||||2854||0
277551|||7532||||||||||3772|81073||11000||||59305|9295|||||||||||51039||4204
276166|72554|4108|4690|68323|70342|140913|0|0|0||0|0|7380|139841|19252|36191|0|0|0|0|0|131794|9119|0|0|0|19026|0|4690|41893|14566|0||0
275416|||2679||||||||||1263|6014|0|0|0|||4385|850|||||||||||6322||0
270636|||100||||||||||0|19166|2297|0|0|||0|0|||||||||||22563||0
273316|||260|||||||||||9475||||||2707||||||||||||1006||420
268264|||0||||||||||0|2944|0|0|0|||543|0|||||||||||10313||0
267927|||441||||||||||227|8106|3724|281|0|||449|0|||||||||||15840||0
