RPT_ID|DUES|TAX|INVESTMENTS|SUPPLIES|LOANS_MADE|INTEREST|DIVIDENDS|RENTS|FEES|LOANS_OBTAINED|OTHER_RECEIPTS|AFFILIATES|MEMBERS|INV_SALE_REINVESTMENTS|ALL_OTHER_RECEIPTS
668001|1566|0|0|||0|||0||10650||||
680118|211901|||||1179|||||||||
667115|1108853|0|64404|0|0|26868|0|0|4325|0|55943|0|0|0|55943
667184|77430|0|0|||0|||0||5600||||
673069|35220|0|0|||76|||0||0||||
671511|47759|0|0|||149|||0||0||||
671529|112936|0|0|||432|||0||5163||||
675708|5623|0|0|||21|||0||12664||||
674015|0|43498|0|||11|||0||50000||||
674095|36091|0|0|||0|||0||580||||
680914|2701|0|0|||5|||0||0||||
674490|72079|0|0|||7|||0||4588||||
670050|249154|0|0|||2|||0||15||||
677764|0|10120|0|||0|||0||0||||
675979|49397|0|0|||0|||0||0||||
676012|24695|0|0|||2|||0||0||||
648056|23840|0|14315|||5|||33690||0||||
674756|0|107226|0|||2|||0||0||||
676904|43874|0|0|||31|||0||0||||
676780|20092|0|0|||0|||47969||0||||
676861|26143|0|0|||82|||0||449||||
665644|15168|0|0|||0|||0||0||||
677252|78942|0|0|||134|||0||0||||
677328|6945|0|0|||0|||0||0||||
677380|62052|0|0|||0|||0||126778||||
692121|90533|0|0|||0|||1275||650||||
653571|11599|0|0|||0|||0||0||||
677751|0|0|0|||1|||0||17884||||
653495|132357|0|0|||0|||0||37256||||
679742|120|0||0||0|0|0|0||0|0|0||
652701|28535||||||||||||||
679264|46597|0|0|||0|||0||0||||
682303|19915|0|0|||1|||1750||10||||
657695|11345|0|0|||14|||0||0||||
680202|6042|0|0|||0|||0||0||||
680339|30703|0|0|||20|||0||200||||
680092|0|41071||0||485|0|0|0||272372|0|0||0
679843|8112|0|0|||6|||0||0||||
671945|1995295|0||6483||1456|0|0|0||49705|0|0||49705
653362|27724|0|0|||0|||0||0||||
680749|63024|0|0|||0|||0||0||||
653111|22900|0|0|||0|||0||13||||
710993|107425|0|0|||24|||0||0||||
738184|14365|0|0|||0|||0||0||||
681121|13451|0|0|||0|||0||0||||
680921|16722|0|0|||129|||0||1274||||
683210|440|0|0|||0|||0||10162||||
681628|19737|0|0|||0|||0||0||||
654377|1722158|2700|0|0|1299|0|0|0|0|0|351867|793060|0|0|22700
656905|28746|0|0|||35|||0||5321||||
681439|19577|0|0|||0|||0||0||||
654644|484813|0||0||5064|0|463648|1105059||204568|50480|0||0
654685|46497|0|0|||124|||0||0||||
655102|10272|0|0|||0|||0||0||||
655540|808565|0|842587|1621||58088|13278|0|1676867||343636|0|0||3901
654710|0|31399|0|||0|||0||0||||
656470|250794|0|0|0|0|1906|0|0|0|0|15260|0|0||4416
656310|105697|0||3991||1040|149|12000|599629||733068|0|6150||9468
656794|88565|0|0|||0|||0||11437||||
684650|0|321815|0|0|0|0|0|9000|0|0|111487|0|0|0|0
657341|14352||||||||||||||
655224|69364|0|0|||46|||0||33028||||
657035|36232|0|0|||43|||0||0||||
668198|103040|0|0|||0|||0||1182||||
660372|18478|0|0|||0|||0||3677||||
668651|155665|0|0|||16|||0||1424||||
669765|38763|0|21666|||4086|||0||4005||||
663350|20869|0|0|||1181|||0||3710||||
662588|42642|0|0|||108|||0||0||||
661135|97637|0|0|||13|||0||12000||||
660394|19270|0|0|||137|||0||60||||
675824|62850|0|0|||22|||0||25000||||
666230|9569|0|0|||636|||8067||2708||||
660912|138446|0|0|||0|||0||9346||||
659907|89500|0|0|||738|||0||5909||||
669175|45693|0|0|||479|||0||0||||
680158|1024|0|0|||3|||0||0||||
677071|10620|0|0|||0|||0||0||||
667135|621037|0||0||38|0|36195|0||6055|0|0||6055
666307|0|1430029||0||29|0|0|0||241057|0|0||3959
666496|0|14654|0|||0|||0||0||||
674899|21057|0|0|||1|||0||675||||
659886|12642|0|0|||0|||0||0||||
673191|0|14968||0||0|0|0|0||450355|0|0||47807
673307|38056|0|0|||78|||0||3692||||
663888|7675|0|0|||0|||0||0||||
672009|138023|0||0|0|3590|0|24180|652037|0|16355|0|0||16355
675831|1720|0|0|||2|||0||83||||
666439|2602421|0|0|0|0|3527|0|46852|981||162948|0|0|0|31657
679840|15108|0|0|||18|||0||0||||
667078|786490|0|0|0|0|282|0|0|0||17541|0|900|0|9670
669672|9247736|0|16781|0|0|3384|6130|915827|0|112079|657461|0|0|0|2383
668897|75621|0|0|||1|||0||740||||
679954|19296|0|0|||0|||0||335||||
673220|39184|0|0|||100|||128271||130||||
662618|179361|0|0|||125|||0||3028||||
673841|25135|0|0|||2|||0||0||||
664777|15363|0|0|||0|||0||0||||
661070|84722|0|0|||861|||350||40||||
669625|50542|0|0|||10|||0||24307||||
675213|15401|0|0|||0|||0||28293||||
677778|4585|0|0|||9|||0||561||||
675749|12038|0|0|||8165|||0||0||||
733994|4234|0|0|||0|||0||0||||
669684|5271|0|0|||0|||0||0||||
665931|104292|0|0|||480|||135||9915||||
703905|28472|0|0|||4|||0||0||||
675734|14382|0|0|||4|||0||15||||
663476|27942|0|0|||128|||0||1200||||
660028|15187|0|0|||0|||0||0||||
664809|32760|0|0|||21|||0||21138||||
676803|24014|0|0|||31|||0||37||||
672658|4454222|0||0||668|0|0|0|0|144260|0|0||3736
656691|169907|0|0|||132|||0||12214||||
675803|577780|0||0||0|0|0|20||105090|0|0||0
661795|13715|0|0|||0|||0||1490||||
678891|11967|0|0|||0|||0||0||||
669896|22706|0|0|||0|||0||0||||
670640|1462825|0||0|12292|45615|0|0|0||96300|0|0||5510
659086|13918|0|0|||0|||0||0||||
666227|46640|0|0|||142|||0||1131||||
660088|28843|0|0|||18|||0||165||||
664899|178860|0|0|||13|||0||13893||||
674659|173268|0|0|||515|||675||21654||||
670918|0|46507|0|||0|||0||834||||
666236|15611||72|||82|||||||||
666011|0|211270|0|||0|||0||1125||||
676426|139157|90094|0|||3010|||0||0||||
669626|0|32291|0|||0|||0||0||||
669360|0|32009|0|||14|||0||0||||
666460|0|19639|0|||0|||0||0||||
665114|13458|0|0|||3044|||0||84||||
660815|142440|0|0|||38|||0||2346||||
666170|0|35629|0|||0|||0||481||||
663343|16814|0|0|||372|||0||700||||
669165|0|9866|0|||16|||0||0||||
669637|0|25509|0|||6|||0||10978||||
671356|0|18862|0|||0|||0||0||||
670439|26489|0|0|||17|||0||1693||||
668004|0|34582|0|||8|||0||143||||
668811|0|43215|0|||0|||0||0||||
657864|42147|0||0||0|0|0|0||0|0|0||0
674943|0|25392|0|||0|||0||0||||
675156|0|55956|0|||19|||0||43920||||
666435|0|68469|0|||0|||0||250||||
675480|42757|0|0|||0|||63||0||||
663168|0|242827|0|||199|||0||6850||||
663336|9666|0|0|||13|||1050||3077||||
687108|64537|0|0|||0|||0||4808||||
664508|18440|247|0|||0|||0||1219||||
674101|364771|0||0||192|0|0|0|0|18451|0|25800||0
673703|0|0|0|||10|||0||10355||||
676972|0|14612|0|||0|||0||0||||
670151|0|735552|0|0|0|1|0|0|0|0|10000|0|0|0|0
663216|74550|0|0|||69|||0||1719||||
680816|0|22413|0|||0|||0||59||||
727039|8242808|1878513|48581|0|0|116873|26885|52564|2577|0|31740|251564|885065|893816|1121
657944|16236|0|0|||0|||0||0||||
664181|41294|0|0|||0|||0||0||||
659514|22054|0|0|||0|||0||0||||
659014|1192633|0|0|3078|0|2145|0|0|586|0|0|0|0|0|0
659093|1151026|0|0|0|0|42471|36957|0|46540|0|0|0|0||0
657539|650663|0|0|0|0|516|0|0|0|0|2837|0|0||2837
658590|58915|0|0|||68|||0||0||||
655245|63915|0|0|||16|||2613||602||||
662105|46637|0|0|||44|||0||0||||
660909|22442|0|0|||38|||0||75||||
658480|244674|0||0||1606|0|0|0||1349|0|0||1349
658917|372742|0|1211579|0|0|59005|4376|0|0|0|15761|0|0|0|15761
676565|0|0|0|||2321|||139891||54604||||
666695|0|0|0|||1|||149057||392||||
663593|10915|0|0|||0|||0||0||||
680440|0|0|0|||8227|||14160||0||||
668181|65480|0|0|||14|||0||1162||||
662143|26445|0|0|||48|||0||10334||||
662068|28535|0|0|||17|||0||0||||
650001|25305|0|0|||0|||0||2512||||
656911|0|20664|0|||30|||0||0||||
647929|19822|0||0||44|0|0|0||1231|0|0||1231
665511|0|106534|0|||0|||0||535||||
667661|150069|0|0|||0|||0||0||||
671454|0|16661|0|||45|||0||0||||
654884|125226|0|0|||0|||0||0||||
667585|0|23235|0|||8|||0||4428||||
676049|5122|0|0|||4|||0||424||||
660663|21561|0|0|||0|||0||0||||
665423|32854|0|0|||0|||0||0||||
662709|0|20839|0|||0|||0||156||||
665404|0|36694|0|||0|||0||0||||
661879|25614|0|0|||224|||0||0||||
658307|674904|0||0||144|0|0|0|0|15511|0|0||15511
660328|28407|0|0|||103|||0||820||||
676387|26484|||||16|||||||||
677760|119635|0|0|||50|||0||0||||
669204|87461|0|0|||50|||120||793||||
670430|129983|0|0|||0|||0||0||||
659848|40127|0|0|||0|||0||109||||
662656|87158|0|0|||0|||0||0||||
660450|116484|0|0|0|0|886|0|0|557830|0|775|0|1380||775
668461|10986|0|0|||5|||100||435||||
663557|267747|0|0|1378|0|11|0|0|135|0|4316|0|170|0|4316
654291|16215|0|0|||30|||75||0||||
674846|0|59655|0|||0|||0||0||||
658566|17640|0|0|||0|||0||100||||
671952|1636373|266428|5615|0|0|2477|0|0|0|0|42337|0|0|0|21169
656135|187727|0||2224||373|20081|6625|0||780145|0|0||2440
668214|3277|0|0|||0|||0||0||||
667852|15120|0||0|0|0|0|0|110010||0|794457|0||
685389|129813|0|0|||255|||0||0||||
661674|111964|0|0|||46|||0||16918||||
661318|0|41420|0|||21|||0||0||||
661784|108304|0|0|||4|||0||0||||
658497|58426|0|0|||0|||0||50||||
663435|0|576133|0|0|0|25|0|0|0|0|65373|0|0||373
655753|248814|0|91313|1649|0|18719|0|0|126599|0|5520|0|0|70560|5520
664921|93641|0|0|||1077|||0||3598||||
674955|0|54410|0|||0|||0||0||||
665654|39302|0|0|||459|||0||2418||||
663059|33126|0|0|||5|||5296||647||||
669365|28530|0|0|||0|||0||66967||||
655054|0|100600|0|||511|||0||0||||
660712|19604|0|0|||0|||0||174||||
669059|1604178|0|98603|10||3319|0|0|92656||10611|0|28923||10611
681673|17055|0|0|||15|||0||0||||
671805|563635|0|0|0||1874|166652|0|0||1966|0|0||1966
662693|25382|0|0|||0|||0||0||||
671653|58902|0|0|||22|||0||0||||
671191|91341|0|0|||874|||0||5223||||
679766|30303|0|0|||100|||0||0||||
665994|39275|0|0|||185|||0||291||||
666757|96331|1990|0|||607|||0||0||||
660447|10052|0|0|||0|||0||0||||
661269|74757|0|0|||3339|||0||0||||
664215|3065|147863|0|0|0|52|0|0|0|0|126058|0|0||126058
662359|80220|0|0|||111|||0||455||||
674407|17055|0|0|||10|||0||0||||
657015|115491|0||||521|||0||||||
663042|59824|0|0|||186|||0||690||||
672046|111108|0|0|||1012|||0||8332||||
661335|17754|0|0|||0|||0||0||||
664370|10712||||||||||856||||
655606|81401|0|0|||28|||0||0||||
670388|0|1228429||0||319|0|0|0||67417|0|0||36892
679458|1611362|0|100000|0||29373|7441|0|92977||21341|602|69133||3941
660106|31876|0|0|||0|||0||0||||
665202||8221||||112|||||300||||
660610|0|14918|0|||90|||0||0||||
674481|8431|0|0|||3|||0||10||||
663236|19546|0|0|||11|||0||5181||||
659810|8076|0|0|||6|||0||2480||||
662668|86502|0|0|||116|||0||1||||
660327|13511|0|0|||1|||0||0||||
653386|1271542|0||0||1393|0|0|14032|0|237875|0|0||15787
711304|10010|0|0|||0|||0||22807||||
668685|11917|0|0|||0|||0||0||||
661894|31083|0|0|||18|||0||0||||
654626|878437|0||4670||19152|0|0|0||0|0|0||0
660195|259049|0||0||3708|0|0|0||20|0|0||20
668530|339320|0||0||2|0|0|11138||75006|0|0||6
675010|84236|0|0|||357|||0||0||||
658187|0|24093|0|||224|||0||7||||
664527|64068|0|0|||4|||0||14057||||
658989|6013|0|0|||0|||0||3299||||
657013|105197|0|0|||598|||800||0||||
673569|0|14850|0|||2|||0||0||||
663370|964337|0|0|0|0|208|0|3600|87628|0|26990|0|0|0|26990
675083|47307|0|0|||93|||0||0||||
659170|5951498|0||0||27217|0|0|0||0|0|0||
669342|0|50321|0|||5|||0||96||||
665834|0|11148|0|||0|||0||985||||
671688|296226|0||0||33|0|0|0||0|0|0||
662466|128912|0|0|||281|||0||450||||
658643|3308369|0|0|0|16134|1906|0|35040|0|0|46307|0|0|0|29699
662306|32295|0|0|||206|||0||1143||||
662375|34410|0|0|||206|||0||0||||
663115|11690|0|0|||0|||0||40||||
681501|40385|0|0|||0|||0||0||||
669464|12425|0|0|||26|||0||0||||
655719|876634|0|648710|0||3148|13932|6000|21850|624|150000|20420|232652||
648884|474676|0||0||4074|0|0|29328||1914|32381|0||1914
705641|35175|0|0|||1|||0||0||||
658679|16385|0||0||152|0|0|0||500|12061|353647||500
658570|42703|0|0|||262|||0||0||||
669010|258820|0|25323|0||4|0|0|0||763|0|0||763
679274|35619|0|0|||0|||0||0||||
672617|62887|0|0|||110|||0||1084||||
674561|100613|220771||0||104|0|0|3905||0|0|0||
665761|8922|0|0|||47|||0||0||||
662039|10628|0|0|||7067|||0||178||||
677417|546435|0|0|3422|0|378|0|0|0|0|11443|0|1869||11443
666668|50963|209679|0|0|0|0|0|0|0|0|108000|0|0||0
662725|177328|0|0|||4|||1880||6880||||
680034|3483|0|0|||0|||0||0||||
671962|0|1278768|0|0|0|3889|0|0|0|0|0|649613|0||0
664318|233418|0|0|||1462|||0||8502||||
675811|14296|0|0|||17|||0||5721||||
674746|0|24106|0|||3|||0||0||||
662098|250763|0||0||356|0|0|0||936|0|0||936
662955|76212|0|0|||1083|||0||125490||||
664044|10290|0|0|||2|||0||1277||||
658835|72861|0|0|||195|||0||29441||||
689899|4692|0|0|||29|||0||0||||
656867|209283|5852|0|51155||143|0|0|0||71566|0|0||71566
674725|20148|2238|0|||0|||0||900||||
651544|121413|0|0|||1854|||0||0||||
669304|0|177879|0|||92|||0||40646||||
676441|658326|0|25246|0||3370|0|0|0||2012|0|0||2012
663421|14929|0|0|||0|||0||8||||
662151|200280|0|0|||350|||0||10370||||
654200|53724|0|0|||161|||0||4333||||
657388|48180|0|0|||5|||0||806||||
664753|37379|0|0|||22|||0||0||||
664755|15561|0|0|||0|||0||0||||
674589|0|5350|0|||0|||0||0||||
670938|1299481|0|0|0|0|114|0|0|3890|0|19715|0|0||1150
674557|305527|0||0||0|0|0|0||7473|0|0||22
660753|48373|0|0|||2|||0||0||||
676502|89828|0|0|||0|||0||8833||||
674761|0|31065|0|||25|||0||0||||
657986|29528|0|0|||4|||0||0||||
671918|0|73580|0|||0|||0||0||||
657441|18395|0|0|||0|||0||4280||||
663470|51761|0|0|||51|||0||0||||
669311|298047|0||1572||565|0|0|1323|0|4161|0|0||4161
658924|233365|0|60|3630|0|3537|369|4800|0|0|23592|0|0||23592
671638|137623|0||0||0|0|0|0||76|0|0||76
666617|0|0|0|||0|||10517||0||||
679807|0|0|0|||0|||25532||0||||
663146|0|0|0|||0|||29015||0||||
659298|87318|0|0|||0|||0||0||||
685517|137915631|2855268|193213|0|7007815|683521|0|2173861|0|0|27648294|82306177|12398|2981706|1392483
661936|22386|0|0|||0|||0||435||||
671333|394577|0||89||485|0|0|2280||54076|0|0||21439
647872|98646|0|0|||2|||0||0||||
663357|0|8400|0|||2|||0||0||||
674022|3600|0|0|||0|||0||0||||
654632|102582|0|0|||111|||0||0||||
665026|47558|0|0|||28|||0||0||||
656138|192611|0|0|||0|||0||0||||
669771|50640|0|0|||2|||0||1607||||
676742|122445|0|0|||24|||0||0||||
664432|42514|0|0|||0|||0||0||||
658730|39343|0|0|||0|||0||296||||
659744|132620|0|0|||1359|||0||1530||||
659100|0|286373||0||355|0|0|12623||497412|7266|0||35269
665709|0|204967|0|0|0|617|0|0|0||98060|0|10400|0|
660348|488017|0||0||2299|0|0|0||0|0|0||
662524|49341|0|0|||39|||0||0||||
663480|160261|0|0|||0|||0||1587||||
661925|22602|||||1226|||||||||
666148|1439790|0|0|921||0|48726|0|0||100|0|0||100
664375|3153|0|0|||5|||0||0||||
676948|11998|0|0|||1|||200||0||||
667450|94010|0|0|||74|||66||7957||||
676401|6135|0|0|||46|||0||275||||
668644|153205|0|0|||2080|||185||2511||||
662331|93491|0|0|||0|||0||0||||
658004|13713|0|0|||0|||0||0||||
673067|0|17079|0|||883|||0||0||||
673844|515451|0|0|0||1587|0|0|0||47194|0|0||47194
662908|15484|0|0|||0|||0||0||||
679354|48254|0|0|||0|||0||5369||||
661527|10940|0|0|||16|||0||58||||
681304|22652|0|0|||459|||0||4200||||
667619|108041|0|0|||738|||570||6840||||
676486|3826|0|0|||0|||0||0||||
662943|23016|0|0|||0|||1545||207||||
679087|52922|0|0|||34|||0||1081||||
681965|228539|0|0|0|0|0|0|0|59193|0|0|0|0|0|0
656517|5192876|24790327|2330652|35993|0|138342|75273|700254|0||789117|3456180|0|6154491|361508
678862|2011845|0||0||0|0|0|31318|0|78978|0|0||911
679359|181469|0|0|||5|||0||21460||||
658298|346044|0|0|0|0|169|0|0|0||11230|0|0|0|11230
668621|8390|0|0|||24|||0||15794||||
662980|15973|0|0|||42|||0||0||||
671145|363768|0||0||126|0|0|0||1376|0|0||1376
663242|73075|0|0|||400|||0||556||||
689643|3744536|0||0||377|0|58652|606506|0|260204|0|0||32746
671128|1017075|0||0||0|0|0|108668||1155|0|0||1155
670635|597497|0|3182|0||0|3151|0|0||6291|0|0||6291
663594|15039|0|0|||880|||0||310||||
663240|566382|0|0|0|0|466|0|31200|5428|0|12500|0|0||562
663245|88890|0|0|||0|||0||0||||
679216|21663|0|0|||0|||0||0||||
685738|34155|0|0|||25|||0||0||||
671597|1037343|0|0|0|0|1478|0|0|0|0|39081|0|0||39081
663311|0|11055|0|||4|||0||20987||||
661738|53569|0|0|||0|||0||64043||||
681492|6900|0|0|||0|||0||0||||
677431|28350|0|0|||2|||16860||0||||
663083|47632|0|0|||43|||0||0||||
684346|16863|0|0|||33|||0||107||||
656301|247494|0|0|||11|||0||0||||
656757|27972|0|0|||38|||0||226||||
660392|176797|0|0|||824|||0||4623||||
675267|156375|0|0|||39|||0||7746||||
668639|34084|0|0|||0|||0||0||||
