OID|SOURCE|LOANS_OWED_START|LOANS_OBTAINED|CASH_REPAYMENT|NON_CASH_REPAYMENT|LOANS_OWED_END|RPT_ID
30525|Auto Loan - Canandaguia National Bank|9324|0|5018|0|4306|670127
30526|Auto Loan - Canandaguia National Bank|24722|0|8340|0|16382|670127
30527|Auto Loan - Canandaguia National Bank|0|18480|227|0|18253|670127
30529|NONE|0|0|0|0|0|670135
30530|General Electric Credit Union|24884||5281||19603|670393
30531|AUTO-2017 FORD ESCAPE|14992|0|14992||0|670402
30532|AUTO-2017 FORD TAURUS|0|20690|20690||0|670402
30533|AUTO-2017 FORD TAURUS|0|22028|0||22028|670402
30534|GM Financial|0|44676|3723|0|40953|670409
30535|UBS Financial Services Inc.|77152|0|77152|0|0|670413
30536|Black Hills Federal Credit Union|15241|0|3230||12011|670425
30537|AFSCME Building Corp|125005|0|0|0|125005|670444
30539|Corning Federal Credit Union - 2 Jeeps|0|57032|7938|0|49094|670458
30540|IATSE Local 114 Payroll Company|0|7446|0|0|7446|670460
30541|TD Bank Credit Card|0|1781|1543|0|238|670460
30542|Bank of America|63707726||2724121||60983605|670471
30543|WEBSTER BANK|32375||10649||21726|670473
30544|NONE|0|0|0|0|0|670474
30545|Workers United|335000||||335000|670475
30546|SEIU|150000||||150000|670475
30547|CISCO|7438|0|7438|0|0|670477
30548|FIRST MIDWEST BANK|29508|0|29508|0|0|670477
30549|SEIU INTERNATIONAL|0|240000|0|0|240000|670477
30550|Key Bank|16562|0|3601|0|12961|670487
30551|Camden National Bank|0|15000|710|0|14290|670487
30552|Camden National Bank|0|20350|641|0|19709|670487
30553|Ford Motor Credit|10059||10059||0|670510
30554|Ford Motor Credit|22474||8989||13485|670510
30555|Ford Motor Credit|0|39609|7262||32347|670510
30556|N/A|0|0|0|0|0|670519
30557|Union Fidelity Federal Credit Union|0|156939|3815|0|153124|670532
30558|MORGAN STANLEY - HD|1230355|42011|0|0|1272366|670533
30966|Money One Loan|0|30000|952|0|29048|675737
30559|MORGAN STANLEY - NWLU|0|6055823|521520|0|5534303|670533
30560|RBS Citizens -Car Notes|154774||70389||84385|670557
30561|PROSPERITY BANK|85412|0|9819|0|75593|670564
30562|PROSPERITY BANK|0|28476|5694|0|22782|670564
30563|MARLIN|0|7751|587|0|7164|670564
30564|Per Capita - SEIU Payable|769609||||769609|670569
30565|AMALGAMATED BANK|150000|150000|150000|0|150000|670588
30566|FORD MOTOR CREDIT|12421|0|12421|0|0|670597
30567|ALLY CREDIT|17892|0|17892|0|0|670597
30568|GM FINANCIAL|36404||9404|0|27000|670597
30569|Wells Fargo|69000|70000|97936|8888|32176|670607
30570|Ford Credit|190547|178008|78748|0|289807|670615
30571|American National Bank of TX|0|1615000|503362|0|1111638|670623
30572|US AMERIBANK|54024||4500||49524|670648
30574|Huntington Bank|25804|0|25804|0|0|670656
30575|None|0|0|0|0|0|670657
30576|Ford Credit|0|53299|734||52565|670658
30577|Horizon Bank|11874||4381||7493|670687
30822|TOTAL LOANS PAYABLE|0|0|0|0|0|672055
30579|Horizon Bank|13606||3020||10586|670687
30580|Horizon Bank|10867||5117||5750|670687
30581|Horizon Bank|60232||10747||49485|670687
30582|Horizon Bank|11053||11053||0|670687
30583|Horizon Bank|10147||10147||0|670687
30584|Horizon Bank|11521||11521||0|670687
30585|Horizon Bank|10763||10763||0|670687
30586|Horizon Bank|8694||8694||0|670687
30587|Horizon Bank|11521||11521||0|670687
30588|Horizon Bank||32843|5661||27182|670687
30589|Horizon Bank||17500|3456||14044|670687
30590|Horizon Bank||17500|3046||14454|670687
30591|Horizon Bank||17500|3984||13516|670687
30592|Horizon Bank||16500|2872||13628|670687
30593|Horizon Bank||15900|2221||13679|670687
30594|Horizon Bank||30000|2280||27720|670687
30595|Horizon Bank||16700|783||15917|670687
30596|Horizon Bank||16400|1130||15270|670687
30597|Horizon Bank||16200|779||15421|670687
30598|Horizon Bank|100000||70000||30000|670687
30599|CHIRCO TITLE COMPANY|73893|0|32346|0|41547|670706
30600|Ally Financing (Auto)|23497|30988|13759||40726|670711
30611| FIRST BANK & TRUST|3186073|0|203510|0|2982563|670737
30612|LINCOLN AUTOMOTIVE FINANCIAL SERVICES|19524|0|9762|0|9762|670737
30613|AMUR EQUIPMENT FINANCE, INC.|0|108090|24732|0|83358|670737
30615|ENTERPRISE BANK|1197763|0|122971|0|1074792|670746
30616|FORD MOTOR COMPANY |14292|0|7609|0|6683|670747
30617|FORD MOTOR COMPANY |1604|0|633|0|971|670747
30618|FORD MOTOR COMPANY |23215|0|9575|0|13640|670747
30619|FORD MOTOR COMPANY |23129|0|8430|0|14699|670747
30620|FORD MOTOR COMPANY |36029|0|9443|0|26586|670747
30621|FORD MOTOR COMPANY |38964|0|9525|0|29439|670747
30622|FORD MOTOR COMPANY |33483|0|9917|0|23566|670747
30623|FORD MOTOR COMPANY |47324|0|10673|0|36651|670747
30624|FORD MOTOR COMPANY |43339|0|9715|0|33624|670747
30625|Amalgamated Bank|22917|0|22917|0|0|670755
30626|AUTO-FORD|120854|59661|40686|2958|136871|670772
30629|Loan - Prosper Bank|493411|0|26018|0|467393|670784
30627|AMALGAMATED - SACRAMENTO|975102|0|50268|0|924834|670783
30628|AMALGAMATED - SAN JOSE|488583|0|25188|0|463395|670783
30630|NONE|0|0|0|0|0|670812
30631|UFCW|202000|0|202000|0|0|670821
30632|REGIONS BANK|18088|0|18088|0|0|670821
30634|0|0|0|0|0|0|670827
30635|ALLY |25191||25191||0|670840
30636|CHASE|21867||5542||16325|670840
30637|ALLY|0|32905|501||32404|670840
30639|GMAC/CHRYSLER FINANCIAL|54732|0|20007|0|34725|670852
30640|FORD FINANCIAL|4644|0|4644|0|0|670852
30641|COMERICA BANK|3230216||3230216||0|670857
30642|Auto Loans|83719|54418|32813|0|105324|670859
30644|FORD CREDIT|0|11576|11576|0|0|670872
30647|Bank of Labor|161000|220500|1503||379997|670892
30648|NONE|0|0|0|0|0|670904
30649|Labor Organizations|1772535|0|616500|0|1156035|670911
30650|BUSINESS LOAN CONDUCT NO 6 LLC|8000000|||8000000|0|670912
30651|BUSINESS LOAN CONDUCT NO 6 LLC|10000000|||10000000|0|670912
30652|JEFFERSON BANK|1785575||1785575||0|670912
30653|US BANK|5346297||5346297||0|670912
30654|JEFFERSON BANK|0|6000000|385058||5614942|670912
30655|Capital Lease|15685|6530|4054||18161|670921
30656|FORD MOTOR CREDIT|0|7000|2305|0|4695|670929
30657|n/a|0|0|0|0|0|670936
30658|Loans Payable-Autos|23992|20331|10458||33865|670964
30659|International Brotherhood of Electrical Workers|2375000|0|1793585|0|581415|670970
30660|Sterling Bank|23033|0|5978||17055|670972
30661|Line of Credit at BB&T|25602|1576|6500|0|20678|670978
30662|Credit Card from BB&T|5005|6324|6805|0|4524|670978
30663|Line of Credit from Health & Welfare|18642|0|0|0|18642|670978
30664|Sona Bank Auto Loan|0|13276|1055|0|12221|670978
30665|Line of Credit|89932|115000|89932||115000|670988
30666|Mortgage|23859||23859||0|670988
30667|GMC|47951||11988||35963|671002
30668|Building Loan|0|860000|29409||830591|671002
30669|US BANK|33718|0|8052|0|25666|671006
30670|GM FINANCIAL|33484|0|6587|0|26897|671006
30671|Marlin Business Bank|64183|0|15285|0|48898|671010
30672|Jefferson Bank and Trust|57186|0|5500||51686|671020
30673|Ford Motor Credit|36768||36768||0|671025
30675|U.F.C.W. International Union|0|237807|138721|0|99086|671041
30676|NONE|0|0|0|0|0|671051
30677|NONE|0|0|0|0|0|671052
30678|Note Payable-Auto|0|75507|1984|0|73523|671087
30679|Line of Credit|333747|17612|73755|0|277604|671105
30680|Ally auto loan|15152|0|15152|0|0|671105
30681|GM Financial auto loan|0|34073|1504|0|32569|671105
30682|Due to Scholarship Fund|0|6453|0|0|6453|671105
30683|AMALGAMATED BANK|2360110||199715||2160395|671114
30684|FORD MOTOR CORP.|0|192000|121441|0|70559|671116
30685|NOTE PAYABLE - FORD|36244|0|8414||27830|671154
30686|CONSTRUCTION LOAN-WELLS FARGO|0|4900000|0|0|4900000|671161
30687|First Class Credit Union|22643|0|5578|0|17065|671162
30691|Building - Loan United Labor Bank|454464|0|33639|0|420825|671193
30693|PIERCE TRANSIT PAYABLE-NET CHANGE|36615|20017|||56632|671208
30694|CREDIT CARDS-NET CHANGE|3273||255||3018|671208
30695|                                                  ||||||671208
30696|AUTOMOBILE LOANS|89476||47252||42224|671228
30697|Nissan Motor Acceptance Corp|0|19000|3130|0|15870|671266
30698|US BANK COMMERCIAL MORTGAGE|245012|0|6862|0|238150|671288
30699|BCB Bancorp mortgage|23392|0|7445|0|15947|671293
30700|None|0|0|0|0|0|671295
30701|PSSDC PENSION FUND-WITHDRAWAL LIABILITY|600306|0|39765||560541|671342
30702|UFCW INTERNATIONAL LOAN|374600|0|37682||336918|671342
30704|MERRILL LYNCH|191017|29665|97118|0|123564|671447
30705|MERRILL LYNCH|1000000|0|0|0|1000000|671447
30706|CAPITAL LEASE PAYABLE|0|2647|137||2510|671464
30708|REPUBLIC BANK|401264||66429||334835|671498
30709|FORD MOTOR CREDIT|490||490||0|671498
30710|TD EQUIPMENT FINANCE|30677||24411||6266|671498
30711|GRAYBAR FINANCIAL|5000||5000||0|671498
30712|FORD MOTOR CREDIT|0|28925|3857||25068|671498
30713|LINCOLN FINANCIAL SERVICES|11588||9932||1656|671518
30714|FORD MOTOR CREDIT|29974||7055||22919|671518
30715|N/P - 2013 Ford Taurus|10375||4274||6101|671530
30716|N/P - 2013 Ford|11512||7143||4369|671530
30717|N/P - 2016 Ford||21170|948||20222|671530
30718|Bank|142590|0|13772|0|128818|671544
30719|FORD MOTOR CREDIT|0|44604|1768|0|42836|671555
30720|BANK OF LABOR|191317|0|195083||0|671555
30721|FORD MOTOR CREDIT CORP|21194|0|5780|0|15414|671573
30722|Ford Vehicle Loan|23623||14134||9489|671577
30723|Camry Loan|0|24586|468||24118|671577
30725|N/A - None|0|0|0|0|0|671588
30726|None|0|0|0|0|0|671593
30727|0|0|0|0|0|0|671600
30728|Ford Credit|12928||12928||0|671615
30729|Ford Credit|0|24628|12314||12314|671615
30730|Ally Bank|15373|0|15373|0|0|671618
30731|BB&T Bank Card|9225|84406|76625|0|17005|671621
30732|ALLY|29790|0|6802||22988|671622
30733|ALLY|4655||4655||0|671622
30734|ALLY|0|27931|2067||25864|671622
30735|ALLY|21699|0|4024||17675|671622
30736|ALLY|0|26575|405||26170|671622
30737|ALLY|0|27756|2956||24800|671622
30738|ALLY|0|27046|1598||25448|671622
30739|ALLY|3388|0|3388||0|671622
30740|N/A|0|0|0|0|0|671627
30741|NYC District Council of Carpenters|0|81559|23000|0|58559|671635
30742|Ford Credit|21975|0|21975|0|0|671636
30743|Ford Credit|0|16793|1592|0|15201|671636
30744|NONE|0|0|0|0|0|671659
30967|BPPR|425000||24559||400441|675817
30745|Construction loan Wells Fargo|0|903583|0|0|903583|671668
30746|Loan BMO Harris|194725|0|12947||181778|671676
30753|UNITE HERE International Union|190763||12000||178763|671697
30754|AFSCME|200000|||200000|0|671729
30755|Ally Bank Vehicle Loan|114810|0|81696|0|33114|671744
30756|Citizens One Auto Finance|26231|0|26231|0|0|671791
30757|Citizens One Auto Finance|0|35855|3819|0|32036|671791
30758|Ford Motor Company|113538|66508|25940|0|154106|671796
30759|ALLY|9334||9334||0|671799
30767|REP. BANK (TERM LOAN #1)|4336877|2472483|138678||6800000|671818
30768|REP. BANK (TERM LOAN #2)|780638|12196|32712||762908|671818
30769|REPUBLIC BANK (L.O.C.)|500000||500000|0|0|671818
30770|AFSCME (TERM LOAN)|796582|||135202|661380|671818
30771|ALLY/GM FIN (AUTO LOANS)|37957|||14092|23865|671818
30772|UFCW C.U. (AUTO LOANS)|93724|||22823|70901|671818
30773|HEWLETT PACKARD FIN|7228||7223|5|0|671818
30774|COMERICA BANK-MORTGAGE PAYABLE|108227||5519||102708|671834
30775|FORD CREDIT|14769|0|4790|0|9979|671839
30776|NONE|||||0|671841
30777|N/A|0|0|0|0|0|671855
30778|ALLY (AUTO LOANS)|40819|0|13962|0|26857|671864
30779|FORD CREDIT (AUTO LOANS)|25668|0|0|25668|0|671864
30780|Ford Credit Services|90609|71489|70203|0|91895|671880
30781|US Bancorp Equipment Finance|22525|0|12840|0|9685|671880
30782|ALPA National to 1625 Mass Ave|996537|84571|97793|0|983315|671885
30783|Suntrust Commercial Loan2|1481731|0|254007|6882|1234606|671885
30784|Wesbanco Bank|18044||5936||12108|671889
30785|Wesbanco Bank|26836||5169||21667|671889
30786|Torrey Pines Bank|450000|0|450000|0|0|671901
30787|Choice One|300538|0|49311||251227|671903
30788|2016 Ford Exp|33859||6833||27026|671910
30789|2016 Ford Exp|27761||5577||22184|671910
30790|2016 Ford Exp|32602||6550||26052|671910
30791|2016 Ford Exp|29484||5924||23560|671910
30792|2016 Ford Exp|41783||8395||33388|671910
30793|Auto Loan - Ally Bank|11651|0|280|11371|0|671913
30794|Auto Loan - Ally Bank|23405|0|4987|0|18418|671913
30795|Auto Loan - Ally Bank|22350|0|4224|0|18126|671913
30796|Auto Loan - Ally Bank|6864|0|4419|0|2445|671913
30797|Auto Loan - Canandaigua National Bank|0|37305|5901|0|31404|671913
30798|MEMBERS FIRST CREDIT UNION|11418|0|11418|0|0|671922
30799|MEMBERS FIRST CREDIT UNION|12693|0|12693|0|0|671922
30800|MEMBERS FIRST CREDIT UNION|18462|0|4067|0|14395|671922
30801|MEMBERS FIRST CREDIT UNION|17595|0|17595|0|0|671922
30802|MEMBERS FIRST CREDIT UNION|21608|0|21608|0|0|671922
30803|MEMBERS FIRST CREDIT UNION|0|24865|6932|0|17933|671922
30804|MEMBERS FIRST CREDIT UNION|0|18673|2889|0|15784|671922
30805|MEMBERS FIRST CREDIT UNION|0|17609|497|0|17112|671922
30806|Total Loans Payable|0|0|0|0|0|671953
30807|Note Payable- US Bank|11140||3894||7246|671972
30808|Line of Credit|356683|0|41390|0|315293|671987
30809|Republic Bank|168800|120200|3050|0|285950|671991
30810|NOTE PAYABLE-FORD MOTOR|15878|0|11591|0|4287|672005
30811|Fifth Third Bank Credit Line|3951|0|66|0|3885|672017
30812|Fifth Third Bank Credit Cards|1381|3115|4496|0|0|672017
30813|Fifth Third Bank Loan|16672|0|4339|0|12333|672017
30814|Ally Bank|12095||8063||4032|672019
30815|Univest Capital||42792|3566||39226|672019
30816|Service Employees International Union|306592|0|0|0|306592|672035
30817|IRS REFUND|6307|0|0|0|6307|672039
30818|NONE|0|0|0|0|0|672044
30819|NONE|0|0|0|0|0|672045
30820|NOTE PAYABLE MFCU-2016|30694||5308||25386|672047
30821|NONE|0|0|0|0|0|672055
30823|GENWORTH|1442564|0|130931||1311633|672058
30824|Simmons Bank|0|367000|6634|0|360366|672072
30825|Ally|36291||7609|65|28617|672084
30826|M&T Bank|2889||2889||0|672084
30827|APWU||30000|30000||0|672089
30828|0|0|0|0|0|0|672106
30829|Merrill Lynch Margin Loan|194735|64414|106942||152207|672139
30830|Capital Lease - Tamco|9902|0|5850||4052|672139
30831|Employee Payroll|3|||0|3|672170
30832|The Ford Store |0|37943|37943||0|672174
30833|The Ford Store|0|40000|40000||0|672174
30835|CREDIT UNION CHEVY EQUINOX|14012|0|6675|0|7337|672176
30836|Bank of Labor||1000000|2301||997699|672181
30837|FORD CREDIT|12482|0|7700|0|4782|672185
30838|FORD CREDIT|14266|0|7810|0|6456|672185
30839|Automobiles - Enterprise Fleet Leasing|19352|69807|30222|0|58937|672204
30840|n/a|0|0|0|0|0|672213
30841|FORD CREDIT|23213|0|19884|0|3329|672219
30842|Bank of America|200000|0|0|0|200000|672220
30843|OE FEDERAL CREDIT UNION|0|17867|2203||15664|672221
30844|UFCW International|27500|0|27500|0|0|672223
30845|Ford Credit|8260|0|8260|0|0|672223
30846|Ford Credit|11851|0|5494|0|6357|672223
30847|Ford Credit|13759|0|5474|0|8285|672223
30848|Chrysler Credit|22827|0|22827|0|0|672223
30849|Ford Credit|17800|0|5092|0|12708|672223
30850|Ford Credit|21735|0|21735|0|0|672223
30851|Ford Credit|24334|0|4803|0|19531|672223
30852|Ally Bank|29666|0|9142|0|20524|672223
30853|Ford Credit|0|36244|1472|0|34772|672223
30854|Ford Credit|0|30151|1776|0|28375|672223
30855|Ally Bank|0|48056|3077|0|44979|672223
30856|Ford Credit|0|34409|1466|0|32943|672223
30857|Ford Credit|0|26747|1086|0|25661|672223
30858|FORD CREDIT|13170||4320||8850|672245
30859|FORD CREDIT|13830||4537||9293|672245
30860|FORD CREDIT|13794||4525||9269|672245
30861|FORD CREDIT|19557||5102||14455|672245
30862|FORD CREDIT|11449||3644||7805|672245
30863|FORD CREDIT|14520||4621||9899|672245
30864|FORD CREDIT|9483||3075||6408|672245
30865|FORD CREDIT|17437||4359||13078|672245
30866|0|0|0|0|0|0|672257
30867|Ford Motor Credit 4.89% 60 months loan on vehicle|34812||11948||22864|672263
30868|Roxie Pride|700|0|49||651|672270
30869|FORD CREDIT|85830||36059||49771|672279
30870|BSB LEASING, INC|7257|0|4074|3183|0|672280
30871|US BANK|28601|0|11601|17000|0|672280
30872|SEIU LOAN PAYABLE|0|100000|0||100000|672326
30873|INTL BROTHERHOOD TEAMSTERS|0|100000|0||100000|672326
30874|None|0|0|0|0|0|672370
30875|Fifth Third Bank|430787|0|29410|0|401377|672411
30876|Ford Motor Credit|41542|61712|71933|0|31321|672440
30877|Toyota Financial Services|23898|0|23898|0|0|672440
30878|NONE|0|0|0|0|0|672455
30880|NONE|0|0|0|0|0|672469
30881|Ally|1441||1441||0|672497
30882|Chrysler|34999||6215||28784|672497
30883|Chrysler|28022||5097||22925|672497
30884|2017 Buick LaCrosse|0|39959|4662|0|35297|672499
30885|East Boston Savings Bank|16552|0|5973|0|10579|672501
30886|Ford Credit|35488|0|5438|0|30050|672501
30887|Ally Bank|56456|0|13018|0|43438|672501
30888|Wells Fargo|28580|0|6024|0|22556|672501
30889|GM Financial|0|24688|1964|0|22724|672501
30890|SPECIALTY TRADES JOINT INDUSTRY FUND|1689|0|0||1689|672504
30891|NATIONAL ASSOCIATION OF SPECIALTY TRADES BENEFIT|8809|12050|18700|0|2159|672504
30892|401K PAYABLE|75|0|75||0|672504
30893|ALLY FINANCIAL, FINANCE COMPANY|41349|0|41349|0|0|672513
30894|MTPSI to IATSE|7397|143|0|0|7540|672520
30895|Ford Motor Credit|215622|577041|268573|0|524090|672530
30896|N/A|0|0|0|0|0|672607
30897|NONE|0|0|0|0|0|672626
30898|JEREMY HAICKEN|25|0|25|0|0|672658
30899|Ally Bank|5009|0|5009||0|672729
30900|Ally Bank|7508|0|6425||1083|672729
30901|Ford Motor Credit|9606|0|7286||2320|672729
30902|Bank of Nashville|9339|0|9339||0|672729
30903|Ford Motor Credit|15412|0|15412||0|672729
30904|Ally Bank|9090|0|4271||4819|672729
30905|Ford Motor Credit|21644|0|4578||17066|672729
30906|Ally Bank|16139|0|3525||12614|672729
30907|Ford Motor Credit|20929|0|5344||15585|672729
30908|Ford Motor Credit|20439|0|5218||15221|672729
30909|Ford Motor Credit|0|15568|3243||12325|672729
30910|Ford Motor Credit|0|16000|3478||12522|672729
30911|Ally Bank|0|20494|537||19957|672729
30912|Ford|232803|132326|175261|0|189868|672859
30913|Bank of Utica|7546|0|7546|0|0|672859
30914|Ally|61407|46303|46368|0|61342|672859
30915|Bank of Utica|3722|0|3722|0|0|672859
30916|Bank of Utica|78647|0|32758|0|45889|672859
30917|Bank of Utica|0|100000|10658|0|89342|672859
30918|N/A|0|0|0|0|0|672972
30919|FORD CREDIT|3842|0|3842|0|0|672975
30920|BEWCO|0|75000|9031|0|65969|673024
30921|BEWCO|0|36927|0|0|36927|673024
30922|FORD CREDIT CORP|35088|0|12030||23058|673033
30923|WEA Trust|35376|0|15304||20072|673072
30924|Lucas County Builds|0|609555|0|0|609555|673132
30925|REGIONS BANK|5122|0|5122|0|0|673155
30926|N/A|||||0|673181
30927|NONE|0|0|0|0|0|673214
30928|BANK OF LABOR AUTO LOAN|45973||12099||33874|673218
30929|Virvia Credit Union|294314|0|94706|0|199608|673364
30930|GM|0|21277|4257|0|17020|673364
30931|Ally Bank|0|50557|1855|0|48702|673364
30932|Ally Bank|21618|0|9200|12418|0|673364
30933|Northside Bank|46674||7135||39539|673379
30934|UNION FIDELITY CU|19586||6568||13018|673489
30935|Ford Motor Credit Corp. |11490||6566||4924|673510
30936|Ford Motoe Credit Corp. |32668||6644||26024|673510
30937|First Citizens Bank|127708||42624||85084|673545
30938|Capital Lease/Printer|9785||2572||7213|673545
30939|Automobile Loan|16505|0|16505|0|0|673629
30940|Automobile Loan|0|34551|0|0|34551|673629
30941|n/a|0|0|0|0|0|673874
30942|MIDFIRST BANK|5850|0|5850|0|0|674006
30943|FORD CREDIT|20018|0|20018|0|0|674525
30944|ALLY BANK|32965|0|32965|0|0|674525
30945|BANK OF SPRINGFIELD|133682||11202||122480|675018
30946|Regions Bank - Credit card|0|1981|0|0|1981|675022
30947|Huntington Bank Loan|142514||6597||135917|675200
30948|National Postal Mail Handlers Union|165110||57968||107142|675303
30949|None|0|0|0|0|0|675324
30950|None|0|0|0|0|0|675424
30951|None|0|0|0|0|0|675424
30952|None|0|0|0|0|0|675424
30953|None|0|0|0|0|0|675424
30954|None|0|0|0|0|0|675424
30955|None|0|0|0|0|0|675424
30956|None|0|0|0|0|0|675424
30957|None|0|0|0|0|0|675424
30958|None|0|0|0|0|0|675424
30959|None|0|0|0|0|0|675424
30960|None|0|0|0|0|0|675424
30961|None|0|0|0|0|0|675424
30963|NA|0|0|0|0|0|675520
30964|none|0|0|0|0|0|675640
30968|Vacation Fund|66777|65911|66777|0|65911|675839
30969|CHRYSLER CAPITAL|32281|0|5353|0|26928|675840
30972|ALLY|17533|0|5502|0|12031|676022
30973|N/A|0|0|0|0|0|676052
30974|N/A|0|0|0|0|0|676052
30975|N/A|0|0|0|0|0|676052
30976|N/A|0|0|0|0|0|676052
30977|N/A|0|0|0|0|0|676052
30978|N/A|0|0|0|0|0|676052
30979|N/A|0|0|0|0|0|676052
30980|N/A|0|0|0|0|0|676052
30981|N/A|0|0|0|0|0|676052
30982|N/A|0|0|0|0|0|676052
30983|N/A|0|0|0|0|0|676052
30984|N/A|0|0|0|0|0|676052
30985|FORD MOTOR CREDIT|16907|0|16907|0|0|676070
30986|FORD MOTOR CREDIT|32642|0|32642|0|0|676070
30987|DE LAGE LANDEN|17285||5463||11822|676266
30988|EVERBANK COMMERCIAL|10735||3111||7624|676266
30989|WELLS FARGO|59666||10296||49370|676266
30990|MAILFINANCE|21831||10711||11120|676266
30991|Valley National Bank|124381|0|39946||84435|676286
30996|NONE|0|0|0|0|0|676392
30997|Amalgamated Bank|334423|40577|7271||367729|676490
31001|MONROE BANK & TRUST||123470|3772||119698|676804
31003|South Atlantic & Gulf Coast District ILA|30000|0|5687|0|24313|677016
31004|INB|21698|0|21698|0|0|677028
31005|INB|0|40537|40537|0|0|677028
31006|INB|0|46758|0|0|46758|677028
31007|ALLY BANK AUTO LOAN|8202||8202||0|677196
31008|GMAC AUTO LOAN|20325||4279||16046|677196
31009|KeyBank|50873||8999||41874|677241
31010|McKees Rocks Community Development Corporation|45000|||6426|38574|677241
31011|NA/|0|0|0|0|0|677247
31012|NA|0|0|0|0|0|677247
31013|NA|0|0|0|0|0|677247
31014|NA|0|0|0|0|0|677247
31015|NA|0|0|0|0|0|677247
31016|NA|0|0|0|0|0|677247
31017|NA|0|0|0|0|0|677247
31018|NA|0|0|0|0|0|677247
31019|NA|0|0|0|0|0|677247
31020|NA|0|0|0|0|0|677247
31021|NA|0|0|0|0|0|677247
31022|NA|0|0|0|0|0|677247
31023|Ameriserv Financial Bank|192650||15461||177189|677402
31024|First National Bank of Pennsylvania|44213||7494||36719|677402
31026|UFCW Strike Fund|133526||5228||128298|677418
31027|Brittain Rd Loan|0|1183876|0|0|1183876|677486
31028|ALLY|18705|0|12400||6305|677535
31029|Credit Cards/Other-Net Changege|1476|1177|||2653|677661
31030|ST Disability Insur Payable|23516||23516||0|677661
31031|NA|||||0|677672
31033|BANCO POPULAR OF PR|60037|0|0|3037|57000|677715
31034|BANCO POPULAR OF PR|115447|4050|0|0|119497|677715
31035|REGIONS BANK|27||||27|677787
31037|UNITE HERE International Union|438500|0|11000|0|427500|678862
31038|Five Star Federal Credit Union|1047594||1047594|0|0|678902
31039|Wells Fargo Bank|0|1008210|156994|0|851216|678902
31040|n/a|0|0|0|0|0|678918
31041|Capital One Line of Credit|9716|10000|9254||10462|678950
31042|Mailroom Consultants|11636|0|3754|0|7882|678959
31043|Canon Financial Services, Inc.|9566|0|3867|0|5699|678959
31046|Xerox|14662|64912|14662||64912|679158
31048|Wells Fargo Bank|11889|0|11889|0|0|679317
31067|BANK OF AMERICA |9235||9235||0|679939
31068|BANK OF LABOR LOAN|49437||2641||46796|679939
31071|SERVICE EMPLOYEES INTERNATIONAL UNION|2775000|0|0|0|2775000|680147
31072|FORD CREDIT|7906|0|6788|0|1118|680324
31073|BANK OF EDWARDSVILLE|18965|0|7355|0|11610|680324
31074|BANK OF EDWARDSVILLE|0|38272|7231|0|31041|680324
31075|Ford Credit|25483||8721||16762|680328
31076|Ford Credit|26441||7739||18702|680328
31077|Ford Credit||28133|606||27527|680328
31081|Ally- 2015 Malibu|25905|0|6411|0|19494|680666
31082|Ally- 2015 Silver Impala|33980|0|5202|28778|0|680666
31083|Ally- 2016 Black Malibu|31004|0|6338|0|24666|680666
31084|Ally- 2016 Red Impala|30465|0|4838|0|25627|680666
31085|Ally- 2017 Black Impala|35275|0|3559|0|31716|680666
31086|Ally- 2016 White Malibu|41488|0|5863|0|35625|680666
31087|Ally- 2016 Silverado|37125|0|5479|0|31646|680666
31093|AMERISERVE #1 TECH CENTER|8449200|0|230858|0|8218342|681394
31094|AMERISERVE #2 TECH CENTER|5888453|1201428|3803638|0|3286243|681394
31099|PNC BANK|3253|0|3253||0|681556
31100|none|0|0|0|0|0|681590
31102|Automobile Loan||7861|3605|0|4256|681710
31112|N/A|0|0|0|0|0|682062
31115|SunTrust Bank|376597|67389|19148||424838|682136
31136|NONE|0|0|0|0|0|682632
31154|Ally Bank|20221|0|8399||11822|682866
31155|UA LUOE PENSION FUND|2222||2222||0|682866
31173|Automobile Loan|36799|0|8820|0|27979|683115
31358|Automobile Loan|34565|0|17174|0|17391|684352
31368|Atlanta Federation of Teachers|503|0|0|0|503|684650
31369|Officer|211|0|0|0|211|684650
31387|MOTOR CITY BLDG COR|0|250000|0|0|250000|684985
31391|TWU Int'l|296972||19793||277179|685369
31432|AFSCME LOCAL 189|36666|0|36666||0|686062
31476|NONE|0|0|0|0|0|686700
31478|GARNET FORD|0|29955|3177|0|26778|686999
31501|NONE|0|0|0|0|0|688117
31525|2012 Town & Country, Van|10464|0|4859||5605|689643
31526|2009 GMC Truck|8665|0|4004||4661|689643
31527|Ocean Fisrt Mortg.|749738|0|20944||728794|689643
31528|SBA Loan|399239|0|10206||389033|689643
31529|Capital Lease, Phone system|73271|0|22803||50468|689643
31793|OPEIU INTERNATIONAL|106685||31521||75164|695096
31794|AUTO LOANS|114184|38083|24599||127668|695096
31886|NONE|0|0|0|0|0|695867
32084|Ally Bank|95189|0|46400|0|48789|697484
32241|MORTGAGE NOTE|637077|0|339333|0|297744|698729
32510|NONE|0|0|0|0|0|701909
32599|Musicians Association of St. Louis|31729|0|2350|0|29379|706642
32603|Ally Auto|17803|0|11561|0|6242|706861
32628|Park Bank|969005||0|969005|0|707900
32878|BANCO POPULAR DE PR|872903||51534||821369|710949
32879|COOP A&C BO. QUEBRADA|41784||3867||37917|710949
32880|XEROX-CONTRATO ARRENDAMIENTO|18767||3258||15509|710949
